period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1082c554,Y1108c484,growth1108c484,Y1267c124,growth1267c124,Y1471c600,growth1471c600,Y1497c703,growth1497c703,Y1570c703,growth1570c703,Y1652c218,Y1688c600,growth1688c600,Y1735c428,growth1735c428,Y1814c600,growth1814c600,Y1844c807,growth1844c807,Y1845c608,Y2498c752,growth2498c752,Y2637c246,growth2637c246,Y2788c300,growth2788c300,Y2788c344,Y2809c268,growth2809c268,Y2885c348,growth2885c348,Y2911c222,growth2911c222,Y2952c203,Y2982c222,growth2982c222,Y3147c440,growth3147c440,Y3451c616,growth3451c616,Y3516c352,growth3516c352,Y3542c440,growth3542c440,Y3587c352,growth3587c352,Y3719c218,Y3732c600,growth3732c600,Y3733c705,growth3733c705,Y3915c600,growth3915c600,Y3936c152,growth3936c152,Y4044c642,Y40c32,Y4132c208,growth4132c208,Y4174c586,growth4174c586,Y4291c608,Y4538c68,growth4538c68,Y4577c757,growth4577c757,Y4694c251,growth4694c251,Y4719c152,growth4719c152,Y4764c616,growth4764c616,Y4790c300,growth4790c300,Y4809c36,Y4970c428,growth4970c428,Y4987c586,growth4987c586,Y5027c440,growth5027c440,Y519c372,growth519c372,Y528c616,growth528c616,Y660c554,Y969c620,growth969c620,_merge,x,r2,s,sf
201211,901580,634,4739,2082798,11,0,0,0,0,0,0,0,0,0,1,0,212,560224,.2375516891479492,209438,.0579195022583008,781751,-.0834207534790039,81408,-.1051578521728516,1318051,-.043055534362793,506885,662262,.373591423034668,259978,.9240636825561523,16207,-.1384706497192383,4400,-.7671585083007813,81003,103958,.7234010696411133,1001739,.0040264129638672,267977,-.0060863494873047,203308,326093,.2144699096679688,30608,.5355110168457031,46201,-.888092041015625,74261,379483,.0989913940429688,11029,.1375160217285156,471829,-.582611083984375,216867,2.118921279907227,100406,-.7340211868286133,65421,.7149820327758789,49725,494118,.9008541107177734,805557,.8042964935302734,62855,.1135873794555664,7311329,.0471477508544922,77184,0,167303,.4187994003295898,19239,1.036347389221191,394068,101600,2.53251838684082,285237,-.8455276489257813,1277900,-.1295433044433594,217199,.033111572265625,174293,-.3754739761352539,334413,-.0309562683105469,3268403,58967,-.2722797393798828,921490,.3011045455932617,55792,-.0595436096191406,721794,.1073293685913086,1991643,-.5178079605102539,1868665,7205,1.822912693023682,matched (3),2344584.8,.92209238,492474.78,970875.44
201212,901580,635,4739,1497838,12,0,0,0,0,0,0,0,0,0,0,1,326,319617,-.5612125396728516,142302,-.3864765167236328,665310,-.1612825393676758,26447,-1.124331474304199,1385187,.0496816635131836,435769,373300,-.5732793807983398,187246,-.3281736373901367,13075,-.2147407531738281,3759,-.1574516296386719,12098,107808,.0363645553588867,895648,-.1119451522827148,178897,-.4040908813476563,180923,169216,-.6560068130493164,40492,.2798433303833008,111273,.8789854049682617,16123,226675,-.5152931213378906,4079,-.9946765899658203,302820,-.4434785842895508,1399,-5.043526649475098,3556,-3.340585708618164,17132,-1.339895248413086,23848,110471,-1.498021125793457,400439,-.6989717483520508,36084,-.5549812316894531,5873881,-.2189092636108398,28477,0,101317,-.5015525817871094,6039,-1.158700942993164,367152,27548,-1.305113792419434,280938,-.0151872634887695,703293,-.5972003936767578,91016,-.8697786331176758,53358,-1.183713912963867,453438,.3044815063476563,2928756,151268,.9420747756958008,3529597,1.342947006225586,54522,-.0230264663696289,806630,.1111249923706055,2653074,.2867584228515625,1459461,4893,-.3869695663452148,matched (3),2715839.5,.92209238,382226.84,919872.31
201301,901580,636,4739,1925081,01,0,0,0,0,0,0,0,0,0,0,0,518,235646,-.3047933578491211,171675,.1876516342163086,649926,-.0233945846557617,97611,1.305848121643066,1359952,-.0183858871459961,607338,521264,.3338747024536133,177979,-.0507574081420898,15980,.2006359100341797,1056,-1.269664287567139,299212,139932,.2608051300048828,857072,-.0440263748168945,237912,.285090446472168,112526,51767,-1.184422492980957,43462,.0707826614379883,171013,.4297523498535156,28571,294008,.2600898742675781,12367,1.109179496765137,249646,-.1930942535400391,22447,2.775399208068848,27271,2.037187576293945,21290,.217289924621582,42120,365490,1.19648551940918,614444,.4281558990478516,383970,2.364714622497559,5078721,-.1454563140869141,45214,0,88870,-.1310796737670898,6112,.0120153427124023,426427,43471,.4561643600463867,227599,-.2105484008789063,225803,-1.136110305786133,150863,.5053367614746094,102944,.6571617126464844,198408,-.8265323638916016,3201800,96448,-.4500494003295898,1101139,-1.164838790893555,69662,.2450504302978516,891394,.0999212265014648,3539709,.2883262634277344,1346857,14856,1.110598564147949,matched (3),1612544.5,.92209238,718513.38,1102873.1
201302,901580,637,4739,2343917,02,1,0,0,0,0,0,0,0,0,0,0,757,567381,.8787002563476563,223557,.264063835144043,930063,.358393669128418,72557,-.2966175079345703,1516622,.1090354919433594,265361,123395,-1.440866470336914,180761,.0155096054077148,17140,.0700769424438477,4111,1.359178066253662,4019,174271,.2194547653198242,1209525,.3444614410400391,281125,.1668987274169922,87065,80929,.4468193054199219,7377,-1.773520469665527,112815,-.415989875793457,30842,173651,-.5265588760375977,3980,-1.133749961853027,113033,-.7923641204833984,24605,.0917930603027344,96858,1.267421722412109,20756,-.0254020690917969,26678,547221,.4036140441894531,588040,-.0439224243164063,33208,-2.447772979736328,1710384,-1.08834171295166,17341,0,158398,.5779361724853516,5763,-.0587959289550781,400064,4054,-2.372390747070313,190238,-.1793088912963867,529417,.8521137237548828,230269,.4228763580322266,122484,.1737947463989258,301284,.4177274703979492,2653865,238580,.90570068359375,2887244,.9639568328857422,20521,-1.222206115722656,1043776,.1578140258789063,3583701,.0123510360717773,1883555,22372,.4094066619873047,matched (3),1897635,.92209238,578517.94,1017226.9
201303,901580,638,4739,897298,03,0,1,0,0,0,0,0,0,0,0,0,171,288324,-.676945686340332,390058,.5566291809082031,671974,-.3250331878662109,27228,-.9801273345947266,1245510,-.1969394683837891,321776,387388,1.144036293029785,113009,-.4697084426879883,31910,.6215047836303711,125009,3.414719581604004,60745,71905,-.8852663040161133,802605,-.4101200103759766,71228,-1.372913360595703,71961,66506,-.1962804794311523,5867,-.2290239334106445,93420,-.1886444091796875,26360,221635,.2439842224121094,2605,-.4238486289978027,95138,-.1723508834838867,12309,-.6926193237304688,14364,-1.908520698547363,13221,-.4510288238525391,51315,210769,-.9540901184082031,318521,-.6131067276000977,20265,-.4938955307006836,3875848,.8180465698242188,506033,0,155244,-.0201129913330078,1659,-1.245242595672607,403020,7470,.6111917495727539,201138,.0557146072387695,444211,-.1754770278930664,77915,-1.083630561828613,104317,-.1605453491210938,258284,-.1539936065673828,3042087,68596,-1.246470451354981,516393,-1.721189498901367,33013,.4754524230957031,685892,-.4198799133300781,3555191,-.0079870223999023,896465,2689,-2.118641376495361,matched (3),736816.69,.92209238,390604.5,923384.81
201304,901580,639,4739,2712679,04,0,0,1,0,0,0,0,0,0,0,0,2453,827863,1.054762840270996,1906996,1.58698844909668,577294,-.1518678665161133,171401,1.839759826660156,1913894,.4295940399169922,391666,518207,.2909479141235352,265351,.8535861968994141,17308,-.611750602722168,2291,-3.99939775466919,75726,117070,.4874267578125,1144459,.3548240661621094,86987,.1998729705810547,102872,38995,-.5338582992553711,21469,1.297266960144043,32026,-1.070556640625,146885,199797,-.1037302017211914,5429,.7343220710754395,155768,.4930391311645508,100511,2.099936485290527,17007,.1689004898071289,61220,1.53266716003418,62831,913164,1.466152191162109,708901,.8000268936157227,37025,.6026983261108398,5527833,.3550319671630859,64605,0,172854,.1074495315551758,3746,.8144736289978027,895111,84721,2.428467750549316,218988,.0850257873535156,624253,.3402557373046875,220806,1.041666030883789,145380,.3319158554077148,284836,.0978536605834961,3236759,189023,1.01363468170166,856851,.5063962936401367,25309,-.2657413482666016,857741,.2235822677612305,3770162,.0587091445922852,1518304,11798,1.478761196136475,matched (3),1890490.5,.92209238,543383.75,997664.06
201305,901580,640,4739,2252148,05,0,0,0,1,0,0,0,0,0,0,0,7491,555388,-.3991804122924805,485137,-1.368852615356445,405859,-.3523454666137695,49661,-1.238785743713379,1494061,-.2476415634155273,614282,230797,-.8088359832763672,231229,-.1376447677612305,7143,-.8850364685058594,4875,.7551321983337402,252731,76016,-.431828498840332,949516,-.1867341995239258,47765,-.5994653701782227,79534,22064,-.5694866180419922,5623,-1.339744567871094,116367,1.290200233459473,31396,127801,-.4468278884887695,9097,.5161895751953125,53781,-1.063447952270508,108496,.0764455795288086,22276,.2698841094970703,70834,.1458654403686523,28313,565995,-.4783296585083008,376306,-.6333131790161133,19691,-.6314325332641602,5145842,-.0716075897216797,455847,0,109049,-.4606504440307617,888,-1.439472198486328,379803,10193,-2.117661476135254,173785,-.2311973571777344,382255,-.4904680252075195,131349,-.5194263458251953,136733,-.0613203048706055,210633,-.3017959594726563,2411588,84577,-.8042058944702148,684259,-.2249279022216797,99393,1.367921829223633,531630,-.4783544540405273,3140557,-.1827182769775391,1261053,15994,.3042831420898438,matched (3),2011851.3,.92209238,451272.66,950639.06
201306,901580,641,4739,2598099,06,0,0,0,0,1,0,0,0,0,0,0,1419,653011,.16192626953125,60729,-2.078010559082031,680820,.5172920227050781,81496,.4953346252441406,1061684,-.3416414260864258,337590,529879,.8311100006103516,304743,.2760601043701172,31134,1.47216796875,39981,2.104284286499023,152029,127037,.5135345458984375,569705,-.510833740234375,15559,-1.121654510498047,222472,42781,.6621475219726563,14699,.9609136581420898,94654,-.2065210342407227,118092,165501,.2585029602050781,27784,1.11651611328125,150190,1.026981353759766,198970,.6064414978027344,35772,.4736557006835938,43440,-.4889583587646484,65456,1128340,.6899175643920898,969260,.9461307525634766,62561,1.155981063842773,2454784,-.7401494979858398,477497,0,170468,.4467506408691406,7523,2.136748313903809,916658,57930,1.737533569335938,206221,.1711292266845703,763116,.6913223266601563,127102,-.032867431640625,156038,.1320695877075195,321850,.4239683151245117,2113126,110688,.2690525054931641,1082509,.4587001800537109,43792,-.8196306228637695,359251,-.3919267654418945,2849534,-.0972442626953125,685601,14687,-.0852508544921875,matched (3),2385147.3,.92209238,520444.66,985357.94
201307,901580,642,4739,1780274,07,0,0,0,0,0,1,0,0,0,0,0,2370,326006,-.6946783065795898,360693,1.78160572052002,551580,-.2105112075805664,31382,-.954319953918457,956419,-.1044158935546875,388133,472833,-.1139059066772461,214580,-.3507862091064453,7252,-1.457023620605469,76894,.6540231704711914,17569,87580,-.3719253540039063,476661,-.1783132553100586,16019,.0291366577148438,146372,35169,-.1959295272827148,22468,.4243125915527344,145136,.4274435043334961,39529,191838,.147674560546875,9118,-1.11421012878418,79998,-.6298999786376953,2808,-4.260681629180908,7820,-1.520481109619141,7180,-1.800081253051758,54030,279534,-1.395379066467285,515705,-.6309986114501953,39856,-.4508695602416992,6248969,.9343776702880859,14846,0,84091,-.7066478729248047,2788,-.992640495300293,549830,40722,-.3524665832519531,77218,-.9823160171508789,628402,-.1942300796508789,125145,-.0155172348022461,110176,-.3480205535888672,191395,-.5197458267211914,2823117,85491,-.2583036422729492,582425,-.6198358535766602,54237,.2139120101928711,580972,.4806814193725586,3960829,.3292980194091797,1036626,3931,-1.318068504333496,matched (3),1886992.1,.92209238,349639.25,906816
201308,901580,643,4739,2454139,08,0,0,0,0,0,0,1,0,0,0,0,6535,618966,.6411352157592773,163007,-.7942333221435547,675953,.2033367156982422,38343,.2003374099731445,1291042,.3000087738037109,604697,359190,-.2748908996582031,103650,-.7276630401611328,40055,1.708976745605469,3613,-3.057888984680176,77973,46946,-.6235551834106445,854981,.5842733383178711,40414,.9254007339477539,339556,174284,1.600521087646484,55984,.9129743576049805,92208,-.4536247253417969,41365,205891,.0706958770751953,68998,2.023826599121094,70132,-.131622314453125,5948,.750582218170166,1077,-1.982504844665527,22182,1.127981185913086,58051,939900,1.212649345397949,782839,.4173927307128906,17982,-.7959012985229492,3826886,-.4903650283813477,58151,0,147262,.5603132247924805,8772,1.146240234375,542494,35733,-.1306943893432617,167728,.7757110595703125,601918,-.0430583953857422,144402,.1431283950805664,115476,.0469837188720703,273761,.3579158782958984,2184844,121317,.3499956130981445,602425,.0337629318237305,102013,.6317377090454102,302488,-.6526613235473633,3928453,-.0082082748413086,1290815,4040,.0273504257202148,matched (3),3958490.8,.92209238,535007.69,993126.81
201309,901580,644,4739,3446147,09,0,0,0,0,0,0,0,1,0,0,0,3704,407760,-.4173717498779297,233669,.360112190246582,901511,.2879486083984375,109104,1.045729637145996,1322847,.0243368148803711,693619,786489,.783726692199707,142895,.3210906982421875,1598,-3.221500873565674,9229,.9378118515014648,55673,90606,.6575231552124023,830406,-.0291643142700195,205679,1.627140045166016,333518,302256,.5505886077880859,70951,.2369232177734375,56966,-.4815921783447266,42131,227831,.1012563705444336,76905,.1084938049316406,596776,2.141162872314453,91964,2.73834228515625,4271,1.377668380737305,15602,-.3518819808959961,29510,946151,.0066289901733398,657303,-.1747817993164063,23699,.2760610580444336,4227289,.0995092391967773,119625,0,98068,-.4065513610839844,3077,-1.047609329223633,248022,41449,.1483898162841797,169464,.0102968215942383,864537,.3620729446411133,201833,.3348388671875,141102,.2004203796386719,295178,.0753231048583984,2596035,46011,-.9695262908935547,872178,.370030403137207,39309,-.9536476135253906,374620,.2138710021972656,3740670,-.048980712890625,1313877,15864,1.367807388305664,matched (3),3421030.3,.92209238,534800.13,993015
