period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1212c484,growth1212c484,Y137c124,growth137c124,Y147c124,growth147c124,Y1728c32,Y1735c152,growth1735c152,Y1759c152,growth1759c152,Y1776c620,growth1776c620,Y1900c124,growth1900c124,Y1900c36,Y1903c484,growth1903c484,Y2008c268,growth2008c268,Y2019c124,growth2019c124,Y2307c222,growth2307c222,Y2322c484,growth2322c484,Y2831c124,growth2831c124,Y2861c752,growth2861c752,Y2877c703,Y2925c152,growth2925c152,Y2963c36,Y2991c440,growth2991c440,Y3127c586,growth3127c586,Y3420c620,growth3420c620,Y3473c246,growth3473c246,Y3698c586,growth3698c586,Y3762c484,growth3762c484,Y3808c300,growth3808c300,Y4038c484,growth4038c484,Y4197c376,Y4240c251,Y4259c376,Y425c124,growth425c124,Y4291c376,Y4386c124,growth4386c124,Y4391c616,growth4391c616,Y4467c152,growth4467c152,Y4578c222,growth4578c222,Y4686c352,growth4686c352,Y4734c792,growth4734c792,Y4800c376,Y4917c376,Y4917c484,growth4917c484,Y4937c222,growth4937c222,Y4941c554,Y4943c251,growth4943c251,Y4961c586,Y4990c300,growth4990c300,Y4992c124,growth4992c124,Y598c807,growth598c807,Y679c792,growth679c792,Y890c484,growth890c484,_merge,x,r2,s,sf
201507,901839,666,4755,16379256,07,0,0,0,0,0,1,0,0,0,0,0,4021716,-.1008672714233398,3609155,.1847219467163086,7787447,-.2076559066772461,2383433,711575,-.0147991180419922,4849025,.3852930068969727,134728,-.1068305969238281,6949555,-.3478965759277344,10659262,12032585,-.1853599548339844,122638,-.1682615280151367,414903,.1879348754882813,1158597,.3575887680053711,8296773,-.2266769409179688,13897984,.2087936401367188,622977,.4827976226806641,21117,3026977,1.781166076660156,20253160,207629,.3422574996948242,88601,.6369781494140625,467427,-.328948974609375,277896,-.0993309020996094,84989,2.597379684448242,754643,-.0674877166748047,35901,-.4345178604125977,7653417,.2375850677490234,25453000,374866,5530000,348625,-.077423095703125,2331000,3186170,.0168180465698242,75827464,.0877513885498047,121679,-.3993015289306641,494076,.2178592681884766,6496,-.4518871307373047,422661,.6187610626220703,1751000,2391000,10376128,.3157844543457031,172099,2.703464508056641,1259908,23526324,-.0064334869384766,184524,65345,-.6922664642333984,3125078,.1962556838989258,20960,-.7363786697387695,793095,.7543802261352539,9920612,-.0565147399902344,matched (3),17946100,.92419767,721559.63,1586640.6
201508,901839,667,4755,15495084,08,0,0,0,0,0,0,1,0,0,0,0,4320390,.0716371536254883,3372636,-.0677785873413086,8805085,.1228160858154297,1750691,670437,-.0595512390136719,4565829,-.0601778030395508,174727,.2599668502807617,7087457,.019648551940918,9970549,11994999,-.0031280517578125,72783,-.521754264831543,352875,-.1619300842285156,659190,-.5639524459838867,6363178,-.2653388977050781,10878125,-.2449893951416016,500910,-.218083381652832,10751,2821670,-.0702352523803711,18502804,27439,-2.023787498474121,49977,-.5725803375244141,238347,-.6735153198242188,187555,-.3931741714477539,1704,-3.909543037414551,498467,-.414708137512207,10062,-1.271999359130859,5089966,-.4078817367553711,20966000,752930,5554000,336152,-.036433219909668,2130000,2667320,-.1777448654174805,71645896,-.0567245483398438,78994,-.4320144653320313,54442,-2.205554008483887,7148,.0956459045410156,285211,-.393341064453125,1505000,1924000,8025836,-.2568416595458984,41290,-1.427449226379395,856974,23249332,-.0118446350097656,110364,37961,-.5431222915649414,2142576,-.3774499893188477,23665,.1213817596435547,176126,-1.504743576049805,8443025,-.1612730026245117,matched (3),15560413,.92419767,707028.44,1580085.3
201509,901839,668,4755,15567057,09,0,0,0,0,0,0,0,1,0,0,0,4145211,-.0413923263549805,2899789,-.1510562896728516,4946719,-.5766048431396484,2367774,528513,-.2378616333007813,3905067,-.1563243865966797,282350,.4799222946166992,7337767,.0347080230712891,9333316,10545466,-.1287937164306641,209262,1.05610466003418,334072,-.0547580718994141,1066456,.481083869934082,7324666,.1407194137573242,10213918,-.0630035400390625,352419,-.3516054153442383,14480,1406596,-.6961565017700195,22989468,88991,1.176569938659668,30026,-.5094985961914063,366490,.4302434921264648,339147,.5923614501953125,7408,1.469581604003906,529443,.0602884292602539,31815,1.151171684265137,6938317,.309788703918457,18442000,648005,4113000,359256,.066472053527832,1010000,3334337,.2231988906860352,75607048,.0538139343261719,107395,.3071413040161133,628410,2.446057319641113,19364,.9965829849243164,315019,.0994033813476563,1109000,1202000,7652591,-.0476217269897461,24973,-.5028257369995117,1082839,24763142,.063079833984375,213793,149758,1.372461318969727,2174894,.0149707794189453,19731,-.1818065643310547,256309,.3751840591430664,10056693,.1748971939086914,matched (3),15372437,.92419767,717327.38,1584720.4
201510,901839,669,4755,15646296,10,0,0,0,0,0,0,0,0,1,0,0,2903208,-.3561372756958008,2925142,.0087051391601563,8644935,.5582494735717773,1984921,502770,-.0499353408813477,5972979,.4249706268310547,285098,.0096855163574219,9779443,.2872476577758789,11298639,12105450,.1379585266113281,273798,.2688026428222656,337485,.0101652145385742,2149050,.7006855010986328,10166351,.3278360366821289,10574417,.0346870422363281,436050,.2129354476928711,81127,2003596,.3537712097167969,22898760,228732,.9440155029296875,26354,-.1304435729980469,285005,-.25146484375,369407,.0854654312133789,36557,1.596312522888184,405010,-.267913818359375,14410,-.7920150756835938,5180622,-.2921342849731445,22287000,587729,6275000,427449,.1737995147705078,2622000,3398865,.0191679000854492,79647824,.0520648956298828,239629,.8025789260864258,465730,-.2995872497558594,7321,-.9726686477661133,853244,.9964132308959961,1287000,1821000,7686313,.0043973922729492,86903,1.246997833251953,791144,26838988,.0804996490478516,293146,100991,-.3939886093139648,2034569,-.0666952133178711,20499,.0381851196289063,77726,-1.193193435668945,9471013,-.0600032806396484,matched (3),19926178,.92419767,727082,1589159.6
201511,901839,670,4755,17782280,11,0,0,0,0,0,0,0,0,0,1,0,3594308,.2135353088378906,3851182,.2750368118286133,8797290,.0174694061279297,1960636,503118,.0006923675537109,8965454,.4061336517333984,184553,-.4348955154418945,8845440,-.1003799438476563,10414596,11496971,-.0515708923339844,172481,-.4621028900146484,438839,.2626113891601563,818624,-.9651565551757813,9666300,-.0504379272460938,13067558,.2116947174072266,611832,.3387012481689453,30550,649040,-1.127204895019531,22981840,142817,-.4709873199462891,49471,.6297664642333984,389774,.3130607604980469,246633,-.4039974212646484,7951,-1.525574684143066,436819,.0756072998046875,47834,1.199813842773438,2602154,-.6885852813720703,17354000,332333,5133000,358643,-.1755075454711914,1560000,4118970,.1921615600585938,84753760,.0621356964111328,354704,.3921918869018555,241141,-.6582241058349609,10204,.3320331573486328,302558,-1.036772727966309,786000,1178000,7121432,-.0763320922851563,64354,-.3003940582275391,1179780,21724584,-.2114105224609375,311147,135544,.2942647933959961,1597857,-.2416210174560547,26831,.2691822052001953,84866,.0878839492797852,8669848,-.088383674621582,matched (3),18373894,.92419767,616707.19,1541787.3
201512,901839,671,4755,21293646,12,0,0,0,0,0,0,0,0,0,0,1,1727933,-.7324256896972656,4127379,.0692625045776367,10168095,.1448116302490234,2783720,1282285,.9355745315551758,11214931,.2238655090332031,105794,-.5564432144165039,6560370,-.2988548278808594,9563879,10646396,-.0768623352050781,30230,-1.741452217102051,307855,-.3545036315917969,1395333,.5332632064819336,8332660,-.1484622955322266,11741302,-.1070194244384766,546565,-.1128044128417969,71500,1299950,.6945867538452148,18933524,180230,.2326698303222656,59706,.1880455017089844,406447,.0418863296508789,411356,.5115575790405273,5294,-.4067239761352539,508001,.1509647369384766,32012,-.4016256332397461,5730761,.7895078659057617,30313000,325630,5227000,330655,-.0812520980834961,1619000,2925126,-.3422651290893555,74578256,-.1279010772705078,367104,.0343608856201172,193423,-.2205018997192383,5867,-.5534372329711914,816157,.9923334121704102,728000,1626000,7448402,.0448904037475586,131408,.7139081954956055,1221294,26249040,.1891841888427734,289622,65843,-.7220239639282227,1700687,.0623693466186523,18004,-.3989639282226563,557221,1.881888389587402,6869795,-.2327165603637695,matched (3),20480774,.92419767,586440,1529932
201601,901839,672,4755,21752332,01,0,0,0,0,0,0,0,0,0,0,0,3106294,.5865049362182617,4937258,.1791677474975586,6975331,-.3768749237060547,1973261,884160,-.3717613220214844,10201265,-.0947341918945313,180427,.5338325500488281,6725139,.0248050689697266,8236359,11701160,.0944652557373047,45651,.4121904373168945,499205,.4833879470825195,1567130,.1161127090454102,6715786,-.2157220840454102,15774497,.2952823638916016,752818,.3201704025268555,13999,1449790,.1090936660766602,18902150,59357,-1.110663414001465,80957,.3044862747192383,190623,-.7571554183959961,323330,-.2407855987548828,22290,1.437563896179199,647652,.2428703308105469,4342,-1.997776031494141,2200297,-.9572553634643555,38272000,239315,4499000,395472,.1790046691894531,2687000,2436243,-.1828804016113281,57664104,-.2572135925292969,61102,-1.793100357055664,154651,-.2237091064453125,6595,.116969108581543,223147,-1.296775817871094,1385000,1411000,8334556,.1124105453491211,57791,-.8214740753173828,1500714,22003032,-.1764488220214844,393469,109289,.5067234039306641,1800152,.0568380355834961,26168,.3739433288574219,56892,-2.281807899475098,7258658,.0550603866577148,matched (3),20078428,.92419767,916690.44,1684369.8
201602,901839,673,4755,22181650,02,1,0,0,0,0,0,0,0,0,0,0,3837902,.2114953994750977,3521709,-.3378639221191406,7285217,.0434675216674805,2116587,399054,-.7955408096313477,5599023,-.5999183654785156,129226,-.3337640762329102,8744141,.2625312805175781,11531122,12300962,.0499897003173828,208081,1.516901969909668,324267,-.4314498901367188,2400172,.4262943267822266,8156063,.194300651550293,14264047,-.1006526947021484,520990,-.3680925369262695,53716,2045987,.3444614410400391,22059768,167256,1.035955429077148,48477,-.5128288269042969,286844,.4086408615112305,454856,.3413066864013672,12986,-.5402660369873047,649428,.0027379989624023,70184,2.782785415649414,4309861,.6723127365112305,26742000,348646,5734000,407871,.0308704376220703,2268000,3159072,.2598209381103516,57982012,.0054969787597656,302119,1.598276138305664,323480,.7379665374755859,5462,-.1884975433349609,303179,.306492805480957,953000,2407000,9682356,.1498947143554688,53156,-.0836019515991211,1211730,25146364,.1335334777832031,413952,178877,.4927024841308594,2547199,.3471231460571289,17361,-.4103107452392578,5689,-2.302619934082031,8165464,.1177186965942383,matched (3),20735342,.92419767,691883.75,1573366.9
201603,901839,674,4755,16647093,03,0,1,0,0,0,0,0,0,0,0,0,3473454,-.0997762680053711,3202841,-.0949087142944336,6773215,-.0728721618652344,1496671,341566,-.1555566787719727,4589520,-.198817253112793,242220,.6282844543457031,5279020,-.504643440246582,6485024,10844235,-.1260433197021484,203818,-.0207004547119141,206927,-.4492015838623047,1298912,-.6140127182006836,5305023,-.4301080703735352,12404435,-.1396884918212891,489064,-.0632381439208984,12686,1744384,-.1594791412353516,16792866,99178,-.5226097106933594,14034,-1.239606857299805,297853,.0376615524291992,403035,-.1209573745727539,9222,-.342280387878418,510573,-.2405586242675781,55721,-.2307634353637695,3658001,-.1639881134033203,21550000,279221,4615000,313487,-.2631931304931641,1521000,3029516,-.0418758392333984,57982264,5.72204589844e-06,291601,-.0354347229003906,377701,.1549654006958008,7317,.2923860549926758,147836,-.7182197570800781,554000,1254000,5100826,-.6409025192260742,43311,-.2048244476318359,443368,22420004,-.1147594451904297,208661,106105,-.5222692489624023,2396470,-.0609970092773438,10939,-.4618921279907227,9878,.5517759323120117,9722482,.1745262145996094,matched (3),15323625,.92419767,592158.44,1532133
201604,901839,675,4755,17400062,04,0,0,1,0,0,0,0,0,0,0,0,4530546,.2656927108764648,2350248,-.3095169067382813,7156408,.0550327301025391,1837409,269690,-.23626708984375,4308010,-.0632991790771484,128826,-.6313838958740234,5751881,.0857868194580078,9016787,8722453,-.2177333831787109,82671,-.9023580551147461,316915,.4262676239013672,1127820,-.1412410736083984,5988100,.1211204528808594,11837221,-.0468044281005859,562107,.1391992568969727,6276,684457,-.9355306625366211,21158540,29312,-1.218918800354004,17231,.2052268981933594,418763,.3407049179077148,379887,-.0591487884521484,20190,.7835960388183594,706917,.3253803253173828,124311,.8024301528930664,4221754,.1433334350585938,18193000,556754,5490000,345439,.0970582962036133,1698000,2534848,-.1782684326171875,66683520,.1398200988769531,591923,.7079906463623047,396406,.0483360290527344,11626,.463043212890625,2697870,2.90411376953125,581000,1683000,6523045,.2459392547607422,58272,.2967147827148438,1024292,20410672,-.0938968658447266,319204,98418,-.0752058029174805,2446072,.0204868316650391,34542,1.14984130859375,87842,2.185229301452637,7971921,-.1985149383544922,matched (3),17637918,.92419767,761489,1605193.3
201605,901839,676,4755,20997768,05,0,0,0,1,0,0,0,0,0,0,0,2784598,-.4867391586303711,4307390,.6058111190795898,7188827,.0045194625854492,2147624,440911,.4915695190429688,4060284,-.0592231750488281,306857,.8679189682006836,9049315,.4531621932983398,9472225,8778405,.0063943862915039,239378,1.063175201416016,356502,.117706298828125,684408,-.4994869232177734,6108109,.0198431015014648,11376843,-.0396690368652344,352365,-.4670248031616211,8088,889005,.2614765167236328,19029708,236702,2.088805198669434,32804,.6438407897949219,324819,-.2540369033813477,388016,.0211725234985352,14392,-.3385152816772461,670651,-.0526647567749023,19721,-1.841102600097656,6468392,.4266767501831055,27581000,419238,6557000,462064,.2908878326416016,2386000,2870229,.1242580413818359,97877688,.3837604522705078,274724,-.7676095962524414,493645,.2193775177001953,19455,.5148601531982422,314773,-2.14836597442627,1531000,2668000,7596733,.1523771286010742,98458,.5245084762573242,1066359,21534904,.0536174774169922,482171,285300,1.06431770324707,2726956,.1087026596069336,20353,-.5289478302001953,172540,.6750888824462891,9812997,.2077827453613281,matched (3),20036786,.92419767,781613.13,1614837.1
201606,901839,677,4755,19400004,06,0,0,0,0,1,0,0,0,0,0,0,2600808,-.0682811737060547,4620311,.0701303482055664,8124596,.1223678588867188,2090005,229781,-.6517162322998047,3447392,-.16363525390625,178337,-.5427064895629883,9133195,.0092258453369141,9413414,11047177,.2298803329467773,138070,-.5502834320068359,266885,-.2895212173461914,1294475,.6373062133789063,4388424,-.3306474685668945,12545202,.0977573394775391,681901,.66021728515625,7620,750876,-.1688623428344727,20432070,133159,-.5752582550048828,103954,1.153397560119629,314930,-.0309181213378906,117261,-1.19664478302002,37665,.9620590209960938,585859,-.1351699829101563,4205,-1.54541015625,3374757,-.650604248046875,17908000,248257,5498000,407788,-.1249561309814453,2309000,3136917,.0888481140136719,64199464,-.4217243194580078,347534,.2350950241088867,390017,-.235626220703125,15330,-.2382926940917969,337087,.0684890747070313,955000,2306000,8023425,.0546464920043945,27940,-1.259570121765137,1576299,24298600,.1207447052001953,430192,183074,-.4436511993408203,2570609,-.0590438842773438,17219,-.1672143936157227,84119,-.7183961868286133,8623817,-.1291799545288086,matched (3),20236510,.92419767,731457.44,1591166.3
201607,901839,678,4755,19720262,07,0,0,0,0,0,1,0,0,0,0,0,2922374,.1165742874145508,4363394,-.0572118759155273,6908104,-.1621999740600586,2150134,453450,.6797580718994141,4357092,.234187126159668,102659,-.5522623062133789,8723408,-.0459051132202148,8715291,10502527,-.0505599975585938,190231,.3204784393310547,290700,.0854730606079102,1041468,-.2174739837646484,5281157,.185175895690918,11323482,-.1024589538574219,712159,.0434160232543945,11340,1497952,.6906137466430664,19700276,201562,.4145526885986328,33849,-1.122038841247559,425212,.3002376556396484,166284,.3492956161499023,36516,-.0309810638427734,605908,.0336494445800781,56568,2.599169731140137,5016050,.3963193893432617,25785000,367151,6606000,239548,-.5319938659667969,2652000,2490502,-.2307558059692383,65968240,.0271797180175781,271580,-.2466049194335938,365625,-.0645818710327148,14020,-.0893268585205078,226808,-.3962364196777344,1008000,2240000,7786337,-.0299949645996094,32215,.1423721313476563,1073745,22845448,-.0616683959960938,241066,198893,.0828771591186523,2599070,.0110111236572266,24826,.3658781051635742,232519,1.016739845275879,8388144,-.0277090072631836,matched (3),18867172,.92419767,504745.94,1500516.1
201608,901839,679,4755,21549842,08,0,0,0,0,0,0,1,0,0,0,0,4168414,.3551387786865234,3336399,-.2683582305908203,8704345,.2311267852783203,2079642,803908,.5726003646850586,4376807,.0045146942138672,77682,-.2787895202636719,10085175,.1450567245483398,9770251,12256135,.1544113159179688,378480,.6879243850708008,283278,-.0258626937866211,1397026,.2937145233154297,9127582,.5471553802490234,11816802,.0426425933837891,1278058,.5847959518432617,9483,2434891,.4858036041259766,23977888,216917,.0734186172485352,73486,.7751855850219727,212197,-.695073127746582,166819,.0032119750976563,23848,-.4260501861572266,635672,.0479545593261719,14650,-1.351003646850586,6231086,.2169084548950195,17026000,319968,6454000,333190,.3299589157104492,2685000,3034931,.1977043151855469,71744000,.0839309692382813,467373,.5428705215454102,537637,.3855752944946289,27546,.6753730773925781,442187,.667628288269043,1012000,2268000,7952562,.0211238861083984,149680,1.536067962646484,1242724,24652766,.0761375427246094,264807,156234,-.2414121627807617,3048969,.1596498489379883,33166,.2896337509155273,22431,-2.338528633117676,10042408,.1799983978271484,matched (3),22190604,.92419767,787583.19,1617735.3
201609,901839,680,4755,19615586,09,0,0,0,0,0,0,0,1,0,0,0,2863762,-.3753986358642578,4810662,.3659420013427734,8605321,-.0114412307739258,2030575,301634,-.9802703857421875,3038553,-.3649377822875977,265052,1.227302551269531,9100359,-.102752685546875,11016815,10679586,-.1376914978027344,114536,-1.195274353027344,399725,.3443479537963867,811486,-.5432338714599609,5190463,-.5644779205322266,10115345,-.1554679870605469,693075,-.6119585037231445,7755,1454964,-.5149211883544922,22860000,62418,-1.245661735534668,53513,-.3171701431274414,312575,.3873291015625,164132,-.0162382125854492,37661,.4569253921508789,600406,-.0570764541625977,16876,.1414518356323242,7268350,.1539783477783203,19178000,300654,6260000,428169,.2508058547973633,1204000,2491335,-.1973695755004883,70882632,-.0120792388916016,424781,-.0955543518066406,96107,-1.721721649169922,9980,-1.015274047851563,444684,.0056314468383789,971000,1795000,7661412,-.0372982025146484,29053,-1.639377593994141,1514197,27840728,.1216106414794922,237990,78787,-.6846065521240234,2198956,-.3268203735351563,21602,-.4287395477294922,77827,1.244044303894043,8961073,-.1139278411865234,matched (3),19980410,.92419767,614375.13,1540855.9
201610,901839,681,4755,17207404,10,0,0,0,0,0,0,0,0,1,0,0,2226837,-.2515544891357422,3519091,-.3126316070556641,6735855,-.2449359893798828,1789124,311988,.0337495803833008,4629439,.4210538864135742,175564,-.4119224548339844,10386812,.1322231292724609,12977583,11596185,.0823421478271484,293533,.94110107421875,314360,-.2402381896972656,1257861,.4383001327514648,8344499,.4747791290283203,9141586,-.1012191772460938,529676,-.2688732147216797,3062,1113119,-.2678155899047852,22313684,255661,1.409998893737793,47949,-.1097869873046875,291149,-.0710086822509766,257715,.4511833190917969,14961,-.9231786727905273,449108,-.2903432846069336,8644,-.6690263748168945,3860226,-.6328039169311523,16527000,187896,4370000,290093,-.3893165588378906,1485000,2985593,.1809797286987305,87313248,.2084770202636719,99539,-1.451024055480957,55937,-.5412359237670898,36562,1.298425674438477,253687,-.5612630844116211,933000,1503000,8067415,.0516366958618164,94380,1.178207397460938,1159223,23719532,-.1602001190185547,249251,238188,1.106311798095703,2001967,-.0938529968261719,18161,-.1735095977783203,27625,-1.0357666015625,7220956,-.2159023284912109,matched (3),17222562,.92419767,569282.5,1523437.8
201611,901839,682,4755,23463602,11,0,0,0,0,0,0,0,0,0,1,0,5077854,.8243064880371094,3985162,.1243753433227539,11510268,.5357952117919922,2050874,557847,.581120491027832,6128551,.280522346496582,323500,.6111955642700195,8316988,-.2222366333007813,13085413,13247638,.1331424713134766,334430,.130436897277832,380759,.1916284561157227,853060,-.3883380889892578,6189787,-.298701286315918,10522181,.1406517028808594,383055,-.3240861892700195,10226,577058,-.656977653503418,23915960,272614,.064204216003418,39673,-.1894664764404297,367109,.2318229675292969,123736,-.7337045669555664,30016,.6962833404541016,589151,.2714195251464844,53080,1.814934730529785,9283136,.8774747848510742,19035000,445822,5011000,320165,.0986347198486328,2306000,2937344,-.0162935256958008,80283360,-.0839405059814453,71800,-.326664924621582,460514,2.10811710357666,12210,-1.09675407409668,310869,.2032709121704102,1252000,1694000,8651687,.0699214935302734,99213,.0499391555786133,1280522,26888516,.1254005432128906,409310,154611,-.4321479797363281,2005245,.0016365051269531,28184,.4394779205322266,179981,1.874130249023438,8886367,.2075309753417969,matched (3),21653852,.92419767,725026.19,1588220.1
201612,901839,683,4755,18311248,12,0,0,0,0,0,0,0,0,0,0,1,2956689,-.5408182144165039,4484253,.1179943084716797,10199126,-.1209392547607422,2024555,448748,-.2176237106323242,9897564,.4793310165405273,187656,-.5445890426635742,8255465,-.0074253082275391,9455186,11386028,-.1514320373535156,181446,-.6114692687988281,329764,-.1437892913818359,1284779,.4095125198364258,5403768,-.1358041763305664,14352916,.3104667663574219,399444,.0418949127197266,8967,870953,.4116449356079102,19675718,231554,-.163243293762207,58323,.3853254318237305,275986,-.2853078842163086,114699,-.0758390426635742,13910,-.7691221237182617,532831,-.1004781723022461,23900,-.7979221343994141,9165992,-.0126991271972656,22404000,205952,4744000,202729,-.4569664001464844,1986000,2550414,-.1412496566772461,70885832,-.1244907379150391,173166,.880366325378418,166072,-1.01992130279541,10762,-.1262340545654297,535815,.5444173812866211,635000,1449000,10623753,.2053375244140625,64163,-.4358415603637695,1747777,24832492,-.0795459747314453,424960,98496,-.4508962631225586,1894118,-.0570135116577148,15234,-.6152248382568359,54279,-1.198714256286621,9365052,.0524673461914063,matched (3),19952420,.92419767,818831.63,1633176.5
201701,901839,684,4755,24514660,01,0,0,0,0,0,0,0,0,0,0,0,2973568,.0056924819946289,5192614,.1466646194458008,10942761,.0703773498535156,2356434,499162,.1064691543579102,8772058,-.1207180023193359,199857,.0629920959472656,8788571,.0625772476196289,9006189,11746509,.0311679840087891,234345,.2558364868164063,441937,.2927894592285156,1750844,.3095111846923828,4388667,-.2080717086791992,16692132,.1509838104248047,970262,.8874921798706055,13035,1926300,.7937679290771484,24325906,213191,-.0826244354248047,134944,.8388633728027344,334958,.1936550140380859,197443,.5431385040283203,45764,1.190889358520508,804049,.4114561080932617,47093,.6782464981079102,4662222,-.6760091781616211,25845000,417558,4645000,259101,.2453479766845703,2537000,3017170,.1680641174316406,76508360,.0763282775878906,99706,-.5520248413085938,126304,-.2737302780151367,6842,-.4529409408569336,995805,.6197624206542969,1132000,1972000,8142788,-.2659587860107422,72906,.1277437210083008,1539201,26020312,.0467243194580078,596093,127968,.2617645263671875,2593573,.3142833709716797,20978,.3199443817138672,85034,.44891357421875,8790905,-.063267707824707,matched (3),22403780,.92419767,650080.19,1555437
201702,901839,685,4755,19856632,02,1,0,0,0,0,0,0,0,0,0,0,3952691,.2846336364746094,2602031,-.6909446716308594,9461655,-.1454315185546875,1829884,814313,.4894142150878906,5467219,-.4728012084960938,251977,.2317352294921875,7214782,-.1973209381103516,8229686,11053631,-.0607967376708984,228148,-.0268001556396484,260255,-.5295047760009766,877466,-.6908149719238281,3385006,-.259669303894043,16363552,-.0198802947998047,427996,-.8184518814086914,21083,1496920,-.2521915435791016,18358106,145664,-.3808860778808594,163147,.1897916793823242,307565,-.0853185653686523,164027,-.1854181289672852,8193,-1.720217704772949,547498,-.3843021392822266,24458,-.6551675796508789,5543348,.1731071472167969,22958000,268959,4652000,432022,.5112581253051758,1891000,2943724,-.0246438980102539,56725072,-.2991828918457031,381529,1.341960906982422,74864,-.5230178833007813,16150,.8588399887084961,252150,-1.373527526855469,593000,1797000,7782626,-.0452394485473633,40538,-.5869312286376953,1080378,24528000,-.0590629577636719,511398,122797,-.0412483215332031,2316411,-.1130170822143555,30824,.3848199844360352,5255,-2.783870697021484,8586171,-.023564338684082,matched (3),19439062,.92419767,650375.56,1555560.5
201703,901839,686,4755,18834684,03,0,1,0,0,0,0,0,0,0,0,0,2233891,-.5706520080566406,3069200,.1651248931884766,7338816,-.2540693283081055,2172953,347979,-.8502025604248047,3076510,-.5749740600585938,79742,-1.150541305541992,6609289,-.0876560211181641,8814396,7766179,-.3529806137084961,109277,-.7361078262329102,213654,-.1973047256469727,450127,-.6675081253051758,2579358,-.271815299987793,17317620,.0566673278808594,550450,.251622200012207,4527,2484043,.5064783096313477,18386152,139605,-.0424861907958984,70155,-.8439445495605469,390761,.2394094467163086,270075,.4986686706542969,7819,-.0467233657836914,494277,-.1022624969482422,9639,-.9311399459838867,7066028,.2426996231079102,22531000,404074,4325000,313327,-.3212289810180664,2029000,2890055,-.0184001922607422,79649280,.33941650390625,235772,-.4813213348388672,253687,1.220427513122559,9167,-.566309928894043,499620,.6838235855102539,831000,1200000,7633543,-.0193414688110352,36513,-.1045713424682617,683948,24227020,-.0123462677001953,176642,191562,.4446792602539063,2395009,.0333671569824219,26645,-.1456918716430664,23663,1.504732131958008,9633469,.1150894165039063,matched (3),17357790,.92419767,729810.56,1590409.9
201704,901839,687,4755,18909456,04,0,0,1,0,0,0,0,0,0,0,0,3616312,.4817104339599609,2693471,-.1305866241455078,8485528,.1451845169067383,1813489,383177,.0963554382324219,3296334,.0690155029296875,413052,1.644777297973633,7638324,.1447029113769531,9347049,8095727,.0415582656860352,224103,.7182197570800781,213910,.0011978149414063,594351,.2779397964477539,3541204,.3169260025024414,12299636,-.3421535491943359,227863,-.8819913864135742,10674,1667034,-.3988418579101563,20080936,194252,.3303394317626953,191656,1.00499439239502,374587,-.0422725677490234,200786,-.2964601516723633,14426,.6124753952026367,588594,.1746406555175781,49320,1.632512092590332,2598921,-1.000202178955078,20512000,325294,5622000,390869,.221125602722168,2499000,2577229,-.1145610809326172,59834964,-.2860431671142578,98698,-.8708009719848633,287989,.1268215179443359,9349,.0196590423583984,1019548,.7132673263549805,953000,1820000,6429971,-.1715822219848633,32447,-.1180601119995117,1308381,19778542,-.2028713226318359,348767,157902,-.1932373046875,2568520,.0699434280395508,22599,-.1646966934204102,112327,1.557501792907715,7444123,-.2578182220458984,matched (3),18570928,.92419767,778853.38,1613503.3
201705,901839,688,4755,23177208,05,0,0,0,1,0,0,0,0,0,0,0,3848124,.0621309280395508,3861685,.3602733612060547,9626792,.1261882781982422,2161865,439623,.1374197006225586,3906962,.1699485778808594,431275,.0431728363037109,12371296,.4821996688842773,11126205,9567823,.1670684814453125,170229,-.2749614715576172,223185,.042445182800293,856433,.3653059005737305,3110118,-.1298055648803711,13128761,.0652351379394531,402417,.5687437057495117,3443,1033433,-.4781589508056641,20545540,260520,.2935237884521484,240387,.2265481948852539,381451,.0181589126586914,282969,.3430976867675781,5244,-1.011946678161621,986113,.5160341262817383,37930,-.2625865936279297,7722365,1.089024543762207,17481000,953882,5510000,349780,-.1110687255859375,2772000,3252402,.2326793670654297,75796360,.2364597320556641,530310,1.681397438049316,350216,.1956272125244141,12512,.2914190292358398,366924,-1.021960258483887,1002000,2161000,8084425,.2289695739746094,26634,-.1974191665649414,1514049,23350454,.1660194396972656,581721,200495,.2388153076171875,2942372,.1358861923217773,43044,.644317626953125,185365,.5009126663208008,7501368,.0076608657836914,matched (3),24568958,.92419767,878422.31,1663852.8
