period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1101c251,growth1101c251,Y1131c152,growth1131c152,Y1242c68,growth1242c68,Y1316c752,growth1316c752,Y1357c152,growth1357c152,Y1485c68,growth1485c68,Y1615c352,growth1615c352,Y1745c152,growth1745c152,Y1759c152,growth1759c152,Y1802c352,growth1802c352,Y1814c757,growth1814c757,Y1896c203,Y1990c620,growth1990c620,Y201c124,growth201c124,Y2035c757,growth2035c757,Y2043c68,Y2091c348,growth2091c348,Y2190c152,Y2394c440,growth2394c440,Y2445c372,growth2445c372,Y2790c233,Y2835c344,Y2889c222,growth2889c222,Y2894c428,growth2894c428,Y3134c191,growth3134c191,Y3338c484,growth3338c484,Y3354c32,Y3732c36,Y3762c268,growth3762c268,Y3828c222,growth3828c222,Y382c268,growth382c268,Y3949c352,growth3949c352,Y4041c600,growth4041c600,Y4081c807,growth4081c807,Y4209c372,growth4209c372,Y437c152,growth437c152,Y4439c600,growth4439c600,Y4514c600,growth4514c600,Y4627c484,growth4627c484,Y4680c428,growth4680c428,Y4845c440,growth4845c440,Y4975c233,Y538c268,growth538c268,Y541c208,growth541c208,Y542c372,growth542c372,Y581c376,Y684c484,growth684c484,Y890c348,growth890c348,Y891c826,growth891c826,Y905c826,growth905c826,_merge,x,r2,s,sf
201606,901811,677,4747,1760283,06,0,0,0,0,1,0,0,0,0,0,0,1042391,-.0619697570800781,11601,-1.20933723449707,142149,-.1139078140258789,975640,.2845125198364258,207368,-.7072725296020508,88230,-.3828611373901367,10120,-.5861930847167969,223136,-.3129367828369141,3447392,-.16363525390625,16126,-.2078208923339844,851914,.1048164367675781,50844,312289,-.0920562744140625,16250846,.1739082336425781,325891,-.1552228927612305,100706,758027,-.0408573150634766,721314,10446,-1.437675476074219,145844,-.4934444427490234,20035,87125,8066,-.4550466537475586,1468,-1.44980001449585,253834,-.4214725494384766,151987,-.2342891693115234,378928,2734392,8069,-.7718830108642578,52849,-.0825014114379883,3078,-1.457904815673828,432164,-1.073186874389648,79062,-.6437444686889648,38555,-.0969715118408203,199542,-.6482067108154297,50432,-.7290868759155273,4296687,-.54638671875,81832,-.1748971939086914,185606,-.4944372177124023,358362,-.0073871612548828,22177,-.7092056274414063,4059,163399,-.2731351852416992,19456,-.2105646133422852,1512197,-.0983972549438477,2617000,524903,.0363178253173828,347666,-.1275548934936523,158611,-1.855133056640625,592149,-.0233392715454102,matched (3),1551636.4,.90635246,62945.938,159659.94
201607,901811,678,4747,1852085,07,0,0,0,0,0,1,0,0,0,0,0,481258,-.7728691101074219,88997,2.037510871887207,254770,.5834856033325195,466946,-.7368803024291992,853979,1.415410995483398,37549,-.8542995452880859,14240,.3415412902832031,108128,-.7244653701782227,4357092,.234187126159668,16964,.0506601333618164,830862,-.0250215530395508,53268,209700,-.3982515335083008,14424283,-.1192302703857422,348807,.0679559707641602,117198,824375,.0839071273803711,8476,61877,1.778929710388184,75230,-.6619873046875,25658,153640,13027,.4793663024902344,6436,1.478006839752197,308789,.1959772109985352,253112,.5100374221801758,275571,3848795,14484,.5850152969360352,47699,-.1025276184082031,8184,.9779014587402344,405362,-.0640249252319336,99647,.2314014434814453,48509,.2296638488769531,383678,.6537790298461914,114432,.8193540573120117,4929897,.1374740600585938,96523,.1651124954223633,79141,-.8523950576782227,361367,.0083503723144531,19150,-.1467533111572266,1961,142811,-.1346731185913086,50897,.9616489410400391,1568332,.0364484786987305,2327000,530556,.010711669921875,352176,.0128879547119141,879650,1.713069915771484,728938,.2078304290771484,matched (3),1821730.1,.90635246,88478.258,171340.31
201608,901811,679,4747,2616248,08,0,0,0,0,0,0,1,0,0,0,0,154333,-1.137290954589844,34186,-.9567861557006836,540261,.7516908645629883,793885,.5307254791259766,339662,-.9219551086425781,61939,.5005025863647461,5471,-.9565935134887695,275815,.9364147186279297,4376807,.0045146942138672,54651,1.16987419128418,865764,.0411481857299805,61798,401017,.6483259201049805,20643980,.3585090637207031,347883,-.0026521682739258,132408,952622,.14459228515625,656703,39994,-.4364185333251953,117859,.4489383697509766,35758,114337,125336,2.263974189758301,16530,.9432697296142578,256777,-.1844501495361328,301642,.1754083633422852,296866,4885431,61193,1.440987586975098,25380,-.6309490203857422,15375,.6305618286132813,167745,-.8823356628417969,110830,.1063642501831055,5847,-2.11582088470459,410043,.0664577484130859,185205,.4814834594726563,6320020,.2484045028686523,87662,-.0962924957275391,121446,.4282388687133789,394129,.0867843627929688,22034,.140284538269043,5437,168,-6.745313167572022,25183,-.7036352157592773,1646475,.0486240386962891,3328000,502187,-.0549526214599609,298119,-.1666374206542969,828863,-.0594692230224609,700754,-.0394315719604492,matched (3),2585410,.90635246,129018.52,195383.94
201609,901811,680,4747,1166872,09,0,0,0,0,0,0,0,1,0,0,0,698099,1.509248733520508,31264,-.0893487930297852,231258,-.8485183715820313,532729,-.39892578125,119311,-1.046217918395996,130507,.7452774047851563,8303,.4171552658081055,163376,-.5236759185791016,3038553,-.3649377822875977,12396,-1.483593940734863,729469,-.171295166015625,48811,499852,.2203083038330078,15915553,-.2601261138916016,246022,-.3464450836181641,140042,791654,-.185093879699707,220056,37499,-.0644159317016602,96985,-.1949329376220703,32425,90447,12036,-2.343095779418945,15933,-.0367851257324219,237065,-.0798730850219727,256979,-.1602458953857422,210324,4470796,19409,-1.148295402526856,50634,.6906614303588867,2744,-1.723326206207275,177219,.0549411773681641,93930,-.1654481887817383,92488,2.761150360107422,398035,-.0297212600708008,74199,-.9147129058837891,6454838,.0211076736450195,135265,.4337472915649414,179897,.3929147720336914,370270,-.0624456405639648,27806,.2326650619506836,9562,60732,5.890262126922607,22538,-.110966682434082,1651354,.0029592514038086,2001000,233253,-.7668495178222656,338594,.1273088455200195,261527,-1.153517723083496,490463,-.356806755065918,matched (3),1168282.9,.90635246,127873.28,194629.59
201610,901811,681,4747,1250708,10,0,0,0,0,0,0,0,0,1,0,0,360733,-.6602230072021484,60676,.663081169128418,296742,.2493295669555664,538648,.0110492706298828,543159,1.515668869018555,80904,-.4781637191772461,11232,.302149772644043,99922,-.4916648864746094,4629439,.4210538864135742,21619,.5561990737915039,690756,-.054530143737793,80025,518875,.0373506546020508,20721138,.2638568878173828,317811,.2560358047485352,198456,882780,.1089515686035156,232706,27256,-.3190402984619141,179349,.6147775650024414,33534,165218,24690,.7184963226318359,4833,-1.192924499511719,275232,.1492795944213867,239210,-.0716524124145508,1034110,3610014,1904,-2.321780204772949,61444,.1935033798217773,15547,1.734450817108154,65061,-1.002060890197754,97129,.0334901809692383,10165,-2.208128929138184,153458,-.9531135559082031,85081,.1368532180786133,8411766,.264801025390625,53327,-.9307928085327148,146784,-.2034225463867188,265907,-.3310861587524414,23252,-.1788606643676758,2455,128990,.7532644271850586,45415,.7006397247314453,1676438,.01507568359375,1301000,253934,.0849514007568359,304773,-.1052350997924805,587884,.8099918365478516,7115550,2.674687385559082,matched (3),1188148.3,.90635246,76545.289,165494.06
201611,901811,682,4747,1734131,11,0,0,0,0,0,0,0,0,0,1,0,473315,.2716226577758789,45761,-.2821159362792969,303356,.0220441818237305,363108,-.3943614959716797,706856,.2634248733520508,135116,.5128698348999023,10669,-.0514240264892578,202242,.7050752639770508,6128551,.280522346496582,27488,.2401771545410156,937232,.3051433563232422,81964,1410295,.9998912811279297,18919392,-.0909671783447266,381172,.181793212890625,383925,834792,-.0558929443359375,242106,42545,.4452886581420898,191039,.0631437301635742,56776,170996,32931,.2880163192749023,6010,.2179574966430664,352165,.246485710144043,504489,.7462034225463867,412711,4839219,15687,2.108875274658203,63613,.0346918106079102,24821,.4678230285644531,422774,1.871512413024902,179100,.6119041442871094,35778,1.258382797241211,310143,.7036066055297852,75144,-.1241979598999023,9822649,.1550588607788086,162965,1.117092132568359,172241,.1599330902099609,380588,.3585710525512695,53209,.8278360366821289,6264,103052,-.2245016098022461,19627,-.8389358520507813,2038278,.1954336166381836,3450000,624135,.8992919921875,352263,.144810676574707,211882,-1.020500183105469,1166175,-1.808552742004395,matched (3),1816031.8,.90635246,101347.28,178326.59
201612,901811,683,4747,1421490,12,0,0,0,0,0,0,0,0,0,0,1,232008,-.7129888534545898,53788,.1616182327270508,147689,-.7197980880737305,696611,.6515264511108398,357693,-.6811513900756836,118778,-.1288766860961914,5014,-.7551088333129883,160352,-.2320938110351563,9897564,.4793310165405273,6997,-1.368268013000488,732384,-.2466259002685547,157751,808331,-.5565824508666992,15297957,-.2124671936035156,438950,.1411352157592773,161167,538852,-.4377422332763672,135623,4822,-2.177373886108398,150939,-.2356014251708984,23634,103674,18356,-.5844583511352539,53416,2.184684753417969,270399,-.2642011642456055,306782,-.4974079132080078,147479,4564572,4897,-1.164209365844727,27279,-.8467006683349609,2840,-2.167886257171631,135133,-1.140578269958496,105320,-.5309410095214844,52680,.3869028091430664,105508,-1.0782470703125,86226,.1375656127929688,6255545,-.4512214660644531,167978,.0302982330322266,139828,-.2084817886352539,328854,-.1461038589477539,27012,-.6779460906982422,1252,62375,-.5020685195922852,8952,-.785029411315918,1721246,-.1690568923950195,2463000,467268,-.289463996887207,302906,-.1509552001953125,748887,1.262558937072754,1496579,.2494525909423828,matched (3),1459065.9,.90635246,95743.055,175202.27
201701,901811,684,4747,1547771,01,0,0,0,0,0,0,0,0,0,0,0,632150,1.002354621887207,84007,.4458494186401367,454498,1.12408447265625,339675,-.7182378768920898,201922,-.5717935562133789,125904,.058262825012207,7221,.3647594451904297,239493,.4011526107788086,8772058,-.1207180023193359,99702,2.656703948974609,793300,.0798969268798828,0,832729,.0297365188598633,19997040,.2678642272949219,327938,-.2915611267089844,407029,477931,-.1199741363525391,550796,40262,2.122220039367676,202433,.2935333251953125,18027,168263,34277,.6245183944702148,12019,-1.491621017456055,202662,-.2883596420288086,376684,.2052688598632813,852811,3788004,8686,.573089599609375,53127,.6665678024291992,4622,.487022876739502,320690,.8642158508300781,78267,-.2968769073486328,25145,-.7395763397216797,889630,2.13201904296875,143599,.5100526809692383,7015517,.1146554946899414,99516,-.5235147476196289,193832,.3265790939331055,355223,.0771322250366211,27983,.0353155136108398,12903,163927,.9662561416625977,29104,1.178998947143555,1846355,.0701656341552734,3221000,352535,-.2817525863647461,337434,.1079473495483398,871877,.1520605087280273,788260,-.6411094665527344,matched (3),1712724.9,.90635246,80706.094,167459.17
201702,901811,685,4747,839832,02,1,0,0,0,0,0,0,0,0,0,0,366797,-.5443181991577148,32871,-.9383096694946289,383594,-.1696090698242188,625792,.6110286712646484,127990,-.4559297561645508,93353,-.2991313934326172,5260,-.3168621063232422,88766,-.9925203323364258,5467219,-.4728012084960938,9924,-2.307229995727539,689835,-.1397485733032227,22480,535145,-.4421701431274414,13799752,-.3709335327148438,348241,.0600700378417969,257657,659703,.3223228454589844,3942,4208,-2.258420944213867,90370,-.8064966201782227,22951,45665,20793,-.4998588562011719,9827,-.20135498046875,282129,.3308248519897461,96128,-1.365725517272949,381947,2929801,4408,-.6782913208007813,39741,-.2903022766113281,3738,-.2122764587402344,180402,-.575286865234375,49766,-.452794075012207,19116,-.2741336822509766,617315,-.3654260635375977,44360,-1.174686431884766,6052892,-.147587776184082,71106,-.336146354675293,54034,-1.277379035949707,318077,-.1104526519775391,29938,.0675315856933594,1365,196984,.1837015151977539,799,-3.595270156860352,1634453,-.1219053268432617,2284000,294424,-.1801290512084961,263026,-.2491168975830078,205109,-1.447107315063477,618907,-.2418727874755859,matched (3),949848.69,.90635246,64417.926,160245.97
201703,901811,686,4747,1413930,03,0,1,0,0,0,0,0,0,0,0,0,519991,.3490028381347656,160683,1.58684253692627,405914,.0565567016601563,855160,.3122711181640625,211071,.5002422332763672,206866,.7956829071044922,10344,.6762752532958984,313214,1.260883331298828,3076510,-.5749740600585938,15589,.4516096115112305,933108,.302067756652832,392336,564739,.0538253784179688,19119260,.3260459899902344,356522,.0235013961791992,314418,706260,.0681943893432617,935967,56831,2.603094100952148,158497,.5618228912353516,41244,195177,21038,.011713981628418,2676,-1.300810813903809,357675,.2372608184814453,239819,.9142036437988281,787200,4082630,3767,-.1571416854858398,64326,.4815807342529297,20189,1.686587333679199,159498,-.1231565475463867,75583,.4178991317749023,57100,1.094278335571289,1000320,.4826955795288086,103482,.8470592498779297,6848744,.1235284805297852,167020,.8539409637451172,106956,.6828041076660156,364413,.1359939575195313,41331,.322484016418457,7567,80646,-.8930530548095703,21532,3.29393482208252,1873976,.136754035949707,3410000,498267,.5261154174804688,344660,.2703056335449219,638364,1.135367393493652,760421,.2059173583984375,matched (3),1603142.4,.90635246,70513.617,162792.11
201704,901811,687,4747,1100150,04,0,0,1,0,0,0,0,0,0,0,0,239234,-.7763690948486328,44128,-1.292338371276856,224582,-.5919008255004883,310225,-1.013991355895996,217192,.0285873413085938,103260,-.6948204040527344,3132,-1.194734573364258,210467,-.3975582122802734,3296334,.0690155029296875,14443,-.0763559341430664,666927,-.3358402252197266,13655,1312920,.8436450958251953,15036926,-.2401866912841797,341155,-.0440587997436523,199992,799443,.123931884765625,762088,34990,-.4850196838378906,93783,-.5247516632080078,27065,37946,14171,-.3951320648193359,1885,-.3503952026367188,284681,-.2282552719116211,92673,-.9508075714111328,497220,2993898,7020,.6224842071533203,38468,-.5141372680664063,10286,-.6743545532226563,241615,.415313720703125,60267,-.2264461517333984,20147,-1.041749000549316,211812,-1.552375793457031,178104,.5429706573486328,4794780,-.356536865234375,47488,-1.257636070251465,83797,-.2440204620361328,406144,.1084203720092773,13248,-1.137765884399414,4574,146358,.5959863662719727,16698,-.2542514801025391,1665310,-.1180515289306641,2858000,441498,-.1209630966186523,288791,-.1768550872802734,874551,.3148021697998047,1226713,.4782209396362305,matched (3),1306418,.90635246,61103.852,158942.7
201705,901811,688,4747,1403133,05,0,0,0,1,0,0,0,0,0,0,0,736908,1.125020980834961,73848,.5149145126342773,531979,.8623638153076172,652703,.7438249588012695,113135,-.6521997451782227,146702,.3511524200439453,51247,2.794985771179199,373588,.5738248825073242,3906962,.1699485778808594,16945,.1597633361816406,981672,.3865766525268555,57304,2502910,.6452007293701172,16158318,.0719261169433594,420617,.209385871887207,348830,823491,.029637336730957,339907,73512,.7423868179321289,318738,1.223385810852051,47164,110725,12119,-.1564235687255859,3502,.6194067001342773,380721,.2906970977783203,169736,.6051673889160156,488711,3302899,4389,-.4696617126464844,50501,.2721662521362305,3555,-1.06242847442627,828817,1.232653617858887,198387,1.191434860229492,48818,.8850440979003906,553619,.9607772827148438,91840,-.6623201370239258,7829053,.4903135299682617,276861,1.763038635253906,361377,1.461524963378906,362780,-.1129112243652344,53705,1.399659156799316,2198,258348,.5682516098022461,40148,.8772830963134766,2375002,.3549871444702148,3317000,456098,.0325345993041992,289333,.0018749237060547,1031224,.1647911071777344,477489,-.9435520172119141,matched (3),1376680.9,.90635246,85436.711,169789.67
201706,901811,689,4747,1324280,06,0,0,0,0,1,0,0,0,0,0,0,775653,.0512418746948242,71925,-.0263853073120117,304157,-.5590600967407227,566975,-.1408071517944336,35988,-1.145396232604981,114289,-.2496728897094727,13785,-1.313076019287109,194153,-.6545066833496094,3576589,-.0883502960205078,7091,-.8711462020874023,727321,-.2998895645141602,119748,1846455,-.3041868209838867,15418383,-.046875,340829,-.2103424072265625,396146,844992,.0257740020751953,16057,69109,-.0617637634277344,144201,-.7931613922119141,34794,135993,7115,-.5325689315795898,3031,-.1444416046142578,314434,-.1912927627563477,155588,-.0870332717895508,464563,3420902,8448,.6548280715942383,35298,-.3581666946411133,1248,-1.046812534332275,589405,-.3408851623535156,35497,-1.720771789550781,26339,-.6170482635498047,1317850,.8672800064086914,103998,.124323844909668,4441154,-.5669269561767578,90860,-1.114195823669434,92184,-1.366135597229004,398875,.0948514938354492,37291,-.3647537231445313,4691,145592,-.5734996795654297,16638,-.8808832168579102,1694830,-.3374156951904297,2898000,482867,.0570335388183594,355736,.2066106796264648,222331,-1.534335136413574,865141,.5943508148193359,matched (3),1341046.3,.90635246,67442.438,161485.56
201707,901811,690,4747,1655014,07,0,0,0,0,0,1,0,0,0,0,0,244442,-1.154726982116699,23430,-1.121606826782227,406381,.2897472381591797,186435,-1.11223316192627,56957,.459111213684082,97841,-.1553859710693359,27061,.6745119094848633,506839,.9595470428466797,4114496,.1401071548461914,29446,1.423731803894043,1128009,.4388418197631836,104310,755304,-.8939018249511719,16573095,.0722198486328125,377561,.1023521423339844,372410,1195051,.3466167449951172,425954,36506,-.6382083892822266,224987,.4448347091674805,43599,233928,3047,-.848048210144043,7220,.8679618835449219,400725,.2425012588500977,308092,.6831874847412109,727589,4220826,16947,.6961612701416016,78807,.8031759262084961,11804,2.246896266937256,1098551,.6226339340209961,145900,1.413473129272461,39263,.3992319107055664,1611048,.2008838653564453,112646,.0798788070678711,6056484,.3102149963378906,156374,.5429306030273438,221405,.8762073516845703,421034,.0540657043457031,46928,.2298622131347656,5625,213614,.3833627700805664,10488,-.4614572525024414,1873899,.1004390716552734,2069000,411502,-.1599273681640625,328916,-.0783863067626953,556116,.9168100357055664,970656,.1150798797607422,matched (3),1844812.6,.90635246,72777.375,163785.38
201708,901811,691,4747,1414163,08,0,0,0,0,0,0,1,0,0,0,0,639327,.9614381790161133,121058,1.642252922058106,228456,-.5759477615356445,671888,1.282009124755859,186875,1.188142776489258,244434,.9156017303466797,5226,-1.644447326660156,171164,-1.0855712890625,3921472,-.0480499267578125,14816,-.6868505477905273,835053,-.3007144927978516,49548,505173,-.4022197723388672,16284396,-.0175724029541016,315434,-.1797828674316406,285826,1022817,-.1556282043457031,182940,30711,-.1728553771972656,145767,-.4340333938598633,26811,107546,6380,.7390108108520508,9868,.3124418258666992,328218,-.1995973587036133,224553,-.3162870407104492,668143,3402939,12576,-.2983007431030273,52251,-.4109430313110352,10572,-.1102294921875,362466,-1.108817100524902,38309,-1.337236404418945,26878,-.3789749145507813,1036743,-.440800666809082,48149,-.849949836730957,6047472,-.0014896392822266,48535,-1.169965744018555,94023,-.8564538955688477,495159,.162165641784668,26772,-.5612573623657227,2994,141377,-.4127407073974609,6475,-.4822835922241211,2089248,.1087827682495117,2708000,599404,.3761215209960938,302198,-.0847206115722656,306505,-.5957431793212891,714919,-.3058032989501953,matched (3),1401450.4,.90635246,69680.336,162432.92
201709,901811,692,4747,2212044,09,0,0,0,0,0,0,0,1,0,0,0,942472,.3880901336669922,28291,-1.453725814819336,385631,.5235376358032227,694460,.0330429077148438,269995,.3679637908935547,84766,-1.059051513671875,30334,1.758623123168945,231702,.3028297424316406,3900876,-.0052652359008789,17634,.1741209030151367,950556,.129551887512207,78149,4334537,2.149469375610352,17966324,.0982913970947266,275008,-.1371498107910156,515564,1289679,.2318334579467773,648177,5111,-1.79322624206543,92555,-.4542064666748047,63589,269425,9576,.4060916900634766,7945,-.2167539596557617,341254,.0389490127563477,238704,.0611124038696289,1682306,6021211,21093,.51715087890625,64233,.2064580917358398,9210,-.1379194259643555,777986,.7637777328491211,84455,.7905340194702148,14031,-.6500387191772461,1053782,.016301155090332,136309,1.040623664855957,6155613,.0177240371704102,113674,.8510503768920898,253554,.9920368194580078,387950,-.2440032958984375,32384,.1903076171875,4108,194279,.3178653717041016,28642,1.486926078796387,2110509,.0101251602172852,1777000,632577,.0538663864135742,351144,.1501140594482422,857747,1.029075622558594,1856254,.9541463851928711,matched (3),1998969.5,.90635246,59599.16,158370.33
201710,901811,693,4747,1729387,10,0,0,0,0,0,0,0,0,1,0,0,1156896,.2049894332885742,68284,.8811311721801758,526227,.3108510971069336,542652,-.2466659545898438,122470,-.7905378341674805,132678,.4480304718017578,17344,-.5590229034423828,108724,-.7566394805908203,3343954,-.154047966003418,18563,.0513420104980469,932855,-.0187969207763672,67706,302484,-2.662342071533203,23888026,.2848777770996094,274332,-.0024604797363281,377956,1444269,.1132097244262695,396620,39568,2.046626091003418,87773,-.0530490875244141,42034,167537,33652,1.256813049316406,8958,.1200046539306641,360974,.0561790466308594,273953,.1377325057983398,1015318,5127017,2724,-2.046839714050293,118115,.6091413497924805,11575,.2285575866699219,1356689,.5560941696166992,158905,.6320877075195313,35518,.9287700653076172,569624,-.6151647567749023,48011,-1.04349422454834,7965966,.2578144073486328,158754,.3340206146240234,247353,-.0247602462768555,253733,-.4245939254760742,31910,-.014744758605957,10444,158543,-.2032690048217773,16479,-.5527877807617188,2109297,-.000575065612793,3831000,716357,.1243762969970703,317805,-.0997581481933594,630168,-.3083229064941406,861708,-.7673988342285156,matched (3),1666236.1,.90635246,90189.414,172230.17
201711,901811,694,4747,1547727,11,0,0,0,0,0,0,0,0,0,1,0,399992,-1.062051773071289,26221,-.9571151733398438,240163,-.7844142913818359,532182,-.0194826126098633,153838,.2280340194702148,40603,-1.184082984924316,4164,-1.426770210266113,95080,-.13409423828125,5557578,.5080089569091797,13976,-.2838296890258789,1064794,.1322870254516602,84935,244292,-.2136640548706055,21325568,-.1134700775146484,265488,-.0327701568603516,273648,1098757,-.2734241485595703,285526,30892,-.2475242614746094,136285,.4399938583374023,49671,79294,24896,-.301365852355957,2089,-1.455862045288086,343101,-.05078125,262225,-.0437536239624023,951419,3882209,4674,.5399141311645508,45379,-.956608772277832,6967,-.5076627731323242,303987,-1.495817184448242,183137,.1419277191162109,18710,-.6409816741943359,704397,.2123661041259766,43457,-.0996580123901367,12296483,.4341344833374023,168824,.0615005493164063,178287,-.3274211883544922,248191,-.0220832824707031,25024,-.2430849075317383,8814,233281,.3862171173095703,15089,-.0881204605102539,1699516,-.2160110473632813,2783000,492242,-.3752079010009766,321403,.0112581253051758,540453,-.1535787582397461,836248,-.0299911499023438,matched (3),1384215.4,.90635246,89495.695,171867.92
201712,901811,695,4747,1751451,12,0,0,0,0,0,0,0,0,0,0,1,252216,-.4611587524414063,59018,.8112821578979492,449279,.6263256072998047,539135,.0129804611206055,382510,.9108552932739258,80804,.6881847381591797,14454,1.244495391845703,140958,.3937435150146484,9988442,.5862665176391602,21978,.4527006149291992,834857,-.2432765960693359,85023,220532,-.1023216247558594,13754845,-.4385166168212891,219387,-.1907320022583008,453510,737179,-.399104118347168,787078,50101,.4835443496704102,80644,-.5247030258178711,72163,145964,22121,-.1181793212890625,2406,.1412801742553711,384394,.1136436462402344,166993,-.4512510299682617,877740,2499680,26467,1.733882904052734,55205,.1960039138793945,12572,.5902872085571289,231883,-.270751953125,194933,.0624217987060547,9359,-.6927194595336914,1923120,1.004362106323242,53490,.2077226638793945,11028004,-.1088752746582031,387595,.8311042785644531,415250,.8454856872558594,327022,.2758283615112305,30625,.2019815444946289,12266,276260,.1690988540649414,1486,-2.317878246307373,1961954,.1435976028442383,3031000,817911,.5077829360961914,336100,.044713020324707,566179,.0465030670166016,1639424,.6731748580932617,matched (3),1827244.8,.90635246,88836.625,171525.64
201801,901811,696,4747,1880759,01,0,0,0,0,0,0,0,0,0,0,0,1111901,1.483540534973145,89574,.4172229766845703,201239,-.8031501770019531,729595,.3025236129760742,171472,-.8023347854614258,232845,1.058346748352051,88647,1.813691139221191,171497,.1961040496826172,10023291,.0034828186035156,6725,-1.184209823608398,1065151,.2436113357543945,142270,321370,.3765506744384766,19777784,.3631687164306641,247652,.1211872100830078,312889,1250986,.5288572311401367,482075,83309,.5085153579711914,238193,1.083036422729492,28118,193313,46609,.7452659606933594,3233,.2954444885253906,251155,-.42559814453125,159246,-.0475015640258789,0,3409765,13405,-.6802711486816406,50172,-.0955963134765625,15108,.1837530136108398,771048,1.201517105102539,94848,-.7203807830810547,56071,1.790280342102051,1705609,-.1200265884399414,155651,1.068121910095215,10106027,-.0873050689697266,176113,-.7888345718383789,161123,-.9467124938964844,445649,.309504508972168,38835,.2375059127807617,8921,259817,-.0613651275634766,30904,3.03479814529419,1983886,.0111169815063477,2123000,494663,-.5028762817382813,410372,.1996545791625977,962572,.5306978225708008,1635859,-.0021772384643555,matched (3),1897854.6,.90635246,79233.977,166754.69
201802,901811,697,4747,1320090,02,1,0,0,0,0,0,0,0,0,0,0,584495,-.6430778503417969,105099,.1598377227783203,248811,.2122001647949219,318287,-.8295364379882813,111789,-.4278068542480469,95653,-.8896465301513672,26049,-1.224682807922363,240734,.3391265869140625,6924018,-.3699159622192383,10970,.4893321990966797,1108641,.0400190353393555,78834,215095,-.4015130996704102,16345922,-.1905803680419922,250191,.0102005004882813,370575,1072319,-.154109001159668,372409,35300,-.858673095703125,87984,-.9959259033203125,21066,59423,25738,-.5938253402709961,2637,-.203768253326416,454527,.5931873321533203,159147,-.0006217956542969,1488741,3641646,10405,-.2533407211303711,89499,.5787696838378906,2874,-1.659520149230957,244114,-1.150115013122559,94844,-.0000419616699219,11535,-1.581233024597168,826020,-.7250585556030273,156007,.002284049987793,7638549,-.2799243927001953,192115,.0869684219360352,123395,-.2667779922485352,315613,-.3450145721435547,15640,-.9094905853271484,5750,79544,-1.183667182922363,2829,-2.390962600708008,1962637,-.0107688903808594,2651000,289728,-.5349340438842773,258730,-.4612789154052734,310832,-1.130355834960938,1826601,.1102895736694336,matched (3),1305523.1,.90635246,89436.633,171837.17
201803,901811,698,4747,1343504,03,0,1,0,0,0,0,0,0,0,0,0,795008,.3076038360595703,105445,.0032863616943359,466331,.6282024383544922,525458,.501317024230957,317830,1.044902801513672,165415,.5477304458618164,12912,-.7018222808837891,344843,.3593969345092773,5894559,-.1609659194946289,37235,1.222084999084473,1050090,-.0542593002319336,65023,321502,.4019241333007813,17392086,.0620365142822266,238050,-.0497446060180664,253541,1180937,.0964851379394531,714107,85884,.8891143798828125,161176,.605341911315918,76250,173576,12705,-.7059726715087891,2609,-.0106749534606934,668525,.3858165740966797,95380,-.5119600296020508,1232659,2649790,4800,-.7736711502075195,49655,-.5891275405883789,4923,.5382137298583984,237006,-.0295495986938477,57744,-.4962139129638672,10575,-.0868930816650391,2926083,1.264801025390625,104163,-.4039440155029297,9987310,.2681064605712891,156448,-.2053709030151367,182127,.3893136978149414,387683,.2056703567504883,464179,3.390438079833984,13963,218055,1.008437156677246,48,-4.076477527618408,2148590,.0905227661132813,3168000,470065,.4839277267456055,286855,.1031923294067383,821657,.9720706939697266,2231448,.2001934051513672,matched (3),1187715.6,.90635246,80255.031,167242.25
201804,901811,699,4747,1403848,04,0,0,1,0,0,0,0,0,0,0,0,903157,.1275444030761719,128603,.1985406875610352,96176,-1.578716278076172,357544,-.3850116729736328,332237,.0443325042724609,171450,.0358343124389648,10578,-.1993808746337891,348111,.0094318389892578,4592836,-.2495326995849609,15376,-.8844413757324219,1207088,.1393346786499023,83396,278662,-.1430044174194336,16766968,-.0366039276123047,243454,.0224475860595703,439495,852416,-.32598876953125,1045072,55979,-.4280214309692383,255416,.4603967666625977,85382,56234,17659,.3292503356933594,5519,.7492294311523438,674375,.0087118148803711,238894,.9181509017944336,1178683,3298350,1024,-1.544898986816406,50095,.0088214874267578,3739,-.2750997543334961,234217,-.0118379592895508,147651,.9388322830200195,13263,.2264862060546875,747010,-1.365341186523438,148097,.3519105911254883,15783791,.4576683044433594,197188,.2314338684082031,274396,.4098682403564453,424940,.0917606353759766,22946,-3.007125854492188,17350,55654,-1.365592956542969,29391,6.417242527008057,2632699,.2031974792480469,4353000,461329,-.0187597274780273,307543,.0696382522583008,1007106,.2035131454467773,867747,-.9445056915283203,matched (3),1546785.9,.90635246,122926.38,191415.77
