period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1090c376,Y1239c32,Y1243c826,growth1243c826,Y1377c218,Y1503c348,growth1503c348,Y1528c440,growth1528c440,Y1600c300,growth1600c300,Y1721c757,growth1721c757,Y1753c600,growth1753c600,Y1757c688,growth1757c688,Y1835c792,growth1835c792,Y1854c600,growth1854c600,Y1914c703,growth1914c703,Y2010c203,Y2049c352,growth2049c352,Y2061c124,growth2061c124,Y2118c348,growth2118c348,Y2148c222,growth2148c222,Y2481c688,growth2481c688,Y2504c381,Y2754c705,growth2754c705,Y2758c757,growth2758c757,Y2884c152,growth2884c152,Y2912c616,growth2912c616,Y3033c484,growth3033c484,Y3069c554,Y307c124,growth307c124,Y3144c352,growth3144c352,Y3179c620,growth3179c620,Y3313c300,growth3313c300,Y3428c620,growth3428c620,Y3492c586,growth3492c586,Y3844c642,Y3900c616,growth3900c616,Y3900c757,growth3900c757,Y411c124,growth411c124,Y4165c300,growth4165c300,Y4271c757,growth4271c757,Y4275c251,growth4275c251,Y4410c826,growth4410c826,Y4479c428,growth4479c428,Y4761c600,growth4761c600,Y4821c222,growth4821c222,Y4931c268,growth4931c268,Y4932c616,growth4932c616,Y5034c757,growth5034c757,Y505c757,growth505c757,Y596c484,growth596c484,Y619c440,growth619c440,Y705c428,growth705c428,_merge,x,r2,s,sf
201307,901420,642,4732,94688,07,0,0,0,0,0,1,0,0,0,0,0,0,40006,1118440,.2470550537109375,2427212,2379692,.2880830764770508,40791,-.6593141555786133,2944389,.2367877960205078,1374652,.2048263549804688,147915,.4661483764648438,1216480,.4855117797851563,400351,.4422197341918945,82540,.4643688201904297,196943,.0168781280517578,675266,1364,-.6158194541931152,5305122,-.2091865539550781,12563,-.3968582153320313,4895,.1586208343505859,198610,.2853784561157227,431771,499708,.4966115951538086,966892,.8597602844238281,1941740,.4005270004272461,73577,.3169517517089844,2803294,.2499170303344727,212421,10854755,.347630500793457,38120,1.805440902709961,352278,-.6244192123413086,43066,-.2612600326538086,741763,.0274019241333008,11734,-2.28348445892334,1046714,18872176,-.0319480895996094,14600098,.1145648956298828,794693,-.2931051254272461,16256,-.622222900390625,11978767,.1253204345703125,7107018,.1451272964477539,4667737,-.0217771530151367,27455,.639918327331543,155677,-.4397525787353516,106007,.8431148529052734,294474,.4002523422241211,1617655,.086796760559082,1245877,1.559762001037598,859194,.3645696640014648,177671,.4332551956176758,247166,.1186666488647461,109008,.3455009460449219,matched (3),72106.727,.88721007,46873.219,119711.12
201308,901420,643,4732,97252,08,0,0,0,0,0,0,1,0,0,0,0,174000,46103,1499143,.2929592132568359,2845255,1771709,-.2950267791748047,35315,-.1441535949707031,1618588,-.5983467102050781,1377468,.0020465850830078,114625,-.2549724578857422,553790,-.786931037902832,293477,-.310542106628418,79009,-.0437211990356445,218895,.105677604675293,689242,15834,2.451738357543945,5413294,.0201854705810547,12661,.0077705383300781,518,-2.245994567871094,342263,.5442361831665039,149032,494113,-.0112600326538086,742839,-.2636079788208008,1955222,.0069189071655273,76106,.0337944030761719,2884076,.0284090042114258,306219,13509263,.2187728881835938,11759,-1.176119804382324,39455,-2.18925952911377,21985,-.6723737716674805,494408,-.4056682586669922,19395,.5025243759155273,1478142,25292680,.2928276062011719,10713125,-.3095588684082031,1258120,.4594173431396484,16397,.008636474609375,9834581,-.1972312927246094,4300741,-.5022954940795898,3863177,-.1891841888427734,21565,-.2414770126342773,252809,.4848508834838867,65911,-.4751996994018555,373361,.2373552322387695,1661682,.0268535614013672,234642,-1.669533729553223,630863,-.3089056015014648,190033,.0672645568847656,346104,.3366794586181641,147916,.3052234649658203,matched (3),30128.561,.88721007,72129.547,131667.48
201309,901420,644,4732,367067,09,0,0,0,0,0,0,0,1,0,0,0,207000,22959,1515312,.0107269287109375,2766670,2006573,.1244840621948242,35939,.0175151824951172,2109651,.2649679183959961,1681282,.1993093490600586,202168,.5674333572387695,628608,.1267223358154297,573521,.6699953079223633,74323,-.0611410140991211,321968,.385859489440918,845621,1569,-2.311721324920654,5468016,.0100574493408203,39344,1.133817672729492,3883,2.014388084411621,185096,-.6147050857543945,352294,511935,.0354337692260742,1369751,.6119050979614258,1960061,.002471923828125,92275,.1926460266113281,1674321,-.5437965393066406,412266,5217815,-.9512968063354492,13977,.1727943420410156,557347,2.648027420043945,60053,1.004867553710938,886502,.5839223861694336,8703,-.8013467788696289,1621195,25954772,.0258407592773438,14030481,.2697639465332031,1134532,-.103398323059082,1479959,4.502671241760254,10357417,.0517978668212891,6132004,.3547344207763672,4768490,.2105398178100586,25622,.1723804473876953,75542,-1.207945823669434,58042,-.1271381378173828,261599,-.3557329177856445,1376205,-.1885013580322266,913003,1.358677864074707,515934,-.2011098861694336,82492,-.8344964981079102,346521,.0012044906616211,123279,-.182194709777832,matched (3),338293.41,.88721007,90520.672,142575.05
201310,901420,645,4732,357393,10,0,0,0,0,0,0,0,0,1,0,0,349000,49611,1611783,.0617198944091797,0,2328183,.1486597061157227,23132,-.4406061172485352,2142802,.0155925750732422,1660588,-.0123844146728516,202597,.0021200180053711,727470,.1460647583007813,1462213,.9359111785888672,79622,.0688695907592773,227267,-.3483266830444336,701049,12445,2.07088041305542,5236571,-.0432491302490234,31876,-.2104902267456055,1536,-.9274263381958008,276386,.4009237289428711,321420,453596,-.1209907531738281,1141758,-.1820592880249023,1703103,-.1405239105224609,85697,-.0739555358886719,2789809,.5105657577514648,499728,7627300,.3796548843383789,11023,-.2374296188354492,238590,-.8484420776367188,53571,-.1142196655273438,1053341,.1724386215209961,21039,.8827095031738281,1952165,33493246,.2549877166748047,14634167,.0421257019042969,947335,-.1803226470947266,32265,-3.825786590576172,13132741,.2374057769775391,6352293,.0352945327758789,4189346,-.1294851303100586,39089,.422389030456543,102301,.3032312393188477,69939,.1864557266235352,263310,.0065193176269531,1462978,.0611448287963867,225046,-1.400433540344238,794998,.4323606491088867,135531,.4964990615844727,266348,-.2631397247314453,191077,.4382266998291016,matched (3),185198.31,.88721007,47366.34,119905.06
201311,901420,646,4732,94792,11,0,0,0,0,0,0,0,0,0,1,0,206000,25521,374897,-1.458444595336914,2222122,2113488,-.0967483520507813,6628,-1.249914169311523,2036431,-.0509157180786133,1653084,-.0045289993286133,121788,-.508936882019043,502241,-.3704919815063477,269070,-1.692734718322754,57265,-.3296003341674805,194792,-.1541929244995117,664657,1385,-2.195619106292725,5214234,-.0042743682861328,23825,-.2911186218261719,2433,.4599432945251465,192036,-.3641157150268555,160154,493571,.0844593048095703,835060,-.3128213882446289,1446534,-.1632814407348633,64202,-.288783073425293,2409540,-.1465377807617188,300826,6990162,-.0872297286987305,14824,.2962636947631836,318955,.2903032302856445,51124,-.0467538833618164,822322,-.2475900650024414,22243,.0556497573852539,1932242,28669882,-.1554965972900391,12945851,-.1225833892822266,827555,-.1351766586303711,22332,-.3679628372192383,10777644,-.1976356506347656,6114445,-.0381622314453125,4968285,.1705293655395508,9087,-1.458995819091797,68903,-.3952198028564453,66688,-.0475978851318359,163426,-.4769725799560547,2002732,.3140382766723633,742906,1.19426441192627,499052,-.4656295776367188,145549,.0713129043579102,267741,.0052156448364258,65722,-1.067242622375488,matched (3),192655.23,.88721007,66231.977,128531.43
201312,901420,647,4732,163750,12,0,0,0,0,0,0,0,0,0,0,1,345000,95147,1030314,1.010967254638672,3215412,1549741,-.3102521896362305,42169,1.850382804870606,2311015,.1264877319335938,1103458,-.4041938781738281,243979,.6948003768920898,609626,.1937646865844727,447910,.5096206665039063,84793,.3925228118896484,513884,.9700651168823242,538444,8217,1.780505657196045,5316900,.0194978713989258,41666,.5589504241943359,2551,.0473604202270508,508838,.9744472503662109,264233,456831,-.0773525238037109,585227,-.355504035949707,2434794,.5206918716430664,67343,.047764778137207,2652273,.0959815979003906,465446,7645800,.0896520614624023,9019,-.4969139099121094,529264,.5064382553100586,43004,-.1729612350463867,2820733,1.232620239257813,27291,.2045297622680664,3137695,18478810,-.4392223358154297,15926618,.2072162628173828,453642,-.6011676788330078,45770,.7176084518432617,8733572,-.2102985382080078,6181969,.0109825134277344,3678400,-.3005962371826172,25132,1.01729679107666,139426,.704833984375,51462,-.2591819763183594,160641,-.0171880722045898,2151109,.0714712142944336,2409278,1.176512718200684,706939,.3482341766357422,206173,.3482027053833008,178916,-.4031038284301758,84184,.2475709915161133,matched (3),302768.19,.88721007,76081.891,133873.47
201401,901420,648,4732,124660,01,0,0,0,0,0,0,0,0,0,0,0,270000,29514,1293390,.2274026870727539,2170380,2104482,.3059816360473633,31038,-.3064727783203125,1837121,-.229487419128418,1093606,-.0089683532714844,113429,-.7659053802490234,204247,-1.093515396118164,812647,.5957050323486328,43566,-.6659355163574219,389653,-.2767410278320313,412661,399,-3.024999618530273,5157413,-.0304546356201172,62056,.3983516693115234,3463,.3056502342224121,154278,-1.193373680114746,217108,450236,-.0145416259765625,1052941,.5873432159423828,2077587,-.1586551666259766,90752,.2983312606811523,2487989,-.0639429092407227,432696,2562604,-1.093132019042969,18456,.7160558700561523,257797,-.7193155288696289,30241,-.3520946502685547,1173611,-.8769121170043945,19764,-.3226947784423828,2005685,28611174,.4371719360351563,12137297,-.2717075347900391,932112,.7201442718505859,17610,-.9551620483398438,11626422,.2861061096191406,5605345,-.0979156494140625,4897455,.2862377166748047,30793,.2031459808349609,13914,-2.304638862609863,51920,.0088605880737305,265408,.5020961761474609,1286854,-.5137834548950195,278344,-2.158224105834961,532456,-.2834434509277344,171715,-.1828794479370117,288659,.4783296585083008,99612,.1682777404785156,matched (3),202416.97,.88721007,55112.195,123170.64
201402,901420,649,4732,143653,02,1,0,0,0,0,0,0,0,0,0,0,290000,65293,1652145,.2448081970214844,2326618,2209941,.0488967895507813,39129,.2316513061523438,2183479,.1727199554443359,1523535,.3315525054931641,252736,.8011684417724609,714724,1.252566337585449,530429,-.4266109466552734,74250,.5331602096557617,410961,.0532417297363281,898532,3708,2.229287147521973,4487456,-.1391496658325195,5082,-2.502331733703613,3959,.1338558197021484,208649,.3018970489501953,239207,338332,-.2857446670532227,1116979,.0590400695800781,1612270,-.2535638809204102,73593,-.2095804214477539,2472490,-.0062484741210938,1011348,4429131,.5471792221069336,14302,-.2549905776977539,66026,-1.362123489379883,159517,1.662952423095703,473656,-.9073591232299805,16039,-.2088394165039063,4133116,29872216,.0431308746337891,13838186,.1311473846435547,765533,-.1968803405761719,83772,1.559632301330566,11774945,.0126934051513672,5960753,.0614757537841797,3566684,-.3170795440673828,43821,.3528251647949219,7166,-.6635475158691406,56648,.0871524810791016,273557,.0302419662475586,1521701,.167628288269043,376176,.3011989593505859,817238,.4284296035766602,195873,.1316299438476563,300727,.0409574508666992,100678,.0106449127197266,matched (3),225818.25,.88721007,54966.258,123105.41
201403,901420,650,4732,113332,03,0,1,0,0,0,0,0,0,0,0,0,462000,82926,2016892,.1994829177856445,2237738,2910583,.2753877639770508,53843,.3192081451416016,3322857,.4199056625366211,1299890,-.1587533950805664,194554,-.2616357803344727,586297,-.1980695724487305,489970,-.0793418884277344,32259,-.8336400985717773,323402,-.2396020889282227,688764,2856,-.2610712051391602,5073310,.1227073669433594,21406,1.437966346740723,2158,-.6068096160888672,294863,.3458576202392578,107277,531473,.451624870300293,953849,-.1578769683837891,1188536,-.3049211502075195,71134,-.0339851379394531,2445754,-.0108728408813477,0,8237621,.6205081939697266,12197,-.1592092514038086,202697,1.121663093566895,86263,-.6147499084472656,370968,-.2443656921386719,20348,.2379598617553711,1203492,28880832,-.0337505340576172,13163819,-.0499591827392578,1300277,.5297603607177734,53764,-.4434947967529297,13266267,.1192512512207031,6618382,.1046543121337891,4184554,.159764289855957,39235,-.1105432510375977,24988,1.249048233032227,87116,.430384635925293,78948,-1.242720603942871,1181812,-.2527799606323242,282860,-.2851047515869141,540218,-.4139575958251953,134309,-.3773231506347656,322081,.0685997009277344,70847,-.351405143737793,matched (3),97952.023,.88721007,56739.793,123907.45
201404,901420,651,4732,97340,04,0,0,1,0,0,0,0,0,0,0,0,303000,51104,1278900,-.4555568695068359,2994222,2938873,.0096721649169922,11420,-1.550705909729004,1958266,-.5287656784057617,1182829,-.0943708419799805,175454,-.10333251953125,421448,-.3301305770874023,809977,.5026617050170898,25387,-.2395601272583008,204604,-.457819938659668,600614,506,-1.730640411376953,5389864,.0605268478393555,21194,-.009953498840332,6039,1.029056549072266,127892,-.8353242874145508,177143,245139,-.7738275527954102,456537,-.7368354797363281,1025071,-.1479597091674805,26761,-.9776191711425781,2919594,.1770915985107422,401266,5947563,-.3257303237915039,4494,-.9984464645385742,93474,-.7740287780761719,71622,-.1859989166259766,2429176,1.879192352294922,42824,.7441158294677734,973869,25508184,-.1241779327392578,16021912,.1964855194091797,1010387,-.2522439956665039,29982,-.5840072631835938,11821926,-.1152687072753906,6043479,-.0908708572387695,3728679,-.1153469085693359,54751,.333226203918457,191621,2.037123680114746,53667,-.4844427108764648,139332,.5680704116821289,1472984,.2202415466308594,409131,.3690834045410156,592282,.092010498046875,102938,-.2660160064697266,259546,-.2158689498901367,156914,.7951755523681641,matched (3),34888.23,.88721007,73044.609,132170.98
201405,901420,652,4732,106862,05,0,0,0,1,0,0,0,0,0,0,0,296000,213146,2214126,.5488576889038086,5727512,3066866,.0426301956176758,44548,1.361201286315918,2484336,.2379465103149414,1424609,.1859884262084961,189956,.0794153213500977,476608,.1229982376098633,222374,-1.292645454406738,46370,.6024150848388672,201248,-.0165376663208008,850678,11205,3.097579002380371,4721917,-.1323051452636719,22353,.0532426834106445,4223,-.3576927185058594,361470,1.038992881774902,315990,469126,.6490468978881836,494592,.0800628662109375,1947594,.6418323516845703,79053,1.083172798156738,2775292,-.0506887435913086,637766,12769204,.7640552520751953,10958,.891326904296875,363957,1.359353065490723,38965,-.6087379455566406,574879,-1.441147804260254,127052,1.087497711181641,2281001,32040270,.2279949188232422,16595941,.0352001190185547,1381326,.3127107620239258,40132,.2915763854980469,12727492,.0738086700439453,7076612,.1578149795532227,3412385,-.0886421203613281,148823,.9999618530273438,206135,.0730113983154297,96671,.5885152816772461,326886,.8527517318725586,2437878,.5038375854492188,3547166,2.159868240356445,691992,.1555910110473633,165514,.4749288558959961,353636,.3093347549438477,226321,.3662567138671875,matched (3),83749.336,.88721007,92858.547,144070.69
201406,901420,653,4732,65925,06,0,0,0,0,1,0,0,0,0,0,0,251000,64999,1289556,-.5405597686767578,2709945,3269517,.0639858245849609,69774,.4486942291259766,2331626,-.0634403228759766,1096593,-.2616891860961914,180623,-.0503807067871094,482232,.0117311477661133,159403,-.3329248428344727,30802,-.4090728759765625,183378,-.0929889678955078,417007,2124,-1.663059234619141,4276263,-.0991353988647461,16099,-.3282041549682617,1714,-.9017157554626465,176537,-.716649055480957,155736,327606,-.3590602874755859,326870,-.4141702651977539,1582028,-.2078866958618164,47788,-.5033445358276367,2488642,-.1090183258056641,265860,17914316,.3385639190673828,9181,-.1769342422485352,216368,-.5200557708740234,24907,-.4475154876708984,1004438,.5580234527587891,22453,-1.733172416687012,971191,26838546,-.177154541015625,14817804,-.1133289337158203,1413734,.0231904983520508,35043,-.1355972290039063,12132678,-.0478630065917969,6326410,-.1120624542236328,2873137,-.1720066070556641,22871,-1.87288761138916,352947,.5377874374389648,60322,-.4716167449951172,259235,-.2318763732910156,1671182,-.3775968551635742,1527832,-.8422994613647461,809624,.1569957733154297,177543,.0701570510864258,264038,-.29217529296875,164784,-.3173189163208008,matched (3),113953.55,.88721007,65789.281,128303.87
201407,901420,654,4732,224966,07,0,0,0,0,0,1,0,0,0,0,0,435000,77180,1702594,.2778549194335938,3264522,4117298,.230555534362793,5099,-2.616217613220215,2783438,.1771211624145508,1169215,.0641241073608398,279895,.4380025863647461,738068,.4256105422973633,55685,-1.051724433898926,70277,.8248653411865234,248372,.3033781051635742,765830,25005,2.465774536132813,5755187,.2970218658447266,40999,.9347906112670898,827,-.7287802696228027,482655,1.005771636962891,217320,459623,.3385953903198242,1263941,1.352427482604981,2473310,.4468488693237305,107583,.811488151550293,2714797,.086979866027832,712149,9817922,-.6013908386230469,23827,.9536838531494141,220311,.0180597305297852,193987,2.052642822265625,1318097,.2717609405517578,79387,1.262910842895508,1308083,36979924,.3205356597900391,14683367,-.0091133117675781,990438,-.3558425903320313,44757,.2446718215942383,12355059,.0181636810302734,7476191,.1669912338256836,4176970,.374180793762207,41077,.5855779647827148,63471,-1.71573543548584,55820,-.0775642395019531,270274,.0417013168334961,2932278,.5622482299804688,596540,-.9404582977294922,848974,.0474586486816406,145875,-.1964626312255859,344118,.2648916244506836,159962,-.0296993255615234,matched (3),351451.47,.88721007,47201.789,119840.16
201408,901420,655,4732,133551,08,0,0,0,0,0,0,1,0,0,0,0,195000,45504,1160373,-.3834114074707031,2015073,3055349,-.2983036041259766,38379,2.018465995788574,2703958,-.0289697647094727,673662,-.5513591766357422,170839,-.4936923980712891,558631,-.2785463333129883,118440,.754694938659668,73596,.0461454391479492,631495,.9331626892089844,477825,1429,-2.862101078033447,4239883,-.3055658340454102,1300,-3.451182842254639,703,-.1624479293823242,203700,-.8626537322998047,175771,434261,-.0567607879638672,588482,-.7644443511962891,1667772,-.394068717956543,92220,-.1540851593017578,2472515,-.0934820175170898,1348480,4561147,-.7666349411010742,11148,-.7595596313476563,133665,-.4997034072875977,51763,-1.321115493774414,840915,-.4494533538818359,24198,-1.188064575195313,1057281,32646192,-.1246471405029297,11664977,-.2301235198974609,617817,-.4719552993774414,31996,-.335637092590332,9105029,-.3052387237548828,4400943,-.5299053192138672,3470098,-.1854028701782227,32186,-.2439165115356445,127896,.7006349563598633,61171,.0915403366088867,186295,-.3721046447753906,1976915,-.3942413330078125,307301,-.6633186340332031,739294,-.1383333206176758,112310,-.2614879608154297,287665,-.1791887283325195,182922,.1341238021850586,matched (3),84290.078,.88721007,75850.094,133741.88
201409,901420,656,4732,89192,09,0,0,0,0,0,0,0,1,0,0,0,121000,41537,1617486,.3321313858032227,2001363,2981183,-.0245733261108398,35810,-.0692825317382813,1882649,-.3620367050170898,1162073,.5452327728271484,183190,.0698022842407227,669076,.1804084777832031,44308,-.983241081237793,50395,-.3786983489990234,312371,-.7038984298706055,943534,12702,2.184784412384033,4239993,.000025749206543,981,-.2815470695495606,2654,1.328466415405273,124243,-.4944086074829102,211885,537883,.2139949798583984,1349459,.8299131393432617,1760917,.0543460845947266,84147,-.0916118621826172,2411928,-.0248088836669922,603880,4296301,-.0598201751708984,16851,.4131498336791992,209208,.4479923248291016,81314,.4516420364379883,1449752,.5446567535400391,22379,-.0781469345092773,1102626,35522804,.0844459533691406,12680982,.0835113525390625,664725,.07318115234375,95293,1.091344833374023,10357451,.1288795471191406,5741744,.2659444808959961,4542673,.2693328857421875,38360,.1754837036132813,123596,-.0341997146606445,56160,-.0854682922363281,352873,.6387767791748047,1784434,-.1024360656738281,1983803,1.864943504333496,646437,-.1342191696166992,128879,.1376113891601563,303209,.0526266098022461,180669,-.0123939514160156,matched (3),17361.674,.88721007,65131.141,127967.65
201410,901420,657,4732,86323,10,0,0,0,0,0,0,0,0,1,0,0,379000,65253,2057708,.2407197952270508,2365443,2644665,-.1197757720947266,58144,.4846954345703125,1505597,-.2234907150268555,971515,-.1791048049926758,386866,.747553825378418,512712,-.2661838531494141,55483,.2249116897583008,64663,.2492971420288086,305850,-.0210971832275391,697890,8557,-.3950090408325195,5352125,.2329320907592773,17008,2.852866172790527,2550,-.0399746894836426,398213,1.16474723815918,143977,441723,-.1969585418701172,1255131,-.0724639892578125,1428263,-.2093753814697266,89316,.0596151351928711,2799302,.1489439010620117,387450,1386320,-1.131101608276367,15687,-.0715780258178711,201758,-.036259651184082,62716,-.2597017288208008,1065759,-.3077049255371094,30767,.3183193206787109,1291506,33401548,-.0615730285644531,14232655,.1154365539550781,608035,-.0891408920288086,28682,-1.200686454772949,10034936,-.0316333770751953,5621465,-.0211706161499023,3938518,-.1427106857299805,42719,.1076288223266602,119279,-.035552978515625,69477,.2127914428710938,232641,-.4166116714477539,1931882,.0793924331665039,177980,-2.411100387573242,523382,-.2111644744873047,94531,-.3099460601806641,209366,-.3703384399414063,154369,-.1573200225830078,matched (3),124510.85,.88721007,48493.68,120354.85
201411,901420,658,4732,200292,11,0,0,0,0,0,0,0,0,0,1,0,318000,136336,1938835,-.0595054626464844,2418942,2496600,-.0576152801513672,30717,-.6381063461303711,1852679,.2074432373046875,1126765,.148249626159668,382274,-.0119400024414063,599334,.1561050415039063,383616,1.933565139770508,73644,.1300535202026367,356155,.1522712707519531,935417,2131,-1.390158653259277,5640597,.0524969100952148,39106,.8325920104980469,5588,.7845282554626465,164269,-.8854818344116211,160900,500514,.1249532699584961,775240,-.4818220138549805,1879854,.2747354507446289,104418,.1562213897705078,2040064,-.3163890838623047,547091,5126648,1.307799339294434,10989,-.3559370040893555,63995,-1.148264884948731,52555,-.1767559051513672,477419,-.8030481338500977,46596,.4150724411010742,1134323,57654728,.5458717346191406,16053201,.1203689575195313,520921,-.1546335220336914,17153,-.5140962600708008,10481514,.0435390472412109,4871162,-.1432600021362305,5537092,.3406648635864258,18548,-.8342819213867188,352260,1.082904815673828,82787,.1752748489379883,501958,.7690200805664063,2021874,.0455303192138672,242207,.3081216812133789,529156,.0109720230102539,189549,.6957197189331055,216710,.0344753265380859,132476,-.1529445648193359,matched (3),153407.89,.88721007,52285.859,121932.21
201412,901420,659,4732,141815,12,0,0,0,0,0,0,0,0,0,0,1,305000,113830,1088500,-.5772867202758789,2711782,2635618,.0541877746582031,10885,-1.037430763244629,1583035,-.1572885513305664,663613,-.5294065475463867,71073,-1.682430267333984,378558,-.4594497680664063,134460,-1.048375129699707,99218,.2980766296386719,427252,.1820077896118164,535658,16691,2.05827808380127,4524523,-.2204780578613281,1473,-3.278974533081055,2452,-.8237175941467285,276889,.5221118927001953,118068,367538,-.3088092803955078,950006,.2032957077026367,2338010,.2181062698364258,52034,-.6965045928955078,2638530,.2572402954101563,637645,1607730,-1.159628868103027,18943,.5445394515991211,43046,-.3965349197387695,86557,.4989433288574219,467522,-.0209484100341797,32469,-.3612289428710938,751459,29571232,-.6676712036132813,14217081,-.1214637756347656,191580,-1.000292778015137,18906,.0973062515258789,8685957,-.1879053115844727,5036551,.0333890914916992,4731461,-.1572360992431641,62502,1.214836120605469,202298,-.5546283721923828,36525,-.8182735443115234,492476,-.0190715789794922,1833138,-.0979948043823242,4912039,3.009652137756348,324972,-.4875450134277344,134135,-.3458003997802734,195945,-.1007261276245117,55408,-.8716773986816406,matched (3),115570.35,.88721007,70467.297,130764.27
201501,901420,660,4732,105330,01,0,0,0,0,0,0,0,0,0,0,0,229000,8894,1008474,-.0763626098632813,1317582,2433513,-.0797815322875977,40505,1.31403923034668,1154517,-.3156623840332031,772932,.152491569519043,568280,2.078906059265137,51982,-1.985471725463867,586235,1.472454071044922,45632,-.7767095565795898,278974,-.4262552261352539,548751,957,-2.858821392059326,5879906,.262028694152832,49196,3.508511543273926,5187,.7492518424987793,18191,-2.722689628601074,73388,457442,.2188234329223633,1008051,.0593051910400391,1660320,-.342289924621582,170784,1.188502311706543,1923263,-.3161983489990234,835120,3213367,.6924962997436523,5677,-1.205011367797852,121027,1.033743858337402,76432,-.1244020462036133,2126929,1.514987945556641,58956,.5965051651000977,554812,36415648,.2081966400146484,9591704,-.3935470581054688,126249,-.4170494079589844,172929,2.213401794433594,9425513,.0817136764526367,4576881,-.095703125,4567641,-.0352373123168945,29756,-.7421674728393555,216833,.0693855285644531,60738,.5085725784301758,229814,-.7621746063232422,592743,-1.129024505615234,2321030,-.7496786117553711,526953,.483372688293457,177112,.2779350280761719,299287,.4235696792602539,255955,1.530277252197266,matched (3),109306.47,.88721007,72219.82,131716.95
201502,901420,661,4732,50180,02,1,0,0,0,0,0,0,0,0,0,0,209000,198347,980643,-.0279855728149414,2399828,3027313,.2183399200439453,28583,-.3486127853393555,1609522,.3322553634643555,543798,-.3516130447387695,160320,-1.26544189453125,73645,.348358154296875,469012,-.2230920791625977,45519,-.0024795532226563,250292,-.108489990234375,549240,3641,1.33621072769165,4521635,-.2626676559448242,18824,-.9606800079345703,477,-2.386394500732422,17808,-.0212793350219727,151715,268728,-.5319499969482422,834700,-.1887016296386719,2481770,.4019613265991211,69524,-.8987274169921875,2202979,.1357870101928711,752550,1567797,-.7176485061645508,5364,-.0567131042480469,80503,-.4077186584472656,61444,-.2182750701904297,681396,-1.138290405273438,20890,-1.037520408630371,736446,36410808,-.0001335144042969,13122885,.3134593963623047,72229,-.5584144592285156,78577,-.7888021469116211,10829146,.1388206481933594,5316304,.1497602462768555,2771276,-.4996881484985352,22360,-.2857570648193359,124001,-.558837890625,43399,-.3361330032348633,223232,-.0290594100952148,870131,.3838834762573242,404083,-1.748146057128906,420748,-.2250776290893555,116109,-.4222526550292969,226367,-.2792453765869141,118283,-.7719211578369141,matched (3),72679.859,.88721007,62357.563,126578.51
201503,901420,662,4732,28688,03,0,1,0,0,0,0,0,0,0,0,0,341000,63213,873329,-.1158952713012695,3084245,2889981,-.0464258193969727,3474,-2.107505798339844,1844208,.136113166809082,1025410,.6342697143554688,586091,1.296302795410156,66519,-.1017684936523438,215575,-.7773199081420898,81824,.5864400863647461,216983,-.1428098678588867,524204,5164,.3494529724121094,6369413,.3426342010498047,1769,-2.364717960357666,3888,2.098133087158203,61938,1.246485710144043,215801,356202,.2817983627319336,664935,-.2273826599121094,1310881,-.6382722854614258,83193,.1794910430908203,2270282,.0300941467285156,628948,4635950,1.084170341491699,22920,1.452300071716309,75887,-.0590496063232422,101419,.501133918762207,471975,-.367218017578125,46218,.794097900390625,668142,37390008,.0265388488769531,12544042,-.0451107025146484,134892,.6246328353881836,23044,-1.22667407989502,10471615,-.0335731506347656,4927781,-.0758895874023438,3122072,.1191883087158203,29271,.2693233489990234,264039,.7558078765869141,55266,.2417211532592773,290896,.2647542953491211,1109365,.2428989410400391,4092359,2.315257072448731,605955,.364771842956543,120858,.0400867462158203,182439,-.2157421112060547,56743,-.7345485687255859,matched (3),-125021.29,.88721007,55728.168,123447.48
201504,901420,663,4732,438258,04,0,0,1,0,0,0,0,0,0,0,0,421000,69551,1343770,.4309215545654297,3364479,2889373,-.0002107620239258,26479,2.031044960021973,2218149,.1846227645874023,890655,-.1408901214599609,99040,-1.777951240539551,83858,.2316370010375977,450444,.7369251251220703,97335,.173588752746582,160022,-.3045072555541992,534830,9543,.6140956878662109,5540790,-.1393699645996094,19320,2.390726566314697,934,-1.426173210144043,43355,-.3567113876342773,83366,394724,.1026887893676758,377627,-.5657825469970703,1099938,-.175445556640625,37597,-.7942390441894531,3161761,.3312244415283203,443899,9939569,.7626819610595703,4962,-1.530200958251953,131585,.5504074096679688,68491,-.3925580978393555,786388,.5105247497558594,21103,-.7839536666870117,1828260,34024928,-.0943107604980469,12582045,.0030250549316406,160070,.1711368560791016,1237048,3.983078002929688,11787440,.1183662414550781,4886955,-.0083198547363281,3569728,.1339931488037109,21699,-.2993307113647461,248193,-.0618906021118164,77757,.3414306640625,336711,.1462593078613281,1144445,.0311317443847656,250288,-2.794264793395996,345798,-.5609512329101563,153334,.238001823425293,291590,.46893310546875,104943,.6148853302001953,matched (3),448521.69,.88721007,80914.805,136677.94
