period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1168c703,Y1319c251,growth1319c251,Y1489c620,growth1489c620,Y1515c484,growth1515c484,Y1554c703,growth1554c703,Y1571c203,Y1610c688,growth1610c688,Y1705c554,Y1762c222,growth1762c222,Y1821c348,growth1821c348,Y1848c372,growth1848c372,Y2134c348,growth2134c348,Y2305c124,Y2633c152,growth2633c152,Y2643c807,growth2643c807,Y2742c703,growth2742c703,Y2854c703,growth2854c703,Y2911c440,growth2911c440,Y2967c208,growth2967c208,Y2c554,Y3028c792,growth3028c792,Y3063c233,Y3064c203,Y3066c586,growth3066c586,Y329c352,growth329c352,Y3362c752,growth3362c752,Y3415c688,growth3415c688,Y3486c442,Y3658c251,growth3658c251,Y3682c554,Y3686c616,growth3686c616,Y3741c222,growth3741c222,Y3824c752,growth3824c752,Y3938c807,growth3938c807,Y4159c124,growth4159c124,Y4532c268,growth4532c268,Y4740c32,Y4754c818,Y488c372,growth488c372,Y4892c68,growth4892c68,Y4956c203,Y4958c68,growth4958c68,Y4984c818,Y5016c36,Y558c757,growth558c757,Y875c826,growth875c826,Y974c300,growth974c300,Y977c32,Y991c616,growth991c616,Y992c826,growth992c826,_merge,x,r2,s,sf
201310,760820,645,3591,255089,10,0,0,0,0,0,0,0,0,1,0,0,2678,1554579,-.1763334274291992,61218,-.2150678634643555,7663920,-.2048311233520508,1980,-2.222108364105225,632717,141041,-1.009552001953125,145905,69977,-.6315851211547852,340397,-.2113552093505859,209409,-.1835432052612305,129522,-.1186380386352539,73928,1104071,-.1827526092529297,13407,-.0930900573730469,266204,-.4520273208618164,5203,-1.320306777954102,7779,-.5931148529052734,19771,-.8604907989501953,1614069,2021201,.4300088882446289,98704,12518,16871,-.7976770401000977,2390,.2336587905883789,2289257,.0656585693359375,273553,-.0744762420654297,15950,39883,-1.282549858093262,66873,617411,.2052249908447266,5241,-.1192874908447266,15802856,-.3212413787841797,347533,3.791365623474121,1241016,.0346479415893555,156233,-.8671903610229492,106250,368905,1648365,-.1879301071166992,10371,-.3595924377441406,25558,15467,-.2300634384155273,85756,560634,9261,-.3603725433349609,11460596,-.1536464691162109,314372,-.3583469390869141,27432,144777,.2595300674438477,357037,1.481589317321777,matched (3),262379.72,.8216542,42826.691,84290.953
201311,760820,646,3591,303872,11,0,0,0,0,0,0,0,0,0,1,0,4143,1045018,-.3971710205078125,66114,.0769386291503906,12142044,.4601507186889648,67643,3.53114652633667,438549,97018,-.3741540908813477,152290,124541,.5764684677124023,434564,.2442302703857422,206285,-.0150308609008789,130914,.0106897354125977,15711,801143,-.3207197189331055,11858,-.1227741241455078,320093,.1843490600585938,7840,.410003662109375,17186,.7926673889160156,42977,.7764492034912109,2247522,1611205,-.2267093658447266,125517,103161,27306,.4815101623535156,2851,.1763768196105957,1309132,-.5588626861572266,196563,-.3305130004882813,11587,72622,.5993175506591797,88598,451344,-.3133049011230469,1544,-1.222135543823242,16631571,.0511131286621094,172592,-.6999292373657227,1246346,.0042858123779297,276925,.5723981857299805,788090,678450,2134815,.2585964202880859,11873,.1352529525756836,34200,6608,-.8504276275634766,175171,836897,9934,.0701513290405273,7779547,-.3874168395996094,70327,-1.497421264648438,83961,191095,.2775764465332031,269646,-.2807292938232422,matched (3),274015.22,.8216542,48574.879,87351.922
201312,760820,647,3591,461185,12,0,0,0,0,0,0,0,0,0,0,1,2083,1243761,.1741056442260742,158127,.8720188140869141,11145157,-.0856704711914063,2563,-3.273065090179443,386352,453156,1.541339874267578,201423,96852,-.2514514923095703,257488,-.5233697891235352,209377,.0148782730102539,165587,.2349557876586914,14286,822745,.026606559753418,13570,.1348581314086914,216405,-.3914594650268555,3522,-.8002099990844727,16567,-.03668212890625,15746,-1.00407886505127,2663743,1775746,.0972385406494141,42894,101292,130192,1.561903953552246,2808,-.0151972770690918,1304621,-.0034523010253906,111613,-.5659446716308594,15480,109977,.415003776550293,98559,335988,-.2951545715332031,5398,1.251651763916016,10589606,-.4514312744140625,152880,-.12127685546875,1108507,-.1172018051147461,506725,.604222297668457,61823,358258,1331095,-.4723777770996094,4927,-.8795366287231445,101620,10617,.4741754531860352,88155,391853,13348,.2954034805297852,3427336,-.8197145462036133,268407,1.339348793029785,52991,118309,-.4794712066650391,201407,-.2917823791503906,matched (3),428192.31,.8216542,47313.328,86656.742
201401,760820,648,3591,669054,01,0,0,0,0,0,0,0,0,0,0,0,34816,1548991,.2194643020629883,34293,-1.528457641601563,14384380,.2551383972167969,3577,.333345890045166,402371,39644,-2.436296463012695,256285,122033,.2311077117919922,403607,.449467658996582,279055,.2872724533081055,259850,.4506082534790039,48105,974311,.1690845489501953,5631,-.8795738220214844,772987,1.273110389709473,4169,.1686468124389648,17288,.0425996780395508,46889,1.091196060180664,4946540,1735153,-.0231256484985352,93094,66338,78295,-.5085268020629883,2769,-.0139865875244141,1656672,.2388982772827148,62991,-.5720462799072266,20123,10353,-2.362995147705078,101363,394308,.1600570678710938,8835,.4926929473876953,17267564,.4889583587646484,205357,.2950963973999023,1983214,.5817041397094727,88706,-1.742641448974609,80474,903936,1446904,.0834236145019531,10830,.7875900268554688,29616,12191,.1382408142089844,543390,532288,13584,.0175266265869141,15672897,1.520150184631348,526530,.6738042831420898,140271,175185,.392542839050293,234626,.1526651382446289,matched (3),569583.25,.8216542,39726.871,82759.07
201402,760820,649,3591,351278,02,1,0,0,0,0,0,0,0,0,0,0,33282,1395530,-.1043300628662109,12327,-1.023149490356445,13031707,-.0987567901611328,4056,.1256732940673828,577346,235661,1.782454490661621,241452,45324,-.9904546737670898,358253,-.11920166015625,111844,-.9143037796020508,197445,-.2746448516845703,2990,287922,-1.219040870666504,14870,.9710588455200195,597255,-.2579183578491211,12300,1.081923484802246,7805,-.7952480316162109,54053,.1421823501586914,1535441,1514734,-.1358556747436523,79752,53421,75071,-.0420494079589844,2468,-.1150779724121094,1680035,.0140037536621094,56867,-.1022768020629883,11733,169845,2.797610282897949,94293,321797,-.203211784362793,6214,-.3519163131713867,18630324,.0759601593017578,81216,-.9276371002197266,693551,-1.05064868927002,313107,1.261218070983887,73074,747784,2005537,.3264856338500977,8872,-.1994199752807617,12959,5321,-.8290367126464844,75262,626766,4708,-1.059629440307617,14322351,-.0901126861572266,151087,-1.248452186584473,21417,128988,-.3061227798461914,256960,.0909271240234375,matched (3),373810.03,.8216542,36974.035,81473.422
201403,760820,650,3591,125177,03,0,1,0,0,0,0,0,0,0,0,0,11077,1269229,-.0948648452758789,64138,1.649245262145996,9213719,-.3466930389404297,2521,-.4755420684814453,490605,8337,-3.341691017150879,0,128924,1.04538631439209,42996,-2.120132446289063,376527,1.213884353637695,141498,-.3331747055053711,839,916441,1.157808303833008,49626,1.205168724060059,355774,-.5180482864379883,4671,-.968226432800293,9677,.2149877548217773,42493,-.2406253814697266,0,1898058,.2255916595458984,175994,49246,59251,-.2366514205932617,4028,.4898619651794434,1492335,-.1184720993041992,82942,.3774271011352539,7800,67947,-.9161586761474609,0,373186,.1481561660766602,6160,-.00872802734375,22895252,.2061386108398438,389057,1.56661319732666,863441,.2191009521484375,402910,.2521677017211914,103166,600672,1438204,-.3325166702270508,6676,-.2843809127807617,10387,4465,-.1753921508789063,135526,570262,4622,-.0184364318847656,19119898,.288909912109375,91021,-.5067663192749023,59978,112009,-.1411409378051758,340953,.2828245162963867,matched (3),135251.48,.8216542,48730.766,87438.703
201404,760820,651,3591,369534,04,0,0,1,0,0,0,0,0,0,0,0,37229,1257566,-.0092315673828125,77436,.1884145736694336,16097348,.5579624176025391,37114,2.689338684082031,509200,290892,3.552248954772949,215295,130916,.0153331756591797,37186,-.1451749801635742,424545,.1200284957885742,189329,.2912006378173828,46185,1206650,.2751054763793945,61167,.2090930938720703,593944,.5124893188476563,7615,.4887466430664063,17123,.5706701278686523,61165,.3642358779907227,5201186,1910873,.0067291259765625,95716,135363,87035,.3845272064208984,5502,.3118419647216797,1586483,.0611772537231445,41477,-.6930027008056641,18903,114906,.5253868103027344,322875,292324,-.2442140579223633,20616,1.207990646362305,19771168,-.1467037200927734,312665,-.2185935974121094,662513,-.2648859024047852,474198,.1629114151000977,121911,649765,1955888,.3074493408203125,3895,-.5388250350952148,8770,10035,.809809684753418,322584,398972,18786,1.402284622192383,19642104,.0269451141357422,489110,1.681497573852539,324312,183016,.4909944534301758,375626,.0968494415283203,matched (3),404005.5,.8216542,46191.258,86049.242
201405,760820,652,3591,366271,05,0,0,0,1,0,0,0,0,0,0,0,24863,1772731,.3433437347412109,172972,.8036785125732422,14826431,-.0822429656982422,6168,-1.794619560241699,447825,107053,-.9996280670166016,250753,102480,-.2448883056640625,57000,.427119255065918,433326,.0204715728759766,266623,.3423500061035156,36071,1287413,.0647869110107422,5241,-2.457096099853516,391340,-.4172086715698242,4184,-.5988521575927734,22688,.2814140319824219,74368,.1954498291015625,7595565,1518366,-.2299251556396484,54685,80701,67704,-.251164436340332,4405,-.2223720550537109,1258042,-.2319631576538086,173662,1.431971549987793,14324,121577,.0564336776733398,177040,333716,.1324272155761719,14568,-.3472404479980469,18370788,-.0734634399414063,52072,-1.79250431060791,1620991,.8947534561157227,458231,-.0342512130737305,197776,919201,1869781,-.0450229644775391,5379,.3228082656860352,13888,9797,-.0240020751953125,68766,475548,28759,.4258394241333008,17951516,-.0900001525878906,213258,-.8300848007202148,94731,110528,-.5043048858642578,228368,-.4976358413696289,matched (3),372609.88,.8216542,44169.594,84981.125
201406,760820,653,3591,289283,06,0,0,0,0,1,0,0,0,0,0,0,5665,935358,-.6393470764160156,31026,-1.718304634094238,10289321,-.3653049468994141,4072,-.4152402877807617,432354,266204,.9109382629394531,195410,96714,-.0579099655151367,55631,-.0243110656738281,420963,-.0289449691772461,194173,-.3170862197875977,16301,597518,-.7676057815551758,6583,.2279787063598633,310144,-.2325401306152344,2423,-.5462608337402344,14520,-.4463090896606445,83846,.1199560165405273,5463682,1991005,.2710046768188477,131204,61838,70616,.0421113967895508,4492,.0195579528808594,1750451,.330317497253418,68734,-.9268665313720703,10281,26453,-1.525178909301758,68911,264474,-.2325468063354492,8714,-.5138959884643555,14286931,-.2514171600341797,279565,1.680606842041016,819992,-.6814985275268555,336034,-.3101606369018555,361689,322802,1622590,-.1417980194091797,3191,-.5221681594848633,6844,6814,-.3630971908569336,66278,320569,5956,-1.574552536010742,17634584,-.0178127288818359,116074,-.6082744598388672,49631,162182,.3834505081176758,356794,.4462003707885742,matched (3),155844.17,.8216542,36777.555,81384.445
201407,760820,654,3591,422205,07,0,0,0,0,0,1,0,0,0,0,0,2475,1217553,.2636690139770508,38064,.2044429779052734,17178048,.5125255584716797,31331,2.040473937988281,438760,133491,-.6902284622192383,263314,33969,-1.046309471130371,51038,-.0861701965332031,385612,-.0877132415771484,206015,.059199333190918,131419,645018,.0764932632446289,1395,-1.551596164703369,380606,.2047281265258789,41460,2.839722633361816,30850,.7536096572875977,109986,.2713718414306641,2813550,2441065,.2037944793701172,31006,28347,41136,-.5403738021850586,6769,.4100551605224609,907549,-.6568813323974609,67071,-.0244922637939453,67687,136795,1.64311408996582,158640,262588,-.0071573257446289,5203,-.5156955718994141,38546700,.9925251007080078,283029,.0123147964477539,964627,.1624469757080078,267006,-.2299413681030273,106072,407052,1742112,.0710744857788086,21875,1.925010681152344,79319,9149,.2946653366088867,380929,318357,14603,.8968286514282227,12853405,-.316253662109375,264605,.824009895324707,114076,115689,-.3378133773803711,395640,.1033458709716797,matched (3),449677.31,.8216542,47769.102,86906.422
201408,760820,655,3591,571842,08,0,0,0,0,0,0,1,0,0,0,0,45262,912503,-.2884073257446289,104348,1.008462905883789,8934631,-.6536979675292969,4013,-2.055068969726563,446680,12226,-2.390469551086426,289682,118015,1.245363235473633,300288,1.772171974182129,354899,-.0829982757568359,183328,-.1166725158691406,22759,288801,-.8035402297973633,6058,1.468485355377197,445970,.1584873199462891,60945,.3852424621582031,18317,-.5213069915771484,20478,-1.681001663208008,2984398,2338602,-.0428810119628906,148282,16002,138362,1.212989807128906,3787,-.5807790756225586,1307848,.3653907775878906,129071,.6546106338500977,11818,85149,-.4740810394287109,157734,612734,.8473453521728516,1378,-1.328602313995361,36406272,-.05712890625,2005,-4.949905395507813,783629,-.2078065872192383,333261,.2216548919677734,235130,453578,1973024,.1244697570800781,20308,-.0743303298950195,4470,20007,.7824373245239258,606388,421501,20939,.3603858947753906,16330657,.2394351959228516,185042,-.3576555252075195,77836,64642,-.5820407867431641,141664,-1.027046203613281,matched (3),501149.66,.8216542,40303.184,83037.258
201409,760820,656,3591,591685,09,0,0,0,0,0,0,0,1,0,0,0,6422,1616713,.5719594955444336,108491,.038935661315918,15617574,.5584621429443359,2652,-.4142251014709473,532144,28405,.8430004119873047,190713,112590,-.0470590591430664,47073,-1.853042602539063,439542,.2138996124267578,188653,.0286331176757813,83192,670183,.8418130874633789,6692,.0995330810546875,919083,.7231245040893555,46137,-.2783565521240234,22091,.1873407363891602,131265,1.857866287231445,2205864,1957580,-.1778440475463867,139317,58413,65256,-.7515554428100586,3837,.0131168365478516,1332115,.0183849334716797,241745,.6275205612182617,19608,169368,.6876716613769531,160642,741570,.1908388137817383,5602,1.402491092681885,60441356,.5069332122802734,214270,4.671592712402344,991577,.2353610992431641,332113,-.0034513473510742,236404,914638,1800527,-.0914878845214844,18084,-.1159868240356445,38370,13435,-.398219108581543,476738,620385,22764,.0835676193237305,16572918,.0147247314453125,356766,.6564979553222656,157859,100252,.4388217926025391,463428,1.185193061828613,matched (3),571394,.8216542,53150.453,89976.719
201410,760820,657,3591,253622,10,0,0,0,0,0,0,0,0,1,0,0,39561,855019,-.6370267868041992,84576,-.2490167617797852,12077280,-.2570705413818359,1506,-.56585693359375,527303,142287,1.611281394958496,145742,163382,.3723382949829102,41895,-.1165332794189453,292320,-.4078836441040039,217414,.1418933868408203,426,518818,-.2559976577758789,8934,.2889509201049805,471607,-.6672306060791016,14839,-1.134356498718262,6312,-1.252717971801758,97898,-.2932920455932617,2300672,2241574,.1354694366455078,38855,57923,12205,-1.676471710205078,3667,-.0453166961669922,1369446,.0276384353637695,229953,-.0500078201293945,18792,106345,-.4653854370117188,111263,372815,-.687687873840332,15858,1.040550231933594,26191348,-.8362445831298828,126476,-.5271844863891602,1749536,.5678091049194336,343039,.0323696136474609,273114,389119,2025510,.117741584777832,4334,-1.428536415100098,9282,9869,-.3084640502929688,324968,590195,8666,-.9657735824584961,14008492,-.1681060791015625,83848,-1.448075294494629,126427,84142,-.1751804351806641,382071,-.1930446624755859,matched (3),230484.56,.8216542,43248.375,84505.984
201411,760820,658,3591,329761,11,0,0,0,0,0,0,0,0,0,1,0,12161,1576200,.6116485595703125,10223,-2.113010406494141,11128475,-.0818195343017578,12821,2.141626834869385,566578,143925,.0114459991455078,180883,167900,.027277946472168,32853,-.2431230545043945,308757,.0547056198120117,138080,-.4539699554443359,50744,1140716,.7878580093383789,12086,.3021841049194336,452368,-.0416498184204102,16563,.1099128723144531,14645,.8416461944580078,119001,.1952056884765625,2755210,2322267,.035365104675293,206776,66448,16305,.2896261215209961,2368,-.4373283386230469,1456402,.0615625381469727,70202,-1.186498641967773,7821,702944,1.888588905334473,85442,764814,.7185506820678711,9155,-.5493745803833008,33711348,.2524051666259766,129372,.0226402282714844,2011345,.1394538879394531,397557,.1474943161010742,366201,366129,1894350,-.0669450759887695,7309,.5226154327392578,29791,10453,.057490348815918,160764,742286,16661,.6536636352539063,18502748,.2782554626464844,212661,.930694580078125,38787,109572,.2640752792358398,221005,-.5474214553833008,matched (3),316695.44,.8216542,38111.34,81995.813
201412,760820,659,3591,318198,12,0,0,0,0,0,0,0,0,0,0,1,3692,1038580,-.4171628952026367,38124,1.316204071044922,12009242,.0761699676513672,4725,-.9982166290283203,355239,139978,-.0278072357177734,271341,141094,-.1739425659179688,29901,-.094151496887207,390372,.2345447540283203,137026,-.0076627731323242,58724,351880,-1.176120758056641,16509,.3118581771850586,314241,-.3643360137939453,12330,-.2951364517211914,10659,-.3176946640014648,49254,-.88214111328125,1821409,1634243,-.3513641357421875,82824,62420,28919,.5730266571044922,3088,.2654781341552734,823371,-.570317268371582,151283,.7677755355834961,13208,107571,-1.877126693725586,151856,646303,-.1683645248413086,7685,-.1750297546386719,27025312,-.2210617065429688,123876,-.0434112548828125,1346913,-.4009885787963867,341427,-.1522045135498047,1651146,1059265,1784537,-.0597171783447266,17097,.8497962951660156,16698,11531,.0981502532958984,131278,515807,10921,-.4223833084106445,15381448,-.1847572326660156,117637,-.5920963287353516,134896,87746,-.2221355438232422,173836,-.2400732040405273,matched (3),283771.41,.8216542,40125.445,82951.133
201501,760820,660,3591,148117,01,0,0,0,0,0,0,0,0,0,0,0,6397,1329894,.2472448348999023,14589,-.960576057434082,6275668,-.6489973068237305,976,-1.577160358428955,476259,11839,-2.470086097717285,53917,82468,-.5370159149169922,44852,.4054765701293945,333314,-.1580142974853516,185040,.3004016876220703,3750,297687,-.1672477722167969,14024,-.1631355285644531,408489,.2623052597045898,13002,.0530681610107422,30563,1.053385734558106,24033,-.7175626754760742,1281949,1560291,-.0463075637817383,42813,22311,10326,-1.029833793640137,2553,-.1902546882629395,653507,-.2310543060302734,2482,-4.110087394714356,11095,36285,-1.086746215820313,64448,242415,-.9806175231933594,6704,-.1365652084350586,24030840,-.1174354553222656,73846,-.5172996520996094,1179664,-.1325855255126953,157293,-.7750244140625,303902,431939,1526275,-.1563291549682617,7539,-.8188133239746094,15798,10871,-.0589408874511719,369950,342537,10133,-.07489013671875,12884222,-.1771583557128906,258800,.7884521484375,113601,84235,-.0408353805541992,341890,.6763772964477539,matched (3),218903.7,.8216542,36076.988,81070.266
201502,760820,661,3591,203952,02,1,0,0,0,0,0,0,0,0,0,0,8576,1303263,-.020228385925293,89524,1.814238548278809,6893585,.0939111709594727,3826,1.366113185882568,482308,8230,-.3636131286621094,235515,87148,.0551977157592773,82142,.6050815582275391,369645,.1034574508666992,169393,-.0883502960205078,23626,787765,.9731569290161133,40537,1.061444282531738,409414,.0022621154785156,9991,-.2634181976318359,7349,-1.425225257873535,116642,1.579681396484375,2568380,1561066,.0004968643188477,54730,50821,57800,1.722323417663574,2943,.1421599388122559,1310011,.6954383850097656,11968,1.573171615600586,11564,83508,.8335380554199219,92770,279812,.1434669494628906,3683,-.5989770889282227,26547512,.0995979309082031,24210,-1.115215301513672,457523,-.9471578598022461,341051,.7739219665527344,117817,1189707,1361149,-.1145009994506836,5091,-.3926153182983398,17988,9743,-.1095495223999023,161736,438581,5901,-.540675163269043,13059162,.0134868621826172,125066,-.7272138595581055,466561,92474,.0933170318603516,308605,-.1024274826049805,matched (3),228591.27,.8216542,45168.445,85504.547
201503,760820,662,3591,233678,03,0,1,0,0,0,0,0,0,0,0,0,9904,1226462,-.0607376098632813,103571,.1457509994506836,11670185,.5264472961425781,5517,.3660135269165039,518981,32839,1.383831024169922,100930,137696,.4574403762817383,51970,-.4577827453613281,348352,-.0593290328979492,160818,-.0519485473632813,3541,511324,-.4321956634521484,48751,.1845111846923828,565990,.3238487243652344,11019,.097935676574707,14761,.6974239349365234,60558,-.6555070877075195,3923410,3276876,.7415218353271484,34100,56968,96802,.5156793594360352,2465,-.1772375106811523,1665384,.2400197982788086,20480,.5372123718261719,12057,47814,-.5576238632202148,141006,424632,.4171056747436523,4726,.2493515014648438,21528568,-.2095546722412109,113080,1.541329383850098,992211,.7741079330444336,902075,.9726657867431641,123969,607553,2053724,.4113254547119141,50728,2.299003601074219,39583,14838,.4206428527832031,453398,382580,14334,.88751220703125,17218132,.2764739990234375,376745,1.102726936340332,80759,266417,1.058135032653809,563686,.6024351119995117,matched (3),318984.84,.8216542,41086.324,83420.172
201504,760820,663,3591,457625,04,0,0,1,0,0,0,0,0,0,0,0,6277,1176866,-.0412778854370117,137966,.2867498397827148,9043510,-.2549915313720703,8296,.4079399108886719,481499,2506,-2.572928905487061,177705,195934,.3527297973632813,64351,.2136850357055664,437150,.2270622253417969,200387,.2199773788452148,72407,712309,.331507682800293,35058,-.3297224044799805,305203,-.6175985336303711,6862,-.4736213684082031,5704,-.9508209228515625,67509,.1086587905883789,9274254,1681903,-.6669645309448242,47459,88797,51458,-.631901741027832,2200,-.113734245300293,1235422,-.2986431121826172,33154,.4817142486572266,10314,178016,1.314555168151856,242146,674779,.4631614685058594,5440,.1406993865966797,29109960,.3016986846923828,345975,1.118270874023438,1362024,.3167915344238281,254015,-1.267304420471191,2149034,858235,2275223,.1024236679077148,14537,-1.249780654907227,15036,3122,-1.558717727661133,482255,217725,12159,-.1645650863647461,14422824,-.1771526336669922,348773,-.0771474838256836,118626,123452,-.7692098617553711,287185,-.6743707656860352,matched (3),411947.56,.8216542,44846.195,85334.758
201505,760820,664,3591,237299,05,0,0,0,1,0,0,0,0,0,0,0,19264,1581445,.2954835891723633,9393,-2.687042236328125,14419593,.4665412902832031,4059,-.7148370742797852,539396,54435,3.078319072723389,320911,125450,-.4458713531494141,50908,-.2343320846557617,274579,-.4650373458862305,149327,-.2941122055053711,87398,309001,-.8351669311523438,20163,-.5531539916992188,253297,-.1864147186279297,9203,.2935304641723633,5318,-.0700702667236328,48943,-.3216047286987305,1537253,1437166,-.1572532653808594,57945,26547,31050,-.5051670074462891,2073,-.0594606399536133,781971,-.4573497772216797,17080,-.6632547378540039,9617,65213,-1.004215240478516,118578,302647,-.8018178939819336,3487,-.4447364807128906,18872760,-.4333591461181641,61213,-1.732007026672363,997190,-.3117856979370117,222901,-.1306657791137695,399455,976043,2757618,.1922893524169922,1909,-2.030117988586426,13024,4311,.3226957321166992,478982,418883,23078,.6408100128173828,14409903,-.0008945465087891,188097,-.6174631118774414,52298,107500,-.138361930847168,135315,-.7525205612182617,matched (3),191509.34,.8216542,45185.434,85513.523
201506,760820,665,3591,320601,06,0,0,0,0,1,0,0,0,0,0,0,56980,1512662,-.0444679260253906,59601,1.847707748413086,10196824,-.3465118408203125,12672,1.138458251953125,405986,7356,-2.001490592956543,341473,128544,.0243644714355469,52512,.0310220718383789,443289,.4789829254150391,244779,.4942169189453125,7425,748301,.88446044921875,40984,.7093324661254883,468415,.6147918701171875,28841,1.142268180847168,12603,.8628377914428711,33633,-.3751487731933594,4010048,2010841,.3358802795410156,80355,79199,35262,.1272068023681641,4531,.7819461822509766,1026265,.2718629837036133,43594,.9370107650756836,21531,106258,.4882116317749023,120722,434823,.3623723983764648,2943,-.1696128845214844,23576040,.2225112915039063,61156,-.0009317398071289,1189933,.1767110824584961,457666,.7194118499755859,1489111,1019364,3120989,.1237831115722656,2024,.0584964752197266,13549,10727,.9115943908691406,1125122,399966,35614,.4338598251342773,14584970,.0120754241943359,467008,.909388542175293,23905,297463,1.017799377441406,468213,1.241317749023438,matched (3),318049.84,.8216542,44138.223,84964.828
201507,760820,666,3591,162739,07,0,0,0,0,0,1,0,0,0,0,0,9422,1136740,-.2857065200805664,20037,-1.090092658996582,7371612,-.3244400024414063,9311,-.3081989288330078,388037,2509,-1.075632095336914,151748,114248,-.1178998947143555,46501,-.1215686798095703,578408,.2660579681396484,172036,-.3526515960693359,97026,573623,-.2658329010009766,11504,-1.270486831665039,427187,-.092132568359375,16354,-.5673255920410156,7827,-.4763555526733398,25646,-.2711200714111328,2921819,2211455,.095097541809082,35826,13454,32984,-.0667829513549805,2703,-.5165805816650391,172320,-1.784327507019043,12721,-1.231664657592773,10763,61789,-.542144775390625,175981,337999,-.251896858215332,1358,-.7734160423278809,18694584,-.2319984436035156,42335,-.3678131103515625,901104,-.2780313491821289,273143,-.516143798828125,432065,1225349,2180918,-.3584041595458984,4942,.8926944732666016,10803,25656,.8720130920410156,1498548,315345,18815,-.6380844116210938,13639868,-.0669956207275391,389391,-.1817626953125,84988,100309,-1.087035179138184,248358,-.6340522766113281,matched (3),153178.11,.8216542,40482.328,83124.352
201508,760820,667,3591,228959,08,0,0,0,0,0,0,1,0,0,0,0,7618,1199525,.0537614822387695,72455,1.285385131835938,8665033,.1616592407226563,703,-2.58359432220459,491680,4516,.587742805480957,157552,183970,.4764013290405273,36999,-.2285823822021484,288160,-.6967639923095703,199952,.1503734588623047,44975,662735,.1444034576416016,25779,.8068647384643555,576893,.3004350662231445,6886,-.8649816513061523,24569,1.143905639648438,15764,-.4866580963134766,2100182,2249763,.0171737670898438,45965,15031,14522,-.8203582763671875,3016,.1095685958862305,1252977,1.98392391204834,27410,.7676534652709961,13316,106823,.5474481582641602,142829,260099,-.2619800567626953,5779,1.448217868804932,25788194,.3216838836669922,70824,.5145835876464844,612227,-.3865175247192383,496212,.5970077514648438,186951,673620,2629831,.1871728897094727,15457,1.140291213989258,22193,20277,-.23529052734375,563457,450121,37000,.6762628555297852,14140338,.0360355377197266,87545,-1.492430686950684,106155,199514,.6876296997070313,152371,-.4885530471801758,matched (3),260679.69,.8216542,35024.324,80607.336
201509,760820,668,3591,350950,09,0,0,0,0,0,0,0,1,0,0,0,13318,1364655,.1289758682250977,61257,-.1678867340087891,5994692,-.3684206008911133,2020,1.055495738983154,296793,29967,1.89246940612793,273319,162611,-.1234121322631836,39962,.0770378112792969,422036,.3815746307373047,218693,.0895919799804688,67995,524817,-.2333259582519531,32424,.2293386459350586,763964,.2808637619018555,22525,1.185134887695313,19542,-.2289190292358398,51812,1.189892768859863,1478952,2437163,.0800104141235352,307015,34109,38775,.9821109771728516,3178,.0523214340209961,754176,-.5076513290405273,26425,-.0365972518920898,12909,230566,.7693634033203125,211888,301922,.1491060256958008,5651,-.0223989486694336,24976338,-.0319881439208984,75872,.0688495635986328,1096533,.5828056335449219,303933,-.4901962280273438,405568,307259,3270473,.2180156707763672,52027,1.213701248168945,22358,13183,-.4305582046508789,855986,769411,5096,-1.982461929321289,7695123,-.6084451675415039,56250,-.442347526550293,66561,65619,-1.112019538879395,374432,.8990917205810547,matched (3),348416.69,.8216542,33348.578,79893.469
201510,760820,669,3591,401501,10,0,0,0,0,0,0,0,0,1,0,0,16130,1810023,.2824373245239258,103620,.5256519317626953,7394391,.2098474502563477,474,-1.449645519256592,538157,27290,-.0935764312744141,188380,165704,.0188426971435547,30958,-.2552976608276367,328201,-.2514638900756836,220604,.0087003707885742,9039,573914,.0894298553466797,40619,.225337028503418,463080,-.5006208419799805,9413,-.8725337982177734,15748,-.2158527374267578,32846,-.4557914733886719,2647522,2178864,-.1120309829711914,69571,10101,32272,-.1835756301879883,3289,.0343313217163086,845665,.114497184753418,72052,1.003077507019043,7839,157957,-.3782138824462891,124285,355528,.1634359359741211,5362,-.052495002746582,32248336,.2555370330810547,102904,.30474853515625,1319039,.1847496032714844,321086,.0549020767211914,541559,610413,2661268,-.2061319351196289,3428,-2.719785690307617,1271998,11197,-.1632823944091797,528494,392242,7530,.3904390335083008,9427497,.2030439376831055,119440,.7530088424682617,260564,101421,.4354152679443359,576702,.4319162368774414,matched (3),361184.28,.8216542,31453.898,79121.344
