period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1120c688,growth1120c688,Y1494c826,growth1494c826,Y1507c208,growth1507c208,Y1532c251,growth1532c251,Y1575c251,growth1575c251,Y1583c208,growth1583c208,Y1617c352,growth1617c352,Y1693c348,growth1693c348,Y1729c600,growth1729c600,Y1744c484,growth1744c484,Y1823c616,growth1823c616,Y1828c826,growth1828c826,Y1927c381,Y1993c616,growth1993c616,Y2090c222,growth2090c222,Y2093c826,growth2093c826,Y2659c705,growth2659c705,Y2665c124,growth2665c124,Y2745c251,growth2745c251,Y2871c251,growth2871c251,Y3030c826,growth3030c826,Y3031c616,growth3031c616,Y305c352,growth305c352,Y3119c705,growth3119c705,Y3132c616,growth3132c616,Y3158c372,growth3158c372,Y3173c757,growth3173c757,Y3248c484,growth3248c484,Y3306c757,growth3306c757,Y3439c222,Y3465c826,growth3465c826,Y3540c251,growth3540c251,Y3545c203,Y3842c705,growth3842c705,Y4030c826,growth4030c826,Y4206c36,Y4256c208,growth4256c208,Y4360c752,growth4360c752,Y4414c251,growth4414c251,Y4515c203,Y4630c251,growth4630c251,Y4755c616,growth4755c616,Y4762c251,growth4762c251,Y51c124,growth51c124,Y533c300,growth533c300,Y554c124,growth554c124,Y573c124,growth573c124,Y598c152,growth598c152,Y607c348,growth607c348,Y973c752,growth973c752,_merge,x,r2,s,sf
201306,300640,641,1390,387139,06,0,0,0,0,1,0,0,0,0,0,0,137365,-.0463104248046875,7331349,.0642070770263672,780987,-.2716684341430664,1895668,-3.058059692382813,4712417,.0820426940917969,246450,.122929573059082,23322,.3766212463378906,418273,.4018487930297852,544001,.675872802734375,5091241,.1191043853759766,959470,.0275039672851563,1552802,.2800264358520508,14541163,856701,-.0256109237670898,159343,-.925654411315918,25220108,-.1054744720458984,37601,.9585533142089844,407411,.9030590057373047,5453638,.2752323150634766,437637,.0675210952758789,57904,-.3095855712890625,69031,.11968994140625,8523,-.307891845703125,79210,.1252660751342773,38229,.4161548614501953,198845,-.2068042755126953,1000260,.2765522003173828,1408383,-.6894636154174805,218607,.1399774551391602,2098,1265930,.0760135650634766,4532004,.2988052368164063,631337,884005,.2292451858520508,2308577,.7196340560913086,44369592,1288526,.1495952606201172,439349,.298792839050293,33521520,.2895355224609375,551816,4258042,-.1411256790161133,13571608,.0443572998046875,5722813,.0840263366699219,679176,.6237020492553711,245869,.1246242523193359,304837,-.2029714584350586,15567499,.1872444152832031,36193,-.0522403717041016,137507,1.076468467712402,85261,-.4024143218994141,matched (3),392767.28,.82769138,74446.07,150864.25
201307,300640,642,1390,434736,07,0,0,0,0,0,1,0,0,0,0,0,202743,.3892974853515625,6947999,-.0537052154541016,811876,.0387897491455078,1478001,-.2488813400268555,4400688,-.0684394836425781,170393,-.3690509796142578,57846,.9083871841430664,416589,-.0040340423583984,597002,.0929698944091797,6054943,.1733531951904297,1219400,.2397327423095703,3550348,.8269844055175781,17369940,1405286,.4949073791503906,237899,.400787353515625,29675516,.1626815795898438,146875,1.362550735473633,241854,-.5214881896972656,7400860,.3053140640258789,820600,.6286458969116211,124436,.7650051116943359,105538,.4245157241821289,18760,.7889585494995117,112946,.3548078536987305,61906,.4820222854614258,440185,.7946691513061523,728293,-.3173112869262695,1921976,.3109111785888672,305971,.3362150192260742,8065,1417026,.1127538681030273,4184384,-.0798044204711914,985947,1300244,.3858442306518555,2278570,-.0130825042724609,45914224,1133487,-.1282005310058594,495733,.1207427978515625,34825616,.0381660461425781,690622,4606227,.0785989761352539,14898717,.0932960510253906,5486131,-.0422372817993164,778796,.1368684768676758,310018,.2318315505981445,305705,.002842903137207,18024832,.1465644836425781,31927,-.1254138946533203,136784,-.0052719116210938,121555,.354649543762207,matched (3),537261.06,.82769138,76588.695,151932.98
201308,300640,643,1390,236525,08,0,0,0,0,0,0,1,0,0,0,0,157288,-.2538604736328125,7192404,.034571647644043,940298,.1468486785888672,43537144,3.38292407989502,3548779,-.2151575088500977,392578,.8346271514892578,12629,-1.521788597106934,278583,-.4023838043212891,349515,-.535374641418457,4336871,-.3337221145629883,1242469,.0187416076660156,550409,-1.864138603210449,9270974,945472,-.3963117599487305,227650,-.044036865234375,27543132,-.0745697021484375,7324,-2.998425483703613,163612,-.3908367156982422,4187313,-.5695371627807617,357200,-.8317403793334961,73963,-.5202264785766602,73503,-.3617448806762695,18170,-.0319547653198242,79383,-.352625846862793,60267,-.0268316268920898,148984,-1.083355903625488,1018288,.335174560546875,3275187,.5330209732055664,96392,-1.155067443847656,31928,1202813,-.1638975143432617,2833819,-.3897342681884766,1094269,1083912,-.1819744110107422,2121778,-.071293830871582,44335336,1049733,-.0767631530761719,351104,-.3449544906616211,27223568,-.2462692260742188,591735,3382351,-.308837890625,11534569,-.2559280395507813,4247807,-.2558202743530273,444481,-.5608415603637695,204957,-.4138298034667969,286741,-.0640411376953125,15536540,-.1485557556152344,62207,.6670160293579102,85221,-.4731550216674805,108726,-.1115360260009766,matched (3),235357.92,.82769138,72392.906,149861.72
201309,300640,644,1390,198576,09,0,0,0,0,0,0,0,1,0,0,0,111858,-.3408479690551758,7357227,.0226573944091797,858877,-.090571403503418,1962183,-3.099556922912598,5442100,.4275617599487305,196322,-.6929788589477539,11504,-.0933008193969727,227150,-.204106330871582,504496,.3670139312744141,3870756,-.1137027740478516,1206726,-.0291891098022461,707179,.2506217956542969,7551938,1066759,.1206960678100586,76093,-1.095852851867676,28665144,.0399284362792969,33200,1.511393547058106,263099,.4750328063964844,5951313,.3515520095825195,1207647,1.218133926391602,69991,-.0551977157592773,54393,-.301091194152832,15072,-.1869335174560547,97533,.205906867980957,83986,.3318653106689453,368622,.9059324264526367,779274,-.2675151824951172,1406112,-.8455467224121094,160883,.5122547149658203,395,1136558,-.0566587448120117,3627132,.2468166351318359,1031438,1535376,.3481979370117188,2952558,.3304176330566406,41030680,960469,-.0888690948486328,1002972,1.049640655517578,31226832,.1371936798095703,829722,3711371,.0928306579589844,14292878,.2144126892089844,4049249,-.0478715896606445,691815,.4424114227294922,142503,-.3634376525878906,280507,-.0219812393188477,13527311,-.1384830474853516,62835,.0100440979003906,161723,.6406364440917969,59071,-.6100912094116211,matched (3),184968.25,.82769138,76131.688,151703.13
201310,300640,645,1390,263293,10,0,0,0,0,0,0,0,0,1,0,0,191896,.5397233963012695,7184180,-.0238018035888672,833391,-.0301227569580078,42482568,3.07503604888916,6973058,.2478885650634766,210185,.0682315826416016,22953,.6907529830932617,305964,.2978572845458984,315900,-.4681339263916016,5793772,.4033336639404297,1158561,-.0407323837280273,2077932,1.077844619750977,6717168,1164424,.0876016616821289,341836,1.502374649047852,33214360,.1473007202148438,29485,-.1186685562133789,344928,.2708053588867188,6675322,.1148061752319336,848540,-.3529119491577148,144144,.7224454879760742,94614,.5535697937011719,88627,1.771597862243652,98442,.0092763900756836,548172,1.875938415527344,1016070,1.013925552368164,859199,.0976371765136719,4322375,1.122977256774902,332358,.7255353927612305,3408,1501328,.278346061706543,4789193,.2779197692871094,1392344,948540,-.4816064834594727,2826467,-.043644905090332,34570844,1346534,.3378677368164063,1241105,.2130336761474609,47263564,.4144611358642578,809086,5221684,.3414182662963867,15573439,.0858058929443359,6076237,.4058542251586914,782550,.1232395172119141,363281,.9358139038085938,470569,.5173444747924805,15704945,.1492652893066406,91035,.370732307434082,309327,.6485147476196289,278052,1.549068450927734,matched (3),341114.03,.82769138,91600.258,160026.28
201311,300640,646,1390,229301,11,0,0,0,0,0,0,0,0,0,1,0,72689,-.97076416015625,5147850,-.3333015441894531,827840,-.0066823959350586,1154490,-3.605434417724609,4973542,-.3379220962524414,354947,.5239810943603516,20373,-.1192378997802734,329664,.0746068954467773,546237,.5476264953613281,4870731,-.1735401153564453,1800546,.4409112930297852,1131981,-.6074037551879883,4063055,887980,-.2710323333740234,155654,-.7866954803466797,29742318,-.1104106903076172,23905,-.2097930908203125,165764,-.7327709197998047,5136571,-.2620315551757813,1223591,.36602783203125,148633,.0306673049926758,62448,-.415471076965332,14745,-1.793532371520996,101902,.0345439910888672,89543,-1.811869621276856,358448,-1.041913032531738,815943,-.0516557693481445,2537670,-.5325593948364258,210125,-.4585103988647461,5932,1080389,-.3290290832519531,4233667,-.1232929229736328,1018680,1056457,.1077518463134766,2824651,-.0006427764892578,33052634,1016614,-.2810564041137695,495787,-.9176101684570313,40874388,-.1452350616455078,1076167,3828511,-.3103437423706055,14357705,-.0812797546386719,5463235,-.1063442230224609,819416,.0460338592529297,352383,-.0304574966430664,333930,-.3430109024047852,16222187,.0324039459228516,94048,.0325613021850586,502321,.4848403930664063,180051,-.4345684051513672,matched (3),98986.93,.82769138,76249.57,151762.31
201312,300640,647,1390,165197,12,0,0,0,0,0,0,0,0,0,0,1,96632,.2847204208374023,6127337,.1741809844970703,543677,-.4204645156860352,1300346,.1189718246459961,3960981,-.2276401519775391,174606,-.7094364166259766,16004,-.2413711547851563,255364,-.2553844451904297,542496,-.0068721771240234,2892846,-.5210027694702148,1086312,-.5053014755249023,1774936,.4497947692871094,3989075,573402,-.4373626708984375,94709,-.496826171875,20147326,-.3894996643066406,16269,-.38482666015625,132561,-.2235221862792969,5189722,.0102939605712891,745089,-.4960412979125977,120686,-.208287239074707,59203,-.0533618927001953,30626,.7309446334838867,60798,-.5164546966552734,33178,-.9928321838378906,50229,-1.965191841125488,581033,-.3395366668701172,1430456,-.5732526779174805,96084,-.7824802398681641,23618,844623,-.2461862564086914,3387114,-.2230901718139648,845901,805468,-.2712526321411133,1837490,-.4299840927124023,32516082,922080,-.0976009368896484,313231,-.4592056274414063,31699376,-.2542076110839844,674538,3848442,.005192756652832,12838969,-.1118011474609375,4932726,-.1021490097045898,658087,-.2192544937133789,172810,-.7125263214111328,248345,-.2961130142211914,12269961,-.2792263031005859,47518,-.6826972961425781,186312,-.9918174743652344,68061,-.9728355407714844,matched (3),165325.41,.82769138,66190.844,146966.08
201401,300640,648,1390,235929,01,0,0,0,0,0,0,0,0,0,0,0,113434,.1603107452392578,8025135,.2698183059692383,1046740,.6550798416137695,54993492,3.744584083557129,4606446,.1509647369384766,280180,.4728994369506836,13077,-.2019844055175781,271036,.0595617294311523,414196,-.269841194152832,4585547,.4606685638427734,1365714,.2288885116577148,2514180,.3481826782226563,5656391,808748,.3439006805419922,256261,.995387077331543,37241640,.6143550872802734,19813,.1970767974853516,197670,.3995561599731445,5508311,.0595779418945313,773045,.0368328094482422,161604,.2919559478759766,118944,.6976804733276367,21693,-.3448591232299805,88557,.3760890960693359,88116,.9767675399780273,467105,2.229961395263672,626212,.0748815536499023,3804619,.9782228469848633,245251,.9370594024658203,2421,1157164,.3148374557495117,4608354,.307891845703125,1301273,955665,.1709842681884766,2520784,.3161697387695313,49920988,1199592,.2631044387817383,1417869,1.509968757629395,31995956,.0093135833740234,1015752,4367782,.1265869140625,16430373,.2466468811035156,5326071,.0767221450805664,903532,.3169736862182617,303300,.5625295639038086,362570,.3783988952636719,15585193,.2391681671142578,128788,.9970588684082031,354438,.6431112289428711,153450,.8129701614379883,matched (3),198878.41,.82769138,64406.098,146170.95
201402,300640,649,1390,179787,02,1,0,0,0,0,0,0,0,0,0,0,202627,.5801458358764648,5968557,-.2960739135742188,698844,-.4040079116821289,1412258,-3.66202449798584,4026305,-.1346073150634766,84649,-1.196918487548828,10354,-.2334814071655273,471181,.5529909133911133,442992,.0672121047973633,4008599,-.1344671249389648,1646289,.1868467330932617,1770233,-.3508358001708984,2161900,512212,-.4567489624023438,157775,-.4850263595581055,33167320,-.1158618927001953,44944,.8190793991088867,264625,.2917146682739258,4398345,-.2250299453735352,717762,-.0741987228393555,106620,-.4158773422241211,96128,-.2129716873168945,2667,-2.096035480499268,85906,-.0303926467895508,83547,-.0532455444335938,88107,-1.668001174926758,579298,-.0778722763061523,2205856,-.545100212097168,218270,-.1165485382080078,615,971807,-.1745700836181641,4248983,-.0811910629272461,1218543,795026,-.1840324401855469,2737426,.0824480056762695,36181136,1140988,-.0500869750976563,563758,-.9222850799560547,26130964,-.2024879455566406,997710,4156170,-.0496616363525391,15011255,-.09033203125,4842026,-.095280647277832,728960,-.2146921157836914,181261,-.5147838592529297,527498,.3749275207519531,15321514,-.0170631408691406,55356,-.8443822860717773,213949,-.504796028137207,101298,-.4153079986572266,matched (3),-23603.811,.82769138,57944.207,143441.05
201403,300640,650,1390,190264,03,0,1,0,0,0,0,0,0,0,0,0,120610,-.5188045501708984,7423200,.2181053161621094,1078425,.4338293075561523,27467808,2.96782398223877,5317201,.2780981063842773,589775,1.941227912902832,17743,.5386180877685547,696097,.3902463912963867,870498,.6755142211914063,4216208,.0504941940307617,1769348,.072087287902832,2045125,.14434814453125,5630383,651608,.2407045364379883,143563,-.0943965911865234,32982944,-.0055751800537109,48648,.079193115234375,215067,-.2073640823364258,3414763,-.2531204223632813,862706,.1839361190795898,165455,.4394283294677734,233189,.8861684799194336,22679,2.140485286712647,178568,.7317161560058594,399608,1.565074920654297,290684,1.193684577941895,666779,.1406412124633789,2783042,.2324285507202148,356238,.4898662567138672,11411,1101565,.1253299713134766,4412570,.0377779006958008,1246779,1249565,.4521760940551758,2628805,-.0404891967773438,45080652,1243054,.0856771469116211,2696429,1.565058708190918,26660468,.0200595855712891,763803,4065314,-.0221033096313477,16053082,.0671005249023438,4795579,-.009638786315918,578681,-.2308673858642578,87801,-.7248659133911133,716951,.3068618774414063,12792960,-.1803646087646484,114026,.7226419448852539,497896,.8446540832519531,132974,.2720870971679688,matched (3),216033.89,.82769138,67462.164,147543.03
201404,300640,651,1390,332732,04,0,0,1,0,0,0,0,0,0,0,0,176604,.38134765625,8755756,.1651010513305664,1010925,-.06463623046875,35370140,.2528533935546875,4863426,-.0892038345336914,104560,-1.72998046875,37898,.7589073181152344,336480,-.7269506454467773,475920,-.603816032409668,7365568,.5578794479370117,1236856,-.3580389022827148,2336538,.1332111358642578,9830841,1439832,.7928380966186523,350775,.89337158203125,36004600,.0876560211181641,64876,.2878665924072266,348923,.4839019775390625,4144306,.1936273574829102,728524,-.1690540313720703,159041,-.0395374298095703,186062,-.2257699966430664,12229,-.6176290512084961,182165,.0199432373046875,49585,-2.086795806884766,293966,.0112266540527344,725864,.084904670715332,3338979,.1821203231811523,228056,-.4460086822509766,4285,1363430,.2132711410522461,3746978,-.1635074615478516,1353184,852509,-.3823671340942383,3632564,.3234100341796875,51025956,885073,-.3396568298339844,510580,-1.664135932922363,31856822,.178070068359375,1087981,4323021,.0614633560180664,16919664,.0525760650634766,5735357,.178955078125,866071,.4032154083251953,341242,1.357519149780273,504423,-.3515920639038086,13159644,.0282611846923828,104634,-.0859584808349609,191410,-.9559736251831055,81809,-.4857664108276367,matched (3),396382.31,.82769138,71090.297,149236.84
201405,300640,652,1390,188427,05,0,0,0,1,0,0,0,0,0,0,0,104047,-.5290670394897461,8036751,-.0856866836547852,822023,-.2068519592285156,1818665,-2.967764854431152,4306532,-.1216106414794922,477632,1.51908016204834,31213,-.1940641403198242,517264,.4300155639648438,605145,.2402191162109375,3128086,-.8563947677612305,1542546,.2208623886108398,2270536,-.0286540985107422,9798515,1564156,.082819938659668,166526,-.7449941635131836,36088496,.0023288726806641,38840,-.513026237487793,214628,-.4859447479248047,3582735,-.1456089019775391,591351,-.2086105346679688,96528,-.49932861328125,135658,-.3159427642822266,7917,-.4347982406616211,73244,-.9111166000366211,66726,.2969064712524414,201854,-.3759193420410156,849755,.1575851440429688,4139096,.2148122787475586,269475,.1668844223022461,5438,1020157,-.2900466918945313,3231043,-.1481447219848633,1123829,938276,.095860481262207,2825745,-.2511672973632813,48366804,1095467,.2132663726806641,531014,.039240837097168,27013852,-.1649017333984375,677805,3373771,-.2479228973388672,16866530,-.0031452178955078,4999223,-.1373672485351563,1004658,.1484355926513672,144052,-.8624172210693359,619116,.2048778533935547,15218529,.1453590393066406,74476,-.339991569519043,71156,-.9895429611206055,143246,.560175895690918,matched (3),315315.38,.82769138,78071.156,152685.66
201406,300640,653,1390,274871,06,0,0,0,0,1,0,0,0,0,0,0,208050,.6929359436035156,10178972,.2362985610961914,920514,.113163948059082,1360582,-.2901897430419922,6609404,.4283609390258789,413833,-.1433782577514648,68497,.7859554290771484,281804,-.6073417663574219,443891,-.3098897933959961,5783186,.6145334243774414,1790015,.1487894058227539,2525733,.1065149307250977,13486102,1690030,.0774002075195313,202560,.1958847045898438,36381976,.0080986022949219,82582,.7543401718139648,222762,.0371971130371094,5341160,.3993167877197266,867189,.3828468322753906,293306,1.111383438110352,154566,.1304845809936523,23923,1.105828285217285,155590,.7534284591674805,155125,.8436365127563477,246108,.1982259750366211,781866,-.0832643508911133,4281953,.0339317321777344,198335,-.3065176010131836,6300,1311394,.251133918762207,4742322,.3837223052978516,1213411,1029061,.0923576354980469,3318285,.1606760025024414,50426516,1228394,.1145267486572266,418177,-.2388839721679688,28673920,.0596389770507813,649730,4063792,.1860857009887695,17345476,.0279998779296875,5092778,.0185403823852539,1361736,.304112434387207,444093,1.125859260559082,502471,-.2087545394897461,16741698,.0953884124755859,88195,.1690731048583984,269769,1.332691192626953,225011,.4515867233276367,matched (3),287105.66,.82769138,68852.734,148184.02
201407,300640,654,1390,204292,07,0,0,0,0,0,1,0,0,0,0,0,230662,.103175163269043,7989249,-.2422266006469727,636507,-.3689374923706055,20543552,2.714634895324707,4968965,-.2852821350097656,499847,.1888389587402344,13533,-1.621659278869629,321314,.1312065124511719,531138,.179443359375,5100202,-.1256742477416992,1528550,-.1579046249389648,3415383,.3017587661743164,15320811,1594548,-.0581560134887695,146651,-.3229799270629883,35716456,-.0184612274169922,75515,-.0894603729248047,265220,.1744556427001953,4924781,-.0811634063720703,568393,-.4224433898925781,151581,-.6600971221923828,310457,.6974239349365234,19409,-.2091035842895508,128843,-.1886301040649414,102797,-.4114751815795898,544639,.7943525314331055,721723,-.0800418853759766,2488082,-.5428962707519531,257990,.2629632949829102,5810,1122989,-.1550970077514648,3539816,-.2924528121948242,1295108,939045,-.0915384292602539,2587048,-.2489299774169922,54608864,1162775,-.0548982620239258,416015,-.005183219909668,30461068,.0604610443115234,655475,4555113,.1141338348388672,16064307,-.0767326354980469,5523718,.0812282562255859,1049300,-.2606363296508789,378533,-.1597299575805664,397954,-.2332019805908203,21393132,.2451667785644531,170505,.659214973449707,369473,.3145112991333008,54403,-1.419730186462402,matched (3),204481.34,.82769138,74848.469,151063.22
201408,300640,655,1390,171792,08,0,0,0,0,0,0,1,0,0,0,0,131097,-.5650167465209961,7709640,-.0356254577636719,651756,.0236749649047852,825007,-3.214911460876465,4442905,-.111903190612793,292948,-.534306526184082,14713,.0836009979248047,182341,-.5665397644042969,365323,-.3742399215698242,5306063,.0395698547363281,1311213,-.1533670425415039,2048836,-.5110177993774414,7507072,1030161,-.4368753433227539,229103,.4461154937744141,28142048,-.2383480072021484,12634,-1.787939071655273,250324,-.0578031539916992,3830359,-.2513208389282227,409205,-.3285970687866211,119926,-.2342443466186523,128253,-.8840408325195313,11487,-.5245208740234375,77893,-.5032587051391602,54541,-.6338033676147461,219974,-.9066133499145508,441369,-.49176025390625,2409277,-.0321855545043945,70993,-1.290339469909668,645,893033,-.2291250228881836,2389298,-.3930749893188477,999570,860126,-.0877847671508789,2571929,-.0058612823486328,38461724,875512,-.2837562561035156,375079,-.1035842895507813,27015690,-.1200313568115234,532421,3193242,-.3552141189575195,13249820,-.1926155090332031,5135148,-.0729427337646484,1033100,-.015559196472168,117562,-1.169338226318359,354735,-.1149654388427734,16215605,-.2770957946777344,101491,-.5187950134277344,317132,-.1527595520019531,89422,.4969472885131836,matched (3),114587.02,.82769138,69353.508,148417.36
201409,300640,656,1390,174810,09,0,0,0,0,0,0,0,1,0,0,0,200543,.4250917434692383,8489835,.0963983535766602,868339,.2869119644165039,1609173,.6680841445922852,5976708,.2965612411499023,444013,.415858268737793,20497,.3315467834472656,250463,.3174324035644531,600303,.4966526031494141,4870379,-.0856781005859375,1471431,.1152830123901367,1923146,-.0633096694946289,9437481,2051427,.6888208389282227,186984,-.2031478881835938,35916024,.2439193725585938,63172,1.609469413757324,324784,.2604045867919922,4069888,.0606565475463867,739854,.5922365188598633,147071,.20404052734375,172311,.2952966690063477,43933,1.341449737548828,82859,.0618047714233398,57408,.0512313842773438,461158,.7402315139770508,739647,.516291618347168,2035649,-.1685123443603516,412411,1.759438514709473,17160,1192826,.2894563674926758,3371243,.3442821502685547,937386,1089550,.2364416122436523,2918203,.1263113021850586,39888760,1096294,.2248821258544922,336361,-.1089515686035156,37176240,.3192520141601563,866709,4203957,.274989128112793,15937301,.1846790313720703,5512973,.0709953308105469,765829,-.2993602752685547,143406,.1987142562866211,604953,.5337800979614258,17267718,.0628643035888672,26519,-1.342108726501465,217919,-.3751945495605469,58516,-.4240665435791016,matched (3),149320.08,.82769138,57031.77,143074.89
201410,300640,657,1390,206643,10,0,0,0,0,0,0,0,0,1,0,0,216382,.0760164260864258,9529172,.1154880523681641,704590,-.2089662551879883,17513890,2.387273788452148,5565396,-.0713014602661133,103542,-1.455876350402832,24101,.1619749069213867,190239,-.2750301361083984,570552,-.0508308410644531,6934002,.3532648086547852,1572086,.0661678314208984,2113030,.0941610336303711,7262178,3062466,.4006853103637695,270359,.3687276840209961,44974952,.2249221801757813,70452,.1090707778930664,383916,.1672630310058594,5371161,.2774286270141602,805000,.0843896865844727,59263,-.908930778503418,177416,.0291957855224609,56427,.2502822875976563,91009,.0938177108764648,63409,.099421501159668,316878,-.3752241134643555,567402,-.2651052474975586,3498496,.5415182113647461,323143,-.2439250946044922,7269,1154960,-.0322589874267578,3602881,.0664520263671875,1040251,1211034,.1057090759277344,2803542,-.0400838851928711,42689412,1156854,.0537691116333008,674922,.6964120864868164,37833272,.0175189971923828,1026785,4007162,-.0479421615600586,16504359,.0349617004394531,5934948,.0737543106079102,911872,.1745405197143555,166960,.1520748138427734,656872,.0823383331298828,18904588,.0905666351318359,188105,1.959138870239258,67828,-1.167148590087891,112510,.6537418365478516,matched (3),14729.147,.82769138,83982.523,155791.09
201411,300640,658,1390,229266,11,0,0,0,0,0,0,0,0,0,1,0,241322,.1090869903564453,8095283,-.1630764007568359,750092,.0625801086425781,911544,-2.955610275268555,4279789,-.262664794921875,65944,-.4511709213256836,29064,.1872472763061523,304536,.4705085754394531,528132,-.0772581100463867,4257983,-.4876413345336914,1710144,.0841741561889648,1458112,-.3709812164306641,4070878,2132960,-.3617105484008789,281781,.0413789749145508,38840952,-.1466312408447266,86755,.208155632019043,301535,-.2415380477905273,4394275,-.2007408142089844,1275213,.4600257873535156,56280,-.0516462326049805,100760,-.5657558441162109,21066,-.9852876663208008,111275,.2010459899902344,101492,.4703750610351563,425910,.2957115173339844,651973,.1389350891113281,2594242,-.2990388870239258,261046,-.2133979797363281,9815,1227612,.061004638671875,2711451,-.2842502593994141,950232,1930965,.4665460586547852,3548180,.2355508804321289,49160064,1301091,.1174983978271484,565388,-.1770849227905273,32714248,-.1453781127929688,1266304,2925384,-.3146581649780273,14441076,-.1335468292236328,6095069,.0266218185424805,1005451,.097691535949707,405617,.8876552581787109,358074,-.6067495346069336,16496675,-.1362457275390625,46266,-1.402592658996582,228364,1.213966369628906,78166,-.3642072677612305,matched (3),329373.16,.82769138,69093.672,148296.13
201412,300640,659,1390,185707,12,0,0,0,0,0,0,0,0,0,0,1,67311,-1.276808738708496,7009286,-.1440448760986328,842863,.1166086196899414,610568,-.4007501602172852,3993495,-.0692367553710938,149576,.8189983367919922,17702,-.4958229064941406,178352,-.5350303649902344,455053,-.1489315032958984,3558505,-.1794548034667969,961081,-.5762739181518555,2080619,.3555231094360352,3651284,899734,-.8631668090820313,225626,-.2222509384155273,32233428,-.1864700317382813,66131,-.2714500427246094,254886,-.1680698394775391,3946757,-.1074085235595703,766041,-.5096321105957031,133393,.8629608154296875,83777,-.1845827102661133,6836,-1.125457763671875,78443,-.3496322631835938,94661,-.0696783065795898,133749,-1.158263206481934,434358,-.4061336517333984,2391471,-.081385612487793,97537,-.9844646453857422,3491,741791,-.503758430480957,2543466,-.0639553070068359,666102,911104,-.7511186599731445,2867029,-.2131586074829102,40989152,880632,-.3903179168701172,430827,-.2718057632446289,33254684,.0163841247558594,885243,2910719,-.0050249099731445,13741688,-.0496425628662109,5408822,-.1194486618041992,526395,-.6471395492553711,327307,-.2145109176635742,291594,-.2053775787353516,11659334,-.3470516204833984,50239,.0823841094970703,125369,-.5996799468994141,50215,-.4425210952758789,matched (3),7169.8247,.82769138,64316.902,146131.67
201501,300640,660,1390,218947,01,0,0,0,0,0,0,0,0,0,0,0,79693,.168858528137207,8782353,.2255077362060547,949570,.1192045211791992,985020,.4782724380493164,5431109,.3074769973754883,271839,.5974054336547852,19595,.1015968322753906,228762,.2489233016967773,759476,.5122146606445313,4558450,.2476415634155273,1945184,.7050533294677734,2312184,.1055269241333008,3681743,1155638,.2503089904785156,333385,.3904190063476563,40546224,.2294387817382813,50270,-.2742290496826172,310658,.1978769302368164,3990110,.0109243392944336,787936,.0281810760498047,264092,.6829977035522461,125763,.4062404632568359,21644,1.152525901794434,118790,.4149856567382813,90770,-.0419731140136719,473784,1.264786720275879,685421,.4561643600463867,1962919,-.1974754333496094,196428,.7000637054443359,9999,914423,.2092256546020508,3070533,.1883230209350586,841752,869151,-.0471401214599609,2167911,-.2795124053955078,41376180,1060672,.1860179901123047,718154,.5109767913818359,33766820,.0152835845947266,1647795,3504603,.1856765747070313,16203809,.1648120880126953,5173473,-.0444869995117188,741709,.3429050445556641,99737,-1.188362121582031,589130,.7032842636108398,15289449,.2710552215576172,125236,.9134082794189453,268155,.7603034973144531,115354,.8316917419433594,matched (3),172055.47,.82769138,87721.734,157838.22
201502,300640,661,1390,159180,02,1,0,0,0,0,0,0,0,0,0,0,13332,-1.78801441192627,8932644,.0169677734375,754768,-.2295989990234375,1309261,.2845563888549805,3598621,-.4115924835205078,186996,-.3741226196289063,11340,-.5469379425048828,422297,.6130266189575195,478765,-.4614191055297852,4251623,-.0696811676025391,1294405,-.4073057174682617,985525,-.8527727127075195,3629854,1815340,.4516201019287109,145818,-.8269386291503906,36344856,-.1093902587890625,24562,-.7162084579467773,224762,-.3236503601074219,3538961,-.1199855804443359,515888,-.423527717590332,164473,-.4735507965087891,104081,-.1892290115356445,14978,-.3681459426879883,78741,-.41119384765625,92919,.0233993530273438,171699,-1.015008926391602,485313,-.3452396392822266,2492089,.2386884689331055,177911,-.0990123748779297,4810,1268801,.3275346755981445,2999659,-.0233526229858398,840705,938903,.0771951675415039,3336374,.4311208724975586,43898104,712973,-.3972148895263672,665529,-.0761013031005859,25816132,-.2684803009033203,811472,3576951,.0204334259033203,15022883,-.0756721496582031,4496205,-.1403102874755859,818138,.0980739593505859,356746,1.274487495422363,474536,-.21630859375,13196467,-.1472129821777344,56244,-.8005008697509766,128654,-.7344379425048828,52023,-.7963199615478516,matched (3),226081.44,.82769138,66649.484,147173.22
