period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1036c484,growth1036c484,Y1085c752,growth1085c752,Y1574c124,growth1574c124,Y1603c36,Y1625c620,Y1753c428,growth1753c428,Y1760c620,growth1760c620,Y1800c703,growth1800c703,Y1816c124,growth1816c124,Y1835c757,growth1835c757,Y1973c372,growth1973c372,Y2171c826,growth2171c826,Y2195c616,growth2195c616,Y2369c124,growth2369c124,Y2425c348,growth2425c348,Y2738c352,growth2738c352,Y2758c792,growth2758c792,Y2766c124,growth2766c124,Y2819c208,growth2819c208,Y2850c251,growth2850c251,Y2899c705,growth2899c705,Y2927c440,growth2927c440,Y3007c124,growth3007c124,Y3142c442,Y3419c32,Y3422c757,growth3422c757,Y3501c600,growth3501c600,Y3588c352,growth3588c352,Y3628c124,growth3628c124,Y3762c152,growth3762c152,Y3949c208,growth3949c208,Y4174c757,growth4174c757,Y4266c203,Y4286c300,growth4286c300,Y4288c203,Y4292c703,growth4292c703,Y4352c705,growth4352c705,Y4375c428,growth4375c428,Y4471c616,growth4471c616,Y4604c352,growth4604c352,Y4611c218,Y4680c752,growth4680c752,Y4763c218,Y4989c826,growth4989c826,Y5006c208,growth5006c208,Y5028c32,Y575c600,growth575c600,Y577c554,Y665c352,growth665c352,Y712c152,growth712c152,_merge,x,r2,s,sf
201310,840390,645,3789,1067073,10,0,0,0,0,0,0,0,0,1,0,0,2782224,.0567808151245117,675181,1.010381698608398,4776760,.1179351806640625,135730,58131,97256,.1593132019042969,4616125,.2306079864501953,1089375,.3040046691894531,903181,-.1291046142578125,413348,.0969209671020508,183359,.6562862396240234,268889,1.032505989074707,784659,.1109390258789063,1275313,.1824417114257813,111619,.3160476684570313,78600,1.247572898864746,354557,.9416608810424805,3179721,-.0605392456054688,1988448,.6252470016479492,910934,-.4168634414672852,927315,-.3516788482666016,16781,.3810358047485352,3808,-1.445186614990234,5417,213534,866156,.2316055297851563,267145,1.027838706970215,4949765,-.2748775482177734,1187629,.2160911560058594,155350,-.4244365692138672,4280535,.1859140396118164,1922855,.0622463226318359,1035874,95402,-.3636608123779297,161303,2075664,.1341028213500977,3952288,.1294927597045898,503825,.9134759902954102,1046603,.0638771057128906,490501,.193450927734375,0,6342994,.0857334136962891,0,7266530,-.0281991958618164,918174,.4812345504760742,347422,559966,.4553241729736328,2309520,496285,.0780391693115234,778356,.2192983627319336,matched (3),882328.94,.79757988,233403.78,448883.22
201311,840390,646,3789,2252221,11,0,0,0,0,0,0,0,0,0,1,0,2502068,-.1061334609985352,1209154,.5826950073242188,2960239,-.4784927368164063,292985,118727,71588,-.3064193725585938,3008099,-.4282474517822266,810379,-.2958574295043945,1112726,.2086448669433594,372008,-.1053743362426758,238175,.2615594863891602,94747,-1.043088912963867,811135,.0331850051879883,1317750,.0327339172363281,160468,.3630027770996094,19446,-1.396730422973633,516129,.3754873275756836,3189761,.0031518936157227,1819976,-.0885305404663086,646420,-.3430213928222656,905568,-.0237312316894531,24933,.3959445953369141,166345,3.776959419250488,7436,440080,1023869,.1672782897949219,33874,-2.065144538879395,4692656,-.0533409118652344,970509,-.2018938064575195,258966,.5110158920288086,4098111,-.0435514450073242,2078485,.0778284072875977,1076755,117754,.2104988098144531,294959,1491855,-.33026123046875,3677140,-.0721588134765625,121457,-1.42266845703125,1244195,.1729393005371094,396084,-.213801383972168,2396851,6347377,.0006904602050781,1196087,6722614,-.0778017044067383,660804,-.3289299011230469,531480,832447,.3964939117431641,230825,613718,.2123851776123047,871275,.1127738952636719,matched (3),2378943.3,.79757988,256849.39,461508.84
201312,840390,647,3789,1137509,12,0,0,0,0,0,0,0,0,0,0,1,2230505,-.1148891448974609,160592,-2.018809318542481,2096680,-.3449153900146484,53881,112196,69903,-.0238180160522461,2167741,-.3276224136352539,718434,-.1204280853271484,678483,-.4947080612182617,171204,-.7760591506958008,65278,-1.294350624084473,200757,.750885009765625,480034,-.5245771408081055,874183,-.4103918075561523,63756,-.9230308532714844,29562,.4188480377197266,180740,-1.049297332763672,1114732,-1.051331520080566,2028401,.108424186706543,497288,-.2622804641723633,784483,-.1435365676879883,3296,-2.023482322692871,23427,-1.960174560546875,3467,95195,493634,-.7295494079589844,107004,1.150218963623047,4601660,-.0195817947387695,755695,-.25018310546875,59612,-1.468839645385742,3760665,-.0859308242797852,1237234,-.5187606811523438,811976,238516,.7058382034301758,238902,1027685,-.372711181640625,2476776,-.3951778411865234,174760,.3638534545898438,1062686,-.157689094543457,232129,-.5343332290649414,1752105,6401819,.008540153503418,1018750,4890736,-.3181343078613281,550570,-.1825037002563477,284545,441531,-.6341209411621094,155543,416230,-.3882970809936523,86790,-2.306467056274414,matched (3),1210663,.79757988,249687.63,457561.72
201401,840390,648,3789,1224080,01,0,0,0,0,0,0,0,0,0,0,0,2252073,.0096225738525391,255595,.4647274017333984,2109183,.005946159362793,214147,121686,136846,.6717472076416016,2882725,.2850503921508789,1019122,.3496227264404297,1665783,.8981904983520508,306894,.5836458206176758,155643,.8689098358154297,243739,.1940031051635742,554514,.1442346572875977,1067922,.2001810073852539,96449,.4139509201049805,39689,.2945842742919922,209257,.1465034484863281,1483389,.2857151031494141,2062501,.0166711807250977,587775,.16717529296875,948699,.1900663375854492,4042,.2040300369262695,40866,.5564088821411133,3352,373598,764537,.4374761581420898,154162,.3651371002197266,5721136,.2177505493164063,808865,.0679941177368164,165873,1.02336597442627,5143055,.3130512237548828,1922199,.4405918121337891,1197125,228652,-.0422353744506836,602454,1315775,.2471170425415039,3324797,.2944507598876953,285511,.4908666610717773,813650,-.2670249938964844,321637,.3261308670043945,2939280,7765389,.1930942535400391,1357614,7219840,.3894901275634766,783649,.3530073165893555,372974,390956,-.1216535568237305,641897,567592,.3101644515991211,169999,.6723012924194336,matched (3),1136494.4,.79757988,148659.2,411240.03
201402,840390,649,3789,1167000,02,1,0,0,0,0,0,0,0,0,0,0,2987445,.2825679779052734,714319,1.027735710144043,1730975,-.1976156234741211,55983,931753,70797,-.6590394973754883,2799309,-.0293636322021484,796022,-.2470693588256836,498680,-1.206086158752441,462993,.4112100601196289,204803,.2744836807250977,186410,-.2681493759155273,597582,.0747995376586914,1124372,.0515098571777344,74443,-.2589807510375977,30406,-.2664337158203125,106621,-.6742820739746094,632099,-.8530387878417969,1605819,-.2502851486206055,471247,-.2209615707397461,1295471,.3115377426147461,26258,1.871231079101563,82836,.7065649032592773,6226,427827,1171230,.426539421081543,129380,-.1752500534057617,5261876,-.0836801528930664,802053,-.0084571838378906,117310,-.3464031219482422,4627731,-.1055803298950195,2057720,.0681285858154297,1246720,414307,.5944061279296875,270225,1671883,.2395248413085938,3182773,-.0436553955078125,345457,.1905879974365234,1025700,.2316007614135742,316493,-.0161228179931641,2011120,6305248,-.2082939147949219,1273637,5790628,-.2205915451049805,923387,.1640872955322266,252350,315904,-.2131567001342773,446620,613164,.0772294998168945,274244,.4782257080078125,matched (3),647429.38,.79757988,184813.92,425646.56
201403,840390,650,3789,1060635,03,0,1,0,0,0,0,0,0,0,0,0,2056910,-.3732137680053711,543277,-.2737102508544922,726971,-.8675537109375,128053,377267,188149,.9774169921875,2660042,-.051030158996582,742285,-.0698938369750977,254012,-.6745824813842773,460944,-.0044355392456055,110005,-.6215229034423828,121824,-.4253711700439453,550545,-.0819826126098633,904462,-.2176399230957031,101091,.3059873580932617,70168,.8362522125244141,88392,-.1874990463256836,657906,.0400161743164063,1444421,-.1059255599975586,419982,-.1151704788208008,1346736,.0388097763061523,12631,-.731816291809082,124295,.4057950973510742,5165,221421,766365,-.4241514205932617,113188,-.1337032318115234,6097243,.1473493576049805,799088,-.0037031173706055,113275,-.0350008010864258,3587120,-.2547168731689453,1942012,-.0578746795654297,1146118,111798,-1.309913635253906,1991568,1659232,-.0075960159301758,3017308,-.0533885955810547,92711,-1.315381050109863,1560059,.4193477630615234,462253,.3788118362426758,1834544,7923733,.228480339050293,807149,8504404,.384343147277832,521186,-.5719413757324219,233526,273730,-.1432962417602539,0,570614,-.0719194412231445,428824,.4470281600952148,matched (3),929555.13,.79757988,236586.84,450546.5
201404,840390,651,3789,1090447,04,0,0,1,0,0,0,0,0,0,0,0,2487923,.1902437210083008,760441,.3362789154052734,785083,.0769023895263672,69522,687114,94515,-.6884756088256836,3119116,.1592073440551758,710360,-.0439615249633789,344214,.3038816452026367,331792,-.3287687301635742,265132,.8797016143798828,140767,.1445283889770508,988505,.5852851867675781,1053516,.1525478363037109,125686,.2177658081054688,60456,-.1489763259887695,188492,.7572736740112305,431804,-.4210901260375977,1509152,.0438394546508789,218526,-.6533069610595703,1222799,-.0965414047241211,21074,.5118856430053711,156756,.2320318222045898,5118,113714,921807,.1846771240234375,217770,.6543893814086914,4961742,-.2060794830322266,1386189,.55084228515625,126782,.1126499176025391,5423940,.4134731292724609,2047883,.0530824661254883,1229880,242001,.7722482681274414,3343851,1610943,-.0295343399047852,3426773,.1272544860839844,48325,-.6515378952026367,1021974,-.4229869842529297,358887,-.2531051635742188,2569269,6756352,-.1593790054321289,1126850,6496492,-.2693214416503906,838627,.4756593704223633,148127,363622,.2839727401733398,1966729,499753,-.132598876953125,683780,.4665899276733398,matched (3),1370620.9,.79757988,191554.5,428616.31
201405,840390,652,3789,1273166,05,0,0,0,1,0,0,0,0,0,0,0,2630080,.0555658340454102,393547,-.6586980819702148,791736,.0084390640258789,187163,234790,158629,.5178098678588867,3126797,.0024595260620117,740551,.0416231155395508,443478,.2533845901489258,337644,.0174846649169922,222526,-.1751832962036133,138647,-.0151748657226563,803550,-.2071542739868164,840106,-.2263603210449219,88768,-.3477602005004883,62330,.0305271148681641,159592,-.1664342880249023,889034,.7221641540527344,2003676,.2834358215332031,542398,.9090948104858398,1591125,.2632989883422852,130741,1.825178146362305,141445,-.1027793884277344,6112,181166,815257,-.1228322982788086,21839,-2.299742698669434,3920869,-.2354440689086914,982611,-.3440999984741211,71068,-.578831672668457,4618487,-.1607551574707031,2086195,.0185356140136719,1016024,1439853,1.783354759216309,4242368,1991085,.2118597030639648,2928027,-.1572904586791992,135506,1.03106689453125,1245236,.1975889205932617,412931,.1402730941772461,2352756,8084893,.1795139312744141,1262970,7186911,.1009988784790039,786725,-.0638875961303711,164362,291493,-.2210988998413086,4242960,611532,.2018537521362305,665315,-.0273752212524414,matched (3),1147900,.79757988,204078.95,434358.19
201406,840390,653,3789,1552262,06,0,0,0,0,1,0,0,0,0,0,0,2429442,-.0793533325195313,376464,-.0443782806396484,747850,-.0570259094238281,45029,111132,93684,-.5266408920288086,3147187,.006500244140625,773185,.0431232452392578,272937,-.4854068756103516,302541,-.1097755432128906,104521,-.7556562423706055,683890,1.595866203308106,889161,.1012382507324219,950537,.1234989166259766,121406,.3131141662597656,31378,-.686335563659668,84315,-.6380615234375,1851633,.7336874008178711,2237226,.1102533340454102,1044810,.6555900573730469,1600640,.0059623718261719,5009,-3.261981964111328,170957,.1895017623901367,6464,410403,990938,.1951484680175781,98965,1.511069297790527,5486817,.3360347747802734,1127629,.1376590728759766,125783,.5709209442138672,6164321,.2887105941772461,1640970,-.2400550842285156,1042130,236232,-1.80748176574707,3526252,1307272,-.4207372665405273,2967430,.0133676528930664,181419,.2917928695678711,1322806,.060429573059082,553904,.2937107086181641,2560717,11740643,.3730583190917969,1398904,6223230,-.1439723968505859,868512,.098902702331543,241399,383058,.2731704711914063,7507827,716391,.1582584381103516,613833,-.0805377960205078,matched (3),1865927.1,.79757988,284546.75,477478.44
201407,840390,654,3789,1716510,07,0,0,0,0,0,1,0,0,0,0,0,2840633,.1563653945922852,470565,.2231121063232422,801592,.06939697265625,239413,138374,63641,-.3866691589355469,4901573,.4430465698242188,673818,-.1375579833984375,1707453,1.833517074584961,304854,.0076160430908203,130984,.2256870269775391,176924,-1.352077484130859,910948,.0242080688476563,994204,.0449161529541016,75416,-.4761209487915039,62233,.6847782135009766,221897,.9676542282104492,4256114,.8322887420654297,2307388,.030879020690918,2005273,.6519451141357422,1566120,-.0218029022216797,16129,1.169383049011231,72494,-.8579082489013672,7071,556421,1064682,.0717802047729492,168398,.5315637588500977,5324242,-.0300779342651367,1164567,.0322322845458984,206606,.4962558746337891,3568446,-.5466480255126953,2418164,.387721061706543,1016450,237993,.0074262619018555,5997369,1991106,.4207477569580078,3283817,.1013097763061523,507037,1.027774810791016,1053023,-.2280893325805664,466643,-.1714267730712891,2875991,6698909,-.5611114501953125,1525634,8499474,.3117151260375977,1096038,.2326755523681641,342233,592247,.4357376098632813,2190881,918954,.2490100860595703,1024887,.5126142501831055,matched (3),1863714.6,.79757988,244630.11,454821.63
201408,840390,655,3789,926538,08,0,0,0,0,0,0,1,0,0,0,0,2356274,-.1869449615478516,418413,-.1174650192260742,1154995,.3652515411376953,151364,85473,102351,.4751501083374023,3419647,-.3600187301635742,330162,-.7133769989013672,383831,-1.492555618286133,431871,.3482942581176758,233414,.5777387619018555,129466,-.3123016357421875,481984,-.6365747451782227,968294,-.0264072418212891,4126,-2.905711174011231,32040,-.6639003753662109,243786,.0940771102905273,5694181,.2910881042480469,2044626,-.1209011077880859,1715709,-.1559534072875977,1015039,-.4336738586425781,6165,-.96173095703125,19306,-1.323088645935059,1730,291366,635045,-.5167360305786133,163731,-.0281047821044922,4527822,-.1620292663574219,1065266,-.0891246795654297,57569,-1.277830123901367,5089269,.3550043106079102,1724595,-.3380155563354492,997684,154780,-.4302358627319336,2711727,1076049,-.6153945922851563,2301449,-.3554668426513672,329397,-.4313201904296875,1169224,.1046743392944336,461037,-.0120859146118164,2489406,6199236,-.0775184631347656,1165120,7236076,-.1609249114990234,688349,-.4651613235473633,376974,432017,-.3154592514038086,1522343,439987,-.7364912033081055,438575,-.8488063812255859,matched (3),1579443.8,.79757988,203419.05,434048.53
201409,840390,656,3789,1510532,09,0,0,0,0,0,0,0,1,0,0,0,3459129,.3839349746704102,689001,.4987735748291016,505239,-.8268194198608398,191870,0,235388,.8328275680541992,4133577,.189605712890625,656711,.6876611709594727,1507987,1.368328094482422,438994,.0163583755493164,193319,-.188471794128418,154078,.1740407943725586,998112,.7279539108276367,881153,-.094304084777832,95137,3.138009071350098,32342,.0093812942504883,312596,.2486209869384766,6353462,.1095552444458008,1534680,-.2868928909301758,1632136,-.0499372482299805,1257444,.2141542434692383,10922,.5718908309936523,89567,1.534571647644043,2289,195883,769075,.191493034362793,177110,.0785455703735352,5463570,.187861442565918,1420519,.2877969741821289,124981,.7751779556274414,5326759,.0456085205078125,2295527,.2859697341918945,1372065,206880,.2901334762573242,4061802,1545327,.3619394302368164,2585387,.1163358688354492,465736,.3463554382324219,1445272,.2119579315185547,531182,.1416263580322266,2499516,6998759,.121307373046875,2283062,9535373,.2759284973144531,917727,.2876043319702148,380674,403564,-.0681295394897461,2559713,742964,.5239028930664063,1428207,1.180644035339356,matched (3),1338782,.79757988,219038.53,441584.31
201410,840390,657,3789,1278915,10,0,0,0,0,0,0,0,0,1,0,0,3267292,-.0570554733276367,274856,-.9189949035644531,748918,.3935976028442383,181614,40873,175208,-.2952613830566406,3404281,-.1941089630126953,633557,-.0358943939208984,599936,-.9217081069946289,406785,-.0762004852294922,347377,.5860691070556641,100888,-.4234476089477539,551260,-.593658447265625,1481543,.5196075439453125,82353,-.1443023681640625,20885,-.4373350143432617,287253,-.0845479965209961,4839765,-.2721338272094727,1381643,-.1050491333007813,907834,-.586583137512207,1207030,-.0409183502197266,4775,-.8273849487304688,17383,-1.639493942260742,4849,218748,1016516,.2789478302001953,79080,-.8063106536865234,3975417,-.3179721832275391,1266344,-.1148881912231445,112189,-.1079769134521484,4685742,-.1282186508178711,2208203,-.038783073425293,1300567,112999,-.6047592163085938,4828345,1267830,-.1979284286499023,2886967,.1103315353393555,287135,-.4836664199829102,1279457,-.1218624114990234,356473,-.3988466262817383,1978798,6451306,-.0814504623413086,1291907,8446032,-.1213111877441406,786925,-.1537666320800781,333099,667868,.5037555694580078,359345,639579,-.1498374938964844,558679,-.9385995864868164,matched (3),669851.06,.79757988,177175.36,422386
201411,840390,658,3789,5691546,11,0,0,0,0,0,0,0,0,0,1,0,2113391,-.4356670379638672,322250,.1590795516967773,780039,.040715217590332,70906,190551,105758,-.5048208236694336,2624437,-.260167121887207,638530,.0078191757202148,1837999,1.119609832763672,460135,.123234748840332,201765,-.5433073043823242,121044,.1821422576904297,701715,.2413206100463867,959365,-.4345674514770508,101632,.2103433609008789,26854,.2513828277587891,344453,.1815938949584961,1699220,-1.046696662902832,2066219,.4024477005004883,709431,-.2465982437133789,965944,-.2228126525878906,30566,1.856493949890137,22214,.2452297210693359,3851,150523,1027033,.0102930068969727,81496,.0300941467285156,3110115,-.2454700469970703,1051759,-.1856698989868164,293801,.9627180099487305,6844290,.3788900375366211,1761915,-.2257776260375977,1206196,282112,.9149246215820313,4364472,1597010,.2308263778686523,2423796,-.1748714447021484,323243,.1184520721435547,1476928,.143528938293457,326376,-.0882081985473633,2199157,6488061,.005681037902832,1382296,9661906,.1344947814941406,481401,-.4914331436157227,434854,487530,-.3147392272949219,490776,415833,-.4305267333984375,636276,.1300573348999023,matched (3),4579419.5,.79757988,278272.56,473766.22
201412,840390,659,3789,1178914,12,0,0,0,0,0,0,0,0,0,0,1,1879081,-.1175107955932617,253305,-.2407331466674805,832127,.064640998840332,129226,64404,48632,-.7768716812133789,2401774,-.0886592864990234,417176,-.4256610870361328,1476953,-.2186956405639648,400144,-.1396951675415039,180616,-.1107301712036133,28665,-1.440476417541504,403369,-.553675651550293,634043,-.4141550064086914,12428,-2.101406097412109,14524,-.6146116256713867,273047,-.2323141098022461,1190076,-.3561525344848633,1059294,-.6681175231933594,321909,-.7901945114135742,763344,-.2353963851928711,7755,-1.371550559997559,61632,1.020458221435547,4657,68785,343409,-1.095507621765137,123836,.4184036254882813,3826866,.2073860168457031,1277353,.1943264007568359,94943,-1.129626274108887,4319713,-.4602251052856445,1455932,-.1907558441162109,832755,90258,-1.139632225036621,2700593,1126687,-.3488521575927734,2030027,-.1772861480712891,217259,-.3973150253295898,1013422,-.3766317367553711,223864,-.3770112991333008,1699415,4034124,-.4751749038696289,1276179,8561801,-.1208810806274414,574556,.1768970489501953,405735,271560,-.5851688385009766,252789,456359,.0929965972900391,271478,-.8517513275146484,matched (3),995790.38,.79757988,205415.45,434987.72
201501,840390,660,3789,1263349,01,0,0,0,0,0,0,0,0,0,0,0,3021764,.4750576019287109,265622,.0474796295166016,796603,-.0436286926269531,166072,332107,180596,1.311981201171875,2750608,.1356143951416016,561574,.2972354888916016,1000303,-.389678955078125,487927,.1983413696289063,238791,.2792148590087891,48614,.5282344818115234,497590,.2099246978759766,1319911,.7332029342651367,27012,.7763290405273438,28599,.6775693893432617,316793,.1486053466796875,1104657,-.0744819641113281,2292448,.7720174789428711,365534,.1270904541015625,871826,.1328802108764648,4255,-.6002426147460938,35526,-.5509166717529297,2196,665523,668952,.6667900085449219,139210,.1170253753662109,4213236,.0961847305297852,1804508,.3454980850219727,125428,.2784547805786133,4387398,.0155467987060547,1474773,.0128583908081055,1165524,499068,1.710070610046387,3942489,1258171,.1103782653808594,2691555,.2820701599121094,231938,.0653800964355469,912319,-.105097770690918,295991,.2792901992797852,2791093,4401208,.0870904922485352,2003643,7204588,-.1725921630859375,493844,-.1513776779174805,286317,241678,-.1165761947631836,834279,498137,.0875949859619141,888387,1.185525894165039,matched (3),1620451.6,.79757988,238644.59,451630.44
201502,840390,661,3789,630226,02,1,0,0,0,0,0,0,0,0,0,0,2454568,-.207890510559082,178790,-.3958616256713867,720136,-.100916862487793,93773,172846,140277,-.2526435852050781,2113657,-.263401985168457,406039,-.3242940902709961,596171,-.5175304412841797,299365,-.4885025024414063,171960,-.3283262252807617,77889,.4713726043701172,661281,.2844018936157227,785691,-.5187559127807617,12904,-.738743782043457,59616,.7345514297485352,97412,-1.179299354553223,428047,-.9480571746826172,1269772,-.5907831192016602,304624,-.1822805404663086,781447,-.1094417572021484,5890,.3251609802246094,27199,-.2670841217041016,4746,212776,603954,-.1022138595581055,100304,-.3277778625488281,2914254,-.368617057800293,836963,-.7682638168334961,127285,.0146970748901367,4464937,.0175189971923828,1460019,-.0100545883178711,956016,114284,-1.474056243896484,2746676,1540061,.2021627426147461,2171651,-.2146310806274414,55228,-1.434999465942383,766436,-.1742391586303711,329819,.1082143783569336,2048879,5239206,.174290657043457,1281607,7066473,-.0193567276000977,586600,.172123908996582,196912,225353,-.0699386596679688,480000,407243,-.2014646530151367,332415,-.9830226898193359,matched (3),511524.97,.79757988,189760.09,427817.38
201503,840390,662,3789,1342041,03,0,1,0,0,0,0,0,0,0,0,0,3018431,.206787109375,200174,.1129751205444336,1580615,.7861299514770508,118765,183343,194218,.3253622055053711,2895794,.3148393630981445,559447,.3204994201660156,387117,-.4318008422851563,601004,.6969375610351563,200193,.1520195007324219,134843,.5488271713256836,929302,.3402557373046875,938264,.1774673461914063,36300,1.034279823303223,52647,-.1243143081665039,98752,.0136623382568359,627187,.3820114135742188,1275746,.0046939849853516,307224,.0084981918334961,933346,.1776285171508789,3676,-.471430778503418,120256,1.486442565917969,4192,228111,974768,.4787015914916992,218669,.7793540954589844,3269248,.1149463653564453,855548,.0219621658325195,124051,-.0257358551025391,4000751,-.1097726821899414,1883735,.2548065185546875,1135085,261319,.8270559310913086,3564402,1210042,-.2411670684814453,2592818,.1772575378417969,135959,.9008827209472656,1091741,.3537778854370117,434979,.2767543792724609,2251001,8861692,.5255680084228516,1175155,8538723,.1892499923706055,624043,.0618753433227539,386352,471871,.7390375137329102,836273,624635,.4277572631835938,741403,.802159309387207,matched (3),1319532.5,.79757988,193077.42,429299.09
201504,840390,663,3789,1021315,04,0,0,1,0,0,0,0,0,0,0,0,2349292,-.2506237030029297,199702,-.0023612976074219,637186,-.90850830078125,71454,94590,105260,-.6125478744506836,2644731,-.0906896591186523,404522,-.3242425918579102,201162,-.6546163558959961,404920,-.3949117660522461,77012,-.9553203582763672,52338,-.9463891983032227,497581,-.6246757507324219,650379,-.3664760589599609,21710,-.5140447616577148,47816,-.0962486267089844,110490,.1123132705688477,465514,-.2981023788452148,1244537,-.0247678756713867,287459,-.0664968490600586,1056387,.1238336563110352,15091,1.412273406982422,103964,-.1455783843994141,3561,195377,1049261,.0736417770385742,125399,-.5560588836669922,2381691,-.3167495727539063,582204,-.3849210739135742,26170,-1.556078910827637,3270703,-.20147705078125,1529794,-.2081232070922852,974197,211512,-.2114601135253906,4035978,1161659,-.0408058166503906,2202208,-.1632852554321289,99822,-.308964729309082,888432,-.2060708999633789,410490,-.0579462051391602,2435982,3963289,-.8046636581420898,1133109,7394063,-.1439342498779297,420872,-.393890380859375,193547,696584,.3894824981689453,838881,491148,-.240422248840332,134138,-1.709674835205078,matched (3),954423.19,.79757988,222740.77,443432.38
201505,840390,664,3789,1304800,05,0,0,0,1,0,0,0,0,0,0,0,3115395,.2822418212890625,149181,-.2916660308837891,789091,.2138204574584961,64327,130844,88179,-.1770648956298828,2865242,.080082893371582,579292,.359100341796875,230317,.1353464126586914,330753,-.2023172378540039,254262,1.194403648376465,359851,1.92796802520752,441790,-.1189241409301758,793754,.19921875,38787,.5803127288818359,32832,-.3759574890136719,116715,.0548095703125,668710,.362208366394043,926508,-.2950963973999023,481406,.5156307220458984,1026121,-.0290689468383789,3639,-1.422389984130859,101115,-.0277862548828125,11728,183997,995464,-.0526323318481445,192024,.4261198043823242,4408266,.6156711578369141,903582,.4395456314086914,68367,.9602766036987305,3616039,.1003742218017578,1272304,-.1843032836914063,1250384,241778,.1337375640869141,3471267,1171049,.0080509185791016,2336521,.0592031478881836,136920,.3160085678100586,762710,-.1525802612304688,420853,.0249319076538086,3074338,5271657,.2852706909179688,1751714,7080956,-.0432682037353516,516036,.2038478851318359,104048,542385,-.2502117156982422,893185,535057,.085627555847168,374787,1.027488708496094,matched (3),1201331.3,.79757988,215736.69,439955.84
201506,840390,665,3789,810020,06,0,0,0,0,1,0,0,0,0,0,0,2395752,-.2626581192016602,247769,.5073366165161133,627615,-.2289552688598633,63275,171726,51962,-.5288562774658203,3059920,.0657358169555664,529487,-.0898981094360352,247302,.0711536407470703,396023,.1801004409790039,208607,-.1979131698608398,68764,-1.655010223388672,462771,.0463981628417969,898351,.1237869262695313,2384,-2.789305686950684,28509,-.1411828994750977,65315,-.5805130004882813,2978905,1.493960380554199,1540647,.5085353851318359,1185616,.9013071060180664,1067925,.0399322509765625,6284,.5462980270385742,33798,-1.095856666564941,2071,346325,898469,-.1025171279907227,24933,-2.041428565979004,3127558,-.3432292938232422,1012786,.1140937805175781,82813,.1916942596435547,6823345,.6349706649780273,1373392,.0764541625976563,953291,229809,-.0507707595825195,2958862,1154667,-.0140876770019531,2745263,.1612129211425781,106359,-.2525768280029297,902129,.1678800582885742,569991,.3033370971679688,2232270,6545145,.2163782119750977,1592513,8392783,.1699628829956055,752913,.3777732849121094,524481,952900,.5635337829589844,219092,951495,.5756616592407227,450638,.1843061447143555,matched (3),887829.75,.79757988,212045.56,438157.66
201507,840390,666,3789,1476817,07,0,0,0,0,0,1,0,0,0,0,0,2838807,.1696863174438477,633169,.9382410049438477,343311,-.6032896041870117,91051,66989,81025,.4442453384399414,3709741,.1925735473632813,317916,-.5101213455200195,355750,.3636178970336914,312589,-.2365837097167969,251534,.1871261596679688,172253,.9182844161987305,760636,.496922492980957,872911,-.0287265777587891,39103,2.797419548034668,42260,.393620491027832,72649,.1064176559448242,5238495,.564478874206543,2018664,.270233154296875,1850122,.4449892044067383,1345391,.2309665679931641,47696,2.026841163635254,172733,1.631345748901367,5604,805803,1400499,.4438915252685547,278808,2.414331436157227,4312438,.3212509155273438,951271,-.0626611709594727,31098,-.9794406890869141,3958306,-.5445337295532227,1544393,.1173467636108398,911489,226933,-.0125942230224609,3731966,1712018,.3938608169555664,2875267,.046269416809082,389718,1.298603057861328,1101343,.1995277404785156,472952,-.1866264343261719,3064955,5171717,-.2355184555053711,1854876,8470124,.0091733932495117,941501,.2235260009765625,643154,598516,-.4650564193725586,602200,681756,-.3333625793457031,877107,.6659650802612305,matched (3),1432708.6,.79757988,228487.5,446346.69
201508,840390,667,3789,1264701,08,0,0,0,0,0,0,1,0,0,0,0,1770081,-.4723587036132813,249636,-.9307336807250977,616918,.5860986709594727,124365,54284,53093,-.4227123260498047,3224583,-.1401586532592773,386706,.1958780288696289,250197,-.3519792556762695,321181,.0271158218383789,147181,-.535914421081543,16042,-2.373754501342773,405248,-.6296558380126953,714439,-.2003364562988281,8353,-1.543578147888184,39386,-.0704307556152344,158264,.77862548828125,6020501,.1391353607177734,606138,-1.203083038330078,1620880,-.1322822570800781,917902,-.3823490142822266,5447,-2.169782638549805,21504,-2.083508491516113,6107,220839,1082391,-.2576560974121094,116332,-.8740749359130859,3706505,-.1514139175415039,723058,-.2743101119995117,96354,1.130885124206543,5268975,.2860193252563477,1535671,-.0056629180908203,975490,130653,-.5521097183227539,2918589,1275925,-.294001579284668,1738133,-.5033340454101563,216270,-.5888957977294922,1093281,-.0073471069335938,459942,-.0278940200805664,2327388,4821725,-.070073127746582,760568,8868292,.0459365844726563,692547,-.3070993423461914,527124,439073,-.3097877502441406,216358,648926,-.0493535995483398,254459,-1.237489700317383,matched (3),1388540.5,.79757988,210567.2,437444.13
