period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1029c757,growth1029c757,Y1449c484,growth1449c484,Y1459c124,growth1459c124,Y1478c246,growth1478c246,Y1525c752,growth1525c752,Y1656c300,growth1656c300,Y1671c484,growth1671c484,Y1681c484,growth1681c484,Y1722c484,growth1722c484,Y1723c807,growth1723c807,Y1758c484,growth1758c484,Y1775c484,growth1775c484,Y2043c191,growth2043c191,Y2085c484,growth2085c484,Y2126c484,growth2126c484,Y2130c616,growth2130c616,Y2138c484,growth2138c484,Y2361c807,growth2361c807,Y3118c32,Y3178c484,growth3178c484,Y3284c124,growth3284c124,Y3468c484,growth3468c484,Y3502c484,growth3502c484,Y3524c484,growth3524c484,Y3541c484,growth3541c484,Y3546c484,growth3546c484,Y3604c484,growth3604c484,Y3894c344,Y3917c440,growth3917c440,Y3974c484,growth3974c484,Y4019c752,growth4019c752,Y4257c484,growth4257c484,Y4259c124,growth4259c124,Y4259c484,growth4259c484,Y4270c484,growth4270c484,Y4396c208,growth4396c208,Y4461c484,growth4461c484,Y4464c484,growth4464c484,Y4473c484,growth4473c484,Y4482c484,growth4482c484,Y4486c484,growth4486c484,Y4533c484,growth4533c484,Y4604c191,growth4604c191,Y4606c484,growth4606c484,Y4944c428,growth4944c428,Y4970c620,growth4970c620,Y5040c484,growth5040c484,Y579c705,growth579c705,Y669c372,growth669c372,Y669c826,growth669c826,_merge,x,r2,s,sf
201206,902121,629,4764,2929507,06,0,0,0,0,1,0,0,0,0,0,0,758968,-.6010560989379883,15085850,-.1205463409423828,7291125,.0172872543334961,5432363,-.2728900909423828,2052047,.0914335250854492,2451539,-.0431013107299805,1047305,-.3596458435058594,7302904,-.0574436187744141,40282488,-.1127510070800781,5564,-.4187946319580078,71428960,-.1736564636230469,264165840,-.1258411407470703,1134147,-.4513044357299805,18530440,-.1506938934326172,57435928,-.2195568084716797,4234356,-.4257078170776367,15695249,-.0672149658203125,574197,-.0678625106811523,2678623,4907408,-.1730937957763672,7332810,-.049656867980957,10698611,-.1890621185302734,181205120,-.1353111267089844,3821924,-.1658897399902344,13646529,-.0716228485107422,3610136,-.0736227035522461,5993041,-.0151052474975586,1470137,161954,-.4781427383422852,22811644,-.1079292297363281,4109380,-.2904796600341797,9954742,-.0674037933349609,58272376,.0130100250244141,74840240,-.0863399505615234,33135764,-.0827522277832031,7360190,-.4694099426269531,4567862,-.3276376724243164,11130328,-.1326541900634766,10230672,-.1250553131103516,212023264,-.1485443115234375,217608560,-.11761474609375,144813760,-.0600700378417969,1960394,-.0213232040405273,187128336,-.0090408325195313,1164119,-.1713237762451172,100529,-.9517803192138672,520563936,-.0967788696289063,1143958,-.052058219909668,22107972,-.0733661651611328,289767072,-.1063175201416016,matched (3),2776610,.92625904,86868.422,203332.92
201207,902121,630,4764,2702858,07,0,0,0,0,0,1,0,0,0,0,0,1309050,.5450973510742188,16699513,.1016216278076172,6486073,-.1170005798339844,7299018,.2953653335571289,1685832,-.1965789794921875,3808015,.4403915405273438,872871,-.1821870803833008,7779983,.0632820129394531,38861964,-.0359001159667969,5038,-.099308967590332,67427344,-.0576515197753906,275252960,.0411128997802734,825996,-.3170461654663086,17867014,-.0364589691162109,58180340,.01287841796875,6681884,.4561691284179688,15613244,-.0052394866943359,500962,-.1364421844482422,3621196,5097989,.0381002426147461,7088176,-.033930778503418,11438274,.0668506622314453,181804368,.0033016204833984,3625103,-.0528707504272461,13356714,-.0214653015136719,3501836,-.0304574966430664,8610543,.3623886108398438,1624983,228128,.3425941467285156,24787326,.0830612182617188,2235074,-.6089973449707031,10553894,.0584449768066406,58908972,.0108661651611328,77154632,.0304546356201172,33924132,.0235137939453125,4965352,-.3936014175415039,6103932,.2898883819580078,10955027,-.0158748626708984,10316691,.0083713531494141,229131152,.0775985717773438,249994912,.1387424468994141,166004304,.136566162109375,2101514,.0695123672485352,201723904,.075103759765625,1176482,.010563850402832,223783,.8002300262451172,572153728,.0944957733154297,1034670,-.1004114151000977,22875590,.0341320037841797,283918592,-.0203914642333984,matched (3),2879323.5,.92625904,82452.156,201485.77
201208,902121,631,4764,2542595,08,0,0,0,0,0,0,1,0,0,0,0,1642151,.2267055511474609,15811545,-.0546398162841797,1660885,-1.362307548522949,6764721,-.0760183334350586,1647414,-.0230522155761719,3230510,-.1644678115844727,1099257,.2306013107299805,7693711,-.0111503601074219,45373176,.1549053192138672,11768,.8483753204345703,74170536,.0953159332275391,293736576,.0649929046630859,559039,-.3903703689575195,18306356,.0242919921875,57353512,-.0143146514892578,4165886,-.4724712371826172,20159844,.2555732727050781,336557,-.3977632522583008,4147635,5636411,.1004009246826172,530370,-2.592608451843262,11052667,-.0342941284179688,193721008,.0634880065917969,4515586,.2196521759033203,13854917,.03662109375,3573819,.0203475952148438,5557335,-.4378690719604492,1598458,93952,-.8871221542358398,22944548,-.0772514343261719,5744920,.9440412521362305,10674652,.0113773345947266,25279420,-.8460025787353516,78479616,.0170269012451172,33402764,-.0154876708984375,5713449,.1403388977050781,5358158,-.1303129196166992,13751760,.2273693084716797,9719464,-.05963134765625,241500816,.0525779724121094,241818064,-.0332546234130859,152322912,-.0860118865966797,1852554,-.1260929107666016,199645408,-.0103569030761719,1288948,.0912981033325195,151187,-.3921594619750977,737314368,.2536067962646484,1107060,.0676250457763672,21731668,-.051300048828125,267980768,-.0577716827392578,matched (3),2812147.3,.92625904,132061.53,226359.02
201209,902121,632,4764,2640559,09,0,0,0,0,0,0,0,1,0,0,0,1429831,-.1384506225585938,15344470,-.0299835205078125,4984394,1.09896183013916,6944922,.0262889862060547,1620548,-.0164422988891602,2237777,-.367156982421875,1444217,.2729330062866211,6499449,-.1686859130859375,36606512,-.2146949768066406,6304,-.6241998672485352,69889208,-.0594558715820313,268730272,-.0889759063720703,508251,-.0952434539794922,17271478,-.0581912994384766,52294200,-.0923480987548828,4153173,-.003056526184082,16518264,-.1992244720458984,487659,.370849609375,3345075,3451357,-.4904794692993164,6529804,2.510558128356934,9424896,-.1593170166015625,172763200,-.1144981384277344,3259701,-.3259000778198242,10137214,-.3124275207519531,2678582,-.2883472442626953,5172358,-.0717897415161133,2741050,139868,.3979148864746094,22583004,-.0158824920654297,11782820,.7183256149291992,9792743,-.0862293243408203,53236688,.7447566986083984,66600680,-.16412353515625,29864916,-.1119556427001953,6943045,.1949176788330078,4968179,-.0755672454833984,11105200,-.2137546539306641,9237182,-.0508937835693359,210035024,-.1395988464355469,204054336,-.1697978973388672,138455680,-.0954513549804688,1856718,.0022459030151367,164296480,-.1948699951171875,1257905,-.024378776550293,237772,.4527950286865234,677314048,-.0848808288574219,1014356,-.0874538421630859,30093900,.3255519866943359,264326176,-.0137310028076172,matched (3),2704679,.92625904,111829.19,215183.45
201210,902121,633,4764,3054194,10,0,0,0,0,0,0,0,0,1,0,0,1957838,.3142843246459961,15943749,.0383110046386719,5595113,.1155815124511719,7946627,.1347370147705078,1798326,.1040916442871094,3885129,.5516729354858398,1086520,-.2845869064331055,7989942,.2064657211303711,45647732,.2207279205322266,15717,.9135589599609375,93124728,.2870292663574219,312790144,.151824951171875,366222,-.3277359008789063,20372372,.1651229858398438,67425552,.2541389465332031,5210103,.2267274856567383,21037238,.2418270111083984,785644,.4768867492675781,4461858,5584505,.4812278747558594,6938713,.0607385635375977,12135488,.2527809143066406,210074288,.1955394744873047,4616887,.3480854034423828,13153907,.2605056762695313,3401979,.239069938659668,7410536,.3595743179321289,2354154,228399,.4903945922851563,24331364,.0745677947998047,16912012,.3613834381103516,10780652,.0961112976074219,62065272,.1534385681152344,76838408,.1429901123046875,33933024,.1277046203613281,10434521,.4073781967163086,7454796,.4058046340942383,12674432,.1321735382080078,12201315,.2783069610595703,247839808,.1655082702636719,252027344,.211151123046875,167206208,.1886768341064453,2232589,.1843509674072266,200279008,.1980400085449219,1570660,.2220487594604492,356100,.4038991928100586,725872832,.0692405700683594,1120116,.0991783142089844,32648492,.0814762115478516,380642528,.3646774291992188,matched (3),3069381.3,.92625904,103016.23,210737.98
201211,902121,634,4764,2842119,11,0,0,0,0,0,0,0,0,0,1,0,987170,-.68475341796875,12976828,-.205902099609375,4589151,-.1981983184814453,7742211,-.0260601043701172,1628130,-.0994243621826172,3264110,-.174168586730957,933967,-.1512947082519531,7063087,-.1233015060424805,41008800,-.1071681976318359,8346,-.6329612731933594,82017312,-.1270103454589844,283430944,-.0985641479492188,407656,.1071834564208984,18187816,-.1134281158447266,66071128,-.0202922821044922,3749427,-.3289966583251953,20619188,-.0200729370117188,652150,-.1862287521362305,3880215,4421504,-.233515739440918,7577860,.0881147384643555,9962435,-.1973133087158203,187995920,-.1110401153564453,3955130,-.1547069549560547,11016553,-.1773204803466797,3041175,-.1121139526367188,5815736,-.2423362731933594,1150183,222697,-.0252819061279297,19523556,-.2201442718505859,5009924,-1.216604232788086,10595517,-.0173225402832031,54458720,-.1307430267333984,68297360,-.1178340911865234,30068688,-.1209049224853516,9045780,-.1428203582763672,5622252,-.2821254730224609,12225324,-.0360774993896484,9804797,-.2186717987060547,220677888,-.1160774230957031,222524560,-.1245002746582031,158038896,-.0563869476318359,1818928,-.2049140930175781,166487760,-.1847896575927734,1360795,-.1434268951416016,276593,-.2526645660400391,680329408,-.0647983551025391,1352132,.1882505416870117,31414854,-.0385189056396484,387393696,.0175800323486328,matched (3),2849631,.92625904,73727.32,198075.42
201212,902121,635,4764,3004422,12,0,0,0,0,0,0,0,0,0,0,1,1011654,.0244989395141602,13237628,.0198993682861328,3469104,-.2797985076904297,8151662,.0515346527099609,1669806,.0252761840820313,2492201,-.2698211669921875,522603,-.5806188583374023,9763568,.3237752914428711,36457604,-.1176357269287109,13266,.4634227752685547,84573136,.0306873321533203,265077120,-.0669479370117188,350456,-.1511878967285156,18277642,.0049266815185547,61816528,-.0665607452392578,4003054,.0654544830322266,15288290,-.2991352081298828,774748,.1722631454467773,2731441,3495023,-.2351398468017578,4445904,-.5332469940185547,9487738,-.0488204956054688,176091344,-.0654182434082031,3280625,-.1869792938232422,11502021,.0431251525878906,3082235,.0134115219116211,5649158,-.0290603637695313,2331956,157434,-.3468055725097656,20930166,.0695705413818359,2653195,-.6356563568115234,9338834,-.1262493133544922,50623032,-.0730361938476563,73183816,.0691032409667969,27696880,-.0821647644042969,6911360,-.2691316604614258,3530374,-.4653282165527344,11204452,-.0871982574462891,10467411,.0653934478759766,213761120,-.0318450927734375,222770176,.0011024475097656,147094736,-.0717639923095703,1767766,-.0285310745239258,149681824,-.1064109802246094,1282118,-.0595560073852539,174285,-.4618549346923828,584980224,-.1509990692138672,992056,-.3096580505371094,26428984,-.1728191375732422,319827168,-.1916599273681641,matched (3),2898176.8,.92625904,77405.836,199473.84
201301,902121,636,4764,3016732,01,0,0,0,0,0,0,0,0,0,0,0,1498795,.3930749893188477,16084350,.1947822570800781,4879363,.3411178588867188,7312102,-.1086912155151367,1924988,.1422119140625,4199896,.5218935012817383,1166408,.8028621673583984,6722699,-.3731670379638672,36457472,-3.81469726563e-06,2464,-1.68341875076294,77678576,-.0850372314453125,255477280,-.0368862152099609,401989,.1371889114379883,17094630,-.0669155120849609,55055200,-.1158351898193359,4641795,.1480436325073242,16962208,.1039009094238281,458561,-.524444580078125,3025897,7212438,.7244672775268555,6857528,.4333629608154297,9798261,.0322036743164063,155801056,-.1224231719970703,4200019,.2470550537109375,12604670,.0915451049804688,2929866,-.0506982803344727,4734460,-.1766386032104492,1207422,147231,-.0670032501220703,23102052,.0987300872802734,3061549,.1431570053100586,11830948,.2365379333496094,54274736,.0696525573730469,69463136,-.0521774291992188,30023266,.0806541442871094,6216525,-.1059560775756836,3549066,.0052804946899414,11327715,.0109424591064453,9943146,-.0513820648193359,214652608,.0041618347167969,207507040,-.0709743499755859,143706112,-.0233058929443359,1382072,-.2461328506469727,154794080,.0335845947265625,1194331,-.070927619934082,137882,-.2342939376831055,634247424,.0808620452880859,1217125,.2044668197631836,12530316,-.7463092803955078,199701440,-.4709587097167969,matched (3),3090096.5,.92625904,103966.9,211204.33
201302,902121,637,4764,3172757,02,1,0,0,0,0,0,0,0,0,0,0,1214219,-.2105598449707031,13593872,-.1682281494140625,4174709,-.1559696197509766,8590708,.1611499786376953,1644899,-.1572408676147461,4366640,.0389337539672852,974400,-.1798620223999023,6209790,-.0793628692626953,40898184,.1149387359619141,12645,1.635475635528565,82922944,.0653324127197266,264816112,.0359020233154297,439418,.0890264511108398,18400116,.0735931396484375,57835120,.0492591857910156,10130715,.7804708480834961,16093200,-.0525894165039063,512796,.1117849349975586,3175332,4238927,-.5314970016479492,5679389,-.1885032653808594,9755725,-.0043506622314453,173306464,.1064815521240234,4462716,.0606679916381836,13578449,.0744152069091797,2925061,-.0016422271728516,5048285,.0641803741455078,1827640,335709,.8242416381835938,19539996,-.1674594879150391,3390437,.1020374298095703,10217230,-.1466445922851563,54286944,.0002231597900391,67263984,-.0321712493896484,29095684,-.0313835144042969,5642414,-.0968990325927734,3969319,.1119098663330078,11502733,.0153312683105469,10918318,.0935573577880859,227533136,.0582752227783203,222163312,.0682468414306641,150424512,.0456905364990234,1867013,.3007564544677734,164593504,.0613822937011719,1411877,.1673345565795898,163891,.1728038787841797,657425024,.0358905792236328,1086851,-.1132068634033203,13872573,.1017627716064453,228550640,.1349353790283203,matched (3),2953472.3,.92625904,89542.805,204489.77
201303,902121,638,4764,3635259,03,0,1,0,0,0,0,0,0,0,0,0,1527439,.2294912338256836,15343008,.1210422515869141,5963879,.3566761016845703,7471247,-.1396188735961914,1892355,.1401433944702148,2624080,-.5092630386352539,1414369,.3726167678833008,8517723,.3160219192504883,42750928,.0443058013916016,14351,.1265583038330078,87916312,.0584735870361328,279235456,.0530185699462891,466256,.0592842102050781,19150836,.0399894714355469,62196428,.0727024078369141,3703350,-1.00633430480957,18424716,.1352958679199219,522352,.018463134765625,3266058,4904213,.1457843780517578,5595554,-.0148706436157227,10499684,.0734901428222656,187903456,.0808677673339844,5459744,.2016448974609375,12611972,-.0738372802734375,3485817,.1753873825073242,5714543,.1239662170410156,1458203,200410,-.5158796310424805,18128724,-.0749645233154297,7421883,.7834739685058594,10638393,.0403938293457031,54371348,.0015544891357422,71421848,.0599784851074219,30877074,.0594253540039063,5709631,.0118427276611328,4127483,.0390729904174805,13054503,.1265487670898438,11589821,.0596866607666016,236070000,.0368309020996094,241501792,.0834636688232422,194508320,.2570133209228516,1987399,.0624866485595703,161958128,-.0161399841308594,1283648,-.0952138900756836,166097,.0133705139160156,660919808,.0053024291992188,1148245,.0549497604370117,24533612,.57012939453125,293210752,.2491340637207031,matched (3),3373795.3,.92625904,93337.844,206179.8
201304,902121,639,4764,3828314,04,0,0,1,0,0,0,0,0,0,0,0,1458718,-.0460348129272461,18722672,.1990737915039063,6595990,.1007404327392578,7928030,.0593423843383789,2035699,.0730171203613281,4143386,.4567832946777344,385092,-1.300956726074219,8234898,-.0337686538696289,43518656,.0177974700927734,16955,.166743278503418,82318840,-.0657863616943359,299902944,.0714035034179688,502201,.0742654800415039,21861104,.1323623657226563,68781680,.1006393432617188,4244914,.1364841461181641,19809636,.0724754333496094,573737,.0938301086425781,4039149,5226110,.063572883605957,6785783,.1928567886352539,11197670,.064361572265625,196547968,.0449771881103516,5514267,.0099363327026367,14581097,.14508056640625,3623092,.0386257171630859,5072717,-.1191377639770508,1789039,237100,.168116569519043,17899496,-.012725830078125,3993814,-.6196861267089844,11875740,.1100292205810547,58895096,.0799198150634766,78838080,.0987930297851563,34878804,.1218643188476563,7788694,.3105192184448242,4373923,.0579929351806641,12093930,-.0764293670654297,12000818,.0348472595214844,245997552,.0411930084228516,267434704,.1019992828369141,168212912,-.1452445983886719,2202060,.1025667190551758,188617888,.1523838043212891,1094780,-.1591529846191406,176812,.0625143051147461,712440832,.0750637054443359,1260240,.0930681228637695,21844408,-.1160984039306641,288284672,-.0169429779052734,matched (3),3713819,.92625904,107538.76,212985.3
201305,902121,640,4764,3838528,05,0,0,0,1,0,0,0,0,0,0,0,1536107,.0516929626464844,16978258,-.0978012084960938,7299400,.1013307571411133,7225254,-.0928220748901367,2141481,.0506582260131836,4656612,.1167745590209961,856863,.7997961044311523,8414508,.0215768814086914,43879596,.0082607269287109,28396,.5156850814819336,86171312,.0457382202148438,308543552,.0284042358398438,379905,-.2790794372558594,20739322,-.0526771545410156,72483200,.0524177551269531,4005086,-.0581569671630859,22143132,.111358642578125,663078,.1447210311889648,3924256,5315592,.0169763565063477,6918487,.0193672180175781,10038472,-.1092815399169922,220039200,.1128997802734375,5524864,.0019197463989258,14452870,-.0088329315185547,3713827,.0247344970703125,6356986,.225677490234375,1124273,402695,.5296974182128906,17060048,-.0480327606201172,18438964,1.529719352722168,13468671,.1258678436279297,60564320,.0279483795166016,77746512,-.0139427185058594,32422484,-.0730266571044922,8564758,.0949821472167969,4586069,.0473623275756836,13586855,.1163997650146484,13391273,.1096286773681641,265144480,.0749549865722656,308155680,.1417293548583984,174863792,.0387763977050781,2553023,.1478843688964844,164369712,-.137603759765625,1264404,.144047737121582,247095,.334686279296875,789709696,.1029701232910156,1114524,-.1228752136230469,22691378,.0380401611328125,308692160,.0683956146240234,matched (3),3725715.5,.92625904,104449.13,211442.13
201306,902121,641,4764,3197921,06,0,0,0,0,1,0,0,0,0,0,0,1565058,.018671989440918,16672453,-.0181751251220703,7072260,-.0316123962402344,5951480,-.1939420700073242,1682697,-.2410993576049805,4905118,.0519905090332031,577883,-.3939065933227539,7319512,-.1394138336181641,42018992,-.0433273315429688,30966,.0866413116455078,71120704,-.1919593811035156,269245120,-.1362400054931641,418128,.0958662033081055,18039652,-.1394596099853516,60016256,-.1887397766113281,4639974,.1471443176269531,16697185,-.28228759765625,580066,-.1337509155273438,3859622,4062199,-.2689199447631836,6883172,-.0051174163818359,10280330,.0238075256347656,172596384,-.2428493499755859,4391203,-.2296552658081055,13290413,-.0838508605957031,3322968,-.1112041473388672,5276518,-.1862878799438477,978885,544336,.3013877868652344,17852250,.0453891754150391,5012683,-1.302495002746582,11956362,-.1191024780273438,50831480,-.1751899719238281,71203968,-.0879058837890625,31611384,-.0253353118896484,6155900,-.3302450180053711,3571931,-.2499160766601563,11881473,-.1341228485107422,10890801,-.2066860198974609,234740736,-.1217937469482422,239440976,-.2522983551025391,162924784,-.0707168579101563,2324478,-.0937824249267578,158483776,-.0364665985107422,1158856,-.0871677398681641,320181,.2591133117675781,704103744,-.1147403717041016,1075169,-.03594970703125,19140360,-.1701869964599609,285054112,-.0796661376953125,matched (3),3369132,.92625904,84281.93,202241.44
201307,902121,642,4764,3310224,07,0,0,0,0,0,1,0,0,0,0,0,1457195,-.0714092254638672,17058016,.0228614807128906,5632438,-.2276372909545898,7247406,.1970033645629883,1795541,.0649080276489258,4756396,-.0307884216308594,871328,.4106464385986328,7651769,.0443935394287109,61702128,.3841953277587891,74395,.8764991760253906,69698472,-.0202007293701172,305269856,.1255741119384766,393581,-.0605001449584961,21968804,.197052001953125,58774864,-.0209007263183594,5898892,.2400550842285156,23350638,.3353843688964844,547968,-.0569248199462891,4101802,5593256,.3198375701904297,6301454,-.0882987976074219,11580889,.1191234588623047,190295136,.0976200103759766,4156055,-.0550365447998047,14472509,.0852069854736328,3803051,.1349449157714844,5979782,.125117301940918,2645086,349402,-.4433441162109375,19072212,.0661029815673828,4069752,-.2083892822265625,13829078,.1455097198486328,54511824,.0699024200439453,80581752,.1237239837646484,32012452,.0126075744628906,7331745,.1748027801513672,5117473,.3595542907714844,13349840,.1165237426757813,12441397,.1331119537353516,274499264,.1564674377441406,256791840,.0699596405029297,168083248,.0311698913574219,2817798,.1924600601196289,176243104,.1062126159667969,1371508,.1684770584106445,157431,-.7098989486694336,790713792,.1160106658935547,1142185,.0604658126831055,23266636,.195220947265625,300066592,.0513248443603516,matched (3),3227897,.92625904,139717.55,230909.39
201308,902121,643,4764,3183408,08,0,0,0,0,0,0,1,0,0,0,0,1779124,.1996078491210938,17074588,.0009708404541016,6138215,.0859918594360352,7360816,.0155277252197266,1520178,-.1664791107177734,3790373,-.2270259857177734,956562,.093327522277832,8122652,.0597200393676758,44252152,-.3324127197265625,10947,-1.916323661804199,75149472,.0753002166748047,303569472,-.0055866241455078,413877,.0502815246582031,19970534,-.0953655242919922,59138728,.0061721801757813,6851968,.1497716903686523,18748896,-.2194900512695313,381372,-.3624410629272461,4175606,4359079,-.2493009567260742,5965703,-.054753303527832,10351130,-.1122589111328125,211631504,.1062698364257813,5406266,.2629919052124023,13987040,-.03411865234375,3240559,-.1600570678710938,5979398,-.0000638961791992,2408546,256429,-.3093709945678711,17691474,-.0751495361328125,13720747,1.215327262878418,12696937,-.0854129791259766,52931512,-.0294189453125,74542272,-.0779056549072266,32303900,.009063720703125,6052283,-.1917781829833984,3999892,-.246394157409668,13704673,.0262317657470703,12567604,.0100917816162109,257983312,-.0620536804199219,278510144,.0811882019042969,158679968,-.0575695037841797,2405584,-.1581630706787109,209469184,.1727123260498047,1964992,.3595771789550781,65210,-.8813743591308594,738264064,-.0686359405517578,1102112,-.0357151031494141,20564014,-.1234760284423828,237132048,-.2353858947753906,matched (3),3373605.5,.92625904,91183.344,205213.44
201309,902121,644,4764,3014350,09,0,0,0,0,0,0,0,1,0,0,0,1368669,-.2622823715209961,14525273,-.1617012023925781,6098925,-.0064220428466797,6970446,-.0544919967651367,1796734,.1671428680419922,2884516,-.2731075286865234,906618,-.053624153137207,7090569,-.1358919143676758,41957348,-.0532512664794922,5231,-.7384624481201172,73673800,-.0198307037353516,294551136,-.0301570892333984,587920,.3510227203369141,19668528,-.0152378082275391,57692724,-.0247554779052734,5525338,-.2151918411254883,17194092,-.0865688323974609,613784,.4758672714233398,3136989,3807043,-.1354074478149414,6220643,.0418462753295898,9368772,-.0997142791748047,182566544,-.1477317810058594,3284817,-.4982471466064453,10738424,-.2643032073974609,2951296,-.0935020446777344,5702147,-.0474767684936523,1845122,179701,-.3555574417114258,17872576,.0101852416992188,7628891,-.5869665145874023,10689045,-.1721401214599609,53294984,.0068435668945313,70917472,-.0498485565185547,30418928,-.0601234436035156,7588725,.2262287139892578,4284121,.0686483383178711,11707821,-.1574783325195313,10482104,-.1814517974853516,239059328,-.0761833190917969,236979360,-.1614818572998047,147583328,-.0724964141845703,2762784,.1384458541870117,160633136,-.2654533386230469,1511501,-.2623844146728516,123050,.6349782943725586,694187520,-.0615577697753906,1186859,.0740823745727539,30360998,.3896160125732422,273727648,.1435165405273438,matched (3),3026532.3,.92625904,104163.64,211301.25
201310,902121,645,4764,3314194,10,0,0,0,0,0,0,0,0,1,0,0,1429008,.0431413650512695,17251900,.1720333099365234,6535885,.0691957473754883,9213932,.2790384292602539,2199015,.2020397186279297,4844645,.5185174942016602,889345,-.0192365646362305,7994471,.1199846267700195,44116936,.0501899719238281,16816,1.167728424072266,94772176,.2518291473388672,313051584,.0609149932861328,1468609,.9154796600341797,23063976,.1592521667480469,69988696,.1932029724121094,7883119,.3553791046142578,20884312,.1944332122802734,722806,.1634979248046875,4046903,4316249,.1255331039428711,7402291,.1739158630371094,11323808,.1895256042480469,202584576,.1040439605712891,4142076,.2318859100341797,11874773,.1005878448486328,3154367,.0665435791015625,5375606,-.0589714050292969,0,332361,.6149272918701172,20579892,.1410465240478516,7081298,-.0744857788085938,11764265,.0958461761474609,54821136,.0282325744628906,79907008,.1193466186523438,34572624,.1279964447021484,10607112,.3348598480224609,3771120,-.1275434494018555,15203731,.2612838745117188,14620570,.3327598571777344,277763840,.1500587463378906,265753728,.1145973205566406,192597168,.2662067413330078,2455622,-.1178579330444336,197721760,.2077369689941406,1789561,.1688671112060547,159644,.2603549957275391,738510784,.0618934631347656,1251871,.0533285140991211,29820504,-.0179634094238281,339809600,.2162513732910156,matched (3),3345038,.92625904,101865.1,210177.67
201311,902121,646,4764,3417162,11,0,0,0,0,0,0,0,0,0,1,0,1477326,.0332527160644531,17344120,.0053310394287109,4645022,-.3415117263793945,6811154,-.3021564483642578,1821785,-.1881933212280273,6321479,.2660789489746094,609243,-.3782682418823242,7791757,-.0256834030151367,40976920,-.0738353729248047,10811,-.4417667388916016,85194336,-.1065425872802734,287988512,-.0834465026855469,1693966,.142756462097168,19820530,-.1515541076660156,64176392,-.0866985321044922,6727184,-.1585664749145508,15776050,-.2805061340332031,757935,.0474567413330078,3898445,5555095,.2523288726806641,6298021,-.1615533828735352,10124110,-.1119880676269531,211105648,.0412006378173828,4632195,.1118335723876953,11902724,.0023517608642578,8214082,.9570627212524414,5323455,-.0097494125366211,2385628,393619,.1691617965698242,23158752,.1180591583251953,8923554,.2312383651733398,12743834,.0799808502197266,50670204,-.0787372589111328,76113184,-.0486431121826172,31526624,-.0922298431396484,13710084,.2566070556640625,4610149,.2008886337280273,12769459,-.1744861602783203,11844551,-.2105617523193359,244252384,-.1285686492919922,247910016,-.0695037841796875,154982768,-.2172870635986328,2834049,.1433258056640625,174898640,-.1226539611816406,1132340,-.4576845169067383,522603,1.18587589263916,656919808,-.1170749664306641,1334828,.0641632080078125,34819240,.1549739837646484,363775936,.0681533813476563,matched (3),3303541.3,.92625904,117903.29,218401.78
201312,902121,647,4764,3126094,12,0,0,0,0,0,0,0,0,0,0,1,1044336,-.3468523025512695,15713572,-.0987281799316406,3796628,-.2016830444335938,6353930,-.0694875717163086,1269138,-.3614788055419922,6199823,-.0194330215454102,1041190,.5359029769897461,6618804,-.163151741027832,37589904,-.086273193359375,9894,-.0886354446411133,84432568,-.0089817047119141,278866720,-.0321865081787109,1836200,.0806264877319336,20350128,.0263690948486328,79518160,.2143497467041016,6374185,-.0539007186889648,15303302,-.0304241180419922,721231,-.0496377944946289,2608545,4947256,-.1158819198608398,4522126,-.3312540054321289,9364159,-.0780296325683594,187954976,-.1161556243896484,4315885,-.0707283020019531,12055969,.0127925872802734,2784853,-1.081655502319336,5088315,-.0451755523681641,2240421,298010,-.2782564163208008,16728788,-.3252429962158203,8291913,-.0734148025512695,13116289,.02880859375,43273304,-.1578025817871094,75189640,-.01220703125,28804808,-.0902900695800781,10573128,-.2598152160644531,3791607,-.1954708099365234,12754254,-.001190185546875,11675174,-.0144023895263672,236169808,-.0336513519287109,233925472,-.0580635070800781,149326976,-.0371742248535156,2073000,-.3127098083496094,153111008,-.1330432891845703,862151,-.2726106643676758,373231,-.3366241455078125,805688576,.2041358947753906,1191541,-.1135549545288086,35082860,.0075416564941406,272102464,-.2903594970703125,matched (3),3022002.8,.92625904,86386.406,203127.45
