period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1101c381,Y1626c600,growth1626c600,Y1666c124,growth1666c124,Y1696c348,growth1696c348,Y1723c348,growth1723c348,Y1745c36,Y1890c620,growth1890c620,Y1956c826,growth1956c826,Y199c807,growth199c807,Y2057c757,growth2057c757,Y2100c251,growth2100c251,Y2118c348,growth2118c348,Y2120c442,Y2124c705,growth2124c705,Y2146c246,growth2146c246,Y2217c251,growth2217c251,Y2223c757,growth2223c757,Y2408c251,growth2408c251,Y2419c208,growth2419c208,Y2420c381,Y2563c703,growth2563c703,Y2754c705,growth2754c705,Y2864c208,growth2864c208,Y2c381,Y3015c826,growth3015c826,Y3157c757,growth3157c757,Y3158c251,growth3158c251,Y3208c381,Y3263c251,growth3263c251,Y3277c251,growth3277c251,Y3348c826,growth3348c826,Y3415c381,Y3474c300,growth3474c300,Y3550c757,growth3550c757,Y3577c642,Y3595c124,growth3595c124,Y3811c620,growth3811c620,Y3823c620,growth3823c620,Y3876c442,Y3902c586,growth3902c586,Y3903c484,growth3903c484,Y4190c124,growth4190c124,Y4466c381,Y4480c826,growth4480c826,Y4541c757,growth4541c757,Y4604c620,growth4604c620,Y4919c752,growth4919c752,Y539c381,Y661c792,growth661c792,Y976c246,growth976c246,_merge,x,r2,s,sf
201211,841191,634,3823,21197922,11,0,0,0,0,0,0,0,0,0,1,0,828253,191365,.3215446472167969,1500797,.1918468475341797,2025605,-.2301845550537109,135374,.1310129165649414,558372,3739094,-.124237060546875,10385082,-.1404266357421875,64154,-1.699545860290527,3174169,.11663818359375,1936797,.2037258148193359,38227,.1147432327270508,919973,18573,.1596126556396484,478946,.0972442626953125,2698896,.1157073974609375,92740,.1364259719848633,5687101,.1603126525878906,74903,-.225407600402832,1127889,105816,-.6466302871704102,345289,-.1883735656738281,7289691,-.2862205505371094,3534448,3214647,.0119266510009766,1567575,-.2046871185302734,14661801,-.0339527130126953,19226594,26083686,-.0755100250244141,1036592,.4950876235961914,4393908,-.3517856597900391,1783977,184531,.3741188049316406,1247622,-.014195442199707,1037897,2076769,.0907497406005859,5224800,-.1816806793212891,8154811,.0813188552856445,474533,427728,.2487964630126953,570268,.3623180389404297,14233004,.3348484039306641,23248082,51348664,.0157146453857422,1152132,-.3303813934326172,12107859,-.35089111328125,315120,.0993280410766602,58666292,351912,-.7651910781860352,126433,.2631988525390625,matched (3),21591806,.86831218,1228226.8,2407473.3
201212,841191,635,3823,19050296,12,0,0,0,0,0,0,0,0,0,0,1,727860,122929,-.4425754547119141,502746,-1.093667030334473,1917774,-.0547027587890625,66814,-.7061290740966797,240979,2197777,-.5313968658447266,5834152,-.5766401290893555,88021,.3162899017333984,1929506,-.4977817535400391,1302287,-.3969135284423828,8312,-1.52584171295166,873100,10354,-.5843353271484375,444559,-.0745048522949219,2205100,-.2020702362060547,19287,-1.570368766784668,5098729,-.1092090606689453,66669,-.1164541244506836,795110,93853,-.1199722290039063,375835,.0847682952880859,7043050,-.0344200134277344,4376608,2412510,-.2870492935180664,984363,-.4652900695800781,10289935,-.3540782928466797,15167242,22316622,-.1559772491455078,980631,-.0554971694946289,3473297,-.2351150512695313,916864,60719,-1.111560821533203,684195,-.6007518768310547,410007,1631220,-.2414846420288086,3735048,-.3356561660766602,4311209,-.63739013671875,320575,292300,-.380706787109375,382386,-.3996753692626953,6670860,-.7578134536743164,18250760,43415744,-.1678180694580078,484307,-.8666505813598633,10906531,-.1044940948486328,447831,.3514623641967773,52562840,336614,-.0444440841674805,74652,-.5268754959106445,matched (3),21021480,.86831218,1074913.6,2332986.5
201301,841191,636,3823,24722398,01,0,0,0,0,0,0,0,0,0,0,0,505954,231374,.6324281692504883,897367,.5793800354003906,2459655,.2488555908203125,97388,.3767900466918945,605613,2981923,.3051223754882813,10912673,.626194953918457,336740,1.341734886169434,2939410,.4209451675415039,3801032,1.071150779724121,17763,.7594175338745117,1481737,20342,.6753139495849609,620450,.3333625793457031,1848480,-.1764087677001953,106965,1.713070869445801,6005884,.1637487411499023,94531,.3491878509521484,1548823,199673,.7549514770507813,404357,.0731477737426758,9959502,.3464870452880859,3459995,3376919,.3362960815429688,1515185,.4312973022460938,14020342,.3093433380126953,21566104,29174402,.2679595947265625,1459328,.3975343704223633,5381763,.4379119873046875,1693595,186740,1.123459815979004,1323929,.6601161956787109,840828,2446943,.4055109024047852,5684156,.419921875,6220890,.366694450378418,559118,262155,-.1088447570800781,687252,.5862703323364258,11448448,.540104866027832,30585228,55698828,.2491378784179688,888070,.6063318252563477,14541522,.2876472473144531,384350,-.1528615951538086,58369240,385706,.136138916015625,151732,.7092790603637695,matched (3),24962254,.86831218,1027696.2,2311611.3
201302,841191,637,3823,16403705,02,1,0,0,0,0,0,0,0,0,0,0,627085,101291,-.8260374069213867,264693,-1.220893859863281,2322084,-.05755615234375,109865,.1205501556396484,402866,3052895,.0235214233398438,11089807,.0161018371582031,117245,-1.055045127868652,2206003,-.2870264053344727,1756187,-.7721281051635742,69335,1.361831665039063,862934,18828,-.0773420333862305,415627,-.4006567001342773,2592140,.3381195068359375,41999,-.9348564147949219,4845082,-.2147760391235352,91710,-.0302963256835938,1334778,157231,-.2389650344848633,297185,-.3079433441162109,9200931,-.0792236328125,3104658,1374563,-.8988285064697266,1326426,-.1330490112304688,14554938,.0374202728271484,14494368,33188378,.1289081573486328,1646670,.1207790374755859,4432787,-.1939878463745117,1970479,71011,-.9668817520141602,1042681,-.2388086318969727,767677,2087758,-.1587486267089844,5366878,-.0574359893798828,5642116,-.0976533889770508,453464,331892,.2358732223510742,508404,-.3014249801635742,9663250,-.1695232391357422,22591538,45414664,-.2041244506835938,749487,-.1696615219116211,12574676,-.14532470703125,238328,-.4779062271118164,57736464,202867,-.6425256729125977,34178,-1.490533828735352,matched (3),16187871,.86831218,1095683.1,2342628.5
201303,841191,638,3823,19819098,03,0,1,0,0,0,0,0,0,0,0,0,687273,108169,.0656967163085938,1156852,1.474886894226074,2797942,.1864194869995117,220854,.6982488632202148,363209,2968090,-.0281715393066406,10498764,-.0547676086425781,26829,-1.47478199005127,2463917,.110569953918457,1981029,.1204719543457031,30526,-.8203706741333008,1216989,8054,-.8491764068603516,671963,.4804143905639648,2200419,-.1638355255126953,36792,-.1323652267456055,5279174,.0858058929443359,45880,-.6926021575927734,1081211,191152,.1953525543212891,426962,.362339973449707,10119685,.0951786041259766,2983937,2667875,.66314697265625,1326246,-.0001354217529297,12859303,-.1238632202148438,15901655,30894844,-.0716114044189453,1664837,.0109729766845703,3760839,-.1643857955932617,1560554,150788,.7530393600463867,1630009,.4467906951904297,692699,2083244,-.0021648406982422,5361414,-.0010185241699219,5805878,.0286121368408203,882678,450718,.3060331344604492,315077,-.478459358215332,8696484,-.1054115295410156,22796442,45718896,.0066757202148438,938907,.2253274917602539,13210919,.0493602752685547,251279,.0529165267944336,62664540,272543,.2952461242675781,35518,.038456916809082,matched (3),17877102,.86831218,1081833.8,2336183
201304,841191,639,3823,23081128,04,0,0,1,0,0,0,0,0,0,0,0,794033,121494,.1161708831787109,1019408,-.1264801025390625,2896777,.0347146987915039,239641,.0816402435302734,446513,3490127,.1620197296142578,12639544,.1855716705322266,311240,2.451080322265625,3094219,.227783203125,2939386,.3945837020874023,26266,-.150303840637207,738899,19023,.8594799041748047,408236,-.4983577728271484,3297533,.4045267105102539,80697,.7854213714599609,6433557,.1977577209472656,86049,.6288871765136719,1010484,217289,.1281595230102539,348545,-.2029275894165039,8998109,-.1174678802490234,2914102,2856243,.0682249069213867,1939165,.3799047470092773,12015885,-.0678367614746094,16346580,37392736,.190887451171875,2350719,.3449935913085938,6753544,.5854253768920898,1234386,162058,.0720796585083008,1243463,-.2706851959228516,1023361,1937169,-.0726985931396484,5893897,.0946893692016602,7862797,.3032712936401367,635904,364743,-.2116489410400391,745982,.8618850708007813,8848828,.0173654556274414,29961784,49604736,.0815753936767578,2015064,.7636899948120117,13538907,.0245227813720703,336095,.2908296585083008,74567416,364860,.291717529296875,75034,.7479019165039063,matched (3),24417778,.86831218,1196341.4,2391363.5
201305,841191,640,3823,22082668,05,0,0,0,1,0,0,0,0,0,0,0,759629,56602,-.7638206481933594,950745,-.0697317123413086,2606663,-.1055278778076172,228782,-.0463724136352539,452288,3944183,.1223039627075195,10994299,-.1394538879394531,173716,-.5831422805786133,2675911,-.1452455520629883,2125867,-.3240203857421875,23652,-.1048269271850586,1119922,9998,-.6432638168334961,604702,.3928909301757813,2513082,-.2716646194458008,72929,-.1012153625488281,5396890,-.1757049560546875,48033,-.5830278396606445,943869,215061,-.0103063583374023,331423,-.0503711700439453,8527305,-.053741455078125,3262545,1678092,-.5318498611450195,1472796,-.2750949859619141,10615394,-.1239242553710938,16218439,27564408,-.3049507141113281,1676041,-.3382863998413086,5532452,-.1994361877441406,1471964,132971,-.1978235244750977,1122913,-.1019744873046875,979580,1775494,-.0871486663818359,5937028,.0072908401489258,7315044,-.072209358215332,526872,1701007,1.539782524108887,930749,.221287727355957,9099825,.0279703140258789,30262884,48776908,-.0168285369873047,1707488,-.1656284332275391,15627037,.1434345245361328,341468,.0158605575561523,83010728,190754,-.648529052734375,38632,-.6638603210449219,matched (3),21264736,.86831218,1073970.3,2332552
201306,841191,641,3823,20523136,06,0,0,0,0,1,0,0,0,0,0,0,804753,135783,.8750133514404297,795401,-.1784000396728516,2937481,.119481086730957,204494,-.1122303009033203,321033,3112716,-.2367467880249023,9439086,-.1525173187255859,360110,.7289876937866211,2884165,.0749454498291016,1639828,-.2595891952514648,18683,-.2358341217041016,787503,6525,-.4267444610595703,561185,-.0746850967407227,2422569,-.0366811752319336,68015,-.069758415222168,5748412,.0631008148193359,43115,-.1080179214477539,1002351,120183,-.5819063186645508,304117,-.0859832763671875,8413593,-.0134248733520508,2863952,2956059,.5661993026733398,1950209,.2807741165161133,12210640,.1400012969970703,16706810,22476786,-.2040424346923828,1709571,.0198078155517578,5134874,-.0745763778686523,2242460,202666,.4214286804199219,968656,-.1477718353271484,1383116,1658120,-.068394660949707,6848039,.1427545547485352,5812671,-.2298927307128906,701567,443802,-1.343597412109375,466434,-.6908731460571289,7543009,-.1876335144042969,25455428,49482312,.0143566131591797,1193684,-.3579788208007813,15681547,.0034828186035156,334210,-.0214853286743164,77991528,202782,.0611467361450195,12394,-1.136868476867676,matched (3),19311368,.86831218,870070.06,2245976
201307,841191,642,3823,19795220,07,0,0,0,0,0,1,0,0,0,0,0,456570,66181,-.7186641693115234,668196,-.1742649078369141,3314997,.1209049224853516,156222,-.269261360168457,551080,2313138,-.2968902587890625,20210598,.7613487243652344,395278,.0931797027587891,2464554,-.1572246551513672,1560522,-.0495710372924805,12563,-.3968582153320313,1065669,10582,.4835138320922852,545449,-.0284414291381836,2944334,.1950540542602539,81434,.1800651550292969,4172455,-.3204193115234375,35434,-.1961994171142578,867073,152181,.2360553741455078,499708,.4966115951538086,10594120,.2304506301879883,2526441,2225466,-.2838907241821289,1765087,-.099736213684082,12667287,.0367164611816406,17078020,35220592,.4491481781005859,1412745,-.1907081604003906,5180068,.008763313293457,1838643,152333,-.2854900360107422,1357861,.3377561569213867,1497699,1409280,-.1626052856445313,6350751,-.0753898620605469,7494301,.2541027069091797,546518,243942,-.5984477996826172,390248,-.1783342361450195,5877087,-.2495603561401367,30780418,51156208,.0332698822021484,1178366,-.0129156112670898,14540096,-.0755748748779297,189656,-.5665569305419922,97876648,305414,.4095363616943359,87257,1.951644897460938,matched (3),22093242,.86831218,1344874,2469022.8
201308,841191,643,3823,22076446,08,0,0,0,0,0,0,1,0,0,0,0,286511,79142,.1788501739501953,1026827,.4296474456787109,2800714,-.1685829162597656,175497,.1163444519042969,551749,540138,-1.454535484313965,13178423,-.4276275634765625,195007,-.7065534591674805,2601325,.0540094375610352,1075035,-.3726663589477539,12661,.0077705383300781,1186895,9320,-.1269912719726563,557330,.0215482711791992,2017969,-.3777914047241211,94175,.1453619003295898,2659697,-.450291633605957,57792,.4891786575317383,402854,143839,-.0563764572143555,494113,-.0112600326538086,11805864,.1082973480224609,3673800,2839265,.2435789108276367,1227415,-.3632898330688477,7785631,-.4867439270019531,16002187,20914828,-.5211734771728516,733887,-.6549348831176758,3549741,-.3779439926147461,1304580,159571,.0464200973510742,795815,-.5342988967895508,1264011,1919638,.3090581893920898,4070611,-.4447793960571289,5931270,-.2339048385620117,449883,487953,.6932888031005859,596123,.4236650466918945,9753414,.506556510925293,21542848,51759408,.0117225646972656,789062,-.4010391235351563,10788192,-.2984580993652344,278009,.382441520690918,63873744,408842,.291661262512207,152679,.5594806671142578,matched (3),21531852,.86831218,1130753.8,2359235.3
201309,841191,644,3823,20467998,09,0,0,0,0,0,0,0,1,0,0,0,385010,221165,1.027665138244629,830194,-.2125692367553711,2724845,-.0274629592895508,192915,.0946273803710938,476688,3227663,1.787688255310059,13808158,.0466785430908203,150105,-.2617006301879883,2482873,-.0466041564941406,1633088,.4181194305419922,39344,1.133817672729492,927777,7530,-.2132682800292969,665611,.1775474548339844,1966347,-.025914192199707,64547,-.3777618408203125,4321655,.4854259490966797,43848,-.2761211395263672,975285,140585,-.0228824615478516,511935,.0354337692260742,9621158,-.2046318054199219,3829061,2755778,-.0298452377319336,2008730,.4925918579101563,13381437,.5415897369384766,25477728,34074188,.4880828857421875,1522740,.7299118041992188,4517190,.2410154342651367,2541379,111029,-.3626976013183594,1309391,.497950553894043,1252416,1597172,-.1839027404785156,7268376,.5797395706176758,4431289,-.2915477752685547,761658,192877,-.928166389465332,327870,-.5978298187255859,7810884,-.2220993041992188,30174768,50930420,-.0161457061767578,1677652,.7543058395385742,15777360,.3801250457763672,179366,-.4382257461547852,67986064,265013,-.4335498809814453,30647,-1.605803489685059,matched (3),18751802,.86831218,1094860.1,2342243.8
201310,841191,645,3823,24400294,10,0,0,0,0,0,0,0,0,1,0,0,1046780,154579,-.3582038879394531,764251,-.0827627182006836,3444636,.2344074249267578,206778,.0693960189819336,591651,4744827,.3852968215942383,12404299,-.1072158813476563,425178,1.041172981262207,2754143,.1036901473999023,1710428,.0462703704833984,31876,-.2104902267456055,1115665,21614,1.054446220397949,927105,.3313617706298828,2534806,.2539396286010742,31949,-.7032527923583984,5424575,.2273006439208984,26616,-.4992160797119141,1641080,218605,.4414548873901367,453596,-.1209907531738281,11178573,.1500339508056641,4195888,3010660,.0884599685668945,1838834,-.0883703231811523,16233609,.1932144165039063,27317282,33253624,-.0243778228759766,1739443,.1330537796020508,5207973,.1423006057739258,2718280,291992,.9669342041015625,1670977,.2438468933105469,1554483,1864422,.1547164916992188,7858230,.078028678894043,4777671,.0752630233764648,978117,344439,.5798635482788086,558796,.5331668853759766,10130139,.2599964141845703,30781728,57802564,.1265716552734375,1538088,-.0868549346923828,15894652,.0074062347412109,214150,.1772489547729492,64851728,77894,-1.224430084228516,97477,1.157081604003906,matched (3),22175618,.86831218,1410537.6,2505394.8
201311,841191,646,3823,23074840,11,0,0,0,0,0,0,0,0,0,1,0,474445,73191,-.7476329803466797,460288,-.5070438385009766,3187201,-.0776758193969727,159163,-.2617168426513672,462592,2703076,-.5626640319824219,10959253,-.1238594055175781,195060,-.779200553894043,2604555,-.0558443069458008,1264827,-.3018083572387695,23825,-.2911186218261719,843548,10215,-.7494840621948242,740024,-.2253847122192383,3618511,.3559455871582031,78366,.8972492218017578,4160289,-.2653541564941406,21482,-.2142972946166992,956743,164567,-.2839488983154297,493571,.0844593048095703,7763796,-.364527702331543,4053663,2934445,-.0256414413452148,1659108,-.1028518676757813,14206159,-.1334075927734375,23406852,30696308,-.0800209045410156,1353371,-.2509670257568359,4528019,-.1399059295654297,1243709,109655,-.9793872833251953,898843,-.62005615234375,1034290,1964138,.0521030426025391,6038739,-.26336669921875,1860712,-.9429941177368164,1051400,558769,.4838199615478516,550793,-.0144252777099609,6613827,-.4263525009155273,25515980,49108120,-.1630077362060547,1313447,-.1578855514526367,14781638,-.0725975036621094,256934,.1821422576904297,47269240,220297,1.039627075195313,35582,-1.007776260375977,matched (3),22008942,.86831218,1123672.1,2355849.3
201312,841191,647,3823,24153732,12,0,0,0,0,0,0,0,0,0,0,1,295533,116936,.4685544967651367,786109,.535243034362793,1868326,-.5340995788574219,97390,-.4912052154541016,389064,2446664,-.099665641784668,6637300,-.5014781951904297,163069,-.1791343688964844,2004445,-.2618951797485352,1654520,.2685756683349609,41666,.5589504241943359,943692,13876,.3063039779663086,976527,.2773199081420898,2506818,-.3670482635498047,106781,.3093900680541992,4974483,.178736686706543,119145,1.713125228881836,1005005,183089,.106654167175293,456831,-.0773525238037109,7183232,-.0777215957641602,3679193,2513713,-.1547574996948242,805597,-.7224521636962891,12520947,-.1262741088867188,17188852,22006804,-.3327903747558594,928398,-.3768930435180664,3869075,-.1572694778442383,1347886,167317,.422551155090332,483169,-.6207418441772461,713528,1226905,-.4705591201782227,4109134,-.3849830627441406,2447099,.2739439010620117,751666,425668,-.2720766067504883,387705,-.3511142730712891,7838599,.1698980331420898,21807064,44609568,-.0960769653320313,1244788,-.0536899566650391,11776557,-.2272739410400391,94061,-1.004875183105469,57440340,124849,-.56787109375,122338,1.23494815826416,matched (3),24510920,.86831218,1245126.6,2416138.8
201401,841191,648,3823,28413210,01,0,0,0,0,0,0,0,0,0,0,0,1004731,25390,-1.527271270751953,1095222,.3316164016723633,3317854,.574275016784668,171966,.568572998046875,692870,2736959,.1121225357055664,14828192,.8038253784179688,438953,.9902191162109375,3486672,.5535802841186523,1952450,.1655740737915039,62056,.3983516693115234,1217500,3293,-1.438362121582031,1024064,.0475320816040039,3498094,.3332042694091797,160876,.4098539352416992,6395061,.2512044906616211,22147,-1.682639122009277,1385382,223476,.1993322372436523,450236,-.0145416259765625,14824426,.7245273590087891,3598981,1893044,-.2835750579833984,1700561,.7471303939819336,13082830,.0438976287841797,22875052,37759612,.5398883819580078,2039377,.7869396209716797,6791911,.5627174377441406,1755171,142553,-.1601762771606445,1051103,.7772293090820313,1334702,1518794,.2134218215942383,7035632,.5377750396728516,4644700,.6408233642578125,785476,393568,-.0784063339233398,571378,.3878059387207031,11799827,.4090251922607422,32894688,58963728,.2789745330810547,980444,-.2387142181396484,14188447,.1863174438476563,177022,.6323299407958984,99757680,381104,1.115966796875,30417,-1.391786575317383,matched (3),28719392,.86831218,1297764.3,2443681.3
201402,841191,649,3823,17625962,02,1,0,0,0,0,0,0,0,0,0,0,517850,101713,1.387799263000488,583366,-.6298971176147461,2795387,-.1713476181030273,143153,-.1833829879760742,576117,3126891,.1331920623779297,14968853,.0094413757324219,84464,-1.648066520690918,2535661,-.3184928894042969,1521852,-.2491569519042969,5082,-2.502331733703613,730934,5660,.5416250228881836,840122,-.1979875564575195,2563634,-.3107929229736328,89296,-.5886774063110352,5945618,-.072871208190918,32828,.393580436706543,1314519,207909,-.0722036361694336,338332,-.2857446670532227,10773777,-.3191623687744141,3439409,1380146,-.3159961700439453,1580566,-.0731754302978516,13815823,.0545139312744141,16202120,30673492,-.2078418731689453,1490149,-.3137683868408203,5210949,-.2649707794189453,1436938,104920,-.3065156936645508,849521,-.2129230499267578,896258,1517485,-.0008621215820313,6653494,-.0558452606201172,3365508,-.3221473693847656,729478,282598,-.3312282562255859,396545,-.3652610778808594,9814356,-.1842384338378906,25885240,53107808,-.1045989990234375,874168,-.1147336959838867,14943183,.0518264770507813,111612,-.4612455368041992,39900912,213481,-.579524040222168,36035,.1694889068603516,matched (3),17801246,.86831218,1188911.4,2387655
201403,841191,650,3823,25889160,03,0,1,0,0,0,0,0,0,0,0,0,696816,146132,.3623552322387695,842321,.3673458099365234,3918608,.3377656936645508,153406,.0691747665405273,438282,3241763,.0360774993896484,18527198,.2132682800292969,333624,1.373688697814941,2149146,-.1653842926025391,1605111,.0532655715942383,21406,1.437966346740723,1145397,12732,.810694694519043,976370,.1502952575683594,2809460,.0915670394897461,97447,.0873527526855469,6826490,.1381559371948242,9908,-1.197939872741699,810266,202657,-.0255861282348633,531473,.451624870300293,12202450,.1245231628417969,4145554,1582028,.1365184783935547,1901562,.1848926544189453,11740358,-.16278076171875,18110464,28773600,-.0639400482177734,2198402,.3888540267944336,6366255,.2002496719360352,1562258,248607,.862675666809082,1120704,.2770395278930664,1350717,1530936,.0088253021240234,7361358,.1011028289794922,4906263,.3769330978393555,1573520,344797,.1989307403564453,508418,.2485141754150391,11056852,.1192035675048828,29048880,54051072,.0176048278808594,1089501,.2202033996582031,13942799,-.0692920684814453,252230,.8153133392333984,65940952,358772,.519139289855957,44148,.2030572891235352,matched (3),26950068,.86831218,952623.5,2279227.5
201404,841191,651,3823,29507696,04,0,0,1,0,0,0,0,0,0,0,0,820340,36969,-1.374430656433106,1075895,.2447471618652344,3264483,-.1826343536376953,216124,.3427639007568359,260593,4173688,.2526826858520508,17140076,-.0778217315673828,276389,-.1882047653198242,2786474,.2597064971923828,1309732,-.2033710479736328,21194,-.009953498840332,774436,15315,.1847143173217773,980139,.0038518905639648,3031031,.0759105682373047,116485,.1784534454345703,8072178,.1676120758056641,45174,1.517179489135742,990827,218871,.0769681930541992,245139,-.7738275527954102,12791280,.0471267700195313,3504699,1499837,-.0533514022827148,1752279,-.0817584991455078,12346069,.0503044128417969,20008660,36584880,.2401771545410156,2507285,.1314697265625,6889017,.0789165496826172,1979353,138258,-.5867519378662109,1032023,-.0824356079101563,1680710,2595876,.5280447006225586,6651327,-.1014280319213867,6026446,.2056446075439453,669275,383914,.1074628829956055,666989,.2714700698852539,12669408,.136138916015625,29453742,56033748,.0360260009765625,1059226,-.0281820297241211,15944110,.1341266632080078,421737,.5140399932861328,73979960,457650,.2434177398681641,90568,.7185535430908203,matched (3),28444296,.86831218,1010586.8,2304055.5
201405,841191,652,3823,29666060,05,0,0,0,1,0,0,0,0,0,0,0,1023449,171611,1.535150527954102,860579,-.2233028411865234,3518208,.0748500823974609,168263,-.2503242492675781,712823,4253404,.0189199447631836,16261895,-.0525932312011719,182133,-.4170722961425781,2263618,-.2078123092651367,1483450,.1245479583740234,22353,.0532426834106445,998038,12847,-.1757221221923828,868665,-.1207361221313477,3116913,.0279397964477539,91326,-.2433271408081055,7071282,-.1323814392089844,45345,.0037784576416016,1170899,204357,-.0686140060424805,469126,.6490468978881836,12208574,-.0466251373291016,3905110,1613753,.0732059478759766,2194999,.2252645492553711,12802508,.0363044738769531,16373869,25567872,-.3582992553710938,1775005,-.3453969955444336,8650874,.2277326583862305,1552062,207239,.4047508239746094,953757,-.0788669586181641,1605752,2273283,-.1326990127563477,6569298,-.0124092102050781,6067069,.006718635559082,729125,451787,.1627922058105469,352053,-.6389923095703125,10043119,-.2323017120361328,32185218,61558236,.0940284729003906,1929131,.5995311737060547,16989360,.0634975433349609,492846,.1558151245117188,83437600,558485,.199122428894043,25366,-1.27269172668457,matched (3),28594962,.86831218,1214084.9,2400289.3
201406,841191,653,3823,20946756,06,0,0,0,0,1,0,0,0,0,0,0,709546,13578,-2.536779403686523,744693,-.1446332931518555,3729826,.0584096908569336,161551,-.0407066345214844,620094,2810926,-.4142055511474609,16955928,.0417919158935547,189825,.0413656234741211,2093188,-.0782756805419922,1584449,.0658664703369141,16099,-.3282041549682617,848615,12097,-.0601530075073242,751170,-.1453256607055664,2750744,-.1249713897705078,71714,-.2417497634887695,6943764,-.0181980133056641,23713,-.6482763290405273,904624,212130,.0373306274414063,327606,-.3590602874755859,14157836,.1481285095214844,3266357,3882691,.8779659271240234,1690631,-.2610797882080078,11590492,-.099456787109375,20998900,24806280,-.0302391052246094,2953622,.5092287063598633,5092662,-.5298595428466797,1849005,172443,-.1838054656982422,1080925,.1251630783081055,1358813,1444381,-.4535446166992188,6125740,-.0699081420898438,7584585,.2232418060302734,727584,124290,-1.290594100952148,462994,.2739324569702148,10379700,.0329647064208984,31344940,59258032,-.0380821228027344,1286318,-.4052858352661133,16149899,-.0506744384765625,269565,-.6033868789672852,75484264,236450,-.8594903945922852,32933,.2610654830932617,matched (3),22335790,.86831218,1167879.6,2377252.5
201407,841191,654,3823,29068566,07,0,0,0,0,0,1,0,0,0,0,0,1061766,350910,3.252079010009766,548163,-.3063993453979492,3575986,-.0421209335327148,375771,.8441581726074219,496826,3159156,.116790771484375,19601510,.144989013671875,382965,.7018404006958008,2150888,.0271921157836914,1680068,.0585975646972656,40999,.9347906112670898,1040756,19296,.4669399261474609,814682,.0811653137207031,2922809,.060673713684082,114148,.4648103713989258,5680504,-.2008037567138672,34107,.3634786605834961,1117574,196574,-.0761604309082031,459623,.3385953903198242,18811504,.2842006683349609,3930878,3022379,-.2504844665527344,2010286,.1731748580932617,13651867,.1636905670166016,17643768,34295388,.32391357421875,1746140,-.5256242752075195,7511082,.3885784149169922,2491843,106805,-.4790620803833008,1426551,.2774429321289063,1496613,1649045,.1325159072875977,7695618,.2281522750854492,11483336,.4147787094116211,1493640,709876,1.742473602294922,445946,-.0375165939331055,9778415,-.0596752166748047,31919070,64240144,.0807266235351563,813480,-.4582176208496094,15705435,-.0279064178466797,319673,.1704883575439453,82491264,357696,.4139461517333984,175820,1.674985885620117,matched (3),29457998,.86831218,1324548.1,2458010.3
201408,841191,655,3823,22930356,08,0,0,0,0,0,0,1,0,0,0,0,484110,130091,-.9922952651977539,425498,-.2533121109008789,3279772,-.0864667892456055,137661,-1.004185676574707,238487,1739686,-.5966005325317383,16326054,-.1828441619873047,57229,-1.900882720947266,1799713,-.178253173828125,919916,-.6023073196411133,1300,-3.451182842254639,1036989,9202,-.7404766082763672,680384,-.180140495300293,859295,-1.224187850952148,9537,-2.482316970825195,1907723,-1.091129302978516,7977,-1.452939987182617,382422,292016,.3957700729370117,434261,-.0567607879638672,16702180,-.1189289093017578,3487988,2943363,-.0264911651611328,1553610,-.257695198059082,7703100,-.5722522735595703,15835415,17047180,-.6990261077880859,619679,-1.035961151123047,6861791,-.0904111862182617,1078623,176015,.4995641708374023,883232,-.4794273376464844,1067481,1365478,-.1886920928955078,4282873,-.5860271453857422,3821508,-1.100251197814941,561052,310509,-.8268775939941406,704202,.4568681716918945,9190386,-.0620193481445313,21349788,56654596,-.1256542205810547,745893,-.0867385864257813,9980607,-.4533634185791016,201598,-.4610223770141602,46345456,224298,-.4667072296142578,28482,-1.820188522338867,matched (3),25819522,.86831218,1199629,2393009.8
201409,841191,656,3823,24149952,09,0,0,0,0,0,0,0,1,0,0,0,830560,189329,.3752517700195313,736102,.5481081008911133,4027865,.2054624557495117,187879,.311004638671875,641759,2609013,.4052677154541016,19830202,.1944446563720703,381234,1.896352767944336,2620986,.3759231567382813,1762668,.6503019332885742,981,-.2815470695495606,807979,8024,-.1369838714599609,675002,-.0079412460327148,1952990,.8210039138793945,39465,1.420235633850098,4500854,.8583564758300781,12042,.4118375778198242,1120156,246203,-.1706523895263672,537883,.2139949798583984,15276818,-.089202880859375,3272705,2504101,-.1616230010986328,1891311,.1966886520385742,12805793,.5082740783691406,25498990,27374004,.4736099243164063,1989950,1.16666316986084,8176739,.1753253936767578,1846062,212443,.1881046295166016,1529981,.5494222640991211,1782054,1425475,.0430002212524414,7146799,.5120401382446289,6081300,.464573860168457,701899,1149057,1.308484077453613,596815,-.1654586791992188,13067301,.3519554138183594,32101520,64951468,.1366672515869141,1004742,.2979030609130859,13380326,.2931423187255859,123206,-.4924182891845703,69547376,352347,.4516401290893555,216458,2.02812385559082,matched (3),23802320,.86831218,1126505.6,2357202
