period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1450c428,growth1450c428,Y1589c752,growth1589c752,Y1845c428,growth1845c428,Y1935c124,growth1935c124,Y2014c246,growth2014c246,Y2015c703,growth2015c703,Y2195c344,Y2196c703,growth2196c703,Y22c124,growth22c124,Y230c124,growth230c124,Y230c208,Y230c352,growth230c352,Y234c300,growth234c300,Y242c191,Y245c428,growth245c428,Y259c246,growth259c246,Y264c191,Y264c442,Y264c757,growth264c757,Y2726c484,growth2726c484,Y2741c705,growth2741c705,Y2763c300,growth2763c300,Y2780c203,Y2780c703,growth2780c703,Y2832c246,growth2832c246,Y2846c620,growth2846c620,Y2848c752,growth2848c752,Y2857c428,growth2857c428,Y2857c705,growth2857c705,Y2857c792,growth2857c792,Y2865c620,growth2865c620,Y2889c246,growth2889c246,Y2889c428,Y2973c372,growth2973c372,Y2983c642,Y3223c752,growth3223c752,Y336c442,Y338c440,growth338c440,Y3848c124,growth3848c124,Y3954c124,growth3954c124,Y3980c428,Y3983c752,growth3983c752,Y3992c124,growth3992c124,Y4069c372,growth4069c372,Y4291c484,growth4291c484,Y449c124,growth449c124,Y4942c124,growth4942c124,Y4966c300,growth4966c300,Y4992c703,growth4992c703,Y86c124,growth86c124,_merge,x,r2,s,sf
201507,841459,666,3849,49672932,07,0,0,0,0,0,1,0,0,0,0,0,1417358,-.0085201263427734,2555167,-.0490503311157227,19079,4.929089546203613,920541,-.4233055114746094,43282,-.531764030456543,2079,-.6981854438781738,6414343,319434,.2104330062866211,1798614,-.3243532180786133,6421944,-.630925178527832,8167293,78770,-.2319555282592773,77889,-.0153017044067383,1494974,52218,.5294713973999023,299053,-.3889341354370117,903197,320206,5601960,-.22918701171875,1077805,.0472507476806641,189384,.2032012939453125,6358251,-.5708866119384766,1262190,518390,-1.04881477355957,113154,.5960025787353516,1344723,.372675895690918,1994276,-.2689695358276367,94502,-.0794744491577148,170055,-.2574691772460938,1559100,-.2055234909057617,98744,-1.215211868286133,13763,-.2502241134643555,21067,167079,-.6775083541870117,4980638,3399079,-.2495698928833008,677396,1197319,1.228253364562988,6438551,-.4671955108642578,8121100,-.3111543655395508,422385,737311,-.2200202941894531,27721676,.0307540893554688,10064,-.2176437377929688,27111088,-.1156463623046875,167666,-.5637264251708984,1664793,-.4676628112792969,128218,-2.029375076293945,599637,-.1360836029052734,2971789,-.0782098770141602,matched (3),54819760,.91805059,2036310.6,4715626.5
201508,841459,667,3849,49468748,08,0,0,0,0,0,0,1,0,0,0,0,1326156,-.0665092468261719,2938164,.1396675109863281,16939,-.1189689636230469,762324,-.1885900497436523,17299,-.917088508605957,3621,.554863452911377,5231539,206723,-.4351711273193359,1648745,-.0870018005371094,6074079,-.055689811706543,9061560,117840,.4027957916259766,118510,.419713020324707,644792,32886,-.4623794555664063,274113,-.0870809555053711,710454,288234,5912601,.0539693832397461,1061293,-.0154390335083008,203463,.0717077255249023,11179218,.5643024444580078,564923,157930,-1.188576698303223,73995,-.4247522354125977,1215021,-.1014261245727539,1414017,-.343846321105957,69924,-.3012123107910156,134703,-.2330503463745117,912547,-.5356245040893555,121954,.2111129760742188,9302,-.3917551040649414,4035,190239,.1298141479492188,5600745,2692741,-.2329444885253906,447718,1018305,-.1619453430175781,4804704,-.2927083969116211,2998162,-.9964656829833984,208776,710754,-.0366830825805664,25518640,-.0828056335449219,17332,.5435905456542969,22872844,-.1699924468994141,405804,.8838968276977539,1193849,-.3325185775756836,79956,-.4722557067871094,467335,-.2492780685424805,3144610,.0565261840820313,matched (3),47108344,.91805059,1763169.1,4604274
201509,841459,668,3849,52174332,09,0,0,0,0,0,0,0,1,0,0,0,1259022,-.0519495010375977,2489749,-.1656026840209961,6660,-.9334993362426758,399653,-.6457748413085938,54110,1.14037036895752,937,-1.351822376251221,1679750,144165,-.3604211807250977,1433042,-.1402149200439453,5259208,-.1440505981445313,11173993,125344,.0617341995239258,131838,.1065769195556641,1062355,8906,-1.30632209777832,122038,-.8092079162597656,1489772,296507,6292150,.0622177124023438,1099234,.035125732421875,217862,.0683774948120117,12177341,.0855216979980469,500414,55750,-1.041274070739746,50868,-.3747634887695313,1050931,-.145085334777832,1536068,.0827913284301758,104262,.3994989395141602,117388,-.1375875473022461,714135,-.2451677322387695,112213,-.0832452774047852,5571,-.5126543045043945,4807,76354,-.9129009246826172,3982849,3665394,.3083763122558594,252010,1081488,.0601987838745117,3543216,-.304560661315918,3533844,.1643867492675781,255121,666968,-.0635843276977539,15960429,-.4692974090576172,33832,.6688518524169922,27728060,.1924934387207031,562605,.3267068862915039,1232862,.0321559906005859,103513,.2582216262817383,596792,.2445220947265625,3321735,.0547971725463867,matched (3),50508300,.91805059,2241235.8,4807672
201510,841459,669,3849,40200500,10,0,0,0,0,0,0,0,0,1,0,0,1246159,-.0102691650390625,1195923,-.7332639694213867,8195,.2074041366577148,491228,.2063121795654297,37896,-.3561735153198242,1127,.18463134765625,6038935,117964,-.2005786895751953,1019660,-.3403301239013672,5692207,.0791177749633789,9659379,50067,-.9176998138427734,185963,.3439731597900391,358318,5495,-.4828863143920898,92525,-.2768535614013672,1294025,275443,5294498,-.1726350784301758,944469,-.1517457962036133,146757,-.3950843811035156,7750218,-.4518566131591797,382886,92037,.5013132095336914,65544,.2534875869750977,606559,-.5496292114257813,1454020,-.0548944473266602,57902,-.5881557464599609,80093,-.3822956085205078,527120,-.3036441802978516,20159,-1.716747283935547,2963,-.6313724517822266,1080,30276,-.9250249862670898,2807155,4459867,.1961832046508789,177110,327183,-1.195573806762695,3635325,.0256633758544922,2381777,-.3945398330688477,194084,142266,-1.5450439453125,12536785,-.2414455413818359,16474,-.7196235656738281,25810620,-.0716571807861328,186941,-1.101784706115723,783811,-.4529256820678711,60300,-.5403652191162109,360621,-.5037412643432617,1165342,-1.047472953796387,matched (3),42847768,.91805059,1392726.5,4475517.5
201511,841459,670,3849,38630800,11,0,0,0,0,0,0,0,0,0,1,0,986184,-.233978271484375,615636,-.6640176773071289,963,-2.141225814819336,260726,-.6334381103515625,10835,-1.252063751220703,447,-.9247560501098633,1817099,78626,-.4056768417358398,753227,-.3028583526611328,5029212,-.1238346099853516,8424886,48155,-.0389375686645508,125551,-.3928356170654297,355971,5557,.0112190246582031,50297,-.6095333099365234,366972,198524,4227723,-.2250041961669922,767592,-.2073640823364258,116811,-.2282209396362305,5505916,-.3418979644775391,319661,36364,-.9286117553710938,33333,-.6761741638183594,528228,-.1382741928100586,1117158,-.2635440826416016,49556,-.1556482315063477,81778,.0208196640014648,431746,-.1995906829833984,17010,-.1698493957519531,12730,1.457758903503418,1161,17390,-.5544595718383789,2331826,2782406,-.4718036651611328,134533,437630,.2908544540405273,2669789,-.3086986541748047,816823,-1.07017993927002,61781,91867,-.4373569488525391,9978037,-.2282810211181641,29825,.5935640335083008,23217062,-.1058998107910156,348188,.6219501495361328,568083,-.3219003677368164,629880,2.346197128295898,200626,-.5863847732543945,322003,-1.286209106445313,matched (3),38072508,.91805059,1322126.3,4454053
201512,841459,671,3849,43283480,12,0,0,0,0,0,0,0,0,0,0,1,1020550,.0342540740966797,2230610,1.287374496459961,1347,.3355817794799805,392855,.4099702835083008,33120,1.117355346679688,1063,.8662919998168945,1512897,118899,.4135713577270508,817225,.081547737121582,4979539,-.0099258422851563,7947312,33929,-.3501548767089844,138894,.1009988784790039,617067,23841,1.456348419189453,54808,.0858907699584961,630035,202197,4581735,.080413818359375,1161130,.4138898849487305,156603,.2931575775146484,5530539,.0044622421264648,387305,163579,1.503717422485352,138848,1.42683219909668,657746,.2192907333374023,982546,-.1283960342407227,62754,.236119270324707,97604,.176910400390625,928175,.7653827667236328,25928,.4215211868286133,16020,.2298765182495117,8060,32594,.6282329559326172,2856083,4098883,.3873987197875977,185006,251904,-.5523252487182617,4244641,.4636573791503906,1658179,.7080535888671875,450076,315281,1.233122825622559,14376617,.3652172088623047,48570,.4876585006713867,21880744,-.0592803955078125,1230914,1.26276969909668,1371404,.8813228607177734,70845,-2.18503475189209,137209,-.3799371719360352,77393,-1.425663948059082,matched (3),44721528,.91805059,1945837.4,4677270
201601,841459,672,3849,55030844,01,0,0,0,0,0,0,0,0,0,0,0,684087,-.4000120162963867,3976188,.5780487060546875,3816,1.041322708129883,753934,.6518640518188477,1551,-3.06123685836792,1305,.2051076889038086,2198528,121887,.0248203277587891,1027212,.2286891937255859,7606695,.4236917495727539,8331690,95430,1.034123420715332,152998,.0967140197753906,758581,31693,.2846899032592773,66992,.2007369995117188,547233,330390,5820690,.2393407821655273,1347458,.1488265991210938,207377,.2808237075805664,11243310,.7094869613647461,1072985,426141,.9574737548828125,103474,-.2940597534179688,2078796,1.150725364685059,2042610,.731837272644043,126697,.70257568359375,118915,.1974897384643555,966269,.04022216796875,153189,1.776349067687988,25230,.4541959762573242,4455,77431,.8652582168579102,6718050,2822686,-.3730258941650391,192793,99313,-.9307718276977539,11061786,.9578399658203125,1710887,.0312919616699219,110440,1463520,1.535135269165039,13945677,-.0304336547851563,18525,-.9638843536376953,22246620,.0165824890136719,1130349,-.085230827331543,1797402,.2705068588256836,256404,1.286259651184082,333953,.8894948959350586,68660,-.1197299957275391,matched (3),53050148,.91805059,2107663.5,4746874.5
201602,841459,673,3849,64563284,02,1,0,0,0,0,0,0,0,0,0,0,1072503,.4496650695800781,4672171,.1613006591796875,2770,-.3203554153442383,817722,.0812177658081055,8313,1.678920269012451,19606,2.709632396697998,1662149,299935,.9004716873168945,1421954,.3251838684082031,9611739,.2339553833007813,12228988,65499,-.3763580322265625,164575,.072941780090332,971913,24640,-.2517251968383789,93547,.3338909149169922,757414,0,6697131,.1402606964111328,2232677,.5049810409545898,299005,.3659219741821289,15077738,.2934474945068359,1478145,1800520,1.441061019897461,109035,.0523490905761719,2392019,.1403493881225586,2132286,.0429658889770508,160712,.2378158569335938,234063,.6771812438964844,1689958,.559016227722168,179090,.1562166213989258,114248,1.510337829589844,8892,375724,1.5794677734375,11974516,3481084,.20965576171875,0,160386,.4793071746826172,13714514,.2149581909179688,3339787,.6688947677612305,585258,1711723,.1566562652587891,16243833,.1525440216064453,56057,1.107247352600098,26906348,.1901721954345703,2376964,.7432975769042969,2047455,.1302556991577148,452858,.5688238143920898,363004,.0834131240844727,76826,.1123762130737305,matched (3),58711988,.91805059,2768967.3,5075209.5
201603,841459,674,3849,54949944,03,0,1,0,0,0,0,0,0,0,0,0,990894,-.0791425704956055,14558605,1.136557579040527,7414,.984522819519043,1422643,.5537490844726563,4843,-.5402860641479492,9528,-.7216005325317383,3439274,176060,-.5327415466308594,2719340,.6483573913574219,20928388,.7781219482421875,18660114,171705,.9637432098388672,141156,-.1535005569458008,1297540,36136,.3829183578491211,668432,1.966470718383789,783658,0,8167881,.1985301971435547,1569524,-.3524284362792969,455814,.4216251373291016,14990879,-.0057773590087891,2258647,1731399,-.0391464233398438,170170,.4451284408569336,2681171,.1141157150268555,3214410,.4104490280151367,193699,.1866912841796875,408299,.5564098358154297,3786745,.8068037033081055,344961,.6555423736572266,180155,.4554462432861328,43210,314728,-.1771459579467773,13327626,2402292,-.3709211349487305,0,86213,-.620762825012207,10785457,-.2402572631835938,9867495,1.083339691162109,582211,2327713,.3073854446411133,20268208,.2213401794433594,11104,-1.619063377380371,26084236,-.0310306549072266,3361751,.3466377258300781,1266650,-.4802217483520508,434465,-.0414628982543945,348350,-.0412054061889648,1512620,2.980055809020996,matched (3),56792944,.91805059,3163817,5300972.5
201604,841459,675,3849,60573176,04,0,0,1,0,0,0,0,0,0,0,0,1375007,.327606201171875,8905364,-.4915275573730469,6792,-.0876245498657227,1635301,.1393108367919922,84756,2.862242698669434,31830,1.206173896789551,5573027,452067,.9430055618286133,5179621,.6443424224853516,25896380,.2129974365234375,21714608,264703,.4328298568725586,239197,.5274219512939453,1442539,37871,.0468959808349609,1992517,1.092219352722168,1023228,424667,7557297,-.0776958465576172,1607536,.023930549621582,280663,-.4849309921264648,15859538,.0563278198242188,2620217,2027134,.1576938629150391,211366,.2167940139770508,1677022,-.4692344665527344,3634842,.1229219436645508,189574,-.0215263366699219,495310,.1931838989257813,3284776,-.1422080993652344,335589,-.0275440216064453,218069,.1909942626953125,67950,417584,.2827768325805664,8329119,2968373,.2115907669067383,1149236,190902,.7949390411376953,17573220,.4881782531738281,14556627,.3887996673583984,676071,1399599,-.5087003707885742,21502568,.0591182708740234,42695,1.346776008605957,27631336,.0576190948486328,2295008,-.3817253112792969,1861948,.3852472305297852,1050677,.8830747604370117,573868,.4991912841796875,3268264,.7704153060913086,matched (3),64360684,.91805059,1946307.1,4677465.5
201605,841459,676,3849,57754224,05,0,0,0,1,0,0,0,0,0,0,0,1518663,.0993719100952148,5276836,-.5233278274536133,5929,-.135890007019043,1626360,-.0054826736450195,84434,-.0038070678710938,10589,-1.100592613220215,4933227,434529,-.0395679473876953,6148757,.1715183258056641,26018572,.0047073364257813,19645364,117356,-.8133964538574219,123621,-.6600675582885742,2200919,34752,-.0859479904174805,1533000,-.2621726989746094,1381142,456742,7664996,.0141506195068359,741429,-.7738790512084961,197309,-.3523836135864258,10680339,-.3953666687011719,2198064,2148457,.0581264495849609,173058,-.1999645233154297,1390342,-.187469482421875,3810555,.0472087860107422,175284,-.0783720016479492,510805,.0308046340942383,2835649,-.1470279693603516,320561,-.0458145141601563,130900,-.5103778839111328,25239,435459,.0419149398803711,5479456,2863331,-.0360279083251953,1641742,775375,1.401586532592773,14980251,-.1596431732177734,12889375,-.12164306640625,716157,1649643,.1643733978271484,19052900,-.1209526062011719,25702,-.507512092590332,25949158,-.0628108978271484,1749496,-.2714090347290039,2806212,.410212516784668,902298,-.1522455215454102,603573,.0504674911499023,4094886,.2254800796508789,matched (3),64402940,.91805059,2026736.3,4711500
201606,841459,677,3849,49177308,06,0,0,0,0,1,0,0,0,0,0,0,1538667,.0130853652954102,2230463,-.8611173629760742,21180,1.273201942443848,1109056,-.3828353881835938,49567,-.5326442718505859,24316,.8313188552856445,3102932,250252,-.5517940521240234,2639680,-.8455924987792969,10664938,-.8918495178222656,11258438,101591,-.144256591796875,105991,-.1538658142089844,1641700,28553,-.1964750289916992,550030,-1.025009155273438,1362375,388964,7267637,-.0532331466674805,1363516,.6092424392700195,189725,-.0391950607299805,11887336,.1070709228515625,2057953,1876460,-.1353626251220703,71777,-.8800630569458008,1206438,-.1418781280517578,3642621,-.0450706481933594,129726,-.3009824752807617,280310,-.6000919342041016,2073904,-.3128376007080078,168362,-.643956184387207,62206,-.7439823150634766,16721,317234,-.3167610168457031,5046459,3032290,.0573320388793945,992270,275855,-1.03347110748291,9402773,-.465728759765625,11869258,-.0824508666992188,392123,1244238,-.2820358276367188,22478682,.1653480529785156,14114,-.5994024276733398,23004502,-.1204490661621094,1051201,-.5093936920166016,2816858,.0037860870361328,740368,-.1977968215942383,507455,-.1734590530395508,4062459,-.0079498291015625,matched (3),55483500,.91805059,2567849.8,4968342
201607,841459,678,3849,57022344,07,0,0,0,0,0,1,0,0,0,0,0,1282855,-.1818275451660156,2705761,.1931743621826172,35679,.5215053558349609,1184838,.0660972595214844,39825,-.2188310623168945,9348,-.9559726715087891,3220259,256474,.0245590209960938,2113218,-.2224454879760742,5964515,-.5811338424682617,10232628,58949,-.5442819595336914,149931,.3468208312988281,1157071,29566,.0348625183105469,182677,-1.102252960205078,970752,386383,6655403,-.0880022048950195,2199790,.4782953262329102,187741,-.0105123519897461,13112352,.0980796813964844,1272034,760468,-.9032087326049805,119126,.506617546081543,1145823,-.051548957824707,2540338,-.3604068756103516,66115,-.6740293502807617,188339,-.3976526260375977,1097793,-.6361312866210938,108892,-.4357595443725586,61671,-.0086383819580078,32442,140352,-.815485954284668,5894486,1982153,-.4251346588134766,821819,847643,1.122584342956543,7705913,-.1990165710449219,7032197,-.5234537124633789,194876,418230,-1.09024715423584,24772144,.0971527099609375,19070,.3009500503540039,21225394,-.0804920196533203,193350,-1.693186759948731,1378579,-.7145681381225586,316064,-.8512029647827148,498192,-.0184221267700195,2516319,-.4789915084838867,matched (3),53238284,.91805059,2493683.5,4930419
201608,841459,679,3849,59622332,08,0,0,0,0,0,0,1,0,0,0,0,1340651,.0440664291381836,2758102,.0191593170166016,20201,-.5688304901123047,578926,-.7161874771118164,14171,-1.033296585083008,9824,.0496664047241211,1518678,108473,-.8605260848999023,1802515,-.1590290069580078,7436915,.2206287384033203,13046179,164357,1.025367736816406,154448,.0296821594238281,1001294,10067,-1.077362060546875,154494,-.1675643920898438,1025604,326479,6757624,.0152425765991211,1475554,-.3993282318115234,194001,.0327997207641602,13155604,.0032939910888672,681549,181955,-1.430173873901367,336766,1.039206504821777,1316372,.1387567520141602,2409176,-.0530118942260742,85143,.2529363632202148,166689,-.1221141815185547,971180,-.1225452423095703,191776,.5659713745117188,20179,-1.117171287536621,1646,74889,-.6281461715698242,8546392,4867725,.8984432220458984,537744,1006812,.172083854675293,4766529,-.4803695678710938,3743389,-.6305074691772461,401927,759157,.5961771011352539,24429528,-.0139274597167969,54688,1.05352783203125,24773172,.1545639038085938,281038,.373988151550293,968707,-.3528470993041992,318534,.0077848434448242,521172,.0450944900512695,2537983,.0085725784301758,matched (3),59631836,.91805059,1773575.4,4608269
201609,841459,680,3849,49646256,09,0,0,0,0,0,0,0,1,0,0,0,1296364,-.0335912704467773,2718967,-.0142908096313477,24488,.1924514770507813,642589,.1043310165405273,30474,.7656755447387695,3979,-.9037981033325195,743141,193749,.5800619125366211,1658728,-.0831317901611328,5750162,-.2572288513183594,14781958,146653,-.1139717102050781,154423,-.0001621246337891,422269,13026,.2576847076416016,90517,-.5346174240112305,1791393,324455,6324315,-.0662698745727539,1242503,-.171905517578125,243306,.2264566421508789,10916565,-.1865673065185547,588801,69986,-.9554643630981445,106891,-1.147578239440918,939735,-.3370370864868164,1780567,-.3023529052734375,89468,.0495491027832031,185071,.1046104431152344,816634,-.1733207702636719,85600,-.8066425323486328,8685,-.8430442810058594,2213,35632,-.7427635192871094,6691863,3656663,-.2860755920410156,361232,1046195,.0383710861206055,5316107,.1091232299804688,763119,-1.590332984924316,292263,236768,-1.165127754211426,19644220,-.2180099487304688,55678,.0179405212402344,21502966,-.141571044921875,573217,.7127742767333984,734637,-.276585578918457,280799,-.1260910034179688,710489,.3098735809326172,2410727,-.0514411926269531,matched (3),51827848,.91805059,2066973,4728948
201610,841459,681,3849,46721676,10,0,0,0,0,0,0,0,0,1,0,0,1089937,-.1734437942504883,988374,-1.011945724487305,15727,-.4428043365478516,430238,-.4011669158935547,7907,-1.349124908447266,2163,-.6095347404479981,743268,84823,-.8259963989257813,1147331,-.3686132431030273,5791714,.0072002410888672,11042282,50741,-1.061334609985352,134928,-.1349544525146484,387825,7632,-.5345973968505859,63572,-.3533649444580078,1864585,252710,4543578,-.3306865692138672,1016674,-.2005910873413086,150549,-.4800310134887695,7803700,-.3356828689575195,453534,33337,-.7416276931762695,152366,.3544759750366211,656940,-.3580055236816406,1493292,-.1759490966796875,51168,-.5587663650512695,111514,-.5065898895263672,578947,-.3439798355102539,85317,-.0033121109008789,6651,-.2668304443359375,2403,34719,-.0259561538696289,4503833,1996735,-.6050376892089844,219484,228448,-1.5216064453125,3951574,-.2966270446777344,1687121,.793365478515625,201905,213847,-.1018199920654297,12900968,-.4204807281494141,13563,-1.412240028381348,25448432,.1684627532958984,384792,-.3985614776611328,665110,-.0994234085083008,124316,-.8148117065429688,419105,-.52783203125,999600,-.8803291320800781,matched (3),46028384,.91805059,1344152.9,4460641
201611,841459,682,3849,43978912,11,0,0,0,0,0,0,0,0,0,1,0,1817932,.5115795135498047,121657,-2.094856262207031,602,-3.262876987457275,331893,-.2595252990722656,6445,-.2044439315795898,207,-2.346532344818115,600843,59875,-.3483076095581055,891838,-.2519092559814453,5085717,-.1299915313720703,9782323,47755,-.0606508255004883,121016,-.1088180541992188,287676,17463,.8277339935302734,43441,-.3807687759399414,479983,249345,4410906,-.0296344757080078,1060485,.0421895980834961,123795,-.1956615447998047,7087998,-.0961952209472656,439217,63243,.6403169631958008,26978,-1.731264114379883,596647,-.0962667465209961,1290661,-.1458282470703125,43078,-.1721019744873047,99784,-.1111421585083008,537516,-.0742530822753906,18923,-1.505995750427246,11160,.5175685882568359,1405,30580,-.1269416809082031,3433951,3557758,.5776176452636719,153453,173387,-.275782585144043,3104452,-.241276741027832,793110,-.754817008972168,88918,117054,-.6026248931884766,11759153,-.0926704406738281,103595,2.033143997192383,22364502,-.1291790008544922,326743,-.1635293960571289,614732,-.0787668228149414,192338,.436427116394043,266303,-.4534873962402344,173965,-1.748500823974609,matched (3),45313772,.91805059,2280339,4826025
201612,841459,683,3849,45419552,12,0,0,0,0,0,0,0,0,0,0,1,1307216,-.3297996520996094,834608,1.925756454467773,1346,.8046350479125977,368399,.1043539047241211,5800,-.1054468154907227,681,1.19084358215332,245548,85462,.3558130264282227,901927,.0112495422363281,4593959,-.1016941070556641,0,14897,-1.164923667907715,142854,.1659002304077148,636159,34782,.6890153884887695,41087,-.0557117462158203,598122,279449,4823626,.0894451141357422,1048774,-.0111045837402344,170106,.3177947998046875,8343195,.1630430221557617,595016,448800,1.959592819213867,42714,.4595050811767578,837113,.3386335372924805,1667045,.2558975219726563,40589,-.0595149993896484,101398,.0160455703735352,723555,.2972183227539063,23479,.215728759765625,62982,1.730512619018555,2380,45694,.4016208648681641,3048591,2075283,-.5390329360961914,169263,72402,-.8732919692993164,3519291,.125422477722168,1370692,.5471086502075195,168995,63950,-.6045341491699219,16423905,.3341064453125,55308,-.6275720596313477,24802600,.1034736633300781,857710,.965092658996582,831765,.3023643493652344,493887,.9430522918701172,210145,-.2368364334106445,143840,-.1901521682739258,matched (3),50392448,.91805059,1379519.4,4471425.5
201701,841459,684,3849,62273888,01,0,0,0,0,0,0,0,0,0,0,0,1892286,.3698854446411133,1851588,.7968368530273438,1569,.1533012390136719,729528,.6832304000854492,24740,1.450563430786133,945,.3276224136352539,363680,378440,1.487985610961914,1221943,.3036642074584961,7232783,.4538812637329102,9951919,138823,2.232039451599121,143305,.0031518936157227,797452,72411,.7332582473754883,48495,.1657686233520508,656213,351795,6227755,.2554903030395508,1373108,.2694549560546875,191712,.119572639465332,13370620,.4716148376464844,0,279924,-.4720592498779297,125005,1.073826789855957,1505242,.5867500305175781,2346818,.3420076370239258,88821,.7831258773803711,171709,.5267477035522461,1250878,.54742431640625,52597,.8065528869628906,29898,-.7450571060180664,4929,75192,.4980783462524414,12551331,3730069,.5863285064697266,225102,96729,.2896795272827148,12463805,1.264568328857422,2022827,.3891801834106445,82780,1522737,3.170163154602051,18285344,.1073627471923828,10256,-1.685053825378418,26395384,.0622406005859375,1832140,.7589740753173828,3021053,1.289810180664063,979497,.6847324371337891,263419,.2259483337402344,99115,-.3724212646484375,matched (3),61619676,.91805059,1517439.4,4515882.5
201702,841459,685,3849,57114232,02,1,0,0,0,0,0,0,0,0,0,0,1636479,-.145237922668457,3044302,.4972286224365234,1467,-.0672192573547363,341593,-.7587776184082031,19997,-.2128391265869141,1536,.4857521057128906,771067,158441,-.8706750869750977,1524954,.2215213775634766,10228870,.3465900421142578,11320113,138633,-.0013694763183594,207491,.3701133728027344,0,97203,.2944440841674805,188591,1.358119964599609,0,369793,6991495,.1156787872314453,1223576,-.1152992248535156,183833,-.041966438293457,16300079,.1981086730957031,1611481,1331108,1.559248924255371,113394,-.0974845886230469,1482303,-.0153570175170898,2017201,-.1513490676879883,180581,.7095556259155273,160517,-.0674009323120117,1660583,.2833232879638672,231050,1.479974746704102,92189,1.126049041748047,19813,138040,.6074981689453125,15554419,3568393,-.0443115234375,385233,178415,.6121988296508789,12063122,-.0326747894287109,2275141,.1175460815429688,174857,910824,-.5139150619506836,21071784,.1418342590332031,20116,.6736526489257813,25172434,-.0474395751953125,1808226,-.0131387710571289,1804487,-.5153293609619141,571109,-.5394582748413086,209895,-.2271385192871094,61074,-.4841947555541992,matched (3),57327512,.91805059,1671461.6,4569940.5
201703,841459,686,3849,70478968,03,0,1,0,0,0,0,0,0,0,0,0,1156291,-.3473300933837891,16415862,1.684975624084473,1754,.1786794662475586,970597,1.044291496276856,8954,-.8034820556640625,3718,.8840045928955078,2365789,307369,.6626663208007813,2210966,.3714656829833984,20660678,.7030181884765625,19771828,247893,.5811672210693359,240171,.1462631225585938,0,101806,.0462675094604492,543737,1.058884620666504,0,439136,8159280,.1544609069824219,1337255,.088841438293457,347402,.6364545822143555,18300352,.1157512664794922,2782402,2090950,.4516067504882813,138260,.1982669830322266,1915372,.2563152313232422,3057521,.4158935546875,203938,.1216373443603516,375345,.8494453430175781,3928793,.8611631393432617,257858,.1097745895385742,304439,1.19463062286377,45412,475148,1.236083030700684,19816848,4414028,.212672233581543,891335,313809,.5646724700927734,13744898,.1305141448974609,11017181,1.577413558959961,637592,1838123,.7021503448486328,25625940,.1956710815429688,45357,.8130483627319336,25598540,.0167865753173828,1792485,-.0087432861328125,2245376,.218597412109375,546794,-.0435085296630859,472151,.8106908798217773,572646,2.238182067871094,matched (3),68119216,.91805059,2089062.4,4738644.5
201704,841459,687,3849,75584232,04,0,0,1,0,0,0,0,0,0,0,0,1056963,-.0898170471191406,6928875,-.8625497817993164,3093,.5672426223754883,602814,-.4763021469116211,26357,1.079633712768555,6621,.5770597457885742,4013246,311352,.0128755569458008,4430409,.6950626373291016,28209932,.3114414215087891,20706564,231849,-.0669107437133789,241066,.0037193298339844,0,66238,-.4298152923583984,2188980,1.392725944519043,0,415879,7075366,-.1425361633300781,1112609,-.1839113235473633,230500,-.4102315902709961,13424197,-.3098621368408203,2596782,1367912,-.4243335723876953,154798,.1129856109619141,1562126,-.2038640975952148,3205731,.0473356246948242,136267,-.4032001495361328,382742,.0195159912109375,3895534,-.0085010528564453,299155,.1485528945922852,186269,-.4912796020507813,50814,395729,-.182896614074707,11203154,5407924,.2030782699584961,1228677,577305,.6095857620239258,16079093,.1568527221679688,17243728,.4479923248291016,1214239,1446747,-.2394275665283203,24983232,-.0254001617431641,5461,-2.11693286895752,25941812,.0133209228515625,2684160,.4037647247314453,3380470,.4091415405273438,1319964,.8812875747680664,442915,-.0639209747314453,2219314,1.354685783386231,matched (3),70605208,.91805059,2209925,4793155.5
201705,841459,688,3849,79405784,05,0,0,0,1,0,0,0,0,0,0,0,1885189,.5786275863647461,6571555,-.0529470443725586,551,-1.725162029266357,923537,.4266014099121094,45747,.5513925552368164,13840,.7373170852661133,4654938,206469,-.4107742309570313,6586331,.3965044021606445,29421272,.0420455932617188,22776166,187458,-.2125320434570313,116677,-.7256612777709961,2049305,71561,.077296257019043,1739931,-.2295904159545898,0,418294,7060797,-.0020618438720703,1118338,.0051355361938477,221778,-.03857421875,13514485,.0067043304443359,3161753,1708105,.2220993041992188,148387,-.04229736328125,1780950,.131098747253418,4074840,.2398910522460938,197619,.3717250823974609,486394,.2396574020385742,4371616,.1153020858764648,372254,.2186145782470703,169446,-.0946569442749023,53932,562791,.3521785736083984,9686234,4926702,-.093195915222168,1649905,617873,.0679121017456055,16465519,.0237483978271484,18806372,.0867481231689453,1072896,872358,-.5058727264404297,27393418,.0920963287353516,53556,2.283096313476563,29045024,.1129913330078125,1859705,-.3669500350952148,2730922,-.2133760452270508,1468605,.1067085266113281,557255,.2296457290649414,2739370,.2105293273925781,matched (3),76753136,.91805059,2035798.4,4715405
