period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1412c222,growth1412c222,Y1417c600,Y1528c372,growth1528c372,Y1781c348,growth1781c348,Y2012c705,growth2012c705,Y22c124,growth22c124,Y253c246,growth253c246,Y253c428,growth253c428,Y2561c826,growth2561c826,Y259c246,growth259c246,Y262c246,growth262c246,Y272c246,growth272c246,Y2731c428,growth2731c428,Y2778c620,growth2778c620,Y2848c752,growth2848c752,Y2848c807,growth2848c807,Y2857c348,growth2857c348,Y2955c826,growth2955c826,Y2960c208,growth2960c208,Y2973c792,growth2973c792,Y3003c442,Y3063c372,growth3063c372,Y319c124,growth319c124,Y330c124,growth330c124,Y3348c233,Y3423c32,Y3848c300,growth3848c300,Y3848c376,Y3848c586,growth3848c586,Y3858c124,growth3858c124,Y3954c124,growth3954c124,Y3956c600,growth3956c600,Y4522c484,growth4522c484,Y4912c251,growth4912c251,Y4924c300,growth4924c300,Y4924c705,growth4924c705,Y4924c752,growth4924c752,Y4942c124,growth4942c124,Y4942c826,growth4942c826,Y4972c268,Y5016c124,growth5016c124,Y660c208,growth660c208,Y660c233,Y660c246,growth660c246,Y660c300,growth660c300,Y660c381,Y660c428,growth660c428,Y660c484,growth660c484,Y660c705,growth660c705,Y763c616,growth763c616,_merge,x,r2,s,sf
201307,841430,642,3846,23144148,07,0,0,0,0,0,1,0,0,0,0,0,599945,.3988723754882813,10162671,207637,-.0129861831665039,634731,-.0624723434448242,22707,.8937349319458008,1639087,-.540593147277832,777881,-.558110237121582,465466,-.294093132019043,4283635,.7724180221557617,219443,-.6654939651489258,601889,-.4985370635986328,175900,-1.715991973876953,16777,-.3816804885864258,642896,-.028691291809082,1179763,-.1282415390014648,22774,-.1580324172973633,133556,-.4994878768920898,6178786,-.3803548812866211,575258,-.1520271301269531,245223,-1.236316680908203,37196,676288,-.1286144256591797,10947231,-.1419353485107422,29807458,-.1327476501464844,110591,78060,981716,-1.232192993164063,0,727985,-1.077408790588379,58910736,-.2797756195068359,7697240,-.3519783020019531,1116466,-.399104118347168,1280063,-.4701318740844727,2803005,-.0734996795654297,1142505,-.2556877136230469,432935,-.0142488479614258,6094209,-.1491756439208984,888411,-.7596445083618164,3150431,-.1059894561767578,10527,1245078,.0570888519287109,11299106,-.0397396087646484,1326037,5899904,-.3830890655517578,8298808,-.0662641525268555,22250414,1976132,-.1173038482666016,6262587,.0543508529663086,2880308,-.0392971038818359,237889,-.0534334182739258,matched (3),22794578,.91327876,1463606.6,3225746.3
201308,841430,643,3846,16683090,08,0,0,0,0,0,0,1,0,0,0,0,361306,-.5071125030517578,5687082,186777,-.1058759689331055,543117,-.1558761596679688,7294,-1.135621070861816,1816785,.1029291152954102,303548,-.9410343170166016,95024,-1.588910102844238,1402872,-1.116280555725098,128468,-.5354127883911133,402641,-.4020271301269531,245077,.3316564559936523,24878,.3939752578735352,243059,-.9726791381835938,1028387,-.1373224258422852,21320,-.065974235534668,643287,1.57206916809082,3678695,-.5185632705688477,858322,.4001607894897461,214761,-.1326427459716797,49828,576613,-.1594476699829102,7101696,-.4327526092529297,23206316,-.250335693359375,99186,317615,213208,-1.527033805847168,538000,218288,-1.204464912414551,57466380,-.0248241424560547,5894868,-.266779899597168,2374946,.7548065185546875,2303924,.5877046585083008,2520169,-.1063661575317383,776400,-.3863105773925781,135182,-1.163966178894043,4484532,-.3067045211791992,779184,-.1311864852905273,2630420,-.1803960800170898,4617,1165089,-.0664005279541016,8333524,-.3044376373291016,940564,3396033,-.5523281097412109,4987369,-.5092029571533203,17711750,1289095,-.4272003173828125,5144077,-.196746826171875,2437819,-.1667928695678711,243061,.0215082168579102,matched (3),20281876,.91327876,822088.69,2989836.8
201309,841430,644,3846,15048754,09,0,0,0,0,0,0,0,1,0,0,0,80509,-1.50135612487793,2155347,91419,-.7144622802734375,590129,.0830163955688477,5344,-.3110780715942383,1322888,-.3172512054443359,124350,-.8924398422241211,65498,-.3721094131469727,201053,-1.942708015441895,124964,-.0276546478271484,256509,-.4508819580078125,188647,-.2616949081420898,19899,-.2233142852783203,159728,-.4198312759399414,926057,-.1048107147216797,24317,.13153076171875,80455,-2.078892707824707,1593635,-.8365402221679688,983734,.1363754272460938,92872,-.8383035659790039,22052,536104,-.0728435516357422,3981144,-.5787649154663086,17130492,-.3035640716552734,96466,174406,194120,-.0937919616699219,322000,320866,.3852081298828125,52495872,-.0904655456542969,2935421,-.6972312927246094,1446737,-.4956645965576172,1448388,-.4641628265380859,2107783,-.1786890029907227,854499,.0958480834960938,74506,-.5957422256469727,2194539,-.7146625518798828,686592,-.1265077590942383,2450741,-.0707530975341797,0,689808,-.524139404296875,4636254,-.5863790512084961,482050,2616515,-.2607641220092773,1591642,-1.142143249511719,11023419,578546,-.801177978515625,3512649,-.3814754486083984,488199,-1.608136177062988,193266,-.2292451858520508,matched (3),14944812,.91327876,767481.63,2975285.3
201310,841430,645,3846,11585058,10,0,0,0,0,0,0,0,0,1,0,0,67295,-.1792831420898438,1017663,63139,-.3701143264770508,565448,-.0427227020263672,7268,.3075065612792969,864284,-.4256706237792969,61876,-.697967529296875,133577,.7126579284667969,68116,-1.082356452941895,101650,-.2064895629882813,275974,.0731430053710938,158481,-.1742429733276367,15272,-.2646484375,138687,-.1412534713745117,919256,-.0073709487915039,14964,-.4855289459228516,294921,1.299009323120117,2143541,.2964410781860352,853721,-.1417503356933594,9732,-2.255802154541016,36642,420006,-.2440586090087891,4292170,.0752229690551758,12011454,-.3549995422363281,72307,368013,221805,.1333227157592773,215000,145971,-.7876157760620117,54333348,.0344028472900391,3389812,.1439237594604492,1353865,-.0663471221923828,1906862,.2750082015991211,2259704,.0695962905883789,956163,.1124124526977539,100546,.2997360229492188,2091939,-.0478801727294922,516014,-.2856063842773438,2096820,-.1559686660766602,481,704426,.0209693908691406,4959768,.0674514770507813,440291,1953787,-.2920742034912109,506949,-1.144110679626465,4477712,345933,-.5142726898193359,2767042,-.2385921478271484,98061,-1.605133056640625,271284,.3390989303588867,matched (3),14864508,.91327876,757257.69,2972664.3
201311,841430,646,3846,12085434,11,0,0,0,0,0,0,0,0,0,1,0,14685,-1.522259712219238,424311,65245,.032811164855957,488300,-.1466884613037109,6454,-.1187810897827148,836704,-.0324306488037109,99231,.4723186492919922,132343,-.0092811584472656,146458,.7655267715454102,69586,-.378972053527832,225085,-.2038288116455078,329268,.7312374114990234,12185,-.2258157730102539,53271,-.9568271636962891,851179,-.0769424438476563,11331,-.2781047821044922,90836,-1.177651405334473,1525182,-.3403453826904297,491258,-.5526351928710938,96679,2.295976638793945,12020,435225,.0355939865112305,4109171,-.0435705184936523,13037247,.0819511413574219,72595,298660,236336,.0634555816650391,126000,295953,.7067928314208984,52972920,-.0253562927246094,2217102,-.4245738983154297,2022223,.4012336730957031,2192367,.1395225524902344,1998765,-.1227035522460938,675197,-.3479232788085938,94758,-.0592889785766602,3293495,.453857421875,438091,-.1637067794799805,1791738,-.1572351455688477,1034,1188019,.5226593017578125,4810284,-.0306024551391602,458482,2505554,.2487401962280273,324411,-.4463987350463867,5747597,406785,.1620397567749023,2798208,.0112009048461914,244072,.9118728637695313,219242,-.2129898071289063,matched (3),15104773,.91327876,902891,3013056
201312,841430,647,3846,11219528,12,0,0,0,0,0,0,0,0,0,0,1,160684,2.392613410949707,280455,39880,-.4922752380371094,255647,-.6471328735351563,5862,-.0962095260620117,572785,-.3789606094360352,86077,-.1422090530395508,112801,-.1597709655761719,7527,-2.968242645263672,71399,.0257196426391602,209731,-.0706520080566406,149034,-.7926969528198242,12359,.0141792297363281,100032,.6300983428955078,1010049,.1711311340332031,26719,.8578329086303711,114016,.2272834777832031,2209027,.3704385757446289,428369,-.1369848251342773,242417,.9192628860473633,4229,479552,.0969886779785156,4189859,.0194454193115234,14366626,.0970973968505859,54913,464628,141933,-.5098991394042969,310000,488585,.5013132095336914,42230776,-.2266311645507813,786121,-1.036845207214356,585599,-1.239316940307617,1021718,-.7634963989257813,1694304,-.165257453918457,872805,.2567071914672852,93467,-.0137176513671875,5242955,.4649362564086914,550959,.2292337417602539,1769542,-.0124654769897461,272,1048324,-.1250944137573242,3969437,-.1921319961547852,297328,2066910,-.1924552917480469,167458,-.6612787246704102,4085964,202002,-.700007438659668,2147783,-.2645435333251953,150852,-.4811639785766602,189051,-.1481599807739258,matched (3),14306451,.91327876,858592.88,3000079.3
201401,841430,648,3846,23292706,01,0,0,0,0,0,0,0,0,0,0,0,200829,.2230138778686523,125762,55586,.332056999206543,575849,.8120479583740234,6156,.0489368438720703,963245,.5197973251342773,115421,.2933444976806641,210513,.6239213943481445,236105,3.445780754089356,75133,.0509767532348633,245920,.1591806411743164,260844,.5597476959228516,13196,.0655288696289063,132418,.2804737091064453,1365025,.3011741638183594,32803,.2051448822021484,118110,.0352773666381836,6628619,1.098844528198242,448603,.0461530685424805,239836,-.0107040405273438,8885,571323,.1751022338867188,4803229,.1366214752197266,20162622,.3389225006103516,122520,550925,417182,1.078166961669922,398000,646250,.2796726226806641,43223928,.0232448577880859,3630034,1.529886245727539,922850,.4548311233520508,2088160,.7147979736328125,2134331,.2308807373046875,1213394,.3294649124145508,403232,1.46190357208252,6869803,.2702503204345703,2103551,1.3397216796875,2976939,.5201749801635742,1216,914658,-.1363973617553711,4045806,.0190563201904297,323588,1744447,-.16961669921875,770783,1.526674270629883,5888450,590756,1.073125839233398,2832508,.2767267227172852,296821,.6768302917480469,391623,.7282829284667969,matched (3),24694956,.91327876,1211963.3,3119639.3
201402,841430,649,3846,22662616,02,1,0,0,0,0,0,0,0,0,0,0,3602552,2.886943817138672,98538,158058,1.04503059387207,548667,-.0483531951904297,2739,-.8098344802856445,1323430,.3176746368408203,125507,.083775520324707,212538,.0095739364624023,135021,-.5588464736938477,108292,.3655710220336914,230793,-.0634851455688477,242201,-.0741548538208008,25474,.6577444076538086,299789,.8171148300170898,1329957,-.0260257720947266,25545,-.2500782012939453,476913,1.395717620849609,9051581,.3115425109863281,608848,.3054304122924805,904604,1.327542304992676,70121,493547,-.146336555480957,5316323,.1014938354492188,17718556,-.1292190551757813,57835,145098,282006,-.3915939331054688,1566000,845527,.2687740325927734,51555460,.1762638092041016,5979643,.4991188049316406,1143489,.2143726348876953,1025046,-.7115459442138672,1724828,-.2130260467529297,1308779,.0756731033325195,582205,.3673105239868164,8878643,.2565126419067383,1420993,-.3922710418701172,3058748,.0271100997924805,24,749056,-.1997365951538086,5186807,.2484378814697266,338630,2683002,.4304990768432617,1168316,.4159116744995117,8434705,468728,-.2313804626464844,4069716,.3624105453491211,304055,.0240793228149414,198571,-.6791524887084961,matched (3),24330036,.91327876,986562.94,3039177.5
201403,841430,650,3846,25494728,03,0,1,0,0,0,0,0,0,0,0,0,170845,-3.048640251159668,527552,251635,.4650173187255859,583662,.0618305206298828,3596,.2722291946411133,2771874,.7392969131469727,365390,1.068603515625,309493,.3758144378662109,410525,1.112006187438965,438607,1.398772239685059,291017,.2318601608276367,212099,-.1327142715454102,26428,.0367660522460938,399145,.2862462997436523,2296104,.5460672378540039,19433,-.2734689712524414,533618,.1123456954956055,14581116,.4767875671386719,675024,.103179931640625,2025253,.8059520721435547,141640,505467,.02386474609375,8603353,.4813699722290039,23637576,.2882251739501953,207878,880320,318653,.1221742630004883,1820000,1625931,.6538753509521484,63764624,.2125396728515625,8993041,.4080896377563477,1385854,.1922330856323242,1511006,.3880376815795898,1775210,.0287914276123047,1188002,-.0968217849731445,1272071,.7815790176391602,10341587,.1525249481201172,1249324,-.1287527084350586,4592097,.4063310623168945,1727,1120805,.4029884338378906,8912533,.5413408279418945,567375,3778457,.3423786163330078,3308037,1.040791511535645,12839683,753230,.4743471145629883,5792377,.3529691696166992,1164616,1.342938423156738,318384,.472111701965332,matched (3),26510400,.91327876,989392.25,3040097.3
201404,841430,651,3846,32343428,04,0,0,1,0,0,0,0,0,0,0,0,262964,.4312601089477539,1790043,152110,-.5033750534057617,691590,.1696710586547852,9890,1.011702537536621,5599712,.7031917572021484,452693,.2142486572265625,428565,.3255071640014648,2345314,1.742737770080566,1920042,1.476498603820801,491467,.5240135192871094,613227,1.061681747436523,27529,.0408153533935547,340687,-.1583614349365234,2634249,.1373844146728516,57347,1.082147598266602,304145,-.5621757507324219,14459215,-.0083942413330078,572990,-.1638803482055664,1754409,-.1435623168945313,186926,617998,.2010030746459961,11081849,.2531566619873047,30738740,.2626857757568359,47487,254609,1324953,1.425029754638672,2989000,2948056,.5950660705566406,70289568,.0974254608154297,16475897,.6054477691650391,1477541,.0640621185302734,1823003,.1877098083496094,2130107,.1822538375854492,2120258,.5792646408081055,1474208,.1474742889404297,12536043,.1924343109130859,2152836,.5441827774047852,3766898,-.198084831237793,6308,1301310,.1493244171142578,9294279,.0419406890869141,598122,5601089,.3936452865600586,4859078,.3844938278198242,19260348,1081605,.3618307113647461,7214104,.2194957733154297,2305986,.6831169128417969,230939,-.3211050033569336,matched (3),30167428,.91327876,970779.19,3034090.8
201405,841430,652,3846,32719524,05,0,0,0,1,0,0,0,0,0,0,0,510444,.6632633209228516,4727188,217702,.3585224151611328,757400,.0908985137939453,12797,.2576866149902344,6852833,.2019462585449219,1244322,1.01113224029541,498146,.1504507064819336,4229407,.5896425247192383,1400189,-.315739631652832,720065,.3819465637207031,1114269,.5972185134887695,35364,.2504549026489258,376069,.0988092422485352,2976236,.1220607757568359,49564,-.1458559036254883,355918,.157196044921875,15250261,.0532646179199219,1000654,.5575408935546875,1948425,.104888916015625,89357,447188,-.3235063552856445,12762984,.1412410736083984,31034468,.0095748901367188,148361,1921232,1931791,.377070426940918,4564000,2803679,-.0502138137817383,76236664,.0812187194824219,22220376,.2991123199462891,2313024,.448176383972168,1804423,-.0102443695068359,2515938,.166473388671875,2479102,.1563587188720703,1007079,-.3810663223266602,13717418,.0900592803955078,2591841,.185582160949707,4542217,.1871633529663086,11319,1078988,-.1873483657836914,9680255,.0406875610351563,1185286,6576475,.1605386734008789,6237711,.2497644424438477,26704644,1821587,.5212621688842773,8753252,.1933870315551758,2546358,.0991554260253906,243615,.0534353256225586,matched (3),31935628,.91327876,1107883,3080697.8
201406,841430,653,3846,26759396,06,0,0,0,0,1,0,0,0,0,0,0,686849,.2968339920043945,3214271,201919,-.0752601623535156,679159,-.1090364456176758,9096,-.3413763046264648,2812499,-.8905887603759766,1194370,-.0409717559814453,357146,-.3327484130859375,4030363,-.0482053756713867,349444,-1.388019561767578,988000,.3163414001464844,1056584,-.053156852722168,24683,-.3595800399780273,258069,-.3765459060668945,2289581,-.2622909545898438,38556,-.2511529922485352,231467,-.430262565612793,13735950,-.1045799255371094,553544,-.5920677185058594,779095,-.9166431427001953,109825,591626,.2798957824707031,12564681,-.0156593322753906,27164804,-.1331748962402344,72318,1148618,1218293,-.4609966278076172,2402000,3080658,.0942106246948242,79414664,.0408401489257813,10191613,-.7794456481933594,1823430,-.2378358840942383,1549996,-.1519880294799805,4220544,.5173187255859375,1779901,-.3313388824462891,916685,-.0940456390380859,8644012,-.4617996215820313,2110349,-.2055149078369141,3839838,-.1679849624633789,8464,1291961,.1801376342773438,11289791,.1538105010986328,497378,6822201,.0366830825805664,7094619,.12872314453125,24713674,1494981,-.1975946426391602,6124604,-.3571109771728516,2936405,.142521858215332,203702,-.1789302825927734,matched (3),31160898,.91327876,896900.5,3011266.3
201407,841430,654,3846,22364094,07,0,0,0,0,0,1,0,0,0,0,0,258422,-.9775209426879883,5560796,156252,-.2563962936401367,589237,-.1420269012451172,5341,-.5324220657348633,2046252,-.3180627822875977,345204,-1.241238594055176,198595,-.5868768692016602,6067950,.4091644287109375,242104,-.3669757843017578,795756,-.2163906097412109,681406,-.4386386871337891,21462,-.1398305892944336,275563,.0655889511108398,1899122,-.186976432800293,27718,-.3300294876098633,176807,-.269378662109375,8739339,-.4521827697753906,303496,-.6009721755981445,123102,-1.845119476318359,69046,616454,.0411090850830078,11125081,-.1216888427734375,24811378,-.0906200408935547,47873,144517,404249,-1.103175163269043,1566000,1049644,-1.076692581176758,61255668,-.2596263885498047,10919861,.0690193176269531,2094458,.138575553894043,1293459,-.1809329986572266,2737342,-.4329767227172852,1352149,-.2748622894287109,714318,-.2494363784790039,5277391,-.4934349060058594,1813178,-.1517715454101563,3680249,-.042449951171875,4452,937377,-.3208303451538086,10297337,-.0920124053955078,1351482,6719128,-.0152244567871094,8630985,.1960220336914063,26005056,2283925,.4237823486328125,5409516,-.1241550445556641,3320531,.1229391098022461,283861,.3318262100219727,matched (3),27240082,.91327876,1025713.2,3052111
201408,841430,655,3846,22419854,08,0,0,0,0,0,0,1,0,0,0,0,292610,.1242465972900391,3638790,205579,.2743597030639648,532660,-.1009454727172852,22243,1.426614761352539,2137124,.0434503555297852,337160,-.0235786437988281,129839,-.4249725341796875,2698334,-.8103857040405273,150392,-.4761219024658203,499046,-.4665937423706055,210655,-1.17393684387207,21480,.0008382797241211,2346141,2.141711235046387,1478141,-.2506065368652344,18446,-.4072341918945313,141130,-.225377082824707,4543058,-.6542339324951172,440142,.3717288970947266,74717,-.4993057250976563,53620,444576,-.3268632888793945,6260215,-.5749874114990234,19175742,-.2576560974121094,68459,55593,101621,-1.380781173706055,608000,1040260,-.0089797973632813,51318400,-.1770076751708984,7286863,-.4045114517211914,2501248,.177495002746582,1700306,.2734889984130859,3142971,.1381807327270508,1167037,-.1472272872924805,464828,-.4296607971191406,2661350,-.6845989227294922,1123879,-.4782953262329102,2636237,-.3336277008056641,3108,1683903,.5857839584350586,7550921,-.310215950012207,979019,5251326,-.2464771270751953,5103233,-.5254840850830078,16233484,1619164,-.3439855575561523,5675164,.0479402542114258,1502281,-.7931404113769531,187014,-.4173011779785156,matched (3),25336352,.91327876,1198819.6,3114556.5
201409,841430,656,3846,21571686,09,0,0,0,0,0,0,0,1,0,0,0,72049,-1.401494026184082,887351,116740,-.5658807754516602,513789,-.0360708236694336,2872,-2.047019004821777,1529341,-.3346233367919922,173067,-.6668787002563477,156590,.1873350143432617,379681,-1.961058616638184,74315,-.7049322128295898,283218,-.5664815902709961,151478,-.3297805786132813,15351,-.3359413146972656,230125,-2.321904182434082,1378142,-.0700492858886719,16619,-.1043014526367188,117285,-.1850748062133789,3567293,-.2417936325073242,158946,-1.018532752990723,19081,-1.365015029907227,26411,570450,.2493047714233398,3749248,-.5126590728759766,21841936,.1301841735839844,112996,101322,114803,.1219682693481445,251000,304342,-1.229074478149414,56258064,.0919017791748047,2401657,-1.10991382598877,1449993,-.545231819152832,933832,-.5992670059204102,1737696,-.5926084518432617,1314371,.1188907623291016,317805,-.3802289962768555,3464930,.2638587951660156,908705,-.2125205993652344,2114287,-.2206354141235352,243,1299868,-.2588520050048828,4242951,-.5764102935791016,331111,2622781,-.6942453384399414,3502015,-.3765363693237305,9660602,496656,-1.181767463684082,3869604,-.3829469680786133,571219,-.9669675827026367,211605,.1235380172729492,matched (3),19393274,.91327876,1045522.4,3058825
201410,841430,657,3846,24146904,10,0,0,0,0,0,0,0,0,1,0,0,661677,2.21743106842041,907400,90157,-.258397102355957,571759,.1069049835205078,7535,.9645500183105469,1186185,-.2540950775146484,152648,-.1255435943603516,142796,-.0922136306762695,147666,-.9443788528442383,87515,.1634969711303711,258980,-.0894660949707031,165898,.0909328460693359,16495,.0718765258789063,122221,-.6327924728393555,1379386,.0009021759033203,14631,-.1274042129516602,100030,-.1591367721557617,2261638,-.4557180404663086,417960,.9668207168579102,21631,.1254348754882813,30846,656435,.1403980255126953,5276183,.3416471481323242,12262524,-.5772838592529297,196810,414338,156742,.3113832473754883,320000,261322,-.1523981094360352,57981400,.0301723480224609,2402487,.0003452301025391,3541529,.893000602722168,1150101,.208308219909668,2461725,.348301887512207,1003239,-.2701244354248047,321548,.0117092132568359,4434686,.2467641830444336,332305,-1.00596809387207,2373259,.1155462265014648,634,1760186,.303156852722168,3721456,-.1311445236206055,225015,2253460,-.151768684387207,1088493,-1.168543815612793,5467291,314140,-.4580593109130859,3817392,-.013585090637207,376915,-.4157524108886719,176754,-.1799631118774414,matched (3),23282666,.91327876,1429950.6,3210615.8
201411,841430,658,3846,18150928,11,0,0,0,0,0,0,0,0,0,1,0,81580,-2.093193054199219,588258,78983,-.132319450378418,516934,-.1008024215698242,2158,-1.250376701354981,813167,-.3775606155395508,135853,-.1165618896484375,131951,-.0789861679077148,124614,-.1697320938110352,64980,-.2977304458618164,217796,-.173192024230957,176364,.0611763000488281,10761,-.427128791809082,82344,-.3949251174926758,1071241,-.2528209686279297,10770,-.3063774108886719,119435,.177302360534668,2731666,.1888227462768555,259128,-.4780635833740234,16353,-.2797164916992188,19727,571754,-.1381149291992188,3245590,-.485905647277832,10609781,-.1447715759277344,119648,151771,127494,-.2065315246582031,252000,228391,-.1346940994262695,52011456,-.1086578369140625,936905,-.9416770935058594,1778142,-.6889896392822266,1448806,.2308902740478516,1639409,-.4065265655517578,863338,-.1501827239990234,303793,-.0568008422851563,8373094,.6355667114257813,443961,.2896842956542969,1709329,-.3281631469726563,174,1816037,.0312376022338867,3185656,-.15545654296875,323543,1749706,-.2530193328857422,226818,-1.568401336669922,4234218,406573,.2579250335693359,2520475,-.4151201248168945,348742,-.0776872634887695,141794,-.2203836441040039,matched (3),17175678,.91327876,1526408,3254722
201412,841430,659,3846,12439829,12,0,0,0,0,0,0,0,0,0,0,1,58895,-.3258275985717773,63289,19281,-1.410112380981445,281939,-.6062240600585938,2844,.2760295867919922,726195,-.1131181716918945,139619,.0273447036743164,115340,-.1345462799072266,43249,-1.058246612548828,70837,.0863018035888672,174166,-.2235498428344727,144447,-.1996374130249023,9580,-.1162509918212891,62166,-.281097412109375,1152981,.0735330581665039,8814,-.2004232406616211,107666,-.1037387847900391,3521717,.2540369033813477,257840,-.0049829483032227,4337,-1.327228546142578,32294,512892,-.1086435317993164,4493646,.3253679275512695,12054766,.1276836395263672,74166,18370,162526,.2427682876586914,338000,336613,.3878746032714844,47083188,-.09954833984375,1711980,.6028232574462891,1538159,-.1449832916259766,732588,-.6819114685058594,1455474,-.1190032958984375,1620402,.6296224594116211,256457,-.1693849563598633,6432912,-.2635955810546875,645172,.3737802505493164,2630512,.4310779571533203,164,831163,-.7815866470336914,3626268,.1295461654663086,277606,2246983,.2501411437988281,360279,.4627304077148438,4029865,311722,-.2656517028808594,2056153,-.2036104202270508,272062,-.2483024597167969,76853,-.6124801635742188,matched (3),12766895,.91327876,1286619.1,3149394
201501,841430,660,3846,23347744,01,0,0,0,0,0,0,0,0,0,0,0,340560,1.75483512878418,261318,33349,.547907829284668,325545,.1438102722167969,7735,1.000544548034668,1141401,.4521932601928711,121895,-.1357574462890625,170245,.3893537521362305,77235,.5798788070678711,71510,.009455680847168,270784,.4413127899169922,227277,.4532575607299805,10464,.0882635116577148,395418,1.850135803222656,1807168,.4494104385375977,22514,.9377956390380859,201104,.6247882843017578,8384446,.8674297332763672,812517,1.147797584533691,213282,3.895432472229004,28985,697365,.3072433471679688,4512584,.0042047500610352,17130556,.3514041900634766,83158,630540,300280,.6138772964477539,768000,481528,.3580303192138672,47063616,-.0004158020019531,3161923,.613530158996582,1872228,.1965427398681641,1271862,.5516529083251953,1874961,.2532558441162109,2029275,.2250051498413086,334350,.2652273178100586,8668434,.2982606887817383,2503261,1.355832099914551,2768998,.0513067245483398,355,1034250,.2186059951782227,3424189,-.0573396682739258,329968,1644000,-.3124561309814453,442977,.206639289855957,5812415,330509,.0585222244262695,2849176,.3261928558349609,276235,.0152215957641602,239869,1.138197898864746,matched (3),26357042,.91327876,1110701.1,3081712.3
201502,841430,661,3846,21860932,02,1,0,0,0,0,0,0,0,0,0,0,145440,-.8508281707763672,17730,41653,.2223453521728516,398855,.2030963897705078,1658,-1.540143966674805,1377409,.1879472732543945,105756,-.1420259475708008,200996,.1660470962524414,68175,-.1247749328613281,109491,.4260053634643555,223911,-.1900730133056641,171089,-.2839860916137695,28243,.9929046630859375,437941,.1021404266357422,2014766,.1087417602539063,14795,-.4198484420776367,204632,.0173912048339844,11239828,.2930850982666016,540085,-.4084100723266602,195568,-.0867071151733398,91440,628718,-.1036252975463867,6524233,.3686542510986328,14206552,-.1871604919433594,93072,120604,269995,-.1063117980957031,1489000,1030491,.7608261108398438,44060668,-.0659332275390625,7631673,.8811264038085938,1796537,-.0412673950195313,741427,-.5396604537963867,1815790,-.0320672988891602,1797133,-.1214866638183594,884453,.9727802276611328,7843920,-.099949836730957,1179187,-.7527685165405273,3930928,.3503904342651367,3,812142,-.2417564392089844,5623531,.4960947036743164,297133,2462092,.4038791656494141,1569411,1.264937400817871,6323353,466251,.344090461730957,3824567,.2944154739379883,444199,.4750213623046875,156757,-.4253959655761719,matched (3),24485712,.91327876,1033410.4,3054706.3
201503,841430,662,3846,30887390,03,0,1,0,0,0,0,0,0,0,0,0,199684,.3169727325439453,250631,140098,1.212968826293945,377299,-.0555591583251953,13511,2.097891807556152,3183072,.8376426696777344,130187,.2078371047973633,316148,.4529256820678711,753719,2.402941703796387,579052,1.665550231933594,249349,.10760498046875,355128,.7302942276000977,29946,.0585498809814453,623625,.3534650802612305,2867015,.3527688980102539,45156,1.11583423614502,411502,.6986007690429688,12939497,.1408214569091797,930890,.5444145202636719,1978583,2.314228057861328,262859,516518,-.1965732574462891,7331870,.1167068481445313,18540308,.2662448883056641,38104,171999,711177,.9685182571411133,2688000,1821656,.5697107315063477,56097212,.2415180206298828,8051903,.0536012649536133,2447031,.3090143203735352,760706,.0256710052490234,1827068,.0061922073364258,2213207,.2082500457763672,1808840,.7154722213745117,12260786,.4466676712036133,1831263,.4401798248291016,3980597,.0125560760498047,3872,979487,.1873540878295898,7141361,.2389440536499023,493084,3225011,.2699251174926758,2047580,.2659587860107422,10130992,525855,.1203012466430664,5799179,.4162712097167969,897955,.7038469314575195,205395,.270237922668457,matched (3),30402766,.91327876,1383971,3190402.8
201504,841430,663,3846,33376884,04,0,0,1,0,0,0,0,0,0,0,0,443051,.7969484329223633,0,238848,.5334854125976563,471743,.2233963012695313,5364,-.9237937927246094,5434987,.5350103378295898,171535,.2758159637451172,421999,.2887916564941406,1518010,.7001361846923828,1200154,.7288122177124023,360302,.3680887222290039,477481,.296046257019043,18251,-.4951753616333008,371177,-.5188703536987305,2905611,.0133724212646484,39429,-.1356210708618164,563326,.3140439987182617,16202671,.2248916625976563,657013,-.3484373092651367,1436478,-.3201866149902344,129255,595023,.1414899826049805,10426694,.3521385192871094,20501394,.1005458831787109,176660,368632,946767,.2861309051513672,2677000,3718915,.7136859893798828,65088488,.1486625671386719,19059796,.8616733551025391,1423674,-.5416345596313477,861994,.1250009536743164,2558899,.3368644714355469,1909068,-.1478271484375,1184695,-.4232006072998047,12289617,.0023479461669922,2398967,.2700328826904297,3305332,-.1858949661254883,8709,1600411,.4909868240356445,8642758,.1908178329467773,592377,3972755,.2085227966308594,3003206,.383021354675293,14324462,883986,.5194158554077148,6459338,.1078100204467773,1601658,.57867431640625,226049,.0958175659179688,matched (3),33274474,.91327876,1259256,3138314.8
