period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1073c554,Y1084c752,growth1084c752,Y1135c705,growth1135c705,Y1148c344,Y1273c348,growth1273c348,Y1323c208,growth1323c208,Y1358c792,growth1358c792,Y1369c372,growth1369c372,Y1613c752,Y1735c251,growth1735c251,Y1846c251,growth1846c251,Y1871c251,growth1871c251,Y2043c752,growth2043c752,Y2102c233,Y2137c792,growth2137c792,Y2138c233,Y2346c705,growth2346c705,Y2647c124,growth2647c124,Y2753c616,growth2753c616,Y2934c616,growth2934c616,Y2999c208,growth2999c208,Y3073c372,growth3073c372,Y3114c300,growth3114c300,Y3146c251,growth3146c251,Y3169c826,growth3169c826,Y3182c620,growth3182c620,Y3187c208,growth3187c208,Y3209c752,growth3209c752,Y3228c752,growth3228c752,Y3332c348,growth3332c348,Y3516c124,growth3516c124,Y3570c642,Y3768c757,growth3768c757,Y3981c428,growth3981c428,Y398c381,Y4267c251,growth4267c251,Y426c203,Y4282c251,growth4282c251,Y4349c222,growth4349c222,Y4538c372,growth4538c372,Y4632c208,growth4632c208,Y463c752,growth463c752,Y4739c554,Y4800c376,Y483c484,growth483c484,Y4884c32,Y4988c344,Y5037c620,growth5037c620,Y570c348,growth570c348,Y970c620,growth970c620,_merge,x,r2,s,sf
201407,841199,654,3824,22784540,07,0,0,0,0,0,1,0,0,0,0,0,4528,572772,.3610525131225586,118397,.7775144577026367,69674,2156959,.3144340515136719,517250,.6169986724853516,2814257,-.1118011474609375,5123497,.4238872528076172,67307,6005421,-.0513877868652344,3274502,.2758855819702148,1566178,.5113515853881836,895671,.2696084976196289,639213,2325365,3.503923416137695,753092,411240,.8138418197631836,689300,-1.084110260009766,14368,.088353157043457,470974,-.1149711608886719,2127817,.2829151153564453,173954,1.186030387878418,681023,.8008251190185547,709051,-.0704975128173828,44281048,-.2715110778808594,4124868,.6229887008666992,1227336,1.353630065917969,2283609,.6547470092773438,475404,.1264753341674805,181356,.2353887557983398,3830312,-.2652816772460938,273995,657966,.3140478134155273,1040448,.1585531234741211,988727,40339988,-.0120468139648438,96186,9145121,.0290098190307617,197126,1.175792694091797,91312,.2441225051879883,224282,.2565536499023438,102501,.556462287902832,1391944,1586000,607245,-.1440486907958984,340973,212657,45453,2.583244323730469,518170,2.369029045104981,966006,.2588405609130859,matched (3),21696810,.90674543,996599.25,1812240.1
201408,841199,655,3824,18967552,08,0,0,0,0,0,0,1,0,0,0,0,101250,733636,.2475252151489258,14230,-2.118691444396973,35170,1504663,-.3601303100585938,320896,-.4774093627929688,2429925,-.1468381881713867,4749729,-.075749397277832,20000,4061039,-.3912239074707031,1669062,-.6739044189453125,264889,-1.777082443237305,713056,-.2280130386352539,497909,28011,-4.419034957885742,464038,249846,-.4983320236206055,1881081,1.003925323486328,12296,-.1557292938232422,564357,.1808843612670898,2198870,.0328474044799805,21539,-2.088926315307617,172554,-1.372885704040527,654788,-.079615592956543,6907870,-1.857895851135254,2208439,-.6247482299804688,422796,-1.06571102142334,2409461,.0536460876464844,626967,.276728630065918,142875,-.2384920120239258,4499900,.1611089706420898,467196,442967,-.3956584930419922,927569,-.1148395538330078,346926,20868096,-.6591224670410156,17650,7146363,-.2466163635253906,62051,-1.155885696411133,80888,-.1212167739868164,188967,-.1713323593139648,66813,-.4279756546020508,3087946,1015000,654145,.074397087097168,136614,153578,44196,-.0280447006225586,433725,-.1778926849365234,787659,-.2041053771972656,matched (3),19741702,.90674543,861197.25,1741454.9
201409,841199,656,3824,16631694,09,0,0,0,0,0,0,0,1,0,0,0,99872,4767857,1.871639251708984,34746,.8927125930786133,164735,1687197,.1145000457763672,357387,.1077022552490234,3724254,.4270057678222656,3335083,-.3535900115966797,26101,5904245,.374232292175293,1034216,-.4786176681518555,1128471,1.449307441711426,689001,-.0343170166015625,550429,56055,.6937360763549805,545844,120581,-.7285232543945313,3502147,.6215295791625977,61922,1.61660099029541,300834,-.6291284561157227,2137764,-.0281839370727539,55794,.9518013000488281,279385,.4818801879882813,556193,-.1631965637207031,25505522,1.306233406066895,2074950,-.0623493194580078,357076,-.1689414978027344,1435114,-.5181589126586914,405823,-.4349765777587891,115728,-.2107276916503906,4268792,-.0527238845825195,899632,423687,-.0445003509521484,802272,-.1451187133789063,285233,36259832,.552490234375,132037,12028703,.5206928253173828,94807,.4238862991333008,70718,-.1343650817871094,118226,-.4689741134643555,57814,-.1446666717529297,1511794,766000,846103,.2573118209838867,227256,220578,8239,-1.679755210876465,287549,-.4110174179077148,1011047,.2496767044067383,matched (3),18213508,.90674543,785605.19,1705338.6
201410,841199,657,3824,14590717,10,0,0,0,0,0,0,0,0,1,0,0,290,642066,-2.004961013793945,3007,-2.447121620178223,185051,1854912,.0947685241699219,238538,-.4042901992797852,2182345,-.5344667434692383,4905631,.3858861923217773,22502,7123074,.1876678466796875,854467,-.1909217834472656,1214375,.0733661651611328,74961,-2.21827507019043,532107,20710,-.9957170486450195,521619,89075,-.3028430938720703,2728729,-.2495403289794922,12519,-1.598628044128418,291464,-.031641960144043,2137993,.0001077651977539,22640,-.9019479751586914,210420,-.2834854125976563,1130954,.7097015380859375,21285970,-.18084716796875,2830763,.3106098175048828,393148,.0962381362915039,3131780,.7803573608398438,460808,.1270647048950195,134372,.1493701934814453,4262540,-.0014657974243164,607802,543741,.2494783401489258,451746,-.5743284225463867,481732,39008908,.0730800628662109,77265,8423957,-.3562164306640625,93305,-.0159692764282227,66233,-.065521240234375,108363,-.0871114730834961,105469,.6011867523193359,2016918,1098000,599935,-.3438196182250977,124149,241807,61358,2.007846832275391,779528,.9972944259643555,320499,-1.148862838745117,matched (3),14075330,.90674543,864889.88,1743284
201411,841199,658,3824,18014116,11,0,0,0,0,0,0,0,0,0,1,0,112518,2332970,1.290206909179688,38576,2.551687240600586,36687,2178048,.1605920791625977,236194,-.0098752975463867,3569545,.4920387268066406,3866430,-.2380523681640625,27945,4224881,-.5223484039306641,398880,-.7618169784545898,1709633,.3420495986938477,82891,.1005592346191406,530016,3989332,5.260763168334961,563623,150125,.5219898223876953,2766918,.0138978958129883,15938,.2414588928222656,457374,.4505844116210938,1759829,-.1946516036987305,94897,1.433073997497559,244954,.1519651412963867,574928,-.6765718460083008,34789456,.4912662506103516,2046387,-.3244705200195313,322964,-.1966457366943359,1483807,-.7469902038574219,486547,.054351806640625,67576,-.6873598098754883,3651738,-.1546621322631836,432545,461664,-.16363525390625,493374,.0881481170654297,657670,36082072,-.0779953002929688,58340,7896372,-.0646762847900391,135736,.3748378753662109,91966,.3282403945922852,280125,.9497499465942383,126632,.1828680038452148,1051108,1104000,287294,-.7363157272338867,808494,325787,43578,-.3421735763549805,307930,-.9288158416748047,342842,.0673904418945313,matched (3),16980550,.90674543,931616.38,1777333.3
201412,841199,659,3824,16276697,12,0,0,0,0,0,0,0,0,0,0,1,75348,2019618,-.1442337036132813,161497,1.431856155395508,245337,1768108,-.2085189819335938,163654,-.3668994903564453,2786285,-.2477293014526367,2903102,-.2865514755249023,10882,3752470,-.1185760498046875,1136376,1.046938896179199,889347,-.6535463333129883,73290,-.1231021881103516,454314,30051,-4.888484001159668,379814,173222,.1431055068969727,1968346,-.3405399322509766,39124,.8980302810668945,361521,-.2351808547973633,1636758,-.0724992752075195,69075,-.3175992965698242,276131,.1198043823242188,430345,-.2896575927734375,17953014,-.6615562438964844,1486964,-.3193397521972656,195073,-.5041666030883789,1912239,.2536630630493164,609006,.2244939804077148,69058,.0216941833496094,2948113,-.2140378952026367,430171,412385,-.1128807067871094,484520,-.0181093215942383,629318,30039888,-.1832695007324219,99640,8302713,.0501785278320313,61972,-.7840290069580078,49270,-.6241035461425781,185864,-.4102210998535156,108821,-.151580810546875,784577,677000,177446,-.4818391799926758,242034,237733,18458,-.8590536117553711,308189,.0008411407470703,364501,.0612602233886719,matched (3),16686399,.90674543,754578.25,1691269.6
201501,841199,660,3824,17747076,01,0,0,0,0,0,0,0,0,0,0,0,102345,2094627,.0364665985107422,11562,-2.636762619018555,109291,2042610,.1443185806274414,267475,.49127197265625,3303191,.1701803207397461,3628295,.2229833602905273,23441,5879073,.4489841461181641,1787210,.4528112411499023,1003602,.1208629608154297,31707,-.8378868103027344,536914,4928068,5.099806785583496,547548,61095,-1.042143821716309,2587840,.2736301422119141,81236,.7306222915649414,570669,.4564886093139648,2059502,.2297468185424805,10146,-1.918113708496094,323689,.1589078903198242,598543,.3299112319946289,61293300,1.227912902832031,1926359,.2588949203491211,191628,-.0178184509277344,2383936,.2204780578613281,926901,.4200191497802734,227847,1.193727493286133,3756235,.2422513961791992,580157,506089,.2047557830810547,697559,.3644285202026367,753853,32772752,.0870704650878906,116737,7987166,-.0387458801269531,91067,.3849124908447266,79965,.4842739105224609,229911,.212677001953125,93763,-.1489343643188477,2194757,1357000,1092513,1.817568778991699,1219198,483818,43162,.8494625091552734,586599,.6436281204223633,305414,-.1768617630004883,matched (3),21162610,.90674543,980708.06,1803550
201502,841199,661,3824,14969789,02,1,0,0,0,0,0,0,0,0,0,0,63632,2061766,-.015812873840332,3013,-1.34478759765625,125071,1376503,-.3946828842163086,388648,.3736476898193359,3117650,-.0578098297119141,3557899,-.0195932388305664,27626,3971673,-.3922109603881836,1524650,-.1588907241821289,907279,-.1009006500244141,40422,.2428359985351563,460793,47447,-4.643089294433594,446064,210146,1.235372543334961,1787197,-.3701753616333008,33991,-.8712625503540039,423965,-.2971582412719727,1792826,-.1386709213256836,24385,.8768892288208008,263777,-.2046785354614258,428775,-.3335657119750977,10557934,-1.758792877197266,1207422,-.4671440124511719,411530,.7643260955810547,1552543,-.428858757019043,570693,-.4849958419799805,146330,-.44281005859375,3848396,.0242395401000977,600195,403628,-.2262191772460938,538502,-.2587957382202148,370690,32239508,-.0164031982421875,32253,8544571,.0674600601196289,130123,.3568849563598633,75188,-.0615978240966797,126211,-.5997371673583984,34442,-1.001493453979492,1236865,442000,281889,-1.354722023010254,239896,152098,86745,.6980123519897461,278160,-.7461452484130859,547673,.584010124206543,matched (3),13951694,.90674543,927322,1775086.1
201503,841199,662,3824,17332436,03,0,1,0,0,0,0,0,0,0,0,0,927,4081538,.6829118728637695,99428,3.49649715423584,221970,2156680,.4490242004394531,420614,.0790414810180664,3960621,.2393217086791992,2997578,-.1713657379150391,50512,4895718,.2091732025146484,1911368,.2260541915893555,1341860,.391362190246582,52153,.2548074722290039,499617,20624,-.8331575393676758,563029,471724,.8085908889770508,1954253,.0893592834472656,35459,.0422811508178711,476923,.1177043914794922,2631496,.3837594985961914,68060,1.026421546936035,324981,.2086620330810547,600805,.3373374938964844,13670291,.2583465576171875,2042420,.5256481170654297,256517,-.472686767578125,1405673,-.0993776321411133,598530,.0476255416870117,124818,-.1590080261230469,3329068,-.1449642181396484,719788,567985,.3416013717651367,1268357,.8566865921020508,633458,37289300,.1455135345458984,108371,9318012,.0866537094116211,65307,-.6893806457519531,80074,.0629596710205078,217090,.5423564910888672,58951,.5374298095703125,1393697,1552000,747385,.975067138671875,262563,158372,1634,-3.97194242477417,92138,-1.10490894317627,389074,-.3419084548950195,matched (3),16571319,.90674543,851698.06,1736776.9
201504,841199,663,3824,15684416,04,0,0,1,0,0,0,0,0,0,0,0,107447,251707,-2.785964012145996,34089,-1.07045841217041,84071,1408070,-.4263505935668945,209870,-.6952266693115234,3510139,-.1207456588745117,2224376,-.2983274459838867,30279,4921870,.0053272247314453,1559608,-.2033843994140625,957142,-.3378610610961914,33052,-.4560995101928711,435464,2606830,4.839434623718262,513099,172709,-1.004785537719727,1537536,-.2398271560668945,40014,.1208524703979492,634067,.2847995758056641,1554851,-.5261726379394531,73951,.083012580871582,262420,-.2138204574584961,496700,-.1902837753295898,46342076,1.220827102661133,3772744,.6136674880981445,161181,-.4646673202514648,1477190,.0496253967285156,503992,-.1719160079956055,82766,-.4108390808105469,4891082,.3847217559814453,538155,484467,-.1590452194213867,1022510,-.2154617309570313,212816,33997016,-.0924339294433594,104457,7819974,-.1752691268920898,58966,-.1021385192871094,58091,-.3209409713745117,196921,-.0975093841552734,52815,-.1099109649658203,703536,1156000,1131126,.4143886566162109,192485,195144,17827,2.389683246612549,43327,-.754511833190918,383772,-.0137205123901367,matched (3),15802774,.90674543,821664.88,1722247.9
201505,841199,664,3824,18355004,05,0,0,0,1,0,0,0,0,0,0,0,81800,578271,.8317766189575195,104046,1.11585807800293,120930,1446487,.0269184112548828,182301,-.1408290863037109,2509008,-.3357677459716797,2932933,.2765264511108398,54879,4769417,-.0314645767211914,1400671,-.10748291015625,1123069,.1598691940307617,39182,.170135498046875,476728,47302,-4.009337425231934,342978,99963,-.5468082427978516,1762217,.1363916397094727,33976,-.1635751724243164,392495,-.4796304702758789,1656501,.0633277893066406,54075,-.3130302429199219,458055,.5570430755615234,1069245,.7667217254638672,22130720,-.7390842437744141,4168571,.0997705459594727,193186,.1811256408691406,1318304,-.113795280456543,439634,-.1366176605224609,159557,.6563844680786133,2873049,-.5320405960083008,473596,512023,.0553197860717773,837791,-.1992473602294922,376707,29834512,-.1306076049804688,37826,9439685,.1882410049438477,90686,.4304418563842773,97144,.5141839981079102,224459,.1308908462524414,16775,-1.146905899047852,1012767,1419000,702179,-.476780891418457,224788,227862,34748,.6674079895019531,152371,1.257542610168457,673760,.5628252029418945,matched (3),17698282,.90674543,793558.5,1709017.1
201506,841199,665,3824,22547216,06,0,0,0,0,1,0,0,0,0,0,0,5722,577765,-.0008745193481445,28226,-1.30458927154541,90224,2084535,.3654079437255859,342665,.6310939788818359,2748552,.0911865234375,1353649,-.7731990814208984,3386,5262444,.0983715057373047,1892014,.3006906509399414,1042085,-.0748414993286133,22854,-.5390911102294922,677929,5010011,4.662640571594238,351589,20285,-1.594918251037598,2721590,.4346437454223633,26298,-.2561616897583008,644441,.4958591461181641,2154836,.2630071640014648,24313,-.7993612289428711,338697,-.3018827438354492,1057318,-.0112171173095703,41885340,.6379680633544922,2000593,-.7341299057006836,227772,.1646919250488281,1985418,.4094829559326172,568333,.2567644119262695,239550,.4063606262207031,3079353,.0693464279174805,693872,512229,.0004024505615234,1122718,.2927389144897461,407288,35580256,.1761245727539063,143207,9755121,.0328712463378906,132559,.3796243667602539,73182,-.2832450866699219,166393,-.2993402481079102,43532,.9536066055297852,1193598,1636000,1040272,.3930492401123047,356097,239594,12745,-1.002983093261719,127471,-.1784296035766602,765332,.1274356842041016,matched (3),21049702,.90674543,827854.56,1725209.4
201507,841199,666,3824,17331524,07,0,0,0,0,0,1,0,0,0,0,0,4763,613371,.0598020553588867,126686,1.501467704772949,58322,2143245,.0277748107910156,221941,-.4343414306640625,2597299,-.0566024780273438,2395943,.5709724426269531,703,4957716,-.0596504211425781,1622881,-.1534395217895508,1390825,.2886734008789063,29052,.2399616241455078,540283,88808,-4.032716751098633,734246,4469,-1.512717247009277,1174025,-.8407783508300781,18230,-.366424560546875,809500,.2280330657958984,1775697,-.1935214996337891,23427,-.0371217727661133,257413,-.2744245529174805,1012450,-.0433626174926758,29019608,-.3669624328613281,4360434,.7791280746459961,196966,-.1453142166137695,1443578,-.3187046051025391,273299,-.7321405410766602,189290,-.2354822158813477,2963188,-.0384540557861328,555309,448874,-.1320295333862305,2707044,.8801050186157227,165982,32016884,-.1055259704589844,44691,9120378,-.0672817230224609,92087,-.3642940521240234,60220,-.1949443817138672,135295,-.2068948745727539,39126,-.1067094802856445,1719174,1751000,581660,-.5813512802124023,137874,226887,8,-7.373452663421631,209076,.4948091506958008,709015,-.0764331817626953,matched (3),18178806,.90674543,834490.44,1728403.5
201508,841199,667,3824,18437164,08,0,0,0,0,0,0,1,0,0,0,0,78167,602262,-.0182771682739258,5192,-3.194592475891113,106702,1943857,-.0976467132568359,201280,-.0977153778076172,2440203,-.0623903274536133,4443418,.6176471710205078,12874,3286529,-.4111127853393555,1148643,-.3456211090087891,34464,-3.697736740112305,20715,-.3382301330566406,401677,16008,-1.713387489318848,591244,23405,1.65578556060791,851165,-.3215866088867188,21965,.1863822937011719,632878,-.2461385726928711,1386826,-.2471752166748047,24311,.0370397567749023,242773,-.0585546493530273,470567,-.7661905288696289,12261244,-.8615283966064453,1353886,-1.16959285736084,175742,-.114013671875,1394355,-.0346927642822266,234187,-.1544466018676758,94188,-.6979875564575195,3324014,.1149072647094727,552929,456900,.0177221298217773,928002,-1.070578575134277,210359,19189022,-.5119247436523438,140003,6416454,-.3516454696655273,74039,-.2181415557861328,104212,.5484228134155273,164474,.1952943801879883,45878,.1591987609863281,1839033,1505000,327027,-.5758438110351563,325345,182830,8037,6.912369251251221,301923,.3674745559692383,670101,-.0564479827880859,matched (3),18702008,.90674543,796384,1710330.9
201509,841199,668,3824,18705836,09,0,0,0,0,0,0,0,1,0,0,0,94989,512620,-.1611576080322266,56922,2.394562721252441,191793,2041209,.0488681793212891,403622,.6957817077636719,4320886,.5713787078857422,2728539,-.4876575469970703,12066,5495972,.5141839981079102,1195194,.0397272109985352,1360675,3.675820350646973,157334,2.02751350402832,467860,10248,-.4460067749023438,479150,142335,1.805233955383301,844635,-.0077018737792969,40408,.6095771789550781,376182,-.5202045440673828,1944342,.3379058837890625,68000,1.028578758239746,371210,.4246406555175781,421123,-.1110134124755859,17796144,.3725376129150391,3526209,.957244873046875,191542,.086090087890625,1514087,.0823802947998047,257206,.0937576293945313,159861,.5290126800537109,3388306,.0191574096679688,745882,530656,.1496496200561523,1885235,.7087736129760742,432332,35546000,.6164875030517578,174011,8202042,.2455167770385742,79477,.0708761215209961,88420,-.1643295288085938,263576,.4715890884399414,40379,-.1276760101318359,1599831,1109000,1034219,1.151359558105469,184116,230035,13896,.5475454330444336,479085,.4617061614990234,613524,-.0882091522216797,matched (3),20623466,.90674543,961032,1792926.9
201510,841199,669,3824,19718584,10,0,0,0,0,0,0,0,0,1,0,0,28066,5417399,2.35783576965332,60610,.0627784729003906,206478,2597041,.2408304214477539,237259,-.5313262939453125,3153645,-.3149013519287109,4809587,.5668449401855469,13217,5478399,-.0032033920288086,1050334,-.1292009353637695,892435,-.4217824935913086,29799,-1.663896560668945,531929,3800515,5.915809631347656,497943,282608,.6858768463134766,1244042,.3872165679931641,23944,-.5233097076416016,486070,.2562789916992188,1716972,-.1243619918823242,117621,.5479593276977539,255864,-.3721218109130859,566477,.2965116500854492,30994440,.5548267364501953,4161386,.1656246185302734,199372,.040064811706543,1056420,-.3599262237548828,729113,1.041951179504395,183192,.1362295150756836,3507080,.0344533920288086,1145858,603274,.1282567977905273,1534084,-.2061185836791992,500850,33074112,-.0720767974853516,125764,8027488,-.0215110778808594,137040,.544804573059082,140243,.461277961730957,272148,.0320043563842773,93722,.8420238494873047,1678894,1287000,501263,-.7242708206176758,213854,521751,37822,1.001290321350098,238511,-.6974630355834961,464740,-.2777414321899414,matched (3),20747558,.90674543,975182.31,1800551.3
201511,841199,670,3824,16218181,11,0,0,0,0,0,0,0,0,0,1,0,9923,590392,-2.216584205627441,2478,-3.197008609771729,125635,2121642,-.2021818161010742,368492,.4402666091918945,2121570,-.3964023590087891,2543922,-.6369037628173828,3458,4209629,-.2634382247924805,697637,-.4091644287109375,759038,-.1619014739990234,9221,-1.172990798950195,369609,58048,-4.181621551513672,316555,94558,-1.094847679138184,1643036,.2781801223754883,22635,-.0562210083007813,327119,-.3960285186767578,1805766,.0504226684570313,41456,-1.042834281921387,289302,.1228256225585938,291783,-.6634254455566406,10053657,-1.125871658325195,3676426,-.1239070892333984,305245,.4259424209594727,804902,-.2719211578369141,276408,-.9699506759643555,143399,-.244903564453125,2672679,-.271702766418457,690080,381443,-.458409309387207,649022,-.8602228164672852,579378,30798202,-.0712928771972656,141727,7133641,-.1180496215820313,54000,-.9312887191772461,74639,-.6307134628295898,290489,.0652198791503906,75960,-.2101268768310547,2070765,786000,104652,-1.56649112701416,171441,343788,23342,-.4826374053955078,473317,.6853504180908203,216289,-.7648630142211914,matched (3),16279962,.90674543,732081.31,1681352.9
201512,841199,671,3824,18851616,12,0,0,0,0,0,0,0,0,0,0,1,33749,1553463,.9674558639526367,37313,2.711889743804932,56707,1502002,-.3453922271728516,230878,-.467529296875,2317883,.0884981155395508,3982828,.4482851028442383,4823,4218839,.0021858215332031,904804,.2600193023681641,657325,-.1438732147216797,26940,1.072128295898438,533346,111347,.6513814926147461,322611,128968,.3103513717651367,2357182,.3609209060668945,27145,.1816959381103516,422466,.2557849884033203,1731521,-.0419845581054688,98955,.8700323104858398,261923,-.0994205474853516,492284,.523045539855957,18528334,.6113643646240234,3836305,.0425682067871094,115088,-.9754180908203125,1116658,.3273754119873047,576328,.7347984313964844,89482,-.4715938568115234,1951789,-.3143348693847656,508619,317776,-.1826152801513672,442713,-.3825445175170898,689966,26061280,-.1670055389404297,40597,8967775,.2288150787353516,76262,.3451910018920898,84717,.1266536712646484,116776,-.9113082885742188,77291,.0173711776733398,2330864,728000,238470,.823603630065918,103861,222135,1607,-2.67588472366333,299557,-.4574613571166992,286006,.2793979644775391,matched (3),18877894,.90674543,798288.63,1711218.6
201601,841199,672,3824,21252948,01,0,0,0,0,0,0,0,0,0,0,0,191046,2522144,.4846220016479492,44408,.1740779876708984,114951,1319559,-.1295013427734375,258754,.1139888763427734,2987045,.2536296844482422,2030417,-.6737508773803711,40946,5135275,.1965732574462891,1452176,.4731006622314453,845298,.2515106201171875,35681,.281005859375,0,2940507,3.273685455322266,0,263920,.7160816192626953,992523,-.8649721145629883,29693,.0897188186645508,547387,.2590475082397461,1973947,.1310348510742188,47886,-.7258415222167969,262550,.0023908615112305,661652,.2956838607788086,6477777,-1.050924301147461,5498223,.3599157333374023,236918,.7220172882080078,1027740,-.0829782485961914,400099,-.364964485168457,135457,.414616584777832,2006651,.0277214050292969,660310,328884,.0343589782714844,627718,.3491687774658203,631067,29949520,.1390609741210938,209181,8746405,-.024993896484375,162189,.7545871734619141,82390,-.0278520584106445,41924,-1.024398803710938,91719,.1711521148681641,1602356,1385000,294509,.2110662460327148,254252,372048,28500,2.875534534454346,419950,.3378314971923828,315803,.0991058349609375,matched (3),22251066,.90674543,643399.31,1644678.4
201602,841199,673,3824,22695536,02,1,0,0,0,0,0,0,0,0,0,0,86435,2668717,.0564889907836914,68602,.4349021911621094,108489,1573950,.1762914657592773,317643,.2050495147705078,3926583,.2734851837158203,3364586,.5050630569458008,48327,5871858,.134037971496582,1283045,-.1238269805908203,1112373,.2745609283447266,49034,.3178958892822266,418435,42506,-4.236692428588867,362773,396359,.4066743850708008,2444683,.9014205932617188,78750,.9753665924072266,1111346,.7081708908081055,2025647,.0258541107177734,18079,-.9740724563598633,433703,.501917839050293,1916809,1.063676834106445,13494116,.7338771820068359,5066728,-.0817298889160156,251051,.0579423904418945,1791521,.5557031631469727,455218,.1290645599365234,148271,.090388298034668,3514154,.5603313446044922,998792,567652,.5458030700683594,1139870,.5965785980224609,368363,31758900,.0586605072021484,173104,8209963,-.0632944107055664,59391,-1.004619598388672,135290,.4959564208984375,218563,1.651215553283691,98658,.0729293823242188,847908,953000,546366,.6179790496826172,206755,119786,8707,-1.185776710510254,266244,-.4557228088378906,356650,.1216363906860352,matched (3),22379328,.90674543,1132102.8,1890148.4
201603,841199,674,3824,19015734,03,0,1,0,0,0,0,0,0,0,0,0,154735,545476,-1.58769416809082,42710,-.4738883972167969,17785,1675457,.0624971389770508,430375,.3037290573120117,3324705,-.1663885116577148,1716531,-.672999382019043,18764,4877933,-.1854496002197266,1214511,-.0548944473266602,1189155,.0667476654052734,53305,.0835161209106445,457875,14859,-1.05103874206543,357710,102608,-1.351404190063477,2248792,-.083521842956543,42989,-.6053342819213867,482870,-.8335800170898438,1981548,-.0220108032226563,6900,-.9632301330566406,284727,-.4208288192749023,508410,-1.327128410339356,26780874,.6854343414306641,6441271,.2400302886962891,207649,-.1898069381713867,841639,-.7554693222045898,352217,-.2565288543701172,761542,1.636302947998047,3089082,-.1289253234863281,815040,410784,-.3234405517578125,1851340,.4849958419799805,443099,31653356,-.0033283233642578,124870,10839469,.2778444290161133,93579,.4546632766723633,53526,-.9272527694702148,121586,-.5864524841308594,48285,-.71453857421875,1164877,554000,397613,-.31781005859375,78024,320265,92999,2.368461608886719,304770,.1351442337036133,584226,.4935321807861328,matched (3),18682284,.90674543,878883.56,1750268.8
201604,841199,675,3824,26839064,04,0,0,1,0,0,0,0,0,0,0,0,31030,438645,-.2179689407348633,140751,1.192559242248535,100530,1433079,-.1562604904174805,271860,-.4593696594238281,3567297,.0704269409179688,1846401,.0729331970214844,28216,6772505,.3281488418579102,1412797,.1512298583984375,1524344,.248321533203125,58034,.0849990844726563,583765,1990770,4.897670745849609,471794,122348,.1759529113769531,1835405,-.2031288146972656,39194,-.0924205780029297,467392,-.0325784683227539,1912169,-.035639762878418,179130,3.256590843200684,307259,.0761604309082031,572517,.1187534332275391,29965044,.1123428344726563,3485511,-.6141109466552734,215790,.0384559631347656,775762,-.0815057754516602,425831,.1897945404052734,167874,-1.512131690979004,3242942,.0486068725585938,1213727,534428,.2631292343139648,1712995,-.0776662826538086,317863,36286472,.1366004943847656,213972,9541355,-.1275577545166016,133927,.3584890365600586,76623,.358729362487793,247439,.7105426788330078,50025,.0354022979736328,1017885,581000,1575913,1.377111434936523,227440,368368,34042,-1.004993438720703,207095,-.3863801956176758,734432,.2288103103637695,matched (3),25347688,.90674543,739106.25,1684423.5
201605,841199,676,3824,19258168,05,0,0,0,1,0,0,0,0,0,0,0,1844,568335,.2590208053588867,37903,-1.311962127685547,45254,1696677,.1688461303710938,581291,.7599639892578125,1437168,-.9091329574584961,1592206,-.1481180191040039,9734,5335058,-.2385711669921875,1294377,-.0875425338745117,1146026,-.2852640151977539,47209,-.2064447402954102,587970,28885,-4.232954025268555,437293,129613,.0576839447021484,1459815,-.2289552688598633,25646,-.4241361618041992,855306,.6042909622192383,1648214,-.1485462188720703,77354,-.8397197723388672,405123,.2764997482299805,1073904,.6290140151977539,14839823,-.7027168273925781,3064652,-.1286802291870117,199327,-.0793590545654297,725414,-.0671024322509766,338008,-.2309732437133789,271837,.4819889068603516,2265086,-.3588676452636719,759975,517065,-.0330286026000977,1457297,-.1616601943969727,287044,34651716,-.0460987091064453,150977,9956132,.0425529479980469,104263,-.2503776550292969,155893,.7102727890014648,224089,-.09912109375,35772,-.335357666015625,1211377,1531000,1085644,-.3726615905761719,64229,339176,24965,-.3101205825805664,377589,.6006288528442383,645917,-.1284265518188477,matched (3),18207174,.90674543,883008.13,1752343.5
201606,841199,677,3824,25325866,06,0,0,0,0,1,0,0,0,0,0,0,3111,591807,.0404691696166992,129964,1.232227325439453,123057,1692352,-.0025520324707031,288330,-.7011451721191406,3054214,.7538471221923828,2961809,.6206798553466797,23335,5567617,.0426673889160156,1589556,.2054252624511719,2057849,.5853605270385742,32477,-.3740520477294922,513811,55006,.6441192626953125,259692,60760,-.7576217651367188,1576171,.0766887664794922,14359,-.5800104141235352,893934,.0441722869873047,2332836,.3473920822143555,39575,-.6701946258544922,432034,.0643129348754883,724302,-.3938474655151367,12159913,-.1991691589355469,5944879,.6625957489013672,213181,.067194938659668,837551,.1437387466430664,511817,.4148979187011719,596120,.7852392196655273,2507340,.1016092300415039,1160989,487972,-.0579109191894531,971109,-.4059000015258789,320935,36189188,.0434131622314453,156785,9998439,.0042400360107422,91003,-.1360244750976563,200551,.2518987655639648,227967,.0171575546264648,44386,.21575927734375,2098110,955000,1301841,.1816062927246094,158607,614590,28004,.114872932434082,214381,-.5660514831542969,716856,.1042041778564453,matched (3),25740752,.90674543,967662.56,1796489.8
