period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1755c124,growth1755c124,Y1771c818,Y1903c381,Y1909c251,growth1909c251,Y1911c251,growth1911c251,Y1911c381,Y1927c251,growth1927c251,Y2133c251,growth2133c251,Y2408c124,growth2408c124,Y2735c251,growth2735c251,Y2768c251,growth2768c251,Y2768c381,Y2771c124,growth2771c124,Y2771c208,growth2771c208,Y2771c381,Y2774c381,Y2775c251,growth2775c251,Y2805c381,Y2809c124,growth2809c124,Y2809c381,Y2813c381,Y2817c124,growth2817c124,Y2817c381,Y2830c251,growth2830c251,Y2843c208,growth2843c208,Y2854c251,growth2854c251,Y2858c251,growth2858c251,Y2882c124,growth2882c124,Y2882c246,growth2882c246,Y2882c381,Y2886c124,growth2886c124,Y2887c124,growth2887c124,Y2888c124,growth2888c124,Y2891c124,growth2891c124,Y2977c124,growth2977c124,Y2982c124,growth2982c124,Y2984c124,growth2984c124,Y2985c124,growth2985c124,Y3010c376,Y3011c251,growth3011c251,Y3235c586,growth3235c586,Y338c124,growth338c124,Y3495c586,growth3495c586,Y3603c124,growth3603c124,Y3984c600,growth3984c600,Y4638c826,growth4638c826,Y4918c124,growth4918c124,Y5014c348,growth5014c348,Y651c381,Y674c620,growth674c620,_merge,x,r2,s,sf
201304,830210,639,3750,20265268,04,0,0,1,0,0,0,0,0,0,0,0,4041183,.1717014312744141,278834,29587264,43702572,-.1136245727539063,14207727,-.4613609313964844,16299765,4861292,.8520965576171875,2401937,.6744508743286133,1741824,.2458019256591797,26454000,.2068862915039063,36456344,-.3628597259521484,26790304,9312718,.2511425018310547,2897403,-.1767501831054688,13047562,1515590,770300,-.4176139831542969,3149467,4775161,-.0807294845581055,10803134,6406528,2954061,.1285676956176758,8657964,102728736,-.121856689453125,2008841,-.1701507568359375,1134999,.3941144943237305,41116344,-.1435775756835938,411954,-.3986415863037109,620777,1.379098892211914,447440,203265,.4617853164672852,3084051,-.46807861328125,1257806,-.5526933670043945,1132,-2.42397403717041,4795438,.2980270385742188,8945633,.0036163330078125,7512131,-.1206436157226563,16354734,-.1238822937011719,49000,1964918,-.6917819976806641,12585739,.1069316864013672,15956086,.0701198577880859,29808,.3196325302124023,647159,.8868646621704102,864279,1.678238868713379,11097343,-.1774616241455078,3603111,.5852508544921875,480834,.6277971267700195,1579950,251478,-.1826009750366211,matched (3),20529092,.92455167,718962.88,1517325.3
201305,830210,640,3750,23786168,05,0,0,0,1,0,0,0,0,0,0,0,5047895,.2224340438842773,365703,40512124,74552144,.5340900421142578,20886246,.3853034973144531,17108082,8913052,.6062126159667969,1737563,-.32379150390625,1969742,.1229696273803711,25433504,-.0393390655517578,44753288,.2050495147705078,33716332,7974375,-.1551485061645508,2312484,-.2254924774169922,13777329,2543966,3560768,1.530951499938965,7432870,8784266,.6095342636108398,18457352,11045696,3994212,.3016653060913086,16483116,99685472,-.0300731658935547,1441119,-.3321380615234375,1838056,.4820766448974609,38535264,-.0648307800292969,736766,.5813589096069336,644264,.0371370315551758,2109315,99603,-.7133188247680664,5372766,.5550994873046875,2624825,.7356452941894531,2195,.662196159362793,4846059,.0105009078979492,12000892,.2938156127929688,12979153,.5468254089355469,14099048,-.1484088897705078,146000,2704553,.3194856643676758,15694026,.2207164764404297,22634656,.3496417999267578,27565,-.0782299041748047,815854,.2316436767578125,887341,.0263338088989258,11923293,.0717887878417969,4007703,.1064205169677734,638650,.2838344573974609,1848338,606231,.8799057006835938,matched (3),23528512,.92455167,575996.56,1455039.6
201306,830210,641,3750,23692318,06,0,0,0,0,1,0,0,0,0,0,0,4700963,-.0712032318115234,249467,46984008,67162256,-.1043872833251953,28744424,.3193531036376953,18906496,14624095,.4951534271240234,2980252,.5395240783691406,1667422,-.1666240692138672,28379866,.1096115112304688,66548608,.3967666625976563,51285136,14824756,.6200647354125977,3464355,.4042043685913086,24106340,3996940,7708984,.7724103927612305,7476620,10362362,.165217399597168,37650612,15065755,9996854,.917424201965332,34949320,116210216,.15338134765625,1893334,.2729196548461914,3129750,.5322446823120117,47259352,.2040767669677734,1113133,.412663459777832,714075,.102879524230957,4492806,77535,-.250462532043457,11609223,.7704572677612305,8645310,1.192002296447754,113141,3.942452430725098,3791383,-.2454357147216797,25454632,.7519168853759766,17457056,.2964000701904297,20693890,.3837299346923828,337000,2807002,.0371809005737305,14993041,-.0456943511962891,33278944,.3854427337646484,35587,.2554330825805664,903121,.1016206741333008,384139,-.8372249603271484,14418523,.1900196075439453,4383895,.0897197723388672,439817,-.3729982376098633,2476406,748319,.2105674743652344,matched (3),22515416,.92455167,582676.69,1457697
201307,830210,642,3750,25958824,07,0,0,0,0,0,1,0,0,0,0,0,4979066,.0574741363525391,532251,69005320,62441172,-.0728855133056641,45653452,.4626350402832031,23602742,22547264,.4329433441162109,2571384,-.1475639343261719,2026739,.1951494216918945,35396768,.2209415435791016,112465344,.5247135162353516,88166600,17709380,.1777973175048828,4807685,.3276891708374023,30552056,7122688,9755705,.2354660034179688,14620353,23791182,.8311347961425781,75081672,32476228,25708860,.9445648193359375,70605776,150159920,.2562999725341797,4280391,.8157052993774414,3573783,.1326713562011719,64303528,.3079643249511719,3702603,1.201857566833496,1618742,.8184165954589844,7311210,1880837,3.188742637634277,20156944,.5517482757568359,16927342,.6719141006469727,630553,1.717963218688965,6322999,.5114631652832031,58787944,.8370399475097656,11750627,-.3958377838134766,37552968,.5959148406982422,0,3688586,.2731256484985352,21470764,.3591060638427734,18527872,-.5856475830078125,64297,.5915327072143555,908106,.0055046081542969,1053615,1.008977890014648,13109537,-.0951728820800781,4884726,.1081752777099609,566717,.2535018920898438,3713229,1054982,.343449592590332,matched (3),25411432,.92455167,697906.81,1507462.3
201308,830210,643,3750,24963570,08,0,0,0,0,0,0,1,0,0,0,0,4555402,-.08892822265625,447028,62545648,55106304,-.1249618530273438,36827092,-.2148456573486328,16227099,14600032,-.4345893859863281,1560118,-.4996824264526367,2254091,.1063194274902344,29771156,-.1730804443359375,112661800,.0017452239990234,81858312,14404265,-.2065715789794922,5556978,.1448392868041992,30032032,8967732,5488671,-.5751657485961914,17943224,31340774,.2756061553955078,80862080,41876040,31390032,.1996555328369141,84258568,115849680,-.2594070434570313,4362219,.0189361572265625,3327846,-.0712995529174805,53149744,-.1905021667480469,2622514,-.3449029922485352,996174,-.4854831695556641,4836827,1323753,-.3512458801269531,19025524,-.0577678680419922,13668827,-.2138137817382813,693728,.0954818725585938,4361315,-.3714199066162109,68781320,.1569938659667969,8800496,-.2890987396240234,35357872,-.0602321624755859,350000,4136748,.1146669387817383,27377424,.2430267333984375,24438760,.2768936157226563,33854,-.6414556503295898,711785,-.2435846328735352,581736,-.5939655303955078,13349035,.0181026458740234,3730508,-.2695684432983398,449220,-.2323474884033203,2418387,1049205,-.0054903030395508,matched (3),24055128,.92455167,592881,1461805.8
201309,830210,644,3750,23319004,09,0,0,0,0,0,0,0,1,0,0,0,3992617,-.131866455078125,259781,47125904,51312140,-.0713367462158203,41756960,.1256332397460938,17147028,12058463,-.1912574768066406,1113423,-.3373222351074219,1543020,-.3790054321289063,30902196,.0372867584228516,106141280,-.0596199035644531,82924728,14749257,.0236682891845703,4625175,-.1835403442382813,21191418,4318559,3003420,-.6029348373413086,19794804,26840690,-.1550025939941406,73616464,30631844,27184108,-.1438579559326172,61200540,102041192,-.1269168853759766,4690394,.072535514831543,2759646,-.1872224807739258,45727124,-.150421142578125,1662542,-.4557857513427734,690866,-.3659753799438477,3328444,893224,-.3933887481689453,15822882,-.1843242645263672,10759421,-.2393360137939453,378259,-.6065006256103516,3792235,-.1398181915283203,64499140,-.0642795562744141,7847106,-.1146631240844727,27411508,-.2545566558837891,117000,5080102,.2054214477539063,21352120,-.2485675811767578,5258438,-1.536335945129395,32558,-.0390338897705078,563435,-.2337245941162109,378392,-.4300861358642578,13224596,-.0093650817871094,3959143,.0594825744628906,244176,-.609623908996582,2586455,361236,-1.066256523132324,matched (3),23775380,.92455167,474150.78,1417810.8
201310,830210,645,3750,22435796,10,0,0,0,0,0,0,0,0,1,0,0,3619037,-.0982389450073242,259295,42368484,47791556,-.0710773468017578,29100520,-.3611106872558594,18861612,11168851,-.0766372680664063,715475,-.4422473907470703,1233407,-.2239618301391602,26972750,-.1359996795654297,106088784,-.0004940032958984,72045048,13342144,-.1002635955810547,3623514,-.2440700531005859,21519078,2331534,2055437,-.3792629241943359,12021999,22475368,-.1774978637695313,46669728,17771894,16991384,-.4699268341064453,39165024,90704624,-.1177692413330078,3291350,-.3542184829711914,1989866,-.3270349502563477,41557560,-.0956134796142578,1337386,-.2176303863525391,357321,-.6593122482299805,2438160,644233,-.326777458190918,12022692,-.2746601104736328,6643518,-.4821395874023438,191733,-.6794748306274414,2760176,-.3176612854003906,35731220,-.5906276702880859,7095492,-.1006851196289063,20240608,-.3032722473144531,67000,3492140,-.3748159408569336,17955056,-.17327880859375,7139013,.3057403564453125,41934,.2530736923217773,545848,-.0317115783691406,554808,.3826913833618164,13197475,-.0020523071289063,4458504,.1187858581542969,228634,-.0657663345336914,1676572,390462,.0777988433837891,matched (3),21953970,.92455167,566693.38,1451382
201311,830210,646,3750,21384136,11,0,0,0,0,0,0,0,0,0,1,0,3615317,-.0010290145874023,207239,46197968,50520448,.0555286407470703,26061562,-.1102943420410156,18765668,5931054,-.6329269409179688,520471,-.3182125091552734,1488891,.1882514953613281,26871200,-.0037727355957031,92950000,-.1322154998779297,67811112,11498842,-.148681640625,2671861,-.3046693801879883,15434041,1956531,1429515,-.3631534576416016,8040547,13752938,-.4911670684814453,29071664,11648453,10277020,-.5027961730957031,22936576,81108808,-.11181640625,2325753,-.3472537994384766,1474286,-.2998933792114258,37749200,-.0961151123046875,491572,-1.000864028930664,437203,.2017631530761719,1403189,252507,-.9366207122802734,6967857,-.5454893112182617,4044660,-.4962444305419922,57156,-1.210319519042969,3295663,.1773128509521484,18830840,-.6405277252197266,9251425,.2653188705444336,10403385,-.6655597686767578,156000,2295919,-.4193820953369141,11932980,-.4085655212402344,10791520,.4131860733032227,38400,-.0880393981933594,429427,-.2398881912231445,584161,.0515546798706055,11439177,-.1429824829101563,4442343,-.003631591796875,252778,.1003885269165039,920972,201751,-.6602964401245117,matched (3),21492224,.92455167,541939.25,1441896.9
201312,830210,647,3750,24482550,12,0,0,0,0,0,0,0,0,0,0,1,4045952,.1125373840332031,278035,61353124,51930976,.0275382995605469,35944720,.3215217590332031,20451476,8245713,.3294916152954102,757204,.3748979568481445,1651872,.1038780212402344,27917332,.0381927490234375,114500360,.2085170745849609,77083016,14527896,.2338237762451172,3794940,.3508939743041992,22505420,4601246,1976119,.3237991333007813,8762516,10849525,-.2371311187744141,33579700,12520618,8864385,-.1478681564331055,29443032,126190152,.4419994354248047,3111315,.2910013198852539,1639884,.1064510345458984,57202172,.4156284332275391,1302594,.9745044708251953,312088,-.3371124267578125,2271049,274636,.0840072631835938,5642096,-.2110519409179688,3978625,-.0164613723754883,55389,-.0314035415649414,3973921,.1871461868286133,12678624,-.3955783843994141,15596979,.5222988128662109,15727665,.4132900238037109,275000,3095788,.2989091873168945,13129150,.0955276489257813,15241384,.3452529907226563,27042,-.3506660461425781,318557,-.2986507415771484,428035,-.3109722137451172,14499848,.2370948791503906,4253906,-.0433435440063477,94646,-.9823675155639648,1104991,204405,.0130691528320313,matched (3),23032558,.92455167,646739.56,1484466.4
201401,830210,648,3750,26106944,01,0,0,0,0,0,0,0,0,0,0,0,3575143,-.1237115859985352,541800,63256896,62537420,.1858482360839844,41799672,.1509056091308594,20523348,5087119,-.4829816818237305,1467026,.6613597869873047,2062737,.2221240997314453,39463100,.3461189270019531,139023008,.194061279296875,91275552,18393296,.2359161376953125,6624634,.5571260452270508,33420784,5583841,2359428,.1772851943969727,9519442,13032604,.1833324432373047,42429968,12116794,12055958,.3075170516967773,37953752,146751168,.1509475708007813,5435229,.557856559753418,1688481,.0292043685913086,67199568,.1610755920410156,1815323,.3319053649902344,630674,.7035045623779297,3290563,466348,.5294857025146484,8186314,.3722085952758789,7051984,.5723733901977539,50771,-.0870561599731445,6510296,.4936313629150391,15289464,.1872463226318359,19712662,.2341842651367188,29576720,.6315650939941406,368000,3389230,.0905609130859375,11867531,-.1010284423828125,19541780,.2485408782958984,74469,1.012990951538086,788467,.9062891006469727,711504,.5081768035888672,16626243,.1368446350097656,3513923,-.1911048889160156,260586,1.012788772583008,1647289,283649,.3276338577270508,matched (3),25155716,.92455167,702730,1509701.3
201402,830210,649,3750,21553732,02,1,0,0,0,0,0,0,0,0,0,0,3702214,.0349254608154297,258125,68785816,61032664,-.0243549346923828,31650464,-.2781352996826172,16860648,3785707,-.2954797744750977,1246332,-.1630325317382813,1630999,-.2348403930664063,33078576,-.1764812469482422,92061760,-.4121799468994141,63117392,12986508,-.3480758666992188,5114488,-.2587175369262695,27133916,5407012,1384278,-.5332412719726563,4966768,8536816,-.4230661392211914,27795110,5914496,8228275,-.3819818496704102,21365272,145465920,-.0087966918945313,3667828,-.3933019638061523,1260625,-.2922220230102539,65488648,-.0257911682128906,813832,-.8022642135620117,370902,-.5308513641357422,1296993,117189,-1.381144523620606,5361584,-.4232044219970703,3480860,-.7060298919677734,4178,-2.497491836547852,6346041,-.0255537033081055,12213120,-.2246532440185547,11119709,-.5725421905517578,29917042,.0114421844482422,422000,3324137,-.0193929672241211,8059874,-.3869075775146484,17031504,-.1374893188476563,50196,-.3944473266601563,534441,-.3888692855834961,527982,-.2983188629150391,12930982,-.2513561248779297,3243749,-.0800037384033203,216472,-.1854715347290039,1361733,220816,-.2504072189331055,matched (3),22407406,.92455167,612354.94,1469811.9
201403,830210,650,3750,17306720,03,0,1,0,0,0,0,0,0,0,0,0,3369870,-.0940561294555664,282514,35208060,57440156,-.0606651306152344,22423896,-.3446254730224609,13258093,3821059,.0092954635620117,1178359,-.0560817718505859,1507585,-.0786838531494141,30045522,-.0961723327636719,65212152,-.3448143005371094,40107436,11306227,-.1385574340820313,4917898,-.0391960144042969,16930746,1877931,654836,-.7485485076904297,2096179,6854835,-.2194337844848633,13013709,2545340,3084505,-.9811849594116211,9906835,135974752,-.0674724578857422,2918865,-.2284049987792969,1316325,.0432357788085938,52994176,-.2116947174072266,566285,-.3626565933227539,93796,-1.374815940856934,636886,48503,-.8821620941162109,4293410,-.2221784591674805,1556064,-.805119514465332,3833,-.0861854553222656,3543565,-.582697868347168,8837638,-.323491096496582,8926036,-.2197475433349609,20520056,-.3770256042480469,261000,1981758,-.5172262191772461,11153013,.3248119354248047,9882066,-.5443439483642578,24152,-.7315683364868164,255556,-.7377796173095703,108168,-1.585376739501953,12202017,-.0580253601074219,2542211,-.2436952590942383,401558,.6178913116455078,1349134,394745,.5809097290039063,matched (3),18669320,.92455167,762784.19,1538573.4
201404,830210,651,3750,22620052,04,0,0,1,0,0,0,0,0,0,0,0,4465889,.2815942764282227,245826,32536816,54653072,-.0497379302978516,14908818,-.4081745147705078,15901607,3802148,-.0049619674682617,1915052,.4856224060058594,1983952,.2745819091796875,29362640,-.0229892730712891,44486384,-.3824634552001953,29145386,11098273,-.0185642242431641,3758192,-.2689437866210938,14698071,1580296,959487,.3820133209228516,2475288,7260958,.0575571060180664,9444679,2961553,4752962,.4323768615722656,8382325,112212712,-.1920719146728516,1887084,-.436161994934082,1182481,-.1072282791137695,42136672,-.2292633056640625,512233,-.1003179550170898,108547,.1460609436035156,283342,104113,.7638511657714844,4071887,-.0529747009277344,1510611,-.0296459197998047,5046,.2749481201171875,5384829,.418452262878418,9301986,.0512075424194336,10352854,.1482906341552734,20589804,.0033931732177734,136000,3303136,.5108880996704102,15447286,.3257236480712891,11700948,.1689491271972656,75077,1.134147644042969,664195,.955134391784668,614230,1.73668384552002,10901265,-.1127223968505859,3499503,.3195867538452148,350238,-.1367397308349609,2079906,483184,.2021579742431641,matched (3),21994938,.92455167,615449.81,1471104
201405,830210,652,3750,26550492,05,0,0,0,1,0,0,0,0,0,0,0,4860387,.0846490859985352,317411,40740292,76088632,.3308925628662109,23488866,.4545726776123047,19073576,8797146,.8388614654541016,2569730,.2940559387207031,1886760,-.0502300262451172,30735890,.0457077026367188,49702016,.1108627319335938,33068968,14148578,.2428245544433594,3674601,-.0224933624267578,16754298,1384968,5162209,1.682721138000488,4228800,8482117,.1554479598999023,20746124,6016900,6819125,.3609628677368164,18642448,120440784,.0707607269287109,2182059,.1452360153198242,1399890,.1687784194946289,42897748,.0179004669189453,943594,.6109161376953125,476457,1.479194641113281,1590446,62805,-.5054426193237305,8840447,.7752313613891602,5471510,1.287040710449219,90564,2.887460708618164,3996180,-.2982463836669922,15950901,.5392875671386719,17294818,.5131454467773438,15942462,-.2558097839355469,169000,3106315,-.0614347457885742,28517632,.6130886077880859,26694188,.8247756958007813,106280,.3475627899169922,928454,.3349447250366211,356889,-.5429449081420898,14943102,.3153705596923828,4215860,.1862325668334961,835368,.8692598342895508,2550873,985800,.7130556106567383,matched (3),24949132,.92455167,591274.94,1461155.1
201406,830210,653,3750,27135630,06,0,0,0,0,1,0,0,0,0,0,0,4611129,-.0526447296142578,6233,51257196,82518048,.0811176300048828,32499680,.3247051239013672,19887436,18667888,.7523775100708008,3474562,.3016672134399414,1943841,.0298051834106445,40434984,.2742633819580078,78926880,.4624767303466797,61376272,13706407,-.0317497253417969,4793598,.2658367156982422,26444608,5386056,11215397,.7759227752685547,6206482,15745163,.6185741424560547,39802156,11220309,14498501,.7543134689331055,41321396,142130304,.1655864715576172,3669837,.5198783874511719,2767951,.6817140579223633,57274604,.2890377044677734,1636483,.5506086349487305,1121091,.8556795120239258,3785361,122512,.6681747436523438,12145660,.3176345825195313,8804097,.4756622314453125,241582,.9811525344848633,5900894,.3897647857666016,31866246,.6920318603515625,18025958,.0414047241210938,24798080,.4417800903320313,384000,3116048,.0031280517578125,30806602,.0772075653076172,29713134,.1071434020996094,135792,.2450466156005859,719687,-.254704475402832,869375,.8903493881225586,17825600,.1763858795166016,5697543,.3011817932128906,917041,.0932798385620117,3779041,940652,-.046879768371582,matched (3),28532122,.92455167,736362.44,1525646.8
201407,830210,654,3750,26048222,07,0,0,0,0,0,1,0,0,0,0,0,4423150,-.041621208190918,261443,77676096,74286576,-.1050853729248047,52601524,.4815139770507813,29438380,21911964,.1602287292480469,2364286,-.3849925994873047,1713896,-.1258974075317383,40295000,-.0034675598144531,122059832,.4359893798828125,97810192,17321390,.2340774536132813,5743461,.180781364440918,37110612,9933173,7990125,-.339080810546875,14088035,29899488,.6413078308105469,87674784,29974240,30199384,.7337760925292969,91068616,160424976,.1210823059082031,5004868,.3102636337280273,3858416,.3321495056152344,69513080,.1936588287353516,3753101,.8300333023071289,1611337,.362762451171875,7283049,820348,1.901519775390625,22672258,.6241703033447266,18200468,.7262296676635742,774391,1.164868354797363,5128654,-.1402606964111328,56389936,.5707435607910156,15988322,-.1199531555175781,37579824,.4157009124755859,489000,4269486,.3149280548095703,28117366,-.0913429260253906,15462702,-.6531581878662109,139025,.0235300064086914,755109,.0480461120605469,1227738,.3451547622680664,14455716,-.2095451354980469,5304071,-.0715608596801758,676875,-.3036661148071289,3685833,1120741,.1751718521118164,matched (3),26575000,.92455167,817359,1566347.4
201408,830210,655,3750,26583160,08,0,0,0,0,0,0,1,0,0,0,0,4656819,.0514802932739258,720842,62143624,55146504,-.2979373931884766,36138692,-.3753814697265625,13902656,18775880,-.1544609069824219,1739092,-.3071126937866211,1866846,.0854816436767578,38455032,-.0467376708984375,115934648,-.0514850616455078,88421824,15610072,-.1040248870849609,7092445,.210968017578125,27700510,7469003,3571014,-.8053569793701172,18359712,31929672,.0656948089599609,74580736,30582972,37019248,.2036170959472656,84440616,117738392,-.3093624114990234,5989115,.1795330047607422,3241770,-.174138069152832,51433600,-.3012237548828125,3808474,.0146465301513672,939035,-.5399665832519531,5446650,841361,.0252923965454102,24835652,.0911369323730469,17883878,-.017547607421875,691343,-.1134414672851563,5536622,.0765419006347656,81230800,.3650035858154297,9740584,-.4955577850341797,33397688,-.11798095703125,516000,5185165,.1943082809448242,37128656,.2780017852783203,20146744,.2646121978759766,100451,-.3249835968017578,555491,-.3070096969604492,873028,-.3409614562988281,17564432,.1947860717773438,4626871,-.1365938186645508,583588,-.1482906341552734,2587103,616589,-.5975427627563477,matched (3),26807226,.92455167,829838.06,1572895.3
201409,830210,656,3750,26733280,09,0,0,0,0,0,0,0,1,0,0,0,4473225,-.04022216796875,163857,52142360,56149648,.0180263519287109,36817616,.0186138153076172,16216069,18419912,-.0191402435302734,1071027,-.4847450256347656,1503487,-.2164630889892578,31304980,-.2057132720947266,103715384,-.1113758087158203,83051536,11780105,-.2815036773681641,4756474,-.3995237350463867,22142496,3871620,1889419,-.6365795135498047,15665541,32123290,.0060443878173828,71380528,22649920,36291960,-.0198421478271484,65080064,102015888,-.1433353424072266,4458270,-.2951831817626953,2561900,-.2353696823120117,48435640,-.0600547790527344,1691366,-.8116922378540039,552534,-.5303382873535156,2996606,556412,-.4135122299194336,18464998,-.2964019775390625,12268770,-.3768424987792969,441595,-.4482421875,3644365,-.4182024002075195,72709448,-.1108226776123047,6521228,-.4012384414672852,31380804,-.0622901916503906,243000,5299688,.021845817565918,42454240,.1340389251708984,4391619,-1.523344993591309,94814,-.0577535629272461,708258,.2429561614990234,630935,-.3247642517089844,13549761,-.2595081329345703,4569620,-.0124502182006836,192350,-1.109878540039063,3081061,783577,.2396669387817383,matched (3),24381328,.92455167,734123.75,1524567.5
201410,830210,657,3750,23583176,10,0,0,0,0,0,0,0,0,1,0,0,3777798,-.1689691543579102,330153,47143156,55092536,-.0190067291259766,27864740,-.2786159515380859,17085550,9911340,-.6197528839111328,765927,-.3352861404418945,1754420,.1543512344360352,27703972,-.1222000122070313,94764376,-.0902576446533203,64163592,10614667,-.1041755676269531,3940791,-.1881256103515625,17092212,1780354,1664476,-.1267595291137695,10265204,22758700,-.3446331024169922,41497644,13375041,20672928,-.5627708435058594,34703304,93748896,-.0845088958740234,4056704,-.0943899154663086,1955669,-.2700166702270508,43424888,-.1092033386230469,1010265,-.5153236389160156,263445,-.7406702041625977,2135651,468691,-.171565055847168,14107012,-.2692050933837891,7928053,-.4366493225097656,160621,-1.011345863342285,3326830,-.0911626815795898,51547324,-.3439712524414063,10839641,.5081472396850586,23814766,-.2758903503417969,194000,5090683,-.0402355194091797,29718584,-.3566551208496094,10814482,.9011869430541992,74230,-.2447481155395508,555978,-.2420797348022461,276982,-.8232507705688477,15573002,.1391696929931641,4315014,-.0573301315307617,276381,.3624629974365234,1932056,367883,-.7561044692993164,matched (3),24502924,.92455167,521582.28,1434369.8
201411,830210,658,3750,23109298,11,0,0,0,0,0,0,0,0,0,1,0,3014597,-.2256746292114258,259808,46206072,51154144,-.0741691589355469,24177284,-.1419486999511719,18815546,6460364,-.4279937744140625,884626,.144078254699707,1626579,-.0756597518920898,21699732,-.2442760467529297,92437912,-.0248546600341797,62009968,10165941,-.0431938171386719,3069665,-.249812126159668,15556551,2518899,2620829,.4539804458618164,3360537,15752695,-.3679370880126953,29990010,8950905,10888338,-.6411323547363281,26159464,84352248,-.1056194305419922,3033812,-.2905511856079102,1604008,-.1982269287109375,38823944,-.1119956970214844,700988,-.3654775619506836,126909,-.7303743362426758,1999535,225188,-.7330083847045898,7029868,-.6965045928955078,4259436,-.6212701797485352,166438,.0355749130249023,2459948,-.3018798828125,23486020,-.7860946655273438,12689618,.1575736999511719,13671472,-.5549945831298828,162000,3650283,-.3326072692871094,26447376,-.1166152954101563,8909716,-.1937427520751953,59501,-.2211751937866211,231003,-.8782978057861328,443774,.4713630676269531,12977430,-.1823253631591797,3885432,-.1048660278320313,160955,-.5406551361083984,1473578,343211,-.0694198608398438,matched (3),22344604,.92455167,448308.84,1409379
201412,830210,659,3750,22394012,12,0,0,0,0,0,0,0,0,0,0,1,3793854,.2299165725708008,445697,59780816,60223404,.1632175445556641,32404658,.2928886413574219,19650768,8330415,.2542276382446289,639890,-.3238687515258789,1536553,-.0569372177124023,31248008,.364654541015625,113716032,.2071666717529297,79678512,10204486,.0037841796875,4166562,.3055219650268555,24281628,2601956,2423085,-.0784492492675781,6584516,12454380,-.2349376678466797,40176024,10008911,11657029,.0682163238525391,37362232,122287808,.3713760375976563,2921948,-.0375690460205078,2202220,.316960334777832,54944384,.3472843170166016,1432143,.7144365310668945,501198,1.373531341552734,3145606,697578,1.130679130554199,7054318,.0034723281860352,4597142,.0762977600097656,46030,-1.28532886505127,3695317,.406926155090332,16009631,-.3832149505615234,18306612,.3664779663085938,19440298,.3520355224609375,246000,2909905,-.2266845703125,33612016,.2397270202636719,14848645,.5107669830322266,108899,.6044273376464844,94972,-.8888492584228516,407141,-.086155891418457,10593943,-.2029304504394531,3744163,-.0370359420776367,191087,.1716041564941406,1079102,236147,-.3738908767700195,matched (3),22621504,.92455167,553186.44,1446161.8
201501,830210,660,3750,27146518,01,0,0,0,0,0,0,0,0,0,0,0,3940148,.0378351211547852,378983,64064344,60396336,.0028667449951172,34903360,.0742816925048828,20532604,5581058,-.4005346298217773,740362,.1458425521850586,1927447,.2266550064086914,33882928,.0809574127197266,120732560,.0598735809326172,85907688,14186751,.3294811248779297,5072794,.1968011856079102,28787224,5801283,1207786,-.6962528228759766,7849013,13346660,.0691928863525391,43222760,11342755,13289364,.1310558319091797,40309700,147938944,.1904220581054688,4851747,.5070886611938477,1493703,-.3882074356079102,67457416,.2051734924316406,1309311,-.0896711349487305,719283,.3612537384033203,2606640,1249929,.5832271575927734,10339816,.3823614120483398,8946701,.6658506393432617,30474,-.4124202728271484,5614436,.4182748794555664,13911447,-.1404781341552734,16726660,-.0902576446533203,34575392,.5757942199707031,435000,3754517,.2548398971557617,28478964,-.1657180786132813,21084580,.3506317138671875,93561,-.1518068313598633,90820,-.0447025299072266,209743,-.6632766723632813,15400443,.374114990234375,4328225,.1449594497680664,280612,.3842439651489258,1810719,307579,.264277458190918,matched (3),28225766,.92455167,625589.44,1475374.8
201502,830210,661,3750,21787230,02,1,0,0,0,0,0,0,0,0,0,0,3712247,-.0595808029174805,347350,58000308,59071812,-.0221748352050781,24869816,-.33892822265625,17121360,2958136,-.6348190307617188,822091,.1047115325927734,1613806,-.1776018142700195,27532212,-.2075557708740234,78608264,-.4291019439697266,60494012,10169514,-.3329143524169922,4468302,-.1268835067749023,20433362,3872622,1032021,-.1572694778442383,5705705,8197237,-.4874687194824219,28738160,6765654,8059519,-.5001106262207031,23915280,142385168,-.0382633209228516,4640406,-.0445375442504883,1310134,-.131129264831543,58396008,-.1442489624023438,1183669,-.1008815765380859,520752,-.3229808807373047,1391925,364553,-1.232170104980469,6427528,-.4754114151000977,4768935,-.6291627883911133,21205,-.3626365661621094,4481890,-.2252960205078125,11412130,-.1980361938476563,13067089,-.2469081878662109,33422034,-.0339260101318359,375000,3700313,-.0145425796508789,29252928,.0268135070800781,14455089,-.3774948120117188,82673,-.1237211227416992,82618,-.0946521759033203,116481,-.5881547927856445,12705905,-.1923294067382813,3072608,-.3426313400268555,144349,-.664738655090332,1428222,263960,-.1529340744018555,matched (3),23945172,.92455167,647818.44,1484936.8
