period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1270c616,growth1270c616,Y1344c586,growth1344c586,Y1485c752,growth1485c752,Y1576c792,growth1576c792,Y1656c600,growth1656c600,Y1757c484,growth1757c484,Y1860c208,growth1860c208,Y1916c372,growth1916c372,Y2002c203,Y2088c152,growth2088c152,Y2107c68,growth2107c68,Y2364c124,growth2364c124,Y2897c620,growth2897c620,Y2902c68,growth2902c68,Y290c268,growth290c268,Y3046c688,growth3046c688,Y3089c792,growth3089c792,Y3694c203,Y3726c428,growth3726c428,Y3841c152,growth3841c152,Y3887c757,growth3887c757,Y3927c705,growth3927c705,Y393c124,growth393c124,Y3955c703,growth3955c703,Y4192c372,growth4192c372,Y4230c251,growth4230c251,Y4256c792,growth4256c792,Y4264c792,growth4264c792,Y4272c268,growth4272c268,Y4277c586,growth4277c586,Y4316c586,growth4316c586,Y4325c688,growth4325c688,Y4437c372,growth4437c372,Y4476c792,growth4476c792,Y4579c68,growth4579c68,Y4580c705,growth4580c705,Y4686c344,Y4890c208,growth4890c208,Y4950c300,growth4950c300,Y5002c124,growth5002c124,Y5004c600,growth5004c600,Y507c484,growth507c484,Y560c757,growth560c757,Y585c124,Y597c203,Y653c251,growth653c251,Y677c703,growth677c703,Y6c124,Y785c608,Y939c36,_merge,x,r2,s,sf
201407,760612,654,3584,42561632,07,0,0,0,0,0,1,0,0,0,0,0,186926,.0411109924316406,116372,-1.120299339294434,942595,.0357818603515625,1138370,-.2114028930664063,578233,.795863151550293,504021,.0608787536621094,453108,.0411386489868164,146011,-.4194726943969727,151547,65831,-.5406246185302734,102032,-.6675004959106445,2351229,.0938444137573242,2142823,.3422775268554688,13527,-1.366358757019043,148484,-.787689208984375,11692,-.9421262741088867,14963149,.0127372741699219,133179,47005,-.4739055633544922,194214,.1173639297485352,10632449,.1753597259521484,82563,-.3762025833129883,26849042,.1219482421875,2776929,-.0365495681762695,20733804,.0152740478515625,6727479,.3145265579223633,2282298,.0129785537719727,3008011,-.1926231384277344,77020,-.4116859436035156,722106,.1781110763549805,281453,.4373998641967773,63501,.124882698059082,1234421,.5876092910766602,3906344,-.1988391876220703,8926177,.1603479385375977,19937380,.3408489227294922,1360627,67260,.1314516067504883,91353,-.3036861419677734,144729,.7160921096801758,30998,1.546549797058106,89369,2.378688812255859,487090,.3791322708129883,338760,666023,487049,.0815916061401367,517142,-.2565679550170898,35126,239135,230488,matched (3),38268760,.92066038,7110802.5,13918632
201408,760612,655,3584,54744000,08,0,0,0,0,0,0,1,0,0,0,0,1430876,2.035329818725586,400937,1.23701286315918,725085,-.2623472213745117,1349586,.1702003479003906,414829,-.3321113586425781,454866,-.1026144027709961,317459,-.3557815551757813,159159,.0862216949462891,170778,67993,.0323143005371094,124620,.1999826431274414,3255238,.3253278732299805,1592177,-.2970218658447266,14318,.0568304061889648,197248,.2839841842651367,26563,.8206148147583008,17625442,.1637535095214844,153025,129136,1.010612487792969,234647,.1891212463378906,6292231,-.5245943069458008,100760,.1991796493530273,21730568,-.2115116119384766,1029267,-.9924983978271484,19915254,-.0402793884277344,2234139,-1.102344512939453,1999475,-.132298469543457,2815881,-.0660037994384766,160456,.7339544296264648,494707,-.3782062530517578,153145,-.6085805892944336,95382,.4068336486816406,679723,-.5966720581054688,4159624,.0628232955932617,7718788,-.1453313827514648,18673084,-.0655136108398438,1201881,122104,.5963077545166016,92591,.0134611129760742,83219,-.5533866882324219,4284,-1.979035377502441,7366,-2.495899200439453,328030,-.3953437805175781,385203,963333,1804475,1.309659957885742,759925,.3849020004272461,70213,442077,97183,matched (3),50879940,.92066038,5086303.5,13001357
201409,760612,656,3584,59618564,09,0,0,0,0,0,0,0,1,0,0,0,163547,-2.168941497802734,323204,-.2155208587646484,1028169,.3492460250854492,1468135,.0841951370239258,286798,-.3690881729125977,464561,.0210895538330078,366371,.1432971954345703,175924,.1001482009887695,314795,61409,-.1018486022949219,208086,.5126819610595703,4031791,.2139453887939453,1852602,.1514883041381836,23640,.5014228820800781,298619,.4147071838378906,205586,2.046344757080078,19512192,.1016960144042969,153428,152696,.1675825119018555,138483,-.5273342132568359,7040425,.1123533248901367,253796,.9237899780273438,21768136,.0017280578613281,1250001,.1942977905273438,24398032,.2030162811279297,5557192,.9112367630004883,3272135,.492558479309082,2978351,.0560941696166992,197281,.2066097259521484,724867,.3820228576660156,198983,.2618341445922852,40429,-.858342170715332,901100,.2819309234619141,5062458,.1964273452758789,8260001,.0677671432495117,23152856,.2150344848632813,1495614,33719,-1.286811828613281,85725,-.0770473480224609,96060,.1434974670410156,8001,.6246795654296875,15844,.7659168243408203,145374,-.8137950897216797,268164,1049292,429298,-1.435873031616211,477942,-.4637298583984375,9492,49360,199245,matched (3),52895332,.92066038,3616572.5,12499776
201410,760612,657,3584,74127680,10,0,0,0,0,0,0,0,0,1,0,0,329707,.7011032104492188,1002399,1.131867408752441,1395813,.3056974411010742,958475,-.4264049530029297,862401,1.100942611694336,564598,.1950206756591797,381812,.0412826538085938,295330,.5180416107177734,198329,107325,.5583057403564453,178048,-.1558980941772461,4139584,.0263843536376953,1903774,.027247428894043,16903,-.33544921875,399282,.2904987335205078,216962,.0538578033447266,20078356,.0286026000976563,116638,29527,-1.643143653869629,98275,-.3429775238037109,7286896,.0344085693359375,108435,-.8503799438476563,26492830,.1964263916015625,991059,-.2321262359619141,21791670,-.11297607421875,4042739,-.3181705474853516,1672323,-.671229362487793,2793399,-.0641107559204102,93783,-.7436456680297852,798239,.0964193344116211,324481,.4890079498291016,77301,.6481599807739258,518520,-.5526371002197266,4381410,-.1444816589355469,11723537,.3501739501953125,22102752,-.0464153289794922,1249502,79785,.8612747192382813,100602,.1600275039672852,162687,.5268545150756836,10923,.3113040924072266,109712,1.935067176818848,309233,.7547855377197266,272074,1133220,274947,-.4455728530883789,699053,.3802366256713867,0,112420,362430,matched (3),64289996,.92066038,6004148.5,13387106
201411,760612,658,3584,78122512,11,0,0,0,0,0,0,0,0,0,1,0,193328,-.5338153839111328,102753,-2.277823448181152,1080421,-.2561264038085938,1318283,.3187417984008789,387543,-.7998933792114258,376964,-.4039640426635742,333829,-.1343002319335938,186066,-.4619922637939453,215340,304296,1.042139053344727,277528,.4438686370849609,3109571,-.2861108779907227,1516434,-.2274761199951172,32830,.6638517379760742,697397,.5576877593994141,344345,.4619216918945313,20158004,.0039596557617188,127373,91432,1.130290031433106,204605,.733311653137207,6676283,-.0875158309936523,88214,-.206385612487793,21600740,-.2041454315185547,1417091,.3575878143310547,29582824,.3056678771972656,7623641,.6343317031860352,2026334,.1920146942138672,2700880,-.0336818695068359,77724,-.1878194808959961,328914,-.8866119384765625,338526,.0423736572265625,36324,-.7552289962768555,538583,.0379629135131836,4649964,.0594892501831055,10455462,-.1144733428955078,24426236,.0999546051025391,1148683,17088,-1.540959358215332,157408,.4476690292358398,159138,-.0220565795898438,11422,.0446710586547852,22751,-1.573248863220215,281514,-.0939130783081055,204523,1151529,296871,.0767192840576172,1263868,.5922060012817383,88429,64691,110205,matched (3),63527292,.92066038,4753909.5,12874954
201412,760612,659,3584,87459984,12,0,0,0,0,0,0,0,0,0,0,1,228161,.1656627655029297,205319,.6922369003295898,1160979,.0719127655029297,1483136,.117828369140625,540165,.3320474624633789,506184,.2947511672973633,425077,.2416419982910156,343734,.6137666702270508,254802,203047,-.4045639038085938,163342,-.5300760269165039,3514770,.1224899291992188,1716377,.1238536834716797,14991,-.7838926315307617,1217912,.5575380325317383,401167,.1527338027954102,18418980,-.0902214050292969,130128,179649,.675410270690918,179567,-.1305332183837891,6851584,.0259180068969727,156524,.5734434127807617,22134516,.0244102478027344,1941862,.3150405883789063,39005008,.2764949798583984,6647416,-.1370258331298828,2296778,.1252784729003906,2610280,-.0341196060180664,94824,.1988582611083984,339006,.0302219390869141,367759,.0828266143798828,48905,.2974014282226563,587782,.0874137878417969,5214082,.1145029067993164,15254424,.3777446746826172,12352320,-.6818122863769531,1816170,41207,.8802318572998047,124761,-.2324409484863281,366375,.8338861465454102,5628,-.7077875137329102,236876,2.342926979064941,319902,.1278324127197266,262573,1296761,367983,.2147388458251953,1055958,-.1797285079956055,13982,129780,312955,matched (3),91479144,.92066038,5508408.5,13172219
201501,760612,660,3584,85288184,01,0,0,0,0,0,0,0,0,0,0,0,170764,-.289769172668457,224923,.0911931991577148,1123928,-.0324335098266602,1292478,-.1375970840454102,451381,-.1795625686645508,403851,-.2258548736572266,351338,-.1905221939086914,216613,-.4617557525634766,191850,196110,-.0347614288330078,238654,.3791694641113281,4763386,.3039846420288086,1321122,-.2617340087890625,20789,.3269739151000977,426088,-1.050247192382813,196436,-.7140407562255859,15025152,-.2036552429199219,172024,74529,-.879817008972168,63876,-1.033604621887207,5245646,-.2670812606811523,153425,-.0199966430664063,25859048,.1555213928222656,1690078,-.1388721466064453,18368258,-.7530651092529297,5305519,-.2254810333251953,2681142,.1547355651855469,2683895,.0278110504150391,40871,-.8416013717651367,765359,.8143272399902344,77576,-1.556169509887695,933,-3.959229946136475,516752,-.1287927627563477,4139517,-.2307834625244141,11015255,-.3255882263183594,17998234,.3764286041259766,1222464,20626,-.6920557022094727,333417,.9829931259155273,185775,-.6791210174560547,29766,1.66561222076416,35669,-1.893254280090332,196114,-.48931884765625,231838,1215202,151483,-.8875637054443359,399980,-.9707889556884766,51364,32490,113315,matched (3),91684024,.92066038,6451458.5,13593606
201502,760612,661,3584,71162384,02,1,0,0,0,0,0,0,0,0,0,0,290491,.5312900543212891,217874,-.0318412780761719,1012107,-.1047954559326172,1160773,-.1074752807617188,303380,-.3973255157470703,349540,-.1444282531738281,213991,-.495814323425293,177517,-.1990461349487305,175284,97383,-.7000236511230469,64362,-1.310491561889648,3496789,-.3091135025024414,1293145,-.0214042663574219,12280,-.5264520645141602,690419,.4826526641845703,253921,.2566862106323242,9914644,-.4157123565673828,126791,7217,-2.334749221801758,129903,.7098445892333984,4620901,-.1268091201782227,117612,-.2658214569091797,17970936,-.3639049530029297,1313033,-.2524347305297852,14566571,-.2318954467773438,4044330,-.2714309692382813,2208834,-.1937780380249023,2910090,.0809154510498047,65040,.4645814895629883,653185,-.1584844589233398,714510,2.220338821411133,1884,.7027473449707031,406926,-.2389316558837891,4051935,-.0213842391967773,9684493,-.1287555694580078,12847985,-.3370857238769531,728432,72570,1.257998466491699,130129,-.9408674240112305,156848,-.1692590713500977,3866,-2.041146278381348,23294,-.42608642578125,267896,.3119029998779297,109033,1137408,219566,.3711795806884766,424139,.0586462020874023,0,42420,133280,matched (3),58943884,.92066038,4997065.5,12966706
201503,760612,662,3584,115147336,03,0,1,0,0,0,0,0,0,0,0,0,263744,-.096592903137207,412904,.6392984390258789,1262222,.2208395004272461,1076369,-.0754928588867188,287456,-.0539169311523438,418522,.1801118850708008,429848,.6974973678588867,146352,-.1930513381958008,241785,65227,-.4007787704467773,365867,1.737746238708496,5347085,.4247064590454102,1750942,.3030767440795898,18428,.4058990478515625,1051130,.4203224182128906,406117,.4696178436279297,20009100,.7021732330322266,171700,36460,1.619776725769043,282074,.7753810882568359,7342685,.4631156921386719,106931,-.0952072143554688,22136840,.2084884643554688,3576204,1.001961708068848,14195635,-.0257949829101563,4122207,.0190725326538086,2194415,-.0065488815307617,3135700,.0746679306030273,93072,.3583707809448242,1034126,.4594507217407227,146247,-1.586299896240234,8521,1.50913667678833,533867,.2715158462524414,4969807,.2041864395141602,8819626,-.0935468673706055,14611903,.1286487579345703,1493836,58926,-.2082691192626953,255007,.672764778137207,290186,.6152448654174805,8451,.7820644378662109,16792,-.3272933959960938,261881,-.0227088928222656,206534,1120387,342599,.4449081420898438,725759,.5371570587158203,222264,95074,302748,matched (3),105920744,.92066038,6167129,13460991
201504,760612,663,3584,82817008,04,0,0,1,0,0,0,0,0,0,0,0,220821,-.1776266098022461,503641,.1986484527587891,825618,-.4244976043701172,2052361,.6453971862792969,559508,.6659879684448242,311921,-.2939796447753906,803107,.625056266784668,249303,.53265380859375,157423,46014,-.3489274978637695,162929,-.808955192565918,2962533,-.5905075073242188,1903563,.0835733413696289,3547,-1.647768974304199,247307,-1.446990966796875,863228,.7540378570556641,21595780,.0763111114501953,109709,7792,-1.543118476867676,102823,-1.009160041809082,8631287,.1616888046264648,73953,-.3687534332275391,28774816,.2622566223144531,5285351,.3906373977661133,16183504,.1310577392578125,2550016,-.4802894592285156,2583088,.1630697250366211,3020283,-.037501335144043,86635,-.0716695785522461,633945,-.489349365234375,183885,.2290134429931641,1922,-1.4891676902771,340137,-.4507989883422852,4415317,-.1183013916015625,8466780,-.0408287048339844,15906630,.08489990234375,1183090,42495,-.3268957138061523,260707,.0221061706542969,211169,-.3178634643554688,1401,-1.797098159790039,22182,.2783784866333008,172549,-.4172086715698242,325152,1066248,312542,-.0918216705322266,541903,-.2921304702758789,38418,80263,95677,matched (3),75943600,.92066038,5548806.5,13189164
201505,760612,664,3584,82112752,05,0,0,0,1,0,0,0,0,0,0,0,332203,.4083938598632813,412196,-.2003641128540039,1019463,.2108993530273438,1600466,-.2486953735351563,647071,.1453981399536133,623718,.6929483413696289,399294,-.6987895965576172,139177,-.5829219818115234,247071,6319,-1.985384941101074,76918,-.750575065612793,2533444,-.1564645767211914,1859462,-.0234403610229492,30443,2.149753570556641,257166,.0390911102294922,1623379,.6315860748291016,14353877,-.408477783203125,105595,3751,-.7310752868652344,62724,-.4942655563354492,8195348,-.0518274307250977,194263,.9657831192016602,25824952,-.1081581115722656,2098139,-.9238882064819336,15017335,-.0747871398925781,1736171,-.3844175338745117,3106534,.1845226287841797,2999898,-.0067720413208008,70464,-.2066020965576172,642113,.0128021240234375,253200,.3198690414428711,1395,-.3204717636108398,572590,.5208215713500977,4915008,.107213020324707,7310048,-.1469011306762695,11459765,-.3278942108154297,1017881,61123,.3635015487670898,218570,-.1762905120849609,218817,.0355768203735352,5248,1.320660591125488,14579,-.4196987152099609,297738,.5455331802368164,270852,1046461,272109,-.1385364532470703,417568,-.2606401443481445,9182,62772,204991,matched (3),89832032,.92066038,5519890,13177025
201506,760612,665,3584,80483624,06,0,0,0,0,1,0,0,0,0,0,0,463042,.3320713043212891,473379,.138397216796875,1023726,.0041732788085938,1412924,-.1246337890625,498911,-.2600278854370117,363265,-.5405654907226563,228248,-.55926513671875,196437,.3445949554443359,221327,42031,1.894846916198731,217188,1.038023948669434,3343558,.2774553298950195,2003016,.074366569519043,12382,-.8996124267578125,146478,-.5628461837768555,446134,-1.291646003723145,15154851,.0543003082275391,100093,9959,.9764547348022461,203998,1.179366111755371,7982632,-.0262985229492188,197200,.0150051116943359,30304600,.1599578857421875,4607249,.7865800857543945,26667850,.5742530822753906,2063864,.1728982925415039,2390675,-.261932373046875,3183281,.0593338012695313,58244,-.1904611587524414,514966,-.2206630706787109,122367,-.7271547317504883,3930,1.035745143890381,412369,-.3282508850097656,4791071,-.0255393981933594,6806651,-.0713491439819336,11997709,.0458736419677734,4074665,74306,.1953039169311523,144320,-.4150733947753906,141143,-.4384622573852539,37290,1.960878372192383,25564,.5616025924682617,288893,-.0301580429077148,313630,1001943,288152,.0572853088378906,618518,.392878532409668,359244,23471,502624,matched (3),84915984,.92066038,6154889,13455387
201507,760612,666,3584,74006088,07,0,0,0,0,0,1,0,0,0,0,0,214302,-.7704315185546875,275882,-.5399236679077148,1074220,.0481452941894531,1329474,-.060877799987793,456806,-.0881690979003906,483426,.2857656478881836,221618,-.0294780731201172,177512,-.1013031005859375,313878,115069,1.007123947143555,147377,-.3877696990966797,3079015,-.0824251174926758,2053156,.024724006652832,4628,-.9841184616088867,93132,-.4528570175170898,1426069,1.162057876586914,17309836,.1329555511474609,162041,8173,-.1976404190063477,270642,.2826871871948242,8492248,.0618858337402344,157160,-.226954460144043,22428506,-.3009662628173828,2986335,-.4335842132568359,23123152,-.1426239013671875,1447452,-.3547754287719727,2213398,-.0770463943481445,2526543,-.2310600280761719,87177,.4033002853393555,474103,-.082676887512207,376814,1.124727249145508,1014,-1.354736804962158,1043955,.9288530349731445,4879510,.0182914733886719,8363579,.2059860229492188,16356781,.3099269866943359,1588285,77025,.0359382629394531,140443,-.0272312164306641,81417,-.5501890182495117,8148,-1.520953178405762,36092,.3448867797851563,369633,.2464542388916016,370902,717621,232891,-.2129173278808594,735792,.1736211776733398,0,160885,248036,matched (3),71760872,.92066038,6144041.5,13450429
201508,760612,667,3584,59936832,08,0,0,0,0,0,0,1,0,0,0,0,196709,-.0856609344482422,630083,.8258790969848633,660077,-.4869928359985352,1379046,.0366086959838867,526664,.1423044204711914,294446,-.4958028793334961,372101,.5182104110717773,128837,-.320490837097168,226371,137343,.1769495010375977,123862,-.1738262176513672,2420268,-.2407321929931641,1416902,-.3709049224853516,51689,2.413120269775391,166743,.5824356079101563,501705,-1.04466438293457,14504937,-.1767864227294922,142386,10054,.2071342468261719,165781,-.4901294708251953,5369516,-.4584159851074219,182126,.147435188293457,18651848,-.1843891143798828,2640405,-.1231145858764648,22188312,-.0412693023681641,3072192,.7525863647460938,3489210,.4551458358764648,2395188,-.0533905029296875,84003,-.0370883941650391,421177,-.1183710098266602,212615,-.5722684860229492,648,-.4477672576904297,768031,-.3069419860839844,3700611,-.2765474319458008,8251378,-.0135059356689453,9450636,-.5485610961914063,1869185,80353,.0422992706298828,52004,-.9934816360473633,186594,.829350471496582,3516,-.8404483795166016,22408,-.4766530990600586,284588,-.2614679336547852,265403,794718,202596,-.1393566131591797,682451,-.07525634765625,65549,27288,289828,matched (3),54262556,.92066038,5830411.5,13310090
201509,760612,668,3584,47181700,09,0,0,0,0,0,0,0,1,0,0,0,254149,.256195068359375,154185,-1.407698631286621,1152828,.5576162338256836,697756,-.6812782287597656,298271,-.5685606002807617,280702,-.0478019714355469,342694,-.0823268890380859,242191,.6311788558959961,188799,90888,-.4128532409667969,114826,-.075749397277832,2814239,.1508140563964844,1392806,-.0171527862548828,17154,-1.10301399230957,140419,-.1718225479125977,210161,-.8701381683349609,16154455,.1077060699462891,199362,17708,.5660457611083984,88152,-.6316051483154297,5083079,-.0548200607299805,92544,-.6770153045654297,17910802,-.0405406951904297,3651380,.3241729736328125,21723284,-.02117919921875,4692554,.4235858917236328,1695361,-.7217788696289063,2173393,-.097172737121582,75083,-.1122579574584961,1017922,.8824653625488281,114093,-.6224699020385742,1347,.7317442893981934,884253,.1409130096435547,4543377,.2051725387573242,10544690,.2452421188354492,12877919,.3094329833984375,626296,60845,-.2781000137329102,145123,1.026261329650879,177501,-.0499582290649414,3582,.0185976028442383,16653,-.2968282699584961,208447,-.3113574981689453,261885,967625,286242,.3456239700317383,529783,-.2532234191894531,188242,77553,94298,matched (3),45615056,.92066038,5803949,13298519
201510,760612,669,3584,51539152,10,0,0,0,0,0,0,0,0,1,0,0,413834,.487544059753418,389759,.9273757934570313,1071079,-.0735511779785156,1231361,.5680065155029297,400781,.2954130172729492,292705,.0418720245361328,412201,.1846723556518555,176122,-.3185501098632813,405754,182360,.696354866027832,142626,.2168073654174805,2963410,.0516490936279297,978386,-.3531713485717773,25470,.3952703475952148,184424,.2726058959960938,328944,.4480133056640625,22448882,.3290462493896484,170036,80545,1.514800071716309,372730,1.441791534423828,9607192,.6365938186645508,127554,.3208560943603516,24258356,.3033580780029297,3899274,.0656852722167969,26265544,.1898727416992188,3166698,-.3932876586914063,2655603,.4487752914428711,2400743,.0994892120361328,49245,-.4217863082885742,712170,-.3572015762329102,137531,.1868362426757813,1758,.2662968635559082,1360691,.4310054779052734,4602983,.0130348205566406,13636731,.2571449279785156,15097795,.1590347290039063,2134661,61525,.0111141204833984,230320,.461888313293457,117425,-.4131765365600586,40188,2.417647361755371,18157,.0864658355712891,241889,.1487941741943359,298427,1266714,352930,.2094316482543945,1222994,.8365898132324219,0,114335,139087,matched (3),33535092,.92066038,5390331,13123279
201511,760612,670,3584,49477664,11,0,0,0,0,0,0,0,0,0,1,0,284873,-.3734207153320313,313003,-.2193164825439453,783348,-.3128452301025391,1191599,-.0328245162963867,262694,-.4224252700805664,427064,.3777685165405273,365050,-.1214761734008789,158916,-.1028003692626953,311508,59971,-1.11212158203125,127254,-.1140403747558594,1483066,-.6922292709350586,1277368,.2666530609130859,10175,-.9175682067871094,520046,1.036680221557617,220555,-.3997402191162109,18556442,-.1904239654541016,149596,10300,-2.056672096252441,140871,-.9730100631713867,7654320,-.2272415161132813,288983,.8178281784057617,21504340,-.1205062866210938,4913779,.2312526702880859,29561836,.11822509765625,2626957,-.1868629455566406,1774823,-.4029703140258789,2874802,.1802053451538086,60965,.2134914398193359,495362,-.3630285263061523,48214,-1.048200607299805,100413,4.045114994049072,766205,-.5742988586425781,4409163,-.0430202484130859,10332213,-.2775001525878906,16211137,.0711498260498047,572926,36868,-.5120992660522461,150228,-.4273157119750977,105217,-.1097755432128906,5343,-2.017781257629395,27847,.4276695251464844,204386,-.1684684753417969,240169,1249997,325529,-.0808181762695313,1183986,-.0324153900146484,6644,22446,212825,matched (3),54916296,.92066038,3567808,12485754
201512,760612,671,3584,65681220,12,0,0,0,0,0,0,0,0,0,0,1,169281,-.5204839706420898,617608,.6796417236328125,887138,.1244239807128906,1384459,.1500129699707031,327515,.2205438613891602,324335,-.2751569747924805,437374,.1807537078857422,224005,.343292236328125,356091,121412,.7053289413452148,144886,.1297616958618164,2607973,.5644617080688477,1487515,.1523056030273438,34668,1.225883483886719,709927,.3112449645996094,321739,.3775930404663086,12797922,-.3715343475341797,163940,20672,.6966361999511719,266115,.6360845565795898,7408051,-.0327024459838867,165276,-.558751106262207,22159292,.0300006866455078,6024879,.2038545608520508,36243376,.2037734985351563,2793395,.061431884765625,2163878,.1982011795043945,2834362,-.0141668319702148,67858,.1071176528930664,945449,.6463718414306641,124052,.9450521469116211,60588,-.5051946640014648,1016477,.2826480865478516,5454415,.2127408981323242,18533192,.5842952728271484,20138260,.2169227600097656,2436552,72417,.6750965118408203,168580,.1152563095092773,181319,.5442333221435547,2085,-.9410185813903809,28348,.0178308486938477,280754,.3174676895141602,291746,1377522,635988,.6697282791137695,1328581,.1152248382568359,0,49642,244625,matched (3),64169928,.92066038,4771216,12881355
201601,760612,672,3584,61491992,01,0,0,0,0,0,0,0,0,0,0,0,256051,.4138164520263672,210613,-1.075832366943359,849450,-.0434112548828125,749113,-.6141748428344727,324278,-.0099325180053711,263620,-.2072687149047852,339604,-.2530078887939453,68130,-1.190250396728516,250894,49891,-.8893499374389648,164658,.1279239654541016,3424808,.2724714279174805,1246144,-.1770534515380859,13257,-.9612913131713867,379054,-.6274833679199219,5652,-4.041730880737305,7566775,-.5255165100097656,131218,41471,.6962137222290039,79678,-1.205935478210449,4254114,-.5546808242797852,97959,-.5230684280395508,18441228,-.1836681365966797,256510,-3.156485557556152,17057810,-.7536487579345703,3199017,.1355857849121094,1806437,-.1805458068847656,1759018,-.4770612716674805,51324,-.2792587280273438,645352,-.3818645477294922,90595,-.3143024444580078,38853,-.4443120956420898,699495,-.3737392425537109,3454966,-.4566125869750977,8726430,-.7532062530517578,14730025,-.3127346038818359,947458,77047,.0619745254516602,241958,.361353874206543,81281,-.8023452758789063,1943,-.0705356597900391,22678,-.2231607437133789,161945,-.5502214431762695,196974,889906,221997,-1.052515983581543,490822,-.9957847595214844,4261,0,174452,matched (3),53590412,.92066038,5499398.5,13168454
201602,760612,673,3584,62113512,02,1,0,0,0,0,0,0,0,0,0,0,175614,-.3770875930786133,313522,.3978471755981445,946033,.1076879501342773,1274843,.5316886901855469,409113,.2323894500732422,360377,.3126420974731445,583828,.5418262481689453,97243,.3557949066162109,361867,153942,1.126735687255859,211934,.2524042129516602,2950286,-.1491432189941406,1476940,.1699180603027344,5058,-.9635543823242188,881072,.8434600830078125,82893,2.685541152954102,9591266,.2370853424072266,147991,97507,.8549299240112305,118156,.394012451171875,7165215,.5213518142700195,198316,.7053127288818359,20665624,.1138839721679688,2588131,2.3115234375,16450259,-.0362663269042969,1854005,-.5454959869384766,2618597,.3712825775146484,2536104,.3658733367919922,72313,.3428449630737305,944486,.3808450698852539,96855,.0668163299560547,26611,-.3784599304199219,860830,.2075386047363281,4332606,.2263565063476563,6554148,-.2862577438354492,14818544,.0059928894042969,1743771,45156,-.5342922210693359,260595,.0742034912109375,248564,1.11778736114502,15952,2.105350971221924,154283,1.917392730712891,455778,1.034749031066895,277426,1229087,210929,-.051142692565918,819695,.5128507614135742,159850,67184,328711,matched (3),77353768,.92066038,6388924,13564039
201603,760612,674,3584,54324732,03,0,1,0,0,0,0,0,0,0,0,0,226643,.2550868988037109,204188,-.428828239440918,1018046,.0733633041381836,873262,-.3783426284790039,176599,-.8401098251342773,389491,.0776901245117188,502938,-.149139404296875,73868,-.274932861328125,309776,121435,-.2371969223022461,72842,-1.06798267364502,2693332,-.0911226272583008,1998426,.3023881912231445,29413,1.760465621948242,739338,-.1753835678100586,96680,.1538562774658203,9237314,-.0376014709472656,144790,60896,-.4707565307617188,44756,-.9707803726196289,5698304,-.229069709777832,183745,-.0763120651245117,22387200,.08001708984375,1391225,-.6207504272460938,15645542,-.0501556396484375,5303247,1.050971031188965,2973962,.1272563934326172,2966670,.1568107604980469,58038,-.2199058532714844,752409,-.227360725402832,898895,2.227951049804688,50128,.6332550048828125,828646,-.0381040573120117,4661923,.0732583999633789,3939710,-.5089912414550781,19572396,.2782402038574219,966060,23943,-.6344470977783203,199671,-.26629638671875,104607,-.8654899597167969,7040,-.8179759979248047,15837,-2.276439666748047,393772,-.1462335586547852,247095,1123566,419124,.6866455078125,795909,-.0294475555419922,5439,58429,279568,matched (3),51950104,.92066038,5105822,13009005
201604,760612,675,3584,56096996,04,0,0,1,0,0,0,0,0,0,0,0,435423,.6529426574707031,454506,.8001699447631836,1045726,.0268259048461914,1161803,.2854928970336914,519273,1.078548431396484,366976,-.0595436096191406,328756,-.4251518249511719,86375,.1564178466796875,323910,217559,.5830907821655273,196243,.9910612106323242,2571180,-.0464143753051758,1849474,-.077458381652832,7317,-1.391236305236816,512977,-.3655242919921875,138777,.3614616394042969,6202634,-.3982763290405273,105615,57039,-.0654325485229492,89119,.6887474060058594,7478312,.2718381881713867,225862,.2063751220703125,17892748,-.2240943908691406,2586187,.619999885559082,16489457,.0525341033935547,2537816,-.7370147705078125,2879313,-.032343864440918,2455541,-.1890926361083984,50751,-.1341667175292969,953857,.2372331619262695,90913,-2.291263580322266,21829,-.8313407897949219,766605,-.0778217315673828,4096362,-.129328727722168,3224502,-.2003288269042969,26960696,.3202590942382813,1470632,27049,.121973991394043,227899,.1322307586669922,142501,.3091392517089844,11915,.5261898040771484,20191,.2428884506225586,203000,-.6625661849975586,222876,1253588,259417,-.4797296524047852,953795,.1809635162353516,21599,41213,62987,matched (3),69797144,.92066038,6205008.5,13478387
