period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1494c620,growth1494c620,Y1500c608,Y1575c440,growth1575c440,Y1610c620,growth1610c620,Y1674c752,growth1674c752,Y1713c372,growth1713c372,Y1764c752,growth1764c752,Y1789c484,growth1789c484,Y2051c688,growth2051c688,Y2093c191,growth2093c191,Y2549c484,growth2549c484,Y2620c484,growth2620c484,Y2622c826,growth2622c826,Y2645c428,growth2645c428,Y2902c352,growth2902c352,Y3046c372,growth3046c372,Y3108c440,growth3108c440,Y3238c484,growth3238c484,Y3308c222,growth3308c222,Y3319c246,growth3319c246,Y3340c484,growth3340c484,Y3462c246,growth3462c246,Y3482c152,growth3482c152,Y3606c246,growth3606c246,Y3837c705,growth3837c705,Y3844c203,Y403c484,growth403c484,Y4118c348,growth4118c348,Y4165c642,Y4169c703,growth4169c703,Y4197c428,growth4197c428,Y4257c484,growth4257c484,Y4277c36,Y4315c152,growth4315c152,Y4386c222,growth4386c222,Y4390c703,growth4390c703,Y4495c191,growth4495c191,Y4610c440,growth4610c440,Y4823c32,Y4884c348,growth4884c348,Y4987c218,Y5034c68,growth5034c68,Y539c826,growth539c826,Y580c620,growth580c620,Y658c428,growth658c428,Y666c203,Y666c208,growth666c208,Y677c251,growth677c251,Y847c484,growth847c484,Y857c620,growth857c620,_merge,x,r2,s,sf
201209,293499,632,1315,7895810,09,0,0,0,0,0,0,0,1,0,0,0,2073456,-.0253782272338867,2493731,133171,-.4175739288330078,120931,-.0848283767700195,1477606,-.1022062301635742,188401,-.1068286895751953,4486740,.0994377136230469,1117059,.0794401168823242,1076077,.1639928817749023,1045480,-.1577396392822266,8936579,-.1702728271484375,1150555,-.0715951919555664,99554,-1.060738563537598,26652,1.151067733764648,15137,.1357135772705078,109762,-1.149585723876953,1460759,.1440877914428711,2283180,-.1104440689086914,26361,-.1080198287963867,169131,-.1725912094116211,7778971,-.3167791366577148,4885803,-.1124124526977539,400814,-.5195112228393555,3994171,-.2057380676269531,372210,-.6455488204956055,3686585,119857,-1.322192192077637,111970,.7796049118041992,612210,3467520,.2346563339233398,2218602,-.03564453125,9792743,-.0862293243408203,3136281,12293229,-.3649864196777344,14225,.4908742904663086,695822,-.2007417678833008,64749,-.0192728042602539,298235,-.2360973358154297,141276,37040,-1.088709831237793,79967,2854,.1807808876037598,41358940,-.1530532836914063,480180,-.0892906188964844,301392,.1252994537353516,5641461,3590004,-.0738706588745117,6639560,.1645774841308594,40331376,-.4290256500244141,433574,.8062210083007813,matched (3),10662111,.89497519,1133077.5,2285494.8
201210,293499,633,1315,12716785,10,0,0,0,0,0,0,0,0,1,0,0,2615065,.2320718765258789,3140125,86211,-.4348354339599609,125879,.0401010513305664,1651525,.1112756729125977,231482,.2059297561645508,4155300,-.0767421722412109,1379572,.2110748291015625,734722,-.3815851211547852,1559151,.3996658325195313,9113342,.0195865631103516,2895161,.9227962493896484,398113,1.386035919189453,35171,.2773580551147461,21309,.3419876098632813,336992,1.121745109558106,1700086,.1517229080200195,2446465,.0690746307373047,86989,1.193896293640137,407410,.879145622253418,8841644,.1280488967895508,5345314,.0898866653442383,974734,.888667106628418,3812410,-.046574592590332,428716,.1413364410400391,5125210,304939,.933812141418457,56670,-.6809854507446289,771366,3735229,.0743694305419922,2864917,.2556619644165039,10780652,.0961112976074219,4111871,12658540,.0292835235595703,5960,-.8699312210083008,353535,-.6771116256713867,70721,.0882244110107422,322166,.0771856307983398,175540,73251,.6818933486938477,187855,3548,.2176623344421387,57445720,.3285503387451172,641157,.2891139984130859,472749,.4501523971557617,6552973,4416350,.2071599960327148,20294022,1.117280006408691,79141592,.6741085052490234,587281,.303441047668457,matched (3),12867127,.89497519,1094122.5,2266434.5
201211,293499,634,1315,10782028,11,0,0,0,0,0,0,0,0,0,1,0,1922382,-.3077239990234375,2796706,79894,-.0760974884033203,74238,-.5280447006225586,1380267,-.1794214248657227,209205,-.1011877059936523,3615636,-.1391162872314453,1247581,-.1005668640136719,871691,.1709423065185547,1542327,-.0108489990234375,10625403,.1535091400146484,889884,-1.179704666137695,173910,-.8281984329223633,3160,-2.409649848937988,10185,-.7382135391235352,183902,-.605656623840332,1640434,-.0357179641723633,2228169,-.0934638977050781,19763,-1.481969833374023,143071,-1.046478271484375,8592647,-.0285663604736328,5100490,-.0468835830688477,634349,-.4295654296875,3480070,-.0912094116210938,349190,-.2051782608032227,3967867,189446,-.4760074615478516,18087,-1.142051696777344,703621,3988933,.0657148361206055,1833560,-.4462795257568359,10595517,-.0173225402832031,3691274,11282944,-.1150398254394531,3212,-.6181764602661133,1781985,1.617500305175781,32011,-.79266357421875,330201,.0246343612670898,115690,34764,-.7453088760375977,114213,2460,-.3662223815917969,41098948,-.3348579406738281,548870,-.1554126739501953,351493,-.2963743209838867,5409850,3645179,-.1919078826904297,13056531,-.4410362243652344,36566684,-.7721004486083984,224544,-.9614315032958984,matched (3),8585165,.89497519,932540.06,2193000.8
201212,293499,635,1315,18915048,12,0,0,0,0,0,0,0,0,0,0,1,2048776,.0636777877807617,3579761,108517,.3062057495117188,11264,-1.885664939880371,926865,-.3982248306274414,222283,.0606365203857422,3129142,-.1445093154907227,668407,-.6240644454956055,654926,-.2859125137329102,1243219,-.2155885696411133,8429690,-.2314882278442383,808391,-.0960454940795898,228754,.2741098403930664,12742,1.394330978393555,16269,.4683456420898438,149019,-.2103290557861328,968401,-.5270700454711914,1569543,-.3503952026367188,17627,-.1143798828125,318820,.8012857437133789,8569397,-.0027093887329102,4324452,-.1650514602661133,380949,-.5099334716796875,3567856,.0249128341674805,546701,.4482860565185547,3683686,261951,.3240537643432617,64083,1.264985084533691,983827,8092624,.7074289321899414,2500613,.3102760314941406,9338834,-.1262493133544922,2526737,11374120,.0080490112304688,7529,.8518686294555664,660856,-.9919471740722656,55853,.5566434860229492,303567,-.0840988159179688,59004,193371,1.716028213500977,76143,1456,-.5244684219360352,45672940,.1055240631103516,536653,-.0225105285644531,349307,-.0062389373779297,6140356,4098386,.1171875,10666399,-.2021903991699219,100441424,1.01043701171875,262061,.154505729675293,matched (3),19833114,.89497519,1378999.9,2416870.5
201301,293499,636,1315,20276964,01,0,0,0,0,0,0,0,0,0,0,0,2382306,.1508264541625977,3249420,126278,.1515798568725586,505972,3.804869651794434,1827128,.6786928176879883,228530,.0277166366577148,3757048,.1828746795654297,873872,.268035888671875,1015193,.4383115768432617,1339140,.0743236541748047,9674379,.137721061706543,875444,.0796852111816406,564782,.9037923812866211,50043,1.367979049682617,23374,.3623628616333008,181917,.1994771957397461,962004,-.0066280364990234,2375201,.4142971038818359,57751,1.186708450317383,525960,.5005979537963867,7664013,-.1116619110107422,4498332,.0394220352172852,770825,.7047958374023438,3493326,-.0211105346679688,304175,-.586298942565918,4324384,346042,.2784023284912109,65288,.0186290740966797,1211076,2899456,-1.026430130004883,2123373,-.1635293960571289,11830948,.2365379333496094,3519809,20281526,.578369140625,6664,-.1220426559448242,1387362,.7416238784790039,45838,-.1976089477539063,348294,.1374444961547852,108478,1306,-4.997642040252686,120850,4858,1.204934120178223,58522168,.2479000091552734,354274,-.4152803421020508,495818,.3502578735351563,7282624,4397252,.0703868865966797,12236242,.1373023986816406,191778256,.6467647552490234,113049,-.8407564163208008,matched (3),21197436,.89497519,1446942.6,2456270.5
201302,293499,637,1315,9959030,02,1,0,0,0,0,0,0,0,0,0,0,2251102,-.0566492080688477,1835209,43995,-1.054409980773926,72360,-1.944827079772949,1461679,-.2231597900390625,178556,-.2467660903930664,3879495,.0320720672607422,1313744,.4077024459838867,947189,-.0693349838256836,810309,-.5023670196533203,9119499,-.0590667724609375,767611,-.1314477920532227,253807,-.79986572265625,22634,-.7934293746948242,21068,-.1038694381713867,163716,-.1054172515869141,870637,-.0997934341430664,2294286,-.0346603393554688,42505,-.3065185546875,258762,-.7093162536621094,7506559,-.0207586288452148,4631394,.0291509628295898,489660,-.4537506103515625,4260502,.1985321044921875,296828,-.0244503021240234,4069542,227281,-.4203729629516602,57997,-.1184167861938477,831332,2806782,-.0324840545654297,1921031,-.1001443862915039,10217230,-.1466445922851563,2599743,10185574,-.6887378692626953,5765,-.1449146270751953,250043,-1.713526725769043,31158,-.386042594909668,196421,-.5727863311767578,16362,746,-.5599985122680664,90438,1224,-1.37850284576416,32957288,-.5741939544677734,500065,.3446674346923828,465963,-.0621023178100586,6103498,3384062,-.2619037628173828,9640790,-.2383975982666016,36292104,-1.664739608764648,46727,-.8834991455078125,matched (3),9398781,.89497519,1054727,2247681.3
201303,293499,638,1315,13443132,03,0,1,0,0,0,0,0,0,0,0,0,1808842,-.2187328338623047,2981185,93810,.7571954727172852,1727,-3.735268115997315,1295219,-.120905876159668,292345,.4930324554443359,4223904,.0850543975830078,994399,-.2784976959228516,1221514,.2543468475341797,1528907,.634892463684082,11180490,.2037563323974609,910989,.1712474822998047,479401,.6359634399414063,10002,-.8166675567626953,8650,-.8901958465576172,191306,.1557407379150391,1014045,.1524782180786133,2322837,.0123672485351563,78754,.6167068481445313,376761,.375701904296875,9190608,.2024059295654297,4328220,-.0677013397216797,725736,.3934755325317383,5659291,.2839117050170898,288998,-.0267333984375,3422004,253311,.1084308624267578,86061,.3946657180786133,1637994,3149536,.1152162551879883,1046433,-.6074743270874023,10638393,.0403938293457031,2907727,11445782,.1166496276855469,11183,.6625900268554688,303986,.1953487396240234,71362,.8286943435668945,362862,.6137619018554688,70733,6454,2.157729625701904,171280,1466,.1804132461547852,42029172,.2431526184082031,418815,-.1773090362548828,390073,-.1777725219726563,7627844,4358575,.2530689239501953,10740570,.1080245971679688,60773320,.5155506134033203,159251,1.226160049438477,matched (3),14535525,.89497519,1254847.4,2348247
201304,293499,639,1315,19662604,04,0,0,1,0,0,0,0,0,0,0,0,2387271,.2774639129638672,3720596,121511,.258732795715332,249832,4.974402904510498,1605361,.2146692276000977,216036,-.3024892807006836,5373672,.2407512664794922,1401754,.3433408737182617,2206995,.5915412902832031,1666469,.0861539840698242,11678513,.0435810089111328,1124297,.2103824615478516,598810,.222407341003418,55867,1.720188140869141,38762,1.499881744384766,322491,.5222005844116211,1093930,.0758295059204102,2964478,.2439117431640625,10455,-2.019248008728027,438309,.1513137817382813,9356496,.0178890228271484,4333950,.0013227462768555,838893,.1448965072631836,4137260,-.3132648468017578,437951,.4156875610351563,3750999,325815,.2517118453979492,85775,-.0033292770385742,2438224,3384578,.0719738006591797,1614458,.4336118698120117,11875740,.1100292205810547,3365997,15152451,.2805404663085938,11859,.0586919784545898,454737,.4027376174926758,102304,.3601827621459961,396680,.0891075134277344,69466,7078,.0922918319702148,141624,3184,.7756004333496094,58425988,.3293972015380859,568755,.3060207366943359,443189,.1276626586914063,7334696,5090965,.1553220748901367,19886460,.6160106658935547,125517472,.7252941131591797,139804,-.1302404403686523,matched (3),20536774,.89497519,1086821.5,2262919
201305,293499,640,1315,16693412,05,0,0,0,1,0,0,0,0,0,0,0,2641836,.101323127746582,2746425,120451,-.0087614059448242,287623,.1408615112304688,1596949,-.005253791809082,237786,.0959262847900391,4950451,-.0820322036743164,1105494,-.237431526184082,1988104,-.1044502258300781,1609568,-.0347414016723633,10935793,-.0657100677490234,814135,-.3227872848510742,383289,-.4461555480957031,14843,-1.325445175170898,30214,-.2491350173950195,316253,-.0195322036743164,1012204,-.0776472091674805,2667889,-.1054134368896484,20524,.6745138168334961,614656,.3381385803222656,15595822,.5109310150146484,4525577,.0432653427124023,898478,.0686197280883789,4530922,.0908918380737305,356971,-.2044525146484375,3378906,235013,-.3266887664794922,80367,-.0651235580444336,2252564,3814935,.119694709777832,1908129,.1671237945556641,13468671,.1258678436279297,3216496,11207229,-.3016033172607422,8746,-.3044900894165039,698938,.4298429489135742,54505,-.6296558380126953,525386,.2810029983520508,58489,3622,-.6699657440185547,56046,798,-1.383784770965576,39266804,-.3973827362060547,415673,-.3135509490966797,387505,-.1342678070068359,9132051,4409440,-.1437196731567383,11432053,-.5536174774169922,44983240,-1.026153564453125,86345,-.4818906784057617,matched (3),15124425,.89497519,1151792.3,2294830.5
201306,293499,641,1315,11582370,06,0,0,0,0,1,0,0,0,0,0,0,1930818,-.3135299682617188,2301251,86089,-.3358612060546875,84185,-1.228633880615234,1238223,-.2544174194335938,229102,-.0372037887573242,5010353,.0120277404785156,1196555,.0791540145874023,807751,-.9006834030151367,1635146,.0157661437988281,9099098,-.1838665008544922,676619,-.1850175857543945,466754,.1970129013061523,5401,-1.010944366455078,6128,-1.595437049865723,304587,-.0375862121582031,1055066,.041473388671875,2442847,-.0881233215332031,72499,1.261978149414063,426623,-.3651618957519531,8640671,-.5905227661132813,4500245,-.0056133270263672,404270,-.798619270324707,3923017,-.1440649032592773,458521,.2503519058227539,3370049,209428,-.1152610778808594,24640,-1.182232856750488,2387468,2311593,-.5009870529174805,1496002,-.2433271408081055,11956362,-.1191024780273438,2718815,11316840,.0097332000732422,1950,-1.500767230987549,448198,-.4443273544311523,68603,.2300434112548828,465738,-.1205101013183594,79918,8125,.8079195022583008,204977,1022,.247408390045166,55134336,.3393936157226563,362109,-.1379537582397461,266264,-.3752403259277344,7425137,5942726,.2984199523925781,15085262,.2772960662841797,40916540,-.094757080078125,181739,.7442207336425781,matched (3),11370012,.89497519,1358790.9,2405397
201307,293499,642,1315,12481942,07,0,0,0,0,0,1,0,0,0,0,0,2566084,.2844371795654297,2845029,117159,.3081502914428711,220203,.9615335464477539,1340427,.079310417175293,333857,.3765449523925781,5278658,.0521650314331055,1078932,-.1034746170043945,860124,.0628232955932617,1544692,-.0569076538085938,9308991,.0228061676025391,803634,.1720352172851563,380147,-.2052440643310547,21765,1.393718719482422,6528,.0632314682006836,206756,-.3874168395996094,1432660,.3059291839599609,2999408,.2052507400512695,21980,-1.193439483642578,284529,-.4050655364990234,10195532,.1654701232910156,4989798,.1032638549804688,671005,.5066928863525391,3529272,-.105769157409668,480703,.0472431182861328,4767135,286487,.3133134841918945,50809,.7237024307250977,1074548,3122723,.3007688522338867,1939009,.2593812942504883,13829078,.1455097198486328,4412466,15388441,.3073253631591797,3183,.4899945259094238,928307,.7281274795532227,92394,.2977256774902344,520546,.1112556457519531,124693,3389,-.8744106292724609,124893,6596,1.864702224731445,58065220,.0517940521240234,533678,.3878469467163086,329488,.2130517959594727,8763446,5100991,-.1527328491210938,27894592,.614715576171875,30029388,-.309356689453125,237840,.2690267562866211,matched (3),11496954,.89497519,1406959.4,2432931.8
201308,293499,643,1315,14108532,08,0,0,0,0,0,0,1,0,0,0,0,2320342,-.1006660461425781,2518985,137876,.1628227233886719,306298,.3300085067749023,1494487,.108795166015625,251011,-.2852153778076172,4467864,-.1667613983154297,1327165,.2070732116699219,958295,.1080789566040039,1308562,-.1658954620361328,9843218,.0558013916015625,1118718,.3307952880859375,391754,.0300760269165039,41698,.6501502990722656,21208,1.178277969360352,146704,-.3431224822998047,1505077,.049311637878418,2722773,-.0967636108398438,44576,.7070627212524414,416390,.3807868957519531,8845387,-.1420536041259766,4083242,-.2005043029785156,1021511,.420262336730957,5295317,.405731201171875,470811,-.0207929611206055,4008272,209563,-.3126688003540039,40924,-.2163572311401367,2238649,3709146,.1720962524414063,2230691,.1401338577270508,12696937,-.0854129791259766,3553598,22993644,.4015998840332031,6340,.6890544891357422,1696620,.6030311584472656,91906,-.0052957534790039,355068,-.3825693130493164,97114,38919,2.440947532653809,181733,4401,-.4046316146850586,52278456,-.1049823760986328,545935,.0227079391479492,370903,.1184005737304688,8253019,4535702,-.1174545288085938,7953071,-1.254875183105469,44683752,.3974323272705078,83617,-1.045351028442383,matched (3),13638814,.89497519,1186045.5,2312212.3
201309,293499,644,1315,9187195,09,0,0,0,0,0,0,0,1,0,0,0,2623027,.1226139068603516,1465071,68331,-.701991081237793,8364,-3.600621223449707,1537223,.0281944274902344,221142,-.1266918182373047,3207202,-.3315114974975586,1167469,-.1282072067260742,859220,-.109130859375,1586929,.1928720474243164,8746555,-.1181221008300781,708300,-.4570713043212891,374874,-.0440444946289063,32007,-.2644987106323242,13845,-.4264535903930664,131997,-.1056385040283203,1564166,.038508415222168,2336144,-.1531496047973633,77015,.5468044281005859,248366,-.516718864440918,8621439,-.0256443023681641,4532073,.1042881011962891,595979,-.5388336181640625,3651572,-.3716650009155273,389219,-.1903142929077148,3682330,201540,-.039036750793457,43207,.054286003112793,1713603,3345250,-.1032600402832031,1954346,-.1322555541992188,10689045,-.1721401214599609,3664988,18658652,-.2089061737060547,5345,-.1707172393798828,860676,-.678675651550293,51234,-.5843620300292969,555255,.447117805480957,46926,14276,-1.002902984619141,139168,2712,-.4841456413269043,68146432,.2650737762451172,496423,-.0950717926025391,284755,-.2643117904663086,7797074,4447901,-.0195484161376953,11386738,.3588905334472656,49534208,.1030540466308594,247021,1.083226203918457,matched (3),8019076,.89497519,767263.44,2127983.8
201310,293499,645,1315,13281474,10,0,0,0,0,0,0,0,0,1,0,0,2299588,-.1315994262695313,877338,74476,.0861129760742188,75129,2.195269584655762,1677043,.0870542526245117,430748,.666717529296875,3497476,.0866432189941406,1330679,.1308517456054688,1229240,.3581266403198242,1432781,-.1021833419799805,9283943,.0596256256103516,870563,.2062721252441406,528585,.3436136245727539,33060,.0323696136474609,31700,.8283920288085938,348437,.9706783294677734,1688126,.0762662887573242,3666489,.4507331848144531,35916,-.7628173828125,344191,.3262929916381836,10132074,.1614532470703125,4965385,.0913114547729492,844130,.3481016159057617,5007122,.3157033920288086,577380,.3943586349487305,4638149,324466,.4761924743652344,56106,.2612409591674805,1587139,3679668,.095280647277832,2832766,.3711977005004883,11764265,.0958461761474609,3527102,25060568,.2949848175048828,15994,1.096052169799805,1179053,.3147487640380859,78239,.4233646392822266,489653,-.1257305145263672,107495,38575,.9940252304077148,0,5723,.7468066215515137,56206344,-.1926288604736328,502265,.0116996765136719,353761,.2169923782348633,8653087,5153059,.1471586227416992,16211302,.3532600402832031,64179584,.2590217590332031,134645,-.6068315505981445,matched (3),13603805,.89497519,905701.5,2181723.5
201311,293499,646,1315,14701206,11,0,0,0,0,0,0,0,0,0,1,0,2165106,-.0602598190307617,1081014,332321,1.495624542236328,162549,.7717723846435547,1347726,-.2186126708984375,274398,-.4509429931640625,5430559,.4400005340576172,1036243,-.2500877380371094,1142932,-.0727996826171875,1925153,.2953882217407227,8552966,-.0820074081420898,784217,-.1044540405273438,817562,.4361238479614258,12808,-.9482536315917969,5940,-1.674607276916504,543074,.4437885284423828,1814631,.0722637176513672,3130947,-.1578989028930664,45765,.2423362731933594,388937,.1222209930419922,9498360,-.0645866394042969,5205226,.0471725463867188,1071281,.2383041381835938,3964161,-.2335672378540039,630329,.0877408981323242,4365962,233371,-.3295507431030273,52817,-.0604104995727539,1669267,3621831,-.0158424377441406,2771363,-.0219144821166992,12743834,.0799808502197266,3456031,13354859,-.6294155120849609,7041,-.8204631805419922,625869,-.6333255767822266,97680,.221928596496582,421454,-.1499862670898438,89563,7503,-1.637301445007324,97527,1931,-1.08645486831665,48562472,-.1461772918701172,621613,.2131891250610352,315793,-.1135349273681641,6918490,4365552,-.1658458709716797,18958826,.1565608978271484,142062960,.7945842742919922,208931,.4393625259399414,matched (3),16287386,.89497519,1332457.6,2390620.3
201312,293499,647,1315,11622524,12,0,0,0,0,0,0,0,0,0,0,1,2703693,.2221488952636719,1773297,10866,-3.420462608337402,26467,-1.815080642700195,1284126,-.0483407974243164,136491,-.6983213424682617,3295506,-.4994831085205078,882941,-.1600990295410156,600020,-.6443891525268555,1486018,-.2589054107666016,7544812,-.1254186630249023,725734,-.0775022506713867,508821,-.4742307662963867,5740,-.8026113510131836,8579,.3676080703735352,54590,-2.297394752502441,1335262,-.3067550659179688,3001627,-.0421810150146484,34504,-.2824440002441406,261821,-.395756721496582,8698969,-.0879144668579102,4600328,-.12353515625,554173,-.6591339111328125,3779865,-.0476055145263672,438152,-.3636760711669922,2932004,217490,-.0704765319824219,76579,.371490478515625,2766432,4899150,.3020820617675781,2754959,-.0059366226196289,13116289,.02880859375,3226719,8047677,-.5064964294433594,6167,-.132537841796875,256188,-.8932294845581055,77231,-.2348957061767578,382590,-.0967464447021484,24181,23600,1.145943641662598,90816,555,-1.246825218200684,45142032,-.0730381011962891,571597,-.0838832855224609,337327,.0659666061401367,8008278,4298326,-.0155191421508789,10740033,-.5682907104492188,79784224,-.5769443511962891,159171,-.2720251083374023,matched (3),10627258,.89497519,976530,2212065.3
201401,293499,648,1315,21212588,01,0,0,0,0,0,0,0,0,0,0,0,2588671,-.0434741973876953,2691621,169343,2.746287345886231,96345,1.292037010192871,1459467,.1279926300048828,318942,.8487510681152344,3719615,.1210603713989258,1014249,.138646125793457,810462,.3006420135498047,1441992,-.0300750732421875,9027995,.1794700622558594,795461,.0917387008666992,504902,-.0077323913574219,57399,2.302567481994629,20263,.8594789505004883,342023,1.835026741027832,1288334,-.0357780456542969,2937812,-.021489143371582,80944,.8526821136474609,123262,-.7533483505249023,9260728,.0625791549682617,5029785,.0892496109008789,1344630,.8863973617553711,4160695,.0959939956665039,502351,.1367330551147461,4165938,340225,.4474544525146484,25069,-1.116691589355469,954209,2620663,-.6256341934204102,2376404,-.1478137969970703,11498001,-.131683349609375,3249841,11052760,.3172969818115234,6332,.0264034271240234,2317786,2.202456474304199,49226,-.4503793716430664,417658,.0876989364624023,66285,21084,-.1127328872680664,148122,3122,1.727261066436768,45394604,.0055789947509766,1245425,.7787981033325195,377495,.1125040054321289,7631610,6216896,.3690452575683594,14164729,.2767753601074219,212434304,.9793071746826172,241803,.4181442260742188,matched (3),20494078,.89497519,1438571.6,2451348.8
201402,293499,649,1315,10467554,02,1,0,0,0,0,0,0,0,0,0,0,1929222,-.2940273284912109,1325261,84031,-.7007408142089844,49847,-.6589775085449219,1365981,-.0661983489990234,184455,-.5476036071777344,3471681,-.0689811706542969,782267,-.2597084045410156,1353138,.5125770568847656,1634684,.1254243850708008,8559785,-.0532550811767578,853236,.0701141357421875,353282,-.3570976257324219,27422,-.7386808395385742,23359,.142186164855957,45717,-2.012407302856445,1294627,.0048732757568359,2543613,-.1440801620483398,73979,-.0899763107299805,363417,1.081238746643066,9621272,.0381927490234375,5083095,.0105428695678711,737619,-.6004467010498047,3934632,-.0558652877807617,379463,-.2805414199829102,3781565,252236,-.2992420196533203,95441,1.33687686920166,1246506,2994765,.1334381103515625,2099080,-.124089241027832,12214714,.0604686737060547,3041033,7195161,-.4292716979980469,8813,.3306121826171875,165936,-2.636765480041504,33864,-.3740692138671875,357761,-.1547975540161133,91949,6176,-1.227843284606934,117709,1785,-.5590558052062988,32228528,-.3425407409667969,995163,-.2243251800537109,393288,.040985107421875,7323973,4449489,-.3344812393188477,7750678,-.6029739379882813,185725120,-.1343650817871094,306204,.2361278533935547,matched (3),10444561,.89497519,1032432.5,2237306.3
201403,293499,650,1315,15069938,03,0,1,0,0,0,0,0,0,0,0,0,2320794,.1847925186157227,2601151,219615,.9606904983520508,7369846,4.996193885803223,1754386,.2502460479736328,283367,.4293365478515625,3907383,.1182289123535156,1640948,.7408332824707031,1135292,-.175537109375,1739466,.062129020690918,10221031,.1773719787597656,862838,.0111904144287109,441072,.2219419479370117,12251,-.8057384490966797,36786,.4541349411010742,161779,1.263760566711426,1328045,.0254850387573242,2865591,.1191892623901367,103816,.3388385772705078,408812,.1177043914794922,10116296,.0501708984375,5716623,.117457389831543,792568,.0718507766723633,4241859,.0751848220825195,483046,.2413539886474609,4471941,513390,.7106704711914063,27527,-1.243341445922852,988913,4002569,.2900705337524414,1669708,-.2288503646850586,13688872,.1139430999755859,3498308,9166971,.2421989440917969,5242,-.5195245742797852,434393,.9623470306396484,78153,.8363161087036133,457320,.2455177307128906,174933,3611,-.5366859436035156,192197,6481,1.289456844329834,45928336,.3542308807373047,1170518,.1622943878173828,405805,.0313301086425781,8322025,5136027,.1434907913208008,19524532,.9238910675048828,150249648,-.2119693756103516,350362,.1347150802612305,matched (3),13929720,.89497519,998393.38,2221803.5
201404,293499,651,1315,21165256,04,0,0,1,0,0,0,0,0,0,0,0,2376944,.0239057540893555,2629838,90612,-.885289192199707,115702,-4.154133796691895,2100885,.1802396774291992,426621,.409153938293457,4412333,.1215362548828125,1210329,-.3043813705444336,1244708,.0920114517211914,1524456,-.1319408416748047,11388142,.1081256866455078,1020161,.1674890518188477,719486,.4893283843994141,49097,1.388190269470215,11014,-1.205949783325195,60483,-.9838685989379883,1428881,.0731840133666992,3259344,.1287517547607422,118797,.134796142578125,422008,.031768798828125,10815238,.0668087005615234,5249941,-.0851612091064453,963223,.1950063705444336,4298691,.0133085250854492,347435,-.329533576965332,4958689,204992,-.918065071105957,74937,1.001481056213379,941786,3614086,-.1020975112915039,2189756,.2711410522460938,14947814,.0879802703857422,3566589,9960696,.083038330078125,8497,.4830093383789063,419135,-.0357561111450195,93272,.1768512725830078,517355,.1233463287353516,83631,6100,.5243043899536133,229632,535,-2.494363784790039,48160420,.047454833984375,1102754,-.0596351623535156,504354,.2174062728881836,8751471,5891098,.1371622085571289,8884854,-.787322998046875,105705624,-.3516387939453125,176605,-.6850509643554688,matched (3),22648102,.89497519,1173528.9,2305817
201405,293499,652,1315,12252539,05,0,0,0,1,0,0,0,0,0,0,0,2165780,-.0930347442626953,2301002,124372,.3166904449462891,36826,-1.144814491271973,1893678,-.1038370132446289,286171,-.3993072509765625,4375091,-.0084762573242188,1184155,-.0218629837036133,847780,-.3840351104736328,1884047,.2117843627929688,9419649,-.1897754669189453,1060766,.0390310287475586,454115,-.4601860046386719,67924,.3245916366577148,10645,-.0340776443481445,124557,.7224016189575195,1197582,-.1765871047973633,3044439,-.0682096481323242,35346,-1.212230682373047,417811,-.0099954605102539,10326385,-.0462532043457031,5657834,.074824333190918,823139,-.1571598052978516,4160074,-.0327777862548828,425215,.2020168304443359,3257658,202174,-.0138425827026367,33177,-.8147916793823242,1465367,3010307,-.1827964782714844,1735148,-.2326974868774414,13239165,-.1213855743408203,4276494,9324354,-.0660171508789063,4411,-.6556110382080078,779382,.6203079223632813,63277,-.3879985809326172,390348,-.2816905975341797,86119,3038,-.6970901489257813,112615,3479,1.872233390808106,38471668,-.2246150970458984,1354912,.2059259414672852,246602,-.7155027389526367,8534309,6058748,.0280609130859375,9005862,.0135269165039063,110795528,.047027587890625,111875,-.4565334320068359,matched (3),15254182,.89497519,755736.44,2123854.8
201406,293499,653,1315,12402754,06,0,0,0,0,1,0,0,0,0,0,0,2322900,.0700359344482422,1673039,96616,-.252532958984375,203112,1.707553863525391,1992058,.0506467819213867,425288,.3961772918701172,4528179,.0343923568725586,1276533,.0751180648803711,1131253,.2884597778320313,1644207,-.1361637115478516,11338153,.1853771209716797,889342,-.176264762878418,346407,-.2707357406616211,3586,-2.941351890563965,24906,.8500185012817383,188056,.4119758605957031,1388392,.1478414535522461,3118486,.0240306854248047,51026,.3671503067016602,359262,-.1509771347045898,10776541,.0426692962646484,5681109,.0041055679321289,326299,-.9253110885620117,4044117,-.0282697677612305,403186,-.053196907043457,4042688,200435,-.0086383819580078,93672,1.037942886352539,1384741,3315094,.0964431762695313,1918273,.1003332138061523,13191701,-.0035915374755859,3127802,10606687,.1288547515869141,5050,.1352863311767578,2064451,.9741182327270508,109733,.5505285263061523,358688,-.0845861434936523,70883,11838,1.360116004943848,250907,702,-1.600566387176514,43293388,.1180782318115234,937204,-.36859130859375,264557,.0702810287475586,8999234,5376511,-.1194639205932617,5463711,-.4997472763061523,50125104,-.7931652069091797,167709,.4048480987548828,matched (3),12278542,.89497519,1017943,2230656.8
